@relation 'Imagette-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.BestFirst -D 1 -N 5-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ChiSquaredAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ChiSquaredAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 50'

@attribute Airs_Center_X_0 numeric
@attribute Mass_Center_X_0 numeric
@attribute Hough_Lines_Horizontal_Global numeric
@attribute Airs_Center_X_2 numeric
@attribute Hough_Circles_Radius_Global numeric
@attribute Hough_Lines_DiagonalPos_Global numeric
@attribute Airs_Center_X_8 numeric
@attribute Hough_Lines_Vertical_4 numeric
@attribute Mass_Center_Y_0 numeric
@attribute Mass_Center_Y_2 numeric
@attribute Airs_Center_X_4 numeric
@attribute Hough_Lines_Horizontal_4 numeric
@attribute Airs_Triangle_1_X_0 numeric
@attribute Hough_Lines_DiagonalNeg_Global numeric
@attribute Airs_Triangle_1_Y_4 numeric
@attribute Black_Pixel_4 numeric
@attribute Hough_Lines_Vertical_Global numeric
@attribute Airs_Center_X_GLOBAL numeric
@attribute Mass_Center_Y_8 numeric
@attribute Mass_Center_X_2 numeric
@attribute Airs_Center_X_5 numeric
@attribute Mass_Center_X_8 numeric
@attribute Mass_Center_Y_7 numeric
@attribute Hough_Lines_Horizontal_1 numeric
@attribute Mass_Center_Y_4 numeric
@attribute Harris_Corners_X_0 numeric
@attribute Airs_Center_X_7 numeric
@attribute Airs_Center_X_3 numeric
@attribute Hough_Lines_Nb_4 numeric
@attribute Airs_Center_Y_3 numeric
@attribute Airs_Center_X_1 numeric
@attribute Hough_Lines_DiagonalPos_6 numeric
@attribute Mass_Center_X_6 numeric
@attribute Airs_Triangle_1_Y_8 numeric
@attribute Airs_Center_Y_7 numeric
@attribute Black_Pixel_7 numeric
@attribute Airs_Length_Contours_4 numeric
@attribute Mass_Center_Y_3 numeric
@attribute Hough_Lines_Horizontal_0 numeric
@attribute Airs_Triangle_1_X_GLOBAL numeric
@attribute Hough_Lines_Horizontal_7 numeric
@attribute Hough_Lines_Horizontal_6 numeric
@attribute Airs_Center_X_6 numeric
@attribute Mass_Center_X_7 numeric
@attribute Airs_Triangle_1_Y_7 numeric
@attribute Mass_Center_Y_1 numeric
@attribute Hough_Lines_DiagonalPos_8 numeric
@attribute Airs_Triangle_1_X_7 numeric
@attribute Mass_Center_Y_Global numeric
@attribute Hough_Lines_DiagonalNeg_7 numeric
@attribute Class {accident,bomb,car,casualty,electricity,fire-brigade,fire,flood,gas,injury,paramedics,person,police,road-block}

@data
85.2113,0.873233,49.1803,46.4789,21.0736,31.1475,43.662,27.2727,0.786833,0.583333,30.2817,63.6364,97.1831,0,30.8673,5.58259,19.6721,49.5305,0.319653,0.903756,52.4323,0.506093,0.410881,20,0.115376,98.5916,51.4682,46.2303,11,100.032,49.2958,13.0435,0.242558,3.30578,109.476,19.7183,100,0.484418,0,-18.2276,35.2941,47.8261,49.2958,0.364828,144.89,0.209328,57.1429,-59.684,0.615836,11.7647,car
91.5493,0.93662,62.3188,50.1927,23.5721,28.9855,42.2535,8.69565,0.883287,0.009804,50.1036,43.4783,97.1831,0,99.5771,14.4159,8.69565,49.7664,0.232096,0.286385,53.0087,0.350944,0.283865,50,0.500147,97.8873,49.2958,66.1972,23,96.1169,49.2958,17.6471,0.52265,3.84468,88.4275,19.6631,373,0.656125,0,-18.9726,50,64.7059,53.2286,0.368431,33.3205,0.44201,20,192.958,0.617436,0,car
78.9855,0.806144,52.3077,45.1984,21.3917,23.0769,44.2029,10.5263,0.739637,0.514161,49.2754,73.6842,118.841,1.53846,91.3153,12.2194,23.0769,49.5169,0.463527,0.894525,45.1979,0.52292,0.506963,60,0.6698,98.5507,51.2869,48.084,19,131.987,49.2754,0,0.382376,-45.2664,122.595,20.8014,184.5,0.639139,0,-32.6357,63.1579,53.8462,49.2754,0.50506,150.239,0.176587,30.7692,-34.2537,0.656956,10.5263,car
85.2459,0.838439,73.3333,53.8246,30.4091,10,47.541,0,0.848813,0.169648,0,0,87.0578,0,0,0.039984,16.6667,49.1892,0.47876,0.359745,91.8033,0.163434,0.455414,50,0,86.8852,49.1803,53.2787,0,118.977,49.1803,13.3333,0.41322,-53.1245,118.977,20.8717,0,0.4729,0,-41.7227,60,66.6667,51.7175,0.501773,237.704,0,22.2222,-28.7262,0.570897,0,car
68.9655,0.578371,67.6471,47.8002,30.8441,8.82353,48.2759,0,0.732858,0.111811,0,0,59.5785,2.94118,0,0.91954,20.5882,47.7143,0.660238,0.247542,84.4828,0.502277,0.541696,100,0,54.5977,49.1379,27.5862,0,108.642,49.1379,0,0.193944,-5.12328,130.864,20.1533,0,0.383418,0,-53.6303,68.75,62.5,50.8621,0.365844,218.799,0,33.3333,107.548,0.668042,12.5,car
81.8966,0.838602,56.4103,46.3889,28.9055,10.2564,43.1034,0,0.539484,0.192735,69.8276,0,96.5517,0,237.5,1.42241,33.3333,49.7126,0.546678,0.544945,81.8966,0.651133,0.29321,100,0,89.6552,47.9624,61.2069,0,152.618,49.1379,0,0.450831,180.052,93.75,26.9828,0,0.66643,0,-19.872,55.5556,68.4211,52.069,0.452956,6.25,0,22.2222,145.813,0.696448,16.6667,car
79.8246,0.800229,53.125,48.3215,31.4211,15.625,28.0702,0,0.588178,0.165487,0,0,46.2888,0,0,6.25477,31.25,49.4186,0.587409,0.657066,51.7544,0.265716,0.541252,100,0,87.7193,53.3463,46.4912,0,106.333,49.1228,15,0.515449,-8.83537,118.147,17.4676,0,0.515217,0,73.2887,66.6667,35,51.8519,0.709752,-12.6853,0,20,96.4912,0.597785,0,car
90.1961,0.470588,57.5,43.3848,28.2226,10,41.1765,0,0.191026,0.227679,0,0,96.0784,0,0,3.73303,32.5,49.6753,0.443933,0.598448,73.5294,0.399767,0.524797,42.8571,0,94.7712,49.0196,63.7255,0,94.3047,49.0196,10,0.339817,3.69823,88.7574,20.5128,0,0.51957,0,-42.0726,38.0952,30,56.7341,0.744647,141.429,0.27793,0,-72.549,0.76116,19.0476,car
69.7917,0.605344,60,50.3283,25.4435,24,31.25,0,0.726089,0.029805,57.2917,0,66.3345,0,243.261,0.42735,16,49.6528,0.314287,0.252493,45.8333,0.173654,0.304725,100,0,67.7083,47.9167,28.125,0,124.918,48.9583,0,0.539404,208.624,121.631,18.5897,0,0.446393,0,-40.3291,75,12.5,48.9583,0.312924,6.57462,0,33.3333,2.08333,0.605904,0,car
75.9615,0.78229,75,49.0385,28.2986,10.7143,44.2308,0,0.641897,0.155786,0,0,96.1538,0,0,6.78419,14.2857,49.0506,0.381502,0.533886,88.4615,0.509801,0.485158,100,0,58.6538,49.0385,37.5,0,135.031,49.0385,31.25,0.461648,3.85803,123.457,20.2457,0,0.486803,0,-37.1641,71.4286,56.25,49.0385,0.652721,137.954,0.118056,28.5714,-80.7692,0.751874,0,car
62.7451,0.456354,69.4444,49.0196,30.6452,2.77778,42.6486,0,0.700529,0.093651,0,0,42.07,0,0,3.30532,27.7778,49.3507,0.2548,0.661765,51.9608,0.397327,0.456323,100,0,43.1373,45.0368,19.6078,0,138.776,49.0196,0,0.423183,8.16327,146.939,16.4146,0,0.326786,25,88.5658,66.6667,60,50.9804,0.138069,31.0899,0.3,33.3333,1.96078,0.676565,0,car
81.25,0.899514,62.963,49.4817,27.9537,25.9259,25,0,0.847558,0.251297,77.6786,100,53.5714,0,226.443,1.83398,11.1111,49.4048,0.141892,0.479437,55.3571,0.327505,0.322745,75,0.923423,98.2143,47.6338,52.6786,1,159.197,49.1071,28.5714,0.513722,119.452,98.8601,24.8552,0,0.316793,0,-35.8146,42.1053,57.1429,49.1071,0.515441,279.533,0.568211,66.6667,78.6214,0.721381,15.7895,car
0,0,62.5,49.2063,31.0095,17.5,32.5397,0,0,0.328704,3.96825,0,0,0,32.6531,0.770975,20,49.7355,0.271026,0.799677,46.0317,0.282035,0.578055,87.5,0.064762,98.4127,49.2063,66.6667,0,138.776,49.2063,30.7692,0.538724,8.16327,134.694,15.4195,0,0.521388,0,-27.6383,66.6667,53.8462,51.5873,0.199602,232.2,0.771667,28.5714,192.063,0.71632,0,car
82.3077,0.853047,79.4118,33.8462,30.7808,5.88235,49.2308,0,0.503854,0.733333,0,0,98.66,2.94118,0,13.4359,11.7647,49.4924,0.392593,0.58,70,0.754349,0.541133,100,0,98.4615,49.2308,40,0,150,49.2308,0,0.304274,-6.52113,155.556,32,0,0.605434,0,-5.73057,73.3333,100,49.2308,0.602991,-121.492,0.251111,0,-15.4408,0.651074,26.6667,car
64.5455,0.400404,80,31.8182,33.9429,10,46.7558,0,0.355072,0.775585,49.0909,100,74.096,10,396.975,8.4585,0,49.0964,0.384059,0.521119,70.9091,0.408855,0.40721,100,0.869565,83.0303,49.0909,21.8182,4,189.036,49.0909,0,0.769336,18.9036,207.939,36.1265,3.5,0.413057,0,49.9756,92.3077,100,58.1818,0.630096,555.766,0,0,1.81818,0.672599,0,car
54.2373,0.522734,81.0811,46.6102,26.648,10.8108,48.3051,0,0.489999,0.872312,76.2712,100,80.2347,2.7027,10.4058,5.30344,5.40541,49.162,0.34095,0.836864,85.5932,0.351712,0.492716,80,0,88.1356,49.1525,10.1695,2,57.2321,49.1525,0,0.869362,-16.4365,171.696,26.1892,0,0.112903,37.5,-26.2031,83.3333,50,66.9492,0.555173,87.628,0.641071,0,191.525,0.67669,8.33333,car
71.875,0.721827,68.9655,25,28.1716,17.2414,46.875,0,0.541869,0.59447,31.7308,100,45.3657,3.44828,289.256,9.09091,10.3448,49.0506,0.460823,0.37448,57.6923,0.336187,0.352497,100,0.825758,80.7692,49.0385,48.0769,2,413.223,49.0385,0,0.385741,398.072,247.934,39.5105,5,0.486036,0,51.2504,81.8182,80,49.5094,0.361816,177.096,0,14.2857,-84.6154,0.601393,18.1818,car
79.8387,0.827495,78.5714,34.6774,34.9537,7.14286,48.6195,0,0.369061,0.54528,29.8387,100,62.9032,0,403.609,4.6595,14.2857,49.2021,0.322005,0.557854,70.1613,0.443721,0.429493,100,0.861111,82.2581,49.1936,46.7742,1,262.346,49.1936,0,0.267848,-171.958,324.074,45.2509,7,0.472222,0,53.1383,90.9091,100,49.1936,0.485544,30.8642,0,0,-20.1613,0.620239,0,car
64.7059,0.627633,70,41.1765,29.3269,15,0,0,0.460001,0.873016,48.5294,100,24.0484,5,255.349,14.1457,10,49.0196,0,0.647059,47.0588,0,0.325649,33.3333,0.770308,90.1961,39.7059,48.5294,2,328.798,48.5294,0,0.464869,0,136.054,31.5126,72,0.5554,33.3333,102.941,0,100,48.7346,0.369598,-1.83238,0.529676,0,82.5015,0.539899,50,car
80,0.822161,73.5294,62,31.098,17.6471,19,0,0.601211,0.791667,49,0,96,5.88235,38.2653,4.21429,2.94118,49.3377,0.493166,0.886667,38.6238,0.171623,0.478325,66.6667,0.598545,82.6667,49,48.9178,0,287.863,49,0,0.899881,477.405,178.571,24,79.5,0.461034,0,57.9725,50,57.1429,50,0.292703,242.347,0.488587,50,2,0.719747,50,car
80.3571,0.840854,62.1622,47.3214,28.5829,21.6216,29.7456,12.5,0.763851,0.840952,49.1071,87.5,104.464,10.8108,320.645,8.72449,5.40541,49.1071,0.573853,0.814286,60.7143,0.236337,0.218114,33.3333,0.850667,82.5893,48.5294,49.1071,8,167.347,49.1071,0,0,168.051,90.2761,17.7551,39,0.522822,0,-28.4483,57.1429,0,94.6429,0.544701,8.16327,0.243817,25,88.7605,0.565952,28.5714,car
85.7143,0.882653,66.6667,47.9592,28.499,14.8148,35.7143,0,0.757353,0.269459,0,0,73.1554,11.1111,0,2.34094,7.40741,49.3197,0.422069,0.301587,69.3878,0.296543,0.552025,83.3333,0,97.9592,47.9592,58.1633,0,142.734,52.0408,37.5,0.653492,12.9815,134.083,28.2713,0,0.478183,0,58.3655,52.6316,37.5,52.0852,0.502256,28.1839,0.358727,0,2.04082,0.669769,10.5263,car
88.4615,0.442308,39.1304,69.2308,23.2386,26.087,39.7436,0,0.406897,0.878161,78.2051,0,79.4872,4.34783,11.8906,6.6313,30.4348,50,0.389163,0.747009,46.1538,0.226618,0.46632,0,0.077586,97.4359,46.9017,60.2564,0,166.468,41.6155,28.5714,0.362075,328.785,130.797,21.1317,4,0.49291,0,63.9717,55.5556,28.5714,51.3187,0.38282,9.51249,0.578208,0,2.5641,0.664787,33.3333,car
67.2414,0.63752,73.6842,48.2759,43.1452,15.7895,34.4828,0,0.794048,0.173333,18.9655,0,11.4943,0,150,5.86207,10.5263,49.4382,0.294114,0.845977,50.1326,0.21383,0.217521,100,0.622222,51.7241,48.2759,50.0096,0,319.882,48.2759,0,0.654023,60.7143,225,29.3103,5,0.557018,0,94.0204,66.6667,50,48.2759,0.494646,-211.538,0,50,3.44828,0.643117,0,car
73.4375,0.733618,56.25,45.3125,25.4403,25,40.625,0,0.720323,0.208025,56.25,100,72.6562,0,239.826,9.11458,18.75,48.4375,0.199786,0.514583,45.3125,0.16453,0.304129,100,0.800926,68.75,48.4375,54.6875,2,261.657,48.4375,0,0.5062,17.3611,182.292,29.6875,50,0.63367,100,-51.3463,42.8571,60,49.8384,0.510288,385.802,0,25,93.75,0.704538,28.5714,car
66.1765,0.529956,78.9474,49.2386,33.3977,15.7895,39.7059,0,0.567901,0.297619,92.6471,0,35.4606,0,381.944,1.22549,5.26316,49.5146,0.200758,0.557656,45.5882,0.419118,0.308862,100,0.875,48.5294,52.5142,45.5882,0,240.162,48.5294,0,0.279917,17.3611,190.972,28.9216,0,0.605903,100,94.6334,75,100,50.1748,0.700047,183.132,0,75,-64.7059,0.628231,0,car
79.7297,0.802803,76,44.8832,29.881,16,37.8378,0,0.738325,0.132631,52.7027,100,51.3513,0,283.554,6.698,8,49.5495,0.30461,0.497133,41.8919,0.295445,0.452288,100,0.849275,75.6757,48.6487,48.6487,2,207.939,48.6487,0,0.293058,18.9036,189.627,37.3678,8,0.521289,0,-44.3816,63.6364,100,48.6487,0.328871,461.155,0,75,-0.342782,0.610453,0,car
74.3243,0.738022,82.6087,50.4223,31.8987,8.69565,29.7297,0,0.700758,0.242877,48.6487,100,49.1586,0,295.858,8.10811,8.69565,49.1071,0.177244,0.725976,39.1892,0.363288,0.358669,100,0.217548,64.8649,48.6487,53.4709,3,251.876,48.6487,28.5714,0.392932,193.364,155.325,34.6154,19,0.331361,100,79.3025,70,71.4286,50.5564,0.477155,547.337,0,0,32.4324,0.661843,30,car
69.8276,0.741236,59.4595,50.4466,27.4388,13.5135,47.4138,0,0.376476,0.233243,49.1379,100,83.299,8.10811,190.664,12.7763,18.9189,49.4286,0.365605,0.818209,49.0795,0.321337,0.417185,100,0.873932,93.9655,53.1348,49.3615,8,193.082,49.1379,0,0.62407,6.57462,131.492,17.5066,212,0.316454,0,-45.5331,22.2222,60,50,0.522931,163.581,0,33.3333,-6.97375,0.603251,44.4444,car
77.1186,0.713775,63.6364,47.7501,25.1304,18.1818,45.7627,0,0.689144,0.097109,30.5085,0,102.546,0,232.005,0.206697,18.1818,49.7175,0.341065,0.708977,79.661,0.188122,0.41287,100,0,80.791,49.1525,46.6102,0,121.951,49.1525,0,0.603898,239.726,124.926,28.3175,0,0.514763,0,101.108,50,71.4286,53.6902,0.674666,-136.823,0,8.33333,96.6102,0.816172,9.09091,car
72.8003,0.705721,64.8649,45.2381,30.5392,8.10811,46.6102,0,0.466902,0.121842,0,0,53.4892,5.40541,0,2.78719,21.6216,49.6114,0.618919,0.32996,81.3559,0.523215,0.559385,100,0,67.7966,49.1525,39.8305,0,108.642,49.1525,0,0.479282,22.6438,116.049,26.2147,0,0.656614,33.3333,-43.1622,50,58.3333,54.1373,0.632924,-71.1111,0.194444,29.4118,96.6102,0.762835,18.75,car
72.4138,0.776102,56.0976,50.7657,26.2895,14.6341,47.4138,0,0.607559,0.206677,0,0,44.1141,9.7561,0,4.44828,19.5122,49.6317,0.67052,0.321004,82.7586,0.493064,0.404171,100,0,97.4138,49.1379,37.069,0,98,49.1379,0,0.635024,22.6667,104,21.4138,0,0.494444,0,-40.4238,40,40,56.0345,0.405557,20,0.7,21.0526,96.5517,0.805167,25,car
77.1186,0.776944,63.6364,44.6201,28.4144,15.1515,47.4576,0,0.602383,0.082402,18.6441,0,84.8662,3.0303,195.752,0.449671,18.1818,49.4382,0.546484,0.345507,81.3559,0.409403,0.450862,100,0,90.9604,50.3329,41.5254,0,99.9584,49.1525,11.1111,0.721052,4.16493,93.7109,23.0024,0,0.531673,0,-23.5625,41.1765,44.4444,53.0872,0.586572,-76.6347,0,0,96.6102,0.789842,23.5294,car
50,0.2,47.3684,49.608,23.7705,0,40,0,0.516667,0.197222,43.5294,33.3333,5,21.0526,80,35.25,31.5789,53.3363,0.524074,0.461111,51.1667,0.406019,0.511002,100,0.619259,40,50,43.3362,3,248.04,47.5,0,0.464815,-35.5042,225,27.75,97.5,0.509524,50,101.099,0,66.6667,50,0.444826,139.286,0,0,-49.2857,0.602768,100,car
0,0,61.1111,48.2143,24.8588,16.6667,41.2338,0,0,0.253133,0,0,0,0,0,1.12782,22.2222,48.8235,0.278143,0.29932,41.0714,0.342386,0.411581,100,0,96.4286,49.2143,62.5,0,290.859,48.2143,0,0.50482,27.7008,235.457,41.1654,0,0.546843,0,92.4155,57.1429,100,48.2143,0.643957,73.4072,0.604386,33.3333,-71.4286,0.651172,28.5714,car
90.2778,0.902778,76.4706,48.6111,32.4286,17.6471,44.86,0,0.811594,0.307642,48.6111,100,86.1111,0,396.975,14.0097,5.88235,51.8182,0.341295,0.756734,43.0556,0.483295,0.280973,66.6667,0.786232,97.2222,48.2993,59.7222,2,207.939,48.6111,0,0.764866,497.164,146.214,35.3865,50,0.591033,0,-25.2541,100,75,48.6111,0.416134,456.312,0.331796,0,11.1883,0.61814,0,car
82.4324,0.864638,70.8333,50.483,24.2361,20.8333,37.8378,0,0.798319,0.138736,48.6487,100,70.2703,0,178.571,14.1372,8.33333,49.1071,0.357327,0.520914,39.1892,0.302017,0.469437,100,0.764517,97.2973,51.5727,48.6813,3,221.146,48.6487,0,0.613614,14.7929,205.168,36.1746,71,0.565071,0,-25.2938,72.7273,100,48.6487,0.551122,175.402,0.310758,28.5714,-62.1622,0.520718,27.2727,car
84.2857,0.880952,63.1579,51.509,23.8095,15.7895,48.5714,0,0.856322,0.195211,48.5714,0,94.2857,0,274.05,6.40394,21.0526,48.1132,0.193753,0.431984,50.4289,0.340971,0.315134,75,0.896552,94.2857,49.5753,51.4286,0,166.468,48.5714,0,0.510972,11.8906,127.262,34.0887,36,0.41538,0,-51.131,85.7143,66.6667,51.1521,0.639162,-78.9104,0.540077,25,94.2857,0.694694,0,car
75.8064,0.774191,58.6957,43.7396,23.9492,19.5652,47.5806,15.3846,0.51453,0.129274,49.1936,76.9231,96.7742,0,32.6296,10.9595,21.7391,49.525,0.419765,0.702509,48.3871,0.548981,0.47223,100,0.348912,96.7742,49.1936,50.5057,13,151.216,49.1936,0,0.374332,6.57462,121.631,18.1141,118.5,0.53106,0,-26.037,30.7692,75,54.7235,0.56071,-42.2654,0,66.6667,96.7742,0.606393,0,car
71.6981,0.678962,66.6667,43.3642,27.9167,20.5128,48.1132,16.6667,0.504103,0.155169,49.0566,50,79.7736,2.5641,121.587,12.2642,10.2564,48.3273,0.299179,0.357892,46.5676,0.734876,0.348976,80,0.484127,86.7924,49.0566,50,6,211.111,49.0566,0,0.601777,29.798,150,27.2956,48.5,0.572796,20,-28.256,70,50,50.5094,0.491582,-13.8889,0.233333,50,96.2264,0.480102,10,car
65.1786,0.612079,58.5366,50.0468,21.9291,17.0732,34.8214,0,0.486547,0.116822,49.1071,90,67.4107,0,28.3447,10.3741,24.3902,47.9252,0.374045,0.34176,49.6637,0.494489,0.354195,100,0.466766,91.0714,43.8005,54.5505,10,146.493,49.1071,9.09091,0.412342,-10.2317,113.379,15.051,204.5,0.596754,20,-24.1108,30,36.3636,49.1071,0.346578,-105.984,0.255952,75,1.78571,0.505094,20,car
92.1569,0.926237,69.697,43.1373,24.3897,9.09091,49.0196,0,0.894309,0.598916,75.4902,80,88.2353,3.0303,169.542,8.84744,18.1818,46.4286,0.361962,0.753813,49.0721,0.519747,0.433902,28.5714,0.884146,98.0392,50.1783,48.0392,10,118.977,47.0373,27.2727,0.336375,5.94884,131.956,25.2033,17,0.579335,0,104.519,73.3333,36.3636,49.0196,0.339542,-135.074,0.43325,13.3333,96.0784,0.68106,0,car
76.1905,0.777806,71.4286,43.8811,24.432,23.8095,47.619,0,0.625023,0.101298,49.2063,16.6667,96.8254,0,67.5125,7.97721,4.7619,46.5608,0.343542,0.713306,48.4127,0.246072,0.414372,100,0.670118,64.2857,48.4127,53.1746,6,184.089,49.2063,0,0.333874,6.57462,121.631,23.4432,455,0.520831,0,100.667,46.6667,84.6154,52.2222,0.442674,243.049,0.233333,50,-90.5837,0.526896,20,car
86.2069,0.862069,78.5714,46.5517,32.549,21.4286,41.3793,0,0.735294,0,48.2759,100,79.3103,0,34.6021,35.2941,0,48.3146,0.250684,0,48.2069,0.157044,0.318594,100,0.713235,84.4828,48.2759,56.8965,4,276.817,48.2759,0,0.16092,34.6021,276.817,24.5436,10.5,0.388607,0,31.7104,66.6667,0,18.9655,0.435512,9.88631,0.443511,0,3.44828,0.682109,0,car
70.3704,0.789242,93.3333,38.8889,37,6.66667,44.4444,0,0.465507,0.692308,48.1481,100,92.5926,0,736.29,24.5014,0,48.7952,0.162393,0.472222,48.1481,0.460905,0.482655,0,0.461538,85.1852,48.1481,48.1481,1,621.302,48.1481,0,0.410494,59.1716,295.858,43.0199,44.5,0.426282,0,-15.5209,100,100,48.1481,0.341322,59.1716,0.615385,0,3.24074,0.441441,0,car
65.625,0.72305,100,46.875,23.2653,0,40.625,0,0.554514,0.333333,48.4375,100,94.7115,0,-468.75,32.4219,0,48.9583,0.405754,0.440972,42.1875,0.284474,0.473214,100,0.177083,84.8958,48.4375,48.4375,1,332.031,48.4375,0,0.850521,39.0625,253.906,22.6562,86,0.191111,50,135.417,100,100,71.875,0.248884,571.733,0.525253,0,3.125,0.5057,0,car
70.7933,0.786073,91.6667,31.25,25,8.33333,48.4375,0,0.480627,0.702694,40.625,100,82.8125,0,204.444,9.375,0,48.9796,0.298325,0.44476,67.1875,0.232639,0.323216,100,0.665079,81.25,48.4375,48.4375,4,555.556,48.4375,0,0.568866,-30.6513,266.667,37.7083,77.5,0.316586,100,52.4985,80,0,48.4375,0.481496,44.4444,0,0,3.125,0.607107,20,car
87.5,0.898314,63.1579,0,22.6818,18.4211,41.6667,0,0.854001,0,48.9583,100,66.6667,10.5263,-30.8642,6.13426,7.89474,49.3056,0.324036,0,43.1869,0.193566,0.38061,14.2857,0.152778,96.875,48.9583,48.0994,2,149.414,50.7745,0,0.644271,24.6179,146.605,30.3241,179.5,0.614974,0,40.5629,41.6667,45.4545,53.6169,0.356934,332.698,0.383745,60,95.8333,0.603283,16.6667,car
81.8182,0.840909,81.25,49.0081,26.4868,6.25,47.7273,0,0.672414,0.085568,48.8636,100,68.1818,0,92.2938,13.7931,12.5,48.8722,0.353666,0.288721,46.5909,0.739209,0.292553,100,0.431965,96.5909,48.8636,48.4903,6,235.026,48.8636,0,0.669289,-50.3294,130.797,23.3542,17.5,0.637726,0,-34.3138,54.5455,50,67.0455,0.477679,11.8906,0.224631,50,180.909,0.567174,27.2727,car
81.3953,0.848721,78.0488,47.9192,27.2794,12.1951,37.2093,0,0.711897,0.234091,48.8372,77.7778,100.93,2.43902,129.765,20.7641,7.31707,49.2366,0.293783,0.866314,46.5116,0.488975,0.485919,100,0.842262,84.4961,46.5698,52.8675,9,234.979,48.8372,0,0.715702,-63.2327,133.929,22.1761,53.5,0.464484,0,93.8867,57.1429,60,50.7558,0.546223,12.7551,0.233766,66.6667,149.096,0.604328,0,car
0,0,57.1429,45.4545,27.4793,21.4286,37.5,0,0,0.489655,48.8636,60,0,3.57143,11.8906,11.5987,17.8571,48.8722,0.594575,0.859091,44.3182,0.148893,0.287931,25,0.255884,97.7273,50.6098,50.6683,5,175.252,48.8636,0,0.685331,11.8906,166.468,32.9154,200.5,0.467591,0,100.418,77.7778,87.5,49.806,0.40101,-36.1292,0.537835,33.3333,95.4545,0.661816,11.1111,car
85.5556,0.886057,66.6667,48.8889,26.12,19.4444,48.8889,10,0.828134,0.467677,48.8889,70,95.5556,0,-64.2792,16.633,13.8889,48.4872,0.538081,0.798148,49.4727,0.700696,0.313636,75,0.602829,96.6667,48.8889,50,10,156.107,48.8889,0,0.479938,274.45,151.515,20.1347,176.5,0.457321,0,80.3783,22.2222,75,48.8889,0.494506,-48.7457,0.229325,60,76.0748,0.55657,44.4444,car
75.5319,0.761468,22.5806,46.2282,20.0945,35.4839,42.5532,8.33333,0.321769,0.820035,56.383,33.3333,46.0263,38.7097,-36.7104,20.4839,3.22581,54.3569,0.612254,0.590387,39.3617,0.417344,0.104342,60,0.60291,95.7447,48.9362,48.9362,12,76.8935,48.9362,85.7143,0.608537,195.234,38.4468,7.80142,267.5,0.276215,0,69.4014,80,14.2857,59.5745,0.431748,21.4404,0.304224,0,-40.4877,0.237353,20,casualty
49.0741,0.57849,34.2105,44.7168,22.8214,39.4737,35.1852,0,0.555463,0.783048,49.0741,46.1538,101.638,26.3158,-2.45908,19.4042,0,51.169,0.514051,0.728642,27.7778,0.359831,0.184301,75,0.56223,0.925926,49.0741,50.9259,13,75.6144,49.0741,0,0.595988,30.594,92.155,10.4267,9,0.239932,0,-19.8265,28.5714,50,81.4815,0.484156,-19.931,0.151473,0,50.4026,0.344077,0,casualty
77.381,0.780361,16.6667,61.9048,22.9831,26.6667,47.619,0,0.377445,0.731468,49.9395,36.3636,59.5238,30,-16.9358,25.7143,26.6667,54.5344,0.442187,0.618811,20.2381,0.546825,0.142454,28.5714,0.427745,66.6667,48.8095,48.8095,11,100,48.8095,50,0.762733,194.67,75,10.119,7.5,0.298192,0,88.625,50,0,70.2381,0.530158,164.469,0.154478,0,-24.3314,0.371024,0,casualty
71.5909,0.565683,24.2424,57.9545,22.4192,45.4545,30.6818,0,0.438974,0.712745,47.0898,60,22.3776,15.1515,-32.2831,16.9938,15.1515,51.2094,0.626644,0.578253,18.1818,0.323042,0.184407,30,0.477935,71.5909,48.8636,51.3595,5,116.261,32.9545,83.3333,0.661993,85.7438,56.8182,13.5847,763.5,0.345533,0,-5.9301,25,0,60.2273,0.348018,-28.0401,0.395906,0,2.27273,0.348236,75,casualty
53.9474,0.500241,25,20.4386,20.9203,25,47.3684,0,0.31672,0.902469,48.6842,42.8571,21.0526,21.875,-36.4522,21.1696,28.125,51.344,0.59778,0.247076,10.5263,0.632205,0.192212,71.4286,0.323328,73.6842,47.406,61.8421,7,106.173,48.6842,66.6667,0.460218,94.361,51.8519,15.2632,331,0.435275,0,18.3978,75,0,69.7368,0.297671,98.7654,0.222765,0,2.63158,0.383774,0,casualty
67.1429,0.472064,12.5,39.8798,19.8337,40.625,21.4286,46.1538,0.514815,0.43238,42.3214,15.3846,94.2857,34.375,297.304,23.8776,12.5,44.532,0.770159,0.371928,30,0.191024,0.180429,40,0.690073,48.5714,48.5714,70,13,76.5306,48.5714,100,0.329037,129.441,73.6962,8.29932,473,0.268707,0,-20.7146,0,0,47.1429,0.474929,5.66893,0.221396,0,65.7143,0.342628,60,casualty
