@relation 'Imagette-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.BestFirst -D 1 -N 5'

@attribute Airs_Center_X_GLOBAL numeric
@attribute Airs_Triangle_1_X_GLOBAL numeric
@attribute Harris_Corners_X_GLOBAL numeric
@attribute Mass_Center_X_Global numeric
@attribute Mass_Center_Y_Global numeric
@attribute Hough_Lines_Vertical_Global numeric
@attribute Hough_Lines_Horizontal_Global numeric
@attribute Hough_Lines_DiagonalPos_Global numeric
@attribute Hough_Lines_DiagonalNeg_Global numeric
@attribute Hough_Circles_X_Global numeric
@attribute Hough_Circles_Y_Global numeric
@attribute Hough_Circles_Radius_Global numeric
@attribute Rows_Or_Cols_Global numeric
@attribute Airs_Center_X_0 numeric
@attribute Airs_Triangle_1_X_0 numeric
@attribute Harris_Corners_X_0 numeric
@attribute Mass_Center_X_0 numeric
@attribute Mass_Center_Y_0 numeric
@attribute Hough_Lines_Vertical_0 numeric
@attribute Hough_Lines_Horizontal_0 numeric
@attribute Hough_Lines_DiagonalPos_0 numeric
@attribute Hough_Lines_DiagonalNeg_0 numeric
@attribute Hough_Circles_Radius_0 numeric
@attribute Airs_Center_X_1 numeric
@attribute Airs_Triangle_1_X_1 numeric
@attribute Airs_Triangle_1_Y_1 numeric
@attribute Harris_Corners_X_1 numeric
@attribute Mass_Center_Y_1 numeric
@attribute Hough_Lines_Horizontal_1 numeric
@attribute Hough_Lines_DiagonalPos_1 numeric
@attribute Hough_Lines_DiagonalNeg_1 numeric
@attribute Airs_Center_X_2 numeric
@attribute Harris_Corners_X_2 numeric
@attribute Mass_Center_X_2 numeric
@attribute Mass_Center_Y_2 numeric
@attribute Hough_Lines_Vertical_2 numeric
@attribute Hough_Lines_DiagonalPos_2 numeric
@attribute Hough_Lines_DiagonalNeg_2 numeric
@attribute Airs_Center_X_3 numeric
@attribute Airs_Center_Y_3 numeric
@attribute Airs_Triangle_1_Y_3 numeric
@attribute Airs_Length_Contours_3 numeric
@attribute Harris_Corners_X_3 numeric
@attribute Mass_Center_X_3 numeric
@attribute Mass_Center_Y_3 numeric
@attribute Hough_Lines_Vertical_3 numeric
@attribute Hough_Lines_DiagonalPos_3 numeric
@attribute Hough_Lines_DiagonalNeg_3 numeric
@attribute Black_Pixel_4 numeric
@attribute Airs_Center_X_4 numeric
@attribute Airs_Triangle_1_Y_4 numeric
@attribute Airs_Length_Contours_4 numeric
@attribute Mass_Center_Y_4 numeric
@attribute Hough_Lines_Vertical_4 numeric
@attribute Hough_Lines_Horizontal_4 numeric
@attribute Hough_Lines_Nb_4 numeric
@attribute Airs_Center_X_5 numeric
@attribute Airs_Triangle_1_Y_5 numeric
@attribute Airs_Triangle_2_X_5 numeric
@attribute Harris_Corners_X_5 numeric
@attribute Mass_Center_Y_5 numeric
@attribute Hough_Lines_Vertical_5 numeric
@attribute Hough_Lines_Horizontal_5 numeric
@attribute Hough_Lines_DiagonalPos_5 numeric
@attribute Hough_Lines_DiagonalNeg_5 numeric
@attribute Black_Pixel_6 numeric
@attribute Airs_Center_X_6 numeric
@attribute Airs_Triangle_1_X_6 numeric
@attribute Airs_Triangle_1_Y_6 numeric
@attribute Mass_Center_X_6 numeric
@attribute Mass_Center_Y_6 numeric
@attribute Hough_Lines_Vertical_6 numeric
@attribute Hough_Lines_Horizontal_6 numeric
@attribute Hough_Lines_DiagonalPos_6 numeric
@attribute Hough_Lines_DiagonalNeg_6 numeric
@attribute Black_Pixel_7 numeric
@attribute Airs_Center_X_7 numeric
@attribute Airs_Center_Y_7 numeric
@attribute Airs_Triangle_1_X_7 numeric
@attribute Airs_Triangle_1_Y_7 numeric
@attribute Airs_Length_Contours_7 numeric
@attribute Mass_Center_X_7 numeric
@attribute Mass_Center_Y_7 numeric
@attribute Hough_Lines_Vertical_7 numeric
@attribute Hough_Lines_Horizontal_7 numeric
@attribute Hough_Lines_DiagonalNeg_7 numeric
@attribute Airs_Center_X_8 numeric
@attribute Airs_Triangle_1_Y_8 numeric
@attribute Mass_Center_X_8 numeric
@attribute Mass_Center_Y_8 numeric
@attribute Hough_Lines_Vertical_8 numeric
@attribute Hough_Lines_DiagonalPos_8 numeric
@attribute Hough_Lines_DiagonalNeg_8 numeric
@attribute Class {accident,bomb,car,casualty,electricity,fire-brigade,fire,flood,gas,injury,paramedics,person,police,road-block}

@data
53.3363,101.099,92.8715,0.397151,0.602768,31.5789,47.3684,0,21.0526,54.1667,53.2787,23.7705,1,50,5,40,0.2,0.516667,50,50,0,0,0,47.5,175,50,26.6667,0,100,0,0,49.608,55,0.461111,0.197222,0,0,0,43.3362,248.04,-30.3385,51.5,60,0.306746,0.509524,0,0,0,35.25,43.5294,80,97.5,0.619259,0,33.3333,3,51.1667,459.112,399.299,50,0.364815,0,0,100,0,27,50,90,25,0.464815,0.379012,0,66.6667,0,33.3333,27.75,50,225,-49.2857,139.286,58.5,0.444826,0.511002,0,0,100,40,-35.5042,0.406019,0.524074,100,0,0,car
48.8235,92.4155,89.4805,0.42739,0.651172,22.2222,61.1111,16.6667,0,63.5294,44.0678,24.8588,0,0,0,96.4286,0,0,0,0,0,0,0,48.2143,0.955734,134.993,16.0714,0.604386,100,0,0,48.2143,67.8571,0.29932,0.253133,0,0,0,62.5,290.859,-249.307,32.5,96.4286,0.651942,0.546843,0,100,0,1.12782,0,0,0,0,0,0,0,41.0714,-112.65,285.771,26.7857,0.289474,0,0,0,0,34.3985,48.2143,-50,138.504,0.50482,0.350273,0,100,0,0,41.1654,49.2143,235.457,-71.4286,73.4072,93.5,0.643957,0.411581,0,57.1429,28.5714,41.2338,27.7008,0.342386,0.278143,0,33.3333,33.3333,car
51.8182,-25.2541,86.7832,0.463022,0.61814,5.88235,76.4706,17.6471,0,58.9091,41.1429,32.4286,0,90.2778,86.1111,97.2222,0.902778,0.811594,0,0,0,0,0,48.6111,-5.07937,416.419,48.1481,0.331796,66.6667,0,0,48.6111,63.8889,0.756734,0.307642,0,0,0,59.7222,207.939,-100.488,32.5,97.2222,0.712384,0.591033,0,100,0,14.0097,48.6111,396.975,50,0.786232,0,100,2,43.0556,396.975,223.765,52.7778,0.206522,0,100,0,0,20.2899,48.6111,94.4444,434.783,0.764866,0.320169,0,75,0,25,35.3865,48.2993,146.214,11.1883,456.312,52.5,0.416134,0.280973,0,100,0,44.86,497.164,0.483295,0.341295,0,0,12.5,car
49.1071,-25.2938,66.3714,0.344303,0.520718,8.33333,70.8333,20.8333,0,52.2817,53.3333,24.2361,0,82.4324,70.2703,97.2973,0.864638,0.798319,0,0,0,0,0,48.6487,20.8845,-1.34481,25.6757,0.310758,100,0,0,50.483,67.5676,0.520914,0.138736,0,25,0,48.6813,221.146,355.03,79.5,23.6486,0.611423,0.565071,0,50,0,14.1372,48.6487,178.571,71,0.764517,0,100,3,39.1892,-63.3981,206.616,31.0811,0.301282,100,0,0,0,14.0333,48.6487,94.5946,14.7929,0.613614,0.263151,0,100,0,0,36.1746,51.5727,205.168,-62.1622,175.402,59.5,0.551122,0.469437,0,72.7273,27.2727,37.8378,14.7929,0.302017,0.357327,14.2857,28.5714,14.2857,car
48.1132,-51.131,91.8685,0.4525,0.694694,21.0526,63.1579,15.7895,0,43.3962,64.2036,23.8095,0,84.2857,94.2857,94.2857,0.880952,0.856322,0,0,0,0,0,48.5714,26.2857,84.0269,44.2857,0.540077,75,25,0,51.509,65.7143,0.431984,0.195211,50,50,0,51.4286,166.468,194.612,96.5,21.4286,0.496463,0.41538,20,80,0,6.40394,48.5714,274.05,36,0.896552,0,0,0,50.4289,-49.5442,246.258,52.8571,0.304598,100,0,0,0,30.3448,51.1521,-40.5357,11.8906,0.510972,0.348363,11.1111,66.6667,0,22.2222,34.0887,49.5753,127.262,94.2857,-78.9104,73,0.639162,0.315134,0,85.7143,0,48.5714,11.8906,0.340971,0.193753,0,25,0,car
49.525,-26.037,25.9924,0.501324,0.606393,21.7391,58.6957,19.5652,0,49.2688,48.8814,23.9492,0,75.8064,96.7742,96.7742,0.774191,0.51453,25,0,75,0,52.9915,49.1936,72.8111,6.57462,6.98925,0,100,0,0,43.7396,72.5806,0.702509,0.129274,40,0,0,50.5057,151.216,-94.1568,247,4.83871,0.668958,0.53106,33.3333,66.6667,0,10.9595,49.1936,32.6296,118.5,0.348912,15.3846,76.9231,13,48.3871,-19.1113,136.682,59.6774,0.419307,16.6667,75,0,8.33333,14.2266,54.7235,96.7742,-19.7239,0.374332,0.331071,25,75,0,0,18.1141,49.1936,121.631,96.7742,-42.2654,806,0.56071,0.47223,23.0769,30.7692,0,47.5806,6.57462,0.548981,0.419765,0,66.6667,0,car
48.3273,-28.256,64.3225,0.374855,0.480102,10.2564,66.6667,20.5128,2.5641,53.8784,46.9444,27.9167,0,71.6981,79.7736,86.7924,0.678962,0.504103,40,20,40,0,56.6667,49.0566,54.0309,188.889,0.943396,0.233333,80,0,20,43.3642,66.0377,0.357892,0.155169,20,20,0,50,211.111,311.111,89.5,83.0189,0.613722,0.572796,12.5,87.5,0,12.2642,49.0566,121.587,48.5,0.484127,16.6667,50,6,46.5676,311.111,-53.3998,73.5849,0.718639,18.1818,72.7273,0,9.09091,14.1509,50.5094,96.2264,-40.7407,0.601777,0.517608,0,50,0,50,27.2956,49.0566,150,96.2264,-13.8889,87.5,0.491582,0.348976,0,70,10,48.1132,29.798,0.734876,0.299179,0,50,0,car
47.9252,-24.1108,82.1992,0.359818,0.505094,24.3902,58.5366,17.0732,0,53.1361,51.9685,21.9291,0,65.1786,67.4107,91.0714,0.612079,0.486547,20,20,60,0,0,49.1071,52.4235,126.336,13.0952,0.255952,100,0,0,50.0468,76.7857,0.34176,0.116822,28.5714,28.5714,0,54.5505,146.493,-68.0272,421,89.2857,0.678178,0.596754,45.4545,45.4545,0,10.3741,49.1071,28.3447,204.5,0.466766,0,90,10,49.6637,214.285,-126.936,64.2857,0.649908,15.3846,46.1538,0,38.4615,16.4966,49.1071,-30.1339,5.66893,0.412342,0.267227,27.2727,36.3636,9.09091,27.2727,15.051,43.8005,113.379,1.78571,-105.984,234.5,0.346578,0.354195,10,30,20,34.8214,-10.2317,0.494489,0.374045,0,75,0,car
46.4286,104.519,71.0051,0.479172,0.68106,18.1818,69.697,9.09091,3.0303,42.3657,43.9407,24.3897,0,92.1569,88.2353,98.0392,0.926237,0.894309,0,0,0,0,0,47.0373,-8.89894,221.022,49.0196,0.43325,28.5714,42.8571,28.5714,43.1373,76.4706,0.753813,0.598916,0,0,0,48.0392,118.977,-10.9631,236,84.3137,0.664559,0.579335,33.3333,33.3333,0,8.84744,75.4902,169.542,17,0.884146,0,80,10,49.0721,-5.79781,165.63,64.7059,0.449865,50,50,0,0,20.5165,49.0196,-40.3446,124.52,0.336375,0.316387,9.09091,36.3636,27.2727,27.2727,25.2033,50.1783,131.956,96.0784,-135.074,212.5,0.339542,0.433902,0,73.3333,0,49.0196,5.94884,0.519747,0.361962,0,13.3333,13.3333,car
46.5608,100.667,88.0309,0.446416,0.526896,4.7619,71.4286,23.8095,0,46.1297,51.3539,24.432,0,76.1905,96.8254,64.2857,0.777806,0.625023,40,0,60,0,49.5726,49.2063,1.5873,31.7396,5.29101,0.233333,100,0,0,43.8811,59.6825,0.713306,0.101298,42.8571,0,0,53.1746,184.089,243.261,119.5,93.6508,0.506079,0.520831,0,100,0,7.97721,49.2063,67.5125,455,0.670118,0,16.6667,6,48.4127,243.261,-60.4686,57.1429,0.844791,27.2727,54.5455,0,18.1818,18.4371,52.2222,96.8254,253.422,0.333874,0.271764,7.69231,84.6154,0,7.69231,23.4432,48.4127,121.631,-90.5837,243.049,109.5,0.442674,0.414372,0,46.6667,20,47.619,6.57462,0.246072,0.343542,0,50,0,car
48.3146,31.7104,84.245,0.477228,0.682109,0,78.5714,21.4286,0,40.8989,40,32.549,0,86.2069,79.3103,84.4828,0.862069,0.735294,0,0,0,0,0,48.2759,-4.02299,481.546,27.5862,0.443511,100,0,0,46.5517,86.2069,0,0,0,0,0,56.8965,276.817,366.782,56.5,93.1034,0.66649,0.388607,50,0,0,35.2941,48.2759,34.6021,10.5,0.713235,0,100,4,48.2069,155.709,-190.25,48.2759,0.529412,0,100,0,0,5.67951,18.9655,6.89655,69.2042,0.16092,0.142157,0,0,0,0,24.5436,48.2759,276.817,3.44828,9.88631,22.5,0.435512,0.318594,0,66.6667,0,41.3793,34.6021,0.157044,0.250684,0,0,0,car
48.7952,-15.5209,80.8646,0.442074,0.441441,0,93.3333,6.66667,0,51.5663,46,37,0,70.3704,92.5926,85.1852,0.789242,0.465507,0,0,0,0,0,48.1481,92.5926,532.544,44.4444,0.615385,0,0,0,38.8889,45.3704,0.472222,0.692308,0,0,0,48.1481,621.302,650.888,9,4.93827,0.32008,0.426282,0,100,0,24.5014,48.1481,736.29,44.5,0.461538,0,100,1,48.1481,-93.5293,255.321,66.6667,0.596154,0,100,0,0,26.2108,48.1481,92.5926,118.343,0.410494,0.333333,0,100,0,0,43.0199,48.1481,295.858,3.24074,59.1716,13,0.341322,0.482655,0,100,0,44.4444,59.1716,0.460905,0.162393,0,0,0,car
48.9583,135.417,49.633,0.368818,0.5057,0,100,0,0,47.5,46.5306,23.2653,0,65.625,94.7115,84.8958,0.72305,0.554514,0,50,50,0,0,48.4375,3.125,23.7165,3.125,0.525253,100,0,0,46.875,65.625,0.440972,0.333333,0,0,0,48.4375,332.031,39.0625,12,53.125,0.176389,0.191111,0,0,50,32.4219,48.4375,-468.75,86,0.177083,0,100,1,42.1875,39.0625,255.534,68.75,0.275463,0,100,0,0,11.1328,71.875,93.75,39.0625,0.850521,0.223958,0,100,0,0,22.6562,48.4375,253.906,3.125,571.733,145,0.248884,0.473214,0,100,0,40.625,39.0625,0.284474,0.405754,0,0,0,car
48.9796,52.4985,45.1079,0.412187,0.607107,0,91.6667,8.33333,0,48.4694,70.6522,25,0,70.7933,82.8125,81.25,0.786073,0.480627,0,100,0,0,0,48.4375,179.34,441.975,66.7969,0,100,0,0,31.25,34.375,0.44476,0.702694,0,0,0,48.4375,555.556,-89.3959,39,46.875,0.234337,0.316586,0,0,0,9.375,40.625,204.444,77.5,0.665079,0,100,4,67.1875,44.4444,250,50,0.344444,0,50,0,50,12.5,48.4375,87.5,44.4444,0.568866,0.247531,0,0,0,0,37.7083,48.4375,266.667,3.125,44.4444,65,0.481496,0.323216,0,80,20,48.4375,-30.6513,0.232639,0.298325,0,0,0,car
49.3056,40.5629,46.0954,0.351038,0.603283,7.89474,63.1579,18.4211,10.5263,52.8472,50.1364,22.6818,0,87.5,66.6667,96.875,0.898314,0.854001,0,0,0,0,0,50.7745,44.7516,-98.528,59.375,0.383745,14.2857,42.8571,42.8571,0,1.04167,0,0,0,0,0,48.0994,149.414,-19.2124,131.5,82.6389,0.601247,0.614974,20,80,0,6.13426,48.9583,-30.8642,179.5,0.152778,0,100,2,43.1869,302.225,148.902,48.9583,0.249098,9.09091,45.4545,9.09091,36.3636,19.5023,53.6169,95.8333,300.411,0.644271,0.368765,27.2727,45.4545,0,27.2727,30.3241,48.9583,146.605,95.8333,332.698,131.5,0.356934,0.38061,0,41.6667,16.6667,41.6667,24.6179,0.193566,0.324036,0,60,20,car
48.8722,-34.3138,93.0526,0.368455,0.567174,12.5,81.25,6.25,0,52.8931,51.8741,26.4868,0,81.8182,68.1818,96.5909,0.840909,0.672414,50,0,50,0,0,48.8636,2.27273,142.687,38.6364,0.224631,100,0,0,49.0081,50,0.288721,0.085568,33.3333,0,0,48.4903,235.026,321.046,108,97.7273,0.657828,0.637726,20,60,0,13.7931,48.8636,92.2938,17.5,0.431965,0,100,6,46.5909,11.8906,206.612,81.8182,0.767241,40,60,0,0,11.5204,67.0455,23.0769,11.8906,0.669289,0.215296,50,50,0,0,23.3542,48.8636,130.797,180.909,11.8906,211,0.477679,0.292553,0,54.5455,27.2727,47.7273,-50.3294,0.739209,0.353666,0,50,0,car
49.2366,93.8867,96.0632,0.288185,0.604328,7.31707,78.0488,12.1951,2.43902,40.7443,47.6471,27.2794,0,81.3953,100.93,84.4961,0.848721,0.711897,0,0,100,0,0,48.8372,14.0013,12.3877,16.2791,0.233766,100,0,0,47.9192,97.6744,0.866314,0.234091,50,0,0,52.8675,234.979,331.633,257.5,67.4419,0.375511,0.464484,0,33.3333,0,20.7641,48.8372,129.765,53.5,0.842262,0,77.7778,9,46.5116,348.914,195.921,83.7209,0.629022,10,80,10,0,16.9435,50.7558,-50.3876,129.677,0.715702,0.284745,0,60,0,40,22.1761,46.5698,133.929,149.096,12.7551,251,0.546223,0.485919,0,57.1429,0,37.2093,-63.2327,0.488975,0.293783,0,66.6667,0,car
48.8722,100.418,51.5543,0.344837,0.661816,17.8571,57.1429,21.4286,3.57143,43.5407,45.5579,27.4793,0,0,0,97.7273,0,0,0,0,0,0,0,48.8636,47.9708,10.2981,52.2727,0.537835,25,75,0,45.4545,86.3636,0.859091,0.489655,20,0,0,50.6683,175.252,-2.50329,45.5,97.7273,0.530162,0.467591,0,75,0,11.5987,48.8636,11.8906,200.5,0.255884,0,60,5,44.3182,321.377,175.053,72.7273,0.431034,50,50,0,0,16.3793,49.806,-13.3057,221.946,0.685331,0.516652,12.5,87.5,0,0,32.9154,50.6098,166.468,95.4545,-36.1292,56,0.40101,0.287931,0,77.7778,11.1111,37.5,11.8906,0.148893,0.594575,33.3333,33.3333,16.6667,car
48.4872,80.3783,16.0739,0.494089,0.55657,13.8889,66.6667,19.4444,0,45.5474,52,26.12,0,85.5556,95.5556,96.6667,0.886057,0.828134,0,0,0,0,0,48.8889,-15.4122,240.698,45.2991,0.229325,75,25,0,48.8889,77.7778,0.798148,0.467677,33.3333,0,16.6667,50,156.107,-148.92,100,97.7778,0.58374,0.457321,0,87.5,0,16.633,48.8889,-64.2792,176.5,0.602829,10,70,10,49.4727,-11.6646,207.407,45.5556,0.366162,42.8571,57.1429,0,0,16.835,48.8889,95.5556,9.18274,0.479938,0.210865,0,75,0,25,20.1347,48.8889,151.515,76.0748,-48.7457,51.5,0.494506,0.313636,0,22.2222,44.4444,48.8889,274.45,0.700696,0.538081,20,60,0,car
54.3569,69.4014,42.82,0.472123,0.237353,3.22581,22.5806,35.4839,38.7097,55.3592,53.4357,20.0945,1,75.5319,46.0263,95.7447,0.761468,0.321769,71.4286,0,28.5714,0,0,48.9362,-43.617,3.84468,91.4894,0.304224,60,0,30,46.2282,54.8936,0.590387,0.820035,66.6667,0,0,48.9362,76.8935,3.84468,99.5,25.5319,0.610275,0.276215,12.5,0,75,20.4839,56.383,-36.7104,267.5,0.60291,8.33333,33.3333,12,39.3617,3.84468,95.0656,75.3191,0.232864,0,33.3333,66.6667,0,8.63579,59.5745,15.461,167.03,0.608537,0.43406,0,14.2857,85.7143,0,7.80142,48.9362,38.4468,-40.4877,21.4404,24.5,0.431748,0.104342,0,80,20,42.5532,195.234,0.417344,0.612254,0,0,100,casualty
51.169,-19.8265,51.4182,0.425157,0.344077,0,34.2105,39.4737,26.3158,54.321,52.6445,22.8214,0,49.0741,101.638,0.925926,0.57849,0.555463,50,0,50,0,0,49.0741,44.3439,-16.2092,67.5926,0.151473,75,0,25,44.7168,98.1481,0.728642,0.783048,42.8571,28.5714,14.2857,50.9259,75.6144,4.7259,42.5,18.3502,0.684657,0.239932,0,0,71.4286,19.4042,49.0741,-2.45908,9,0.56223,0,46.1538,13,27.7778,4.7259,3.42936,25.1029,0.200118,0,66.6667,33.3333,0,3.30113,81.4815,96.2963,90.6513,0.595988,0.612434,50,50,0,0,10.4267,49.0741,92.155,50.4026,-19.931,87,0.484156,0.184301,0,28.5714,0,35.1852,30.594,0.359831,0.514051,0,0,100,casualty
54.5344,88.625,49.3623,0.480692,0.371024,26.6667,16.6667,26.6667,30,55.9713,57.8119,22.9831,0,77.381,59.5238,66.6667,0.780361,0.377445,50,0,50,0,0,48.8095,-28.5714,6.25,71.4286,0.154478,28.5714,0,42.8571,61.9048,90.4762,0.618811,0.731468,0,66.6667,0,48.8095,100,28.9558,58,82.9932,0.66473,0.298192,28.5714,0,57.1429,25.7143,49.9395,-16.9358,7.5,0.427745,0,36.3636,11,20.2381,25,5.66893,30.2721,0.175091,0,0,100,0,6.60714,70.2381,120.819,66.7151,0.762733,0.764157,50,0,50,0,10.119,48.8095,75,-24.3314,164.469,37.5,0.530158,0.142454,50,50,0,47.619,194.67,0.546825,0.442187,0,0,50,casualty
51.2094,-5.9301,39.1188,0.342948,0.348236,15.1515,24.2424,45.4545,15.1515,53.0473,55.4104,22.4192,0,71.5909,22.3776,71.5909,0.565683,0.438974,33.3333,0,66.6667,0,45.4545,32.9545,-18.1818,-41.3223,25,0.395906,30,0,30,57.9545,37.5,0.578253,0.712745,0,100,0,51.3595,116.261,-30.5222,472,47.2727,0.558005,0.345533,0,0,60,16.9938,47.0898,-32.2831,763.5,0.477935,0,60,5,18.1818,5.16529,5.16529,30.6818,0.119445,0,0,0,0,11.312,60.2273,133.49,-14.8428,0.661993,0.633075,16.6667,0,83.3333,0,13.5847,48.8636,56.8182,2.27273,-28.0401,48.5,0.348018,0.184407,0,25,75,30.6818,85.7438,0.323042,0.626644,0,0,100,casualty
51.344,18.3978,40.6914,0.423455,0.383774,28.125,25,25,21.875,55.0679,59.6633,20.9203,1,53.9474,21.0526,73.6842,0.500241,0.31672,42.8571,0,57.1429,0,0,48.6842,94.7368,4.93827,28.9474,0.222765,71.4286,0,14.2857,20.4386,22.3684,0.247076,0.902469,66.6667,0,0,61.8421,106.173,62.963,105.5,51.0526,0.471741,0.435275,0,0,100,21.1696,48.6842,-36.4522,331,0.323328,0,42.8571,7,10.5263,4.93827,6.92521,1.31579,0.049832,0,0,0,0,10.2339,69.7368,94.7368,172.259,0.460218,0.44274,33.3333,0,66.6667,0,15.2632,47.406,51.8519,2.63158,98.7654,35,0.297671,0.192212,25,75,0,47.3684,94.361,0.632205,0.59778,0,0,25,casualty
44.532,-20.7146,42.5047,0.504944,0.342628,12.5,12.5,40.625,34.375,49.6232,49.8488,19.8337,1,67.1429,94.2857,48.5714,0.472064,0.514815,100,0,0,0,0,48.5714,2.85714,5.66893,68.5714,0.221396,40,60,0,39.8798,97.1429,0.371928,0.43238,0,0,75,70,76.5306,5.66893,19,97.1429,0.8141,0.268707,0,0,100,23.8776,42.3214,297.304,473,0.690073,46.1538,15.3846,13,30,5.66893,8.16327,15.7143,0.259392,0,0,100,0,10,47.1429,98.0079,-10.5577,0.329037,0.243731,0,0,100,0,8.29932,48.5714,73.6962,65.7143,5.66893,28.5,0.474929,0.180429,40,0,60,21.4286,129.441,0.191024,0.770159,33.3333,0,66.6667,casualty
48.8542,-21.3367,48.9055,0.58088,0.231363,16.6667,16.6667,33.3333,33.3333,43.617,48.4078,21.9477,1,74.3902,65.8537,81.7073,0.726965,0.914966,0,0,0,0,0,51.4339,-12.1951,4.16493,53.6585,0.241003,20,20,0,43.1875,63.4146,0.517156,0.551894,28.5714,14.2857,57.1429,85.3659,29.1545,4.16493,7,90.2439,0.890244,0.110301,100,0,0,24.0418,39.0244,-23.2164,417.5,0.596254,28.5714,7.14286,14,29.2683,45.8142,5.94884,54.878,0.24237,25,0,75,0,8.66103,48.7805,-31.7073,188.81,0.464391,0.384354,0,0,100,0,4.72872,48.7805,41.6493,78.0488,4.16493,11,0.585366,0.115484,50,0,50,29.2683,205.805,0.304352,0.614086,0,0,100,casualty
44.95,-74.1796,49.6643,0.529871,0.324509,17.9487,5.12821,53.8462,23.0769,54.9703,52.028,18.3776,1,68.1818,93.9394,44.4444,0.461279,0.492021,100,0,0,0,0,48.4848,3.0303,0,1.51515,0.20283,33.3333,55.5556,0,45.4545,78.7879,0.618206,0.607307,14.2857,14.2857,71.4286,72.7273,43.0059,4.52694,20.5,96.9697,0.800505,0.157733,0,0,100,20.4384,40.4231,110.192,20,0.673556,14.2857,14.2857,7,46.9697,4.52694,9.18274,53.0303,0.325649,0,0,100,0,10.3159,48.4848,93.9394,97.1782,0.493073,0.550513,0,0,100,0,10.7672,48.4848,65.6406,50.9091,-39.837,42,0.470124,0.167107,0,33.3333,66.6667,27.2727,235.401,0.28191,0.706856,66.6667,0,33.3333,casualty
43.9083,59.7094,46.9423,0.477699,0.307676,40.625,6.25,31.25,21.875,50.7072,57.6225,12.9334,1,70.3704,48.1481,79.6296,0.790123,0.251166,100,0,0,0,0,48.1481,134.074,78.4024,18.5185,0.133654,66.6667,0,33.3333,7.40741,1.85185,0,0,100,0,0,50,85.0592,3.69823,49,23.4568,0.710625,0.425002,20,0,80,15.5271,48.1481,25.8876,434,0.585628,66.6667,0,6,51.8519,3.69823,13.7174,74.0741,0.384834,0,0,100,0,10.3989,48.1481,-63.9291,220.929,0.491649,0.673039,0,0,100,0,18.3048,53.7037,57.3225,-33.3917,84.7389,68.5,0.468642,0.217781,20,0,60,25.9259,99.8521,0.22105,0.771099,0,0,100,casualty
48.7766,-71.5812,56.3919,0.533489,0.535631,35.7143,3.57143,32.1429,28.5714,47.0899,53.8801,15.0206,1,66.6667,103.529,20,0.682778,0.750669,75,0,0,25,0,48.3333,3.33333,38.4088,88.8889,0.342658,11.1111,33.3333,0,36.6667,75,0.452889,0.16284,50,0,50,70,29.1495,3.42936,23,96.6667,0.758333,0.127137,0,0,100,25.4321,46.6667,217.193,216,0.569277,40,10,10,35,174.897,-111.111,93.3333,0.356983,14.2857,0,85.7143,0,9.62963,48.3333,-28.6527,206.586,0.500038,0.645741,0,0,100,0,9.87654,45,37.7229,-17.8431,76.8579,30.5,0.57138,0.141428,33.3333,0,0,41.6667,178.326,0.411905,0.630732,40,0,60,casualty
52.977,-0.05173,34.1591,0.370795,0.294784,23.0769,19.2308,34.6154,23.0769,64.8498,60.101,23.092,1,72.8571,47.1091,75.7143,0.670548,0.331268,50,0,50,0,0,48.5714,-21.9048,5.16529,14.2857,0.191742,40,0,60,20,2.85714,0.142857,0.470779,50,0,50,78.5714,111.054,118.287,60.5,97.1429,0.772164,0.510309,28.5714,0,71.4286,17.2078,54.2857,35.9168,52.5,0.644042,0,42.8571,7,48.5714,5.16529,8.16327,1.42857,0.287147,33.3333,0,66.6667,0,14.6104,44.2857,99.8496,81.8291,0.466923,0.430216,20,0,80,0,14.4805,48.5714,82.6446,142.345,237.68,70.5,0.305342,0.272208,0,20,80,48.5714,126.437,0.25,0.369318,0,0,0,casualty
47.7683,-33.3354,37.334,0.419443,0.419423,32.2581,9.67742,32.2581,25.8065,49.9065,52.8076,18.0108,1,75.7576,61.8041,83.3333,0.806527,0.420888,100,0,0,0,0,48.4848,-36.3636,5.94884,13.1313,0.316622,71.4286,0,0,3.0303,83.8384,0,0,0,0,0,63.3115,126.877,279.595,255,54.5455,0.655824,0.463439,40,0,60,18.034,56.0606,-23.0194,102,0.487484,0,16.6667,6,40.9091,65.978,9.18274,78.7879,0.238802,0,0,100,0,13.4516,43.9394,93.9394,-25.461,0.517973,0.477587,0,0,100,0,15.0776,48.4848,74.3605,0.724638,63.4759,62,0.37344,0.224295,0,20,80,40.9091,110.297,0.416835,0.751626,0,0,75,casualty
