%1. Title : 
%
%2. Sources : 
%
%
%
@RELATION Imagette

@ATTRIBUTE  Black_Pixel_1 NUMERIC
@ATTRIBUTE  Black_Pixel_2 NUMERIC
@ATTRIBUTE  Black_Pixel_3 NUMERIC
@ATTRIBUTE  Black_Pixel_4 NUMERIC
@ATTRIBUTE  Airs_1 NUMERIC
@ATTRIBUTE  Airs_2 NUMERIC
@ATTRIBUTE  Airs_3 NUMERIC
@ATTRIBUTE  Airs_4 NUMERIC
@ATTRIBUTE  Length_Area_1 NUMERIC
@ATTRIBUTE  Length_Area_2 NUMERIC
@ATTRIBUTE  Length_Area_3 NUMERIC
@ATTRIBUTE  Length_Area_4 NUMERIC
@ATTRIBUTE  Mass_Center_X_1 NUMERIC
@ATTRIBUTE  Mass_Center_X_2 NUMERIC
@ATTRIBUTE  Mass_Center_X_3 NUMERIC
@ATTRIBUTE  Mass_Center_X_4 NUMERIC
@ATTRIBUTE Class  {accident, bomb, car, casualty, electricity, fire-brigade, fire, flood, gas, injury, paramedics, person police, road-block}

@DATA
540,376,243,459,40,83.5,28,20,239.421,277.546,298.25,266.652,30.9182,19.6464,46.4133,31.8197,gas
732,523,292,602,34,72,44,25.5,253.764,376.617,264.735,157.095,31.1432,11.8516,25.3864,25.1166,gas
479,393,304,378,71,53,20,39,488.357,251.706,198.167,156.794,49.5576,13.5333,52.1702,10.2609,gas
275,244,242,127,16.5,117,26.5,4.5,198.083,87.397,148.853,75.3553,35.5584,31.6137,20.0199,27.5358,injury
221,318,161,173,7.5,19,19,30,70.4853,197.196,117.054,130.51,33.1157,23.596,25.3766,27.5431,injury
215,242,227,94,12.5,17,16.5,17,138.042,151.054,140.953,66.9117,14.3194,31.6035,23.7313,48.2015,injury
291,280,246,84,15,18.5,14,28.5,128.527,126.426,110.912,97.4386,25.934,45.1141,22.9058,54.0058,injury
213,254,131,192,23.5,112,13,21.5,125.782,249.338,86.0833,74.8112,11.2536,37.7407,18.451,34.2784,injury
155,101,251,257,3,28.5,31.5,14,56.6274,114.267,253.037,164.225,32.7407,41.8304,32.7188,33.6159,injury
132,241,243,244,9.5,168,9.5,19,43.799,82.5685,86.669,89.8822,30.0016,36.7812,26.2386,40.9996,injury
159,247,227,92,5.5,35,20.5,9,53.799,172.309,109.296,51.1127,26.3504,27.8619,22.2226,52.9206,injury
79,118,272,143,7,118,14,16,42.6274,72.9117,132.77,53.2548,24.9722,40.0934,26.8878,27.1562,injury
124,208,268,165,4.5,49,48.5,25,58.9706,241.563,81.598,85.5391,19.3056,38.6667,19.3128,33.4301,injury
394,295,429,164,33.5,175,22,14,192.368,103.456,187.882,87.2548,32.7504,40.4074,37.3152,38.442,injury
296,229,299,226,17.5,27,20,32,121.296,85.196,178.024,153.823,31.1126,23.5404,28.8529,16.539,injury
237,116,383,331,12.5,49.5,45.5,15,78.9706,160.007,261.037,141.397,40.1724,36.138,43.8308,33.3262,injury
197,183,340,242,19,47,13,23,154.368,201.421,147.154,152.853,19.0238,44.695,22.3813,42.2708,injury
111,160,379,332,4.5,147.5,43,22.5,90.5269,90.468,270.392,144.711,25.0908,41.409,20.2534,22.3617,injury
624,338,152,339,6,294,6,27,52.2843,115.054,40.6274,155.681,33.8915,27.1589,32.95,27.3075,injury
158,171,392,380,8.5,36.5,13.5,27.5,59.3553,135.238,113.154,129.924,22.8548,49.8375,36.2141,44.9796,injury
308,235,360,279,8.5,25.5,15,12,116.669,107.782,112.912,139.74,31.6886,36.7009,33.3578,48.6111,injury
299,192,309,373,7.5,29,13.5,9,92.1838,148.995,88.7696,141.983,23.9773,25.6706,33.7445,27.9333,injury
383,257,362,331,15.5,14,11,16.5,71.4558,95.397,82.4264,82.3259,41.6296,39.7505,19.1675,32.9981,injury
193,283,185,125,72,13,13,47,89.4558,146.912,89.2548,155.765,42.969,47.807,17.8724,25.734,injury
233,214,258,130,24.5,62,12.5,48.5,170.752,312.818,145.497,186.007,22.4486,30.4087,33.3957,45.0137,injury
222,209,298,107,30,89,17,12,273.907,167.74,123.74,59.0122,18.6926,54.9272,26.7455,56.3768,injury
186,151,252,191,24,14,26,31,133.196,185.196,227.338,215.137,19.2233,24.9038,29.9297,17.6613,injury
198,189,204,132,38,13.5,17,22,226.25,154.61,85.4975,78.8112,21.8872,24.3731,39.1643,49.8979,injury
403,520,334,304,9.5,40,19,14,105.113,293.22,114.811,161.74,20.8426,26.5332,17.9022,26.8483,injury
575,551,263,306,31.5,28.5,22,18.5,257.622,244.208,112.711,140.953,32.3089,41.6784,19.0782,29.1931,injury
537,433,418,179,77.5,13,18,11,210.953,113.841,113.054,133.598,28.367,36.3684,41.2924,51.8333,injury
364,387,260,305,27,24,15.5,34,204.167,226.652,109.983,198.309,30.29,26.2506,27.3681,28.7023,injury
157,332,295,195,13.5,15,21,7,87.1543,182.953,137.782,128.284,6.35714,31.9235,32.4589,31.6333,injury
217,231,224,127,43,32.5,15.5,6.5,169.054,224.551,142.811,91.9411,31.2545,21.2282,27.4617,57.891,injury
277,250,235,48,45.5,15.5,20,4.5,112.042,347.924,135.539,18.7279,38.013,52.5833,25.7382,31.836,injury
214,209,295,176,42.5,76.5,41.5,7.5,285.12,137.841,377.12,72.5269,24.7928,36.1222,14.3069,23.4254,injury
340,259,285,252,287.5,9.5,28,14,304.233,139.012,180.995,173.882,31.7691,25.8224,20.0986,29.8988,injury
258,299,284,64,95,13,44.5,1.5,298.877,232.711,330.291,25.8995,17.241,39.1878,24.4757,15.8333,injury
288,246,115,132,16.5,29.5,6.5,15.5,98.468,287.037,44.8701,71.7401,27.5992,28.6039,43.7361,48.3452,injury
207,193,266,137,8.5,9,18.5,21,103.941,94.4264,105.054,74.2254,31.2908,33.5167,19.739,49.2098,injury
273,221,243,81,11.5,32,18,14,93.8406,186.652,120.711,45.598,25.0554,22.3899,37.2132,56.25,injury
207,258,241,114,6.5,11.5,16,17.5,58.8701,127.154,120.225,67.1543,57.2256,28.2021,41.9443,52.8642,injury
211,234,208,114,10,29,16,18.5,179.64,152.167,106.225,58.3259,31.8152,30.8988,19.75,53.698,injury
338,236,326,138,10,31.5,19.5,12,152.811,138.284,148.61,158.225,25.9652,44.6389,18.9184,40.6667,injury
157,160,504,349,39,45,16.5,19.5,128.711,174.593,115.497,147.882,25.8352,49.1111,43.0156,33.5418,injury
258,201,470,331,41,58.5,21.5,32,243.279,212.434,150.711,148.368,28.2131,36.8117,36.2844,20.0879,injury
245,180,380,325,21,35.5,21,178,124.711,127.238,103.054,86.2254,27.6517,43.7204,27.6819,15.0299,injury
523,326,379,258,24.5,33.5,15,32.5,221.439,200.551,136.669,214.551,32.775,35.8859,31.4905,35.1237,injury
316,235,148,135,96,36,10.5,34,327.966,324.25,82.7696,174.309,28.862,37.65,35.6559,51.799,injury
329,308,230,171,49,37,20,17,436.96,299.764,102.569,183.196,44.6302,40.4365,25.3161,19.996,injury
363,266,231,137,23.5,22.5,29.5,12,114.61,214.752,212.894,63.9411,28.2952,37.8659,10.452,30.112,injury
281,358,207,170,22,34.5,19,13.5,155.823,392.007,117.397,104.569,25.6933,30.1649,16.0996,33.7,injury
259,309,256,208,13.5,22.5,19,27,91.4975,199.782,115.054,149.338,10.8002,42.355,11.8954,18.116,injury
148,173,100,18,5.5,65,6,0,108.284,156.309,47.4558,0,24.1019,17.1528,12.9702,0,injury
114,193,142,44,51,11,18,0,44.1421,84.9117,96.5685,0,16.713,30.0226,20.3912,0,injury
116,139,184,137,2,7,15,6.5,53.3137,120.912,90.9117,94.669,23.625,22.1667,12.6255,26.8034,injury
101,100,205,131,4,39,19,5.5,28.1421,149.966,111.054,87.3553,2.33333,45.4768,7.55625,54.6759,injury
95,94,202,149,7,37,14,16,40.7279,149.48,143.397,76.0833,21.0584,46.9938,23.9086,24.4524,injury
291,233,226,88,43,4,17,10.5,154.569,133.941,114.225,56.1838,26.3989,39.3492,33.6196,48.9675,injury
275,300,248,180,8,12,19.5,16,79.1127,133.397,110.468,81.1543,31.3092,23.3333,13.8422,44.0971,injury
164,263,198,53,6.5,42.5,19,2,53.2132,290.836,105.054,30.1421,28.0333,38.13,22.644,55.25,injury
142,287,279,93,5.5,11.5,19,13.5,54.8701,86.1838,132.711,55.0122,19.4145,29.5249,11.6316,56.3145,injury
178,199,200,83,6.5,23,14,11,52.9706,209.196,92.9117,51.598,19.8231,38.3338,10.0553,52.4909,injury
419,278,114,188,34,13,0,22,213.966,132.569,28,92.7107,24.3084,43.2538,0,44.7803,injury
236,200,221,142,14.5,11.5,16.5,32.5,104.326,133.983,96.3259,128.267,43.7122,30.788,19.3961,54.6205,injury
229,160,230,96,8.5,41,20,9,78.2843,105.054,103.054,59.9411,28.7401,23.9464,23.3,53.25,injury
215,225,208,127,9.5,12.5,17,22,126.669,114.083,99.397,75.0538,30.8556,36.4425,20.4088,49.5393,injury
149,179,196,150,5.5,15.5,16,14,38.9706,77.4975,103.012,86.9117,36.2679,20.9722,15.6311,50.706,injury
461,456,433,282,10.5,35.5,16,22,135.154,174.551,97.7401,95.8823,44.4422,21.2587,15.6773,46.8429,injury
480,439,323,138,11.5,29,11.5,14,172.468,128.167,92.3259,55.598,30.7452,27.3107,19.1867,55.2143,injury
360,271,182,210,7,28.5,15,17,89.1127,167.238,86.5685,86.5685,42.3333,21.363,16.7098,46.4392,injury
242,263,220,155,9.5,19.5,14.5,12,89.8406,119.782,91.9828,68.4264,40.1845,18.6268,20.5396,48.0543,injury
44,282,391,223,6.5,38,81,18.5,36.3848,210.108,145.439,85.9828,45.7179,30.4334,26.2275,32.5335,injury
179,255,188,92,7,16,17.5,7,123.598,162.711,90.5685,57.9411,45.1605,23.2533,20.0354,48.9048,injury
235,183,242,170,11,2,13,11,82.7696,133.113,88.669,137.054,33.8029,24,25.1687,24.1667,injury
400,338,263,37,9.5,15.5,19,0,149.74,143.154,120.711,0,33.9016,35.4284,27.4087,0,injury
163,307,186,105,6.5,49,20,9,54.9706,200.167,119.882,62.6274,10.004,18.5628,26.1014,41.4259,injury
217,144,189,122,9.5,5,16,41.5,125.497,64.4853,119.054,133.38,28.1243,32.2222,18.2917,48.3571,injury
218,305,175,113,8,12.5,25,9,63.1127,131.296,146.853,80.8701,0,38.9988,0,39.0503,injury
246,257,262,130,31,8.5,21,20,210.853,139.74,124.711,87.0538,34.2194,22.0439,38.1841,45.1132,injury
211,250,167,87,21,22.5,15,16.5,60.3848,178.267,99.7401,69.7401,41.9368,19.986,26.6672,50.8265,injury
213,230,217,79,51,11,23,14,144.225,130.77,139.681,53.598,40.2941,28.5286,37.058,53.3474,injury
287,245,145,158,15,13,11,31.5,255.095,124.326,61.9411,197.723,33.4917,18.029,18.5063,51.7407,injury
361,234,128,173,33.5,29.5,10,29,318.409,283.723,64.7696,200.652,11.8399,48.6656,9.26111,46.8736,injury
397,290,115,225,30,6.5,11.5,24.5,326.936,140.87,64.1838,165.095,23.3224,60.6667,17.8584,21.3389,injury
335,64,435,277,16.5,6.5,69,17.5,74.9117,85.0122,178.711,177.598,23.8807,46.037,35.1755,36.7545,injury
472,262,193,82,192.5,114,10,5,287.037,159.397,140.77,55.4558,9.29585,38.0617,34.5319,46.7,injury
388,335,288,134,9,137,15,6.5,79.6569,218.309,104.083,60.8701,21.4897,44.0873,24.1433,31.6661,injury
552,381,330,78,34,19,18,5.5,390.007,169.539,108.225,50.3848,19.8203,32.2308,38.3929,58.2407,injury
344,137,370,306,26,31,20.5,23,157.681,152.652,174.368,258.309,34.508,36.8554,17.645,17.6775,injury
369,83,491,359,19.5,20.5,15,27.5,114.083,40.0416,164.811,242.208,12.3287,28.3128,22.3474,31.4768,injury
367,346,465,296,35,11.5,24,16,128.995,159.64,161.681,119.397,36.8672,45.7037,24.5573,15.5989,injury
190,120,272,388,3,17,14,16,41.3137,60.0833,97.4558,92.8701,41.5,36.5407,19.9002,26.1913,injury
260,258,247,168,5,12,31,14,40.6274,102.083,201.137,84.9117,24.2989,27.7826,23.9929,40.8214,injury
255,224,185,140,10.5,10,14,16,79.0122,89.2548,83.2548,76.0833,40.2488,27.8242,18.5179,49.5029,injury
581,357,309,185,34,16.5,17,19,413.161,137.782,125.054,91.397,35.6323,25.1892,32.373,41.6981,injury
445,246,270,160,20,12,20,21.5,240.51,105.255,125.882,154.61,34.1199,28.9228,36.3343,39.2708,injury
366,318,196,144,22,33.5,18.5,20,148.468,197.38,110.811,80.2254,38.2099,23.7107,19.3111,48.725,injury
370,300,207,163,10.5,10,13.5,22.5,190.953,127.255,94.669,92.468,28.8733,26.037,23.5046,45.3148,injury
145,267,203,101,6.5,17.5,15,13,97.0122,179.296,92.9117,57.598,38.44,30.7238,20.8133,51.1731,injury
165,318,200,178,4,38,20,27.5,43.5563,105.456,115.882,120.267,17.2593,16.469,23.4454,30.8258,injury
183,240,387,320,12,35,24,32,76.1838,180.794,183.681,179.48,27.9192,12.6619,40.4778,26.7575,injury
320,603,294,252,21.5,14.5,17.5,10.5,116.125,191.296,131.154,111.497,33.5666,34.2648,23.4922,28.9478,injury
454,360,317,100,35.5,12,19,7,311.664,169.882,86.5685,45.4558,22.4253,47.6217,25.4665,35.119,injury
139,431,444,296,24,13.5,22.5,9.5,106.368,188.125,166.267,150.468,11.6272,39.478,27.3615,40.4554,injury
250,189,372,551,9.5,10,13,53,68.1838,57.4558,146.569,361.161,21.4444,29.6,21.489,35.258,injury
460,484,360,337,17,99,22.5,6,142.711,258.936,175.924,109.598,25.0995,20.1713,32.1111,29.498,injury
368,283,254,170,13,16,15,16,151.497,196.368,104.569,164.368,22.9155,43.4433,23.2155,54.3021,injury
314,327,353,149,53,55,29,5.5,185.764,210.995,194.995,73.3137,36.7297,36.3607,29.6902,15.9354,injury
345,324,440,285,20.5,15.5,14,11,104.468,170.811,146.225,166.912,26.0569,44.7391,30.1426,18.3135,injury
337,333,296,85,12,61,13,16,136.87,234.794,87.598,92.9117,40.2679,39.4228,37.4596,57.2367,injury
299,336,142,211,11.5,33.5,18,6.5,122.284,200.409,82.5685,111.255,12.6142,18.2919,16.2396,31.3075,injury
242,376,187,163,14,25.5,18,12,166.527,222.752,121.882,119.74,12.1052,29.005,19.9222,33.3153,injury
415,364,185,266,223.5,47,17,9.5,184.125,292.735,101.397,93.0122,13.3825,25.551,19.2805,20.1947,injury
374,254,308,214,18,25.5,20.5,14,195.497,207.238,148.125,91.1543,22.5011,23.8758,36.5126,22.2684,injury
225,222,303,172,22.5,24,20,11,131.439,268.167,198.853,73.3553,27.0625,40.8699,26.192,25.0026,injury
268,204,322,139,28.5,149.5,29,6.5,149.581,192.267,253.966,75.6985,29.3668,35.9798,32.8845,24.3893,injury
428,245,143,243,14,14.5,19,25,262.368,119.154,93.397,229.48,18.0825,18.6464,18.7396,24.49,injury
400,287,265,271,41,25,17.5,11,218.936,197.338,124.811,102.912,18.2478,27.355,13.9928,25.2295,injury
586,318,380,513,28.5,89,19,32,308.836,162.451,96.2254,365.563,25.3192,31.7445,30.7267,9.50391,injury
377,358,306,250,39.5,33,24,5.5,217.321,247.622,140.024,97.3553,10.3338,29.0303,27.4644,20.5038,injury
353,177,165,277,31,29,13.5,17.5,183.137,110.853,86.669,277.238,24.9306,13.9061,17.6914,25.4288,injury
736,567,1024,984,20.5,105.5,209,123,135.782,200.409,201.421,202.409,30.5039,32.6932,27.7478,20.6698,paramedics
363,438,936,926,18.5,11.5,29.5,113.5,243.238,163.154,308.836,422.333,48.2589,25.3859,34.2778,16.0965,paramedics
545,495,833,885,26.5,22.5,38,20,165.439,154.61,284.735,203.782,37.055,25.3981,44.8748,16.162,paramedics
526,337,882,489,35.5,13.5,32.5,31,270.007,190.125,320.551,148.468,26.9895,30.4317,39.4281,25.6492,paramedics
362,334,792,516,41,15.5,29.5,27.5,221.765,183.439,185.38,303.279,34.4395,30.8075,35.4405,10.6021,paramedics
405,373,452,513,2.5,10,10.5,6.5,160.284,135.154,206.811,216.468,39,27.8113,5.61587,45.4933,paramedics
458,521,461,647,5,18,9,7.5,93.4558,258.652,195.012,218.61,19.254,22.3233,24.0583,35.837,paramedics
344,431,449,602,32.5,14.5,20.5,5.5,352.953,126.811,166.953,205.841,1.31579,27.4328,27.0127,23.8923,paramedics
494,416,544,737,1,6.5,4.5,15.5,106.77,169.983,207.497,215.782,16.25,31.4309,18.9541,20.2486,paramedics
365,643,476,469,1,103.5,3.5,7.5,134.77,266.995,212.527,149.497,0,32.0879,20.291,25.9667,paramedics
711,478,285,440,8.5,12.5,5.5,22,229.296,217.439,89.4558,299.764,22.8354,31.082,21.9247,31.2778,paramedics
477,365,531,532,2,7.5,16,6.5,145.941,137.841,170.912,257.924,21.5667,36.4421,37.0438,17.4627,paramedics
444,411,386,415,5,8.5,11,6.5,232.225,209.154,169.397,196.125,26.1583,22.2696,28.0941,20.8775,paramedics
413,356,505,404,4.5,7.5,27,5.5,124.527,199.154,212.652,183.397,31.9101,39.2325,38.3948,12.678,paramedics
572,606,529,401,10,9,4.5,15,221.882,208.811,216.326,263.74,23.94,35.0962,35.3951,19.7167,paramedics
458,384,650,566,41,11.5,13.5,21.5,276.735,139.983,251.782,209.581,18.1627,34.8,30.4657,25.2004,paramedics
490,492,677,609,5,17.5,10.5,19.5,194.426,174.953,212.326,192.61,23.2667,30.0541,37.0441,25.4285,paramedics
516,491,736,615,10.5,7.5,9,7.5,94.7279,220.811,237.154,200.468,8.91171,44.1127,33.9827,23.6347,paramedics
692,450,965,574,6,5,17.5,20.5,180.083,170.77,205.782,188.61,24.5256,28.4868,32.553,23.8511,paramedics
549,435,748,493,22.5,5.5,9,9.5,441.12,168.669,207.054,210.811,23.7474,19.3522,35.3037,33.8111,paramedics
727,607,609,445,8.5,1,3.5,10,336.953,221.841,238.811,213.397,35.9352,29.5833,23.8274,49.95,paramedics
857,497,642,504,8.5,2.5,2.5,5,344.995,227.983,248.468,204.284,21.7931,46.1259,16.9458,57.5917,paramedics
570,496,773,484,7,2.5,9.5,4,264.468,216.811,235.296,179.841,30.4911,34.3333,36.2004,24.9271,paramedics
789,809,547,426,5.5,5.5,7.5,3.5,200.225,236.468,237.64,169.012,11.0564,29.3,29.6963,34.7302,paramedics
316,608,602,603,3,12.5,3.5,10.5,192.77,244.066,246.125,200.61,11.3333,27.68,17.4008,15.686,paramedics
566,492,664,522,7.5,4.5,7.5,10,261.983,176.184,212.811,218.811,32.5428,31.0787,41.8518,27.056,paramedics
502,453,734,470,6,0,28.5,24,227.054,188.77,211.012,304.451,24.2138,0,33.9772,18.856,paramedics
424,414,671,498,5,16.5,9.5,9,143.598,147.296,175.497,151.598,23.1407,30.6453,18.7873,35.9679,paramedics
716,502,758,456,12,9,5,10.5,445.966,160.953,229.64,328.894,39.9607,12.3819,33.6778,40.3667,paramedics
570,407,740,607,41.5,15.5,12,12,223.296,151.64,203.012,296.794,40.8875,30.3031,44.6687,20.5368,paramedics
367,253,493,346,40.5,6.5,11,9.5,214.007,147.012,207.882,204.811,20.8541,31.8712,39.2283,23.0304,paramedics
496,267,680,406,162,7,34.5,16,175.497,138.912,241.924,198.853,24.55,22.5,37.4226,25.0361,paramedics
388,302,660,367,17,7,12.5,13,121.882,143.983,232.811,183.882,26.9569,9.1746,40.0333,29.4483,paramedics
361,240,589,385,26.5,2.5,21.5,11.5,136.267,134.527,311.723,181.296,30.0315,9.87407,40.4681,18.7827,paramedics
652,695,853,561,11,13.5,11,13.5,147.054,219.539,238.811,208.61,18.5417,11.5831,38.0362,31.5306,paramedics
629,1188,703,908,8,17,12,20,215.054,146.024,212.711,219.196,44.4032,26.1136,29.5168,31.6393,paramedics
1098,1116,1214,950,21,17,15.5,12,156.326,148.711,177.439,114.083,30.6736,20.7778,41.6291,33.0328,paramedics
1110,689,967,607,13.5,28.5,5.5,31,158.468,192.752,197.154,160.652,31.6691,31.1101,31.6032,28.8647,paramedics
630,549,1104,465,18.5,21.5,7,10.5,116.468,163.439,122.326,107.113,28.8202,31.9748,40.8117,31.4192,paramedics
870,762,1410,902,2.5,20.5,10.5,21.5,72.5269,166.752,131.983,205.238,20.7778,43.958,29.7601,46.8617,paramedics
452,405,300,234,2.5,2.5,6.5,30.5,194.042,245.497,189.113,189.238,22.1389,19.3667,0,22.8051,paramedics
467,320,292,37,6.5,4,6.5,0,264.184,219.74,182.184,0,29.7111,32.5741,17.1778,0,paramedics
521,336,383,294,96.5,2.5,18,7.5,527.321,214.669,278.167,235.841,28.7829,50.8,34.3352,23.8333,paramedics
275,254,342,358,17,5.5,7,0.5,133.113,218.125,294.995,147.698,23.6629,47.9352,31.9018,0.444444,paramedics
427,448,251,274,4,26.5,3.5,2,271.397,679.747,182.669,140.042,19.3822,21.6922,9.66667,25.4778,paramedics
404,294,242,102,7.5,21.5,2.5,0,355.782,156.267,155.698,81.4558,3.0381,18.291,33.2233,0,paramedics
309,299,302,268,1.5,18.5,14.5,19.5,150.042,197.095,179.154,184.267,0,19.603,19.4847,47.5165,paramedics
370,283,349,272,5,15.5,9.5,12.5,229.397,203.64,154.184,163.64,16.0738,42.2047,34.5252,22.4567,paramedics
452,262,292,204,9,19.5,4,36.5,242.083,159.296,264.225,150.894,20.8862,26.3671,29.2976,43.8636,paramedics
379,275,364,307,7.5,23.5,8.5,24.5,133.497,203.924,141.497,197.924,17.3192,28.6952,40.5033,15.8838,paramedics
1475,863,262,858,7.5,9.5,1,7.5,150.669,165.882,34.4853,78.1838,29.477,14.2022,1.5,28.2,paramedics
1014,634,693,709,10,13.5,4.5,11.5,211.539,160.326,58.8701,210.61,27.0494,17.6127,31.5,34.375,paramedics
1632,942,964,946,12.5,12,6,5,137.255,124.912,95.1127,52.2843,25.404,12.6174,4.87302,34.6667,paramedics
1304,1015,974,733,9,10.5,14,6,230.368,197.196,125.054,103.113,23.7475,27.1508,12.9574,38.5,paramedics
1060,734,1084,1031,15.5,6.5,7,6.5,256.066,145.841,64.2843,80.5269,17.4657,22.2938,2.87963,23.1667,paramedics
343,344,360,410,21,2,8.5,15.5,206.167,55.6569,197.154,189.782,30.4599,7.88889,33.2275,13.6803,paramedics
419,357,496,357,38.5,13.5,14.5,17.5,359.806,176.125,225.983,179.439,29.4324,27.8346,43.2168,12.5637,paramedics
353,283,657,520,37,12,11.5,27,236.108,91.7401,205.983,383.563,21.545,23.3205,38.64,17.7077,paramedics
388,305,550,348,11,28.5,7.5,29.5,165.841,137.924,200.669,156.409,43.611,15.553,42.3537,15.6687,paramedics
615,398,599,448,28.5,35.5,11.5,22.5,166.752,168.894,211.439,176.61,43.3576,18.1592,45.2413,15.3228,paramedics
696,481,640,536,19.5,0,7.5,30.5,262.409,0,210.468,184.066,15.2047,0,45.3815,21.2596,paramedics
460,471,920,490,3,26.5,14.5,20.5,83.6569,169.581,211.782,151.439,15.3148,9.96296,50.1845,15.8458,paramedics
530,428,563,372,38.5,18.5,52,29,234.35,154.953,175.539,140.167,30.1997,14.0797,49.6467,14.368,paramedics
607,585,624,358,15,6,25.5,28.5,211.255,115.113,218.894,142.752,39.9274,8.66667,36.2486,26.6469,paramedics
608,656,805,432,14,8.5,69.5,33.5,240.167,42.9706,378.517,129.238,24.4307,37.3611,37.0194,15.8782,paramedics
789,792,494,880,5,91,7.5,5,174.284,137.841,236.326,224.326,20.5417,27.8747,7.10826,26.7049,paramedics
682,464,535,540,10,7.5,4.5,2.5,330.024,189.154,221.012,212.669,29.3761,24.4136,13.763,59.1444,paramedics
625,675,563,637,13.5,20,19.5,8.5,111.941,210.652,243.439,201.983,26.0833,21.9077,41.0618,38.3292,paramedics
625,506,608,396,9,29.5,10.5,11.5,170.912,327.463,223.439,193.782,21.4074,27.9067,34.8913,55.5725,paramedics
343,513,422,747,1,11.5,8.5,4.5,54.6274,154.468,198.669,220.184,1,27.5318,21.0687,23.3937,paramedics
307,256,445,223,34,25.5,4.5,14.5,211.48,153.095,152.669,146.811,42.4333,16.2419,21.6323,28.7029,paramedics
425,330,599,533,9,17.5,10.5,11.5,176.912,162.953,184.326,187.64,36.3034,29.8759,40.5605,11.3238,paramedics
480,282,597,292,8,31.5,16.5,29.5,203.941,146.409,201.296,135.095,31.4464,12.2816,47.7117,19.3619,paramedics
558,426,578,323,6.5,18.5,25.5,12.5,201.154,178.953,213.581,154.468,26.1553,20.5179,49.114,32.1835,paramedics
462,472,745,431,34,15.5,21,13.5,166.426,162.953,234.326,372.492,21.75,13.5257,50.3567,21.7526,paramedics
449,383,577,326,8.5,25.5,10,43.5,187.983,185.581,211.154,171.522,15.3799,12.3737,28.9696,28.8772,paramedics
397,445,550,461,5.5,19.5,20.5,9.5,134.527,165.439,190.267,205.64,1.03333,27.3333,43.9933,21.3752,paramedics
463,350,575,441,41.5,30.5,8.5,29.5,393.262,176.894,203.983,191.238,36.1111,31.1287,41.3877,23.3032,paramedics
521,392,702,476,28,32.5,9.5,32.5,258.995,185.723,207.296,190.894,14.4121,43.7476,43.8723,19.7177,paramedics
452,637,665,493,23,32.5,6.5,17.5,164.284,184.551,211.983,165.782,15.0909,16.4826,38.0871,21.4238,paramedics
424,310,429,301,7.5,16.5,8,16.5,170.426,198.953,430.167,160.468,13.4574,48.9402,18.1012,25.358,paramedics
326,250,560,323,12.5,38,20,19.5,135.355,145.966,199.782,146.125,39.4528,19.488,46.5871,15.9316,paramedics
606,622,572,339,17.5,23.5,28,38,152.125,159.095,180.51,123.48,32.2473,27.3125,39.8257,20.3881,paramedics
477,378,752,584,14,41,25,24.5,134.385,145.279,194.167,183.581,28.7299,26.6812,36.918,19.57,paramedics
1054,728,919,421,21,23,28,34,292.995,223.137,217.966,134.995,22.3745,32.0474,39.83,26.8338,paramedics
383,394,274,306,4,3,4.5,1.5,193.74,141.497,217.841,142.87,2.21875,31.8056,2.93827,12.4444,paramedics
158,225,292,298,0,15,7.5,9,0,64.4264,195.154,215.397,0,55.8568,18.2528,17.3327,paramedics
285,254,288,198,7,5.5,3.5,1,79.2132,160.184,194.87,135.598,39.3164,35.2833,14.6776,53.5,paramedics
201,180,377,328,0,1.5,3.5,1.5,0,8.24264,235.64,230.184,0,62.6667,11.7056,1.77778,paramedics
269,297,471,236,3.5,10.5,4,1.5,147.497,157.497,216.284,128.142,53,24.7043,34.3167,30.8889,paramedics
488,461,660,563,29.5,12,3.5,3,183.38,213.539,216.527,240.326,38.25,28.2849,30.2361,37.7,paramedics
471,341,493,370,4,20.5,97.5,18.5,105.113,167.439,199.355,214.752,30,18.7182,35.1905,54.7736,paramedics
572,345,572,390,57,32.5,26.5,19.5,151.74,193.966,213.497,215.782,42.3756,24.7125,28.3089,34.0506,paramedics
363,577,450,570,2.5,20.5,10.5,7.5,98.1838,185.095,190.953,207.154,5.04167,21.4825,24.5974,34.4155,paramedics
244,237,379,519,3,17.5,14,19.5,84.2843,134.953,189.782,228.752,30,15.6213,27.728,42.3161,paramedics
153,307,556,555,4.5,23,9,8.5,18.7279,160.267,268.024,252.953,30.75,24.0746,22.0797,49.8113,paramedics
368,266,314,577,0,9.5,4.5,5,14.4853,127.983,139.841,225.983,0,40.4035,24.3861,25.294,paramedics
722,460,431,469,13,17.5,4.5,2.5,368.167,307.179,182.326,202.77,37.2056,24.9704,30.1296,20.5778,paramedics
603,420,464,421,5.5,10.5,7.5,3.5,155.497,314.35,186.811,221.841,33.5714,23.6296,24.4444,45.58,paramedics
589,526,598,501,61,13,3.5,4.5,198.225,199.681,211.154,200.669,23.7604,30.1121,44.4087,21.4287,paramedics
379,316,436,468,12.5,10.5,9,4.5,212.953,184.953,143.355,231.439,33.2278,37.0088,18.0847,56.8466,paramedics
560,319,453,431,11,18.5,4.5,5.5,305.137,168.953,185.213,208.184,25.8178,27.6551,16,58.0788,paramedics
545,501,278,491,4,7.5,4.5,4.5,103.314,125.983,185.154,205.012,52.8333,20.862,22.127,53.537,paramedics
