%1. Title : 
%
%2. Sources : 
%
%
%
@RELATION Imagette

@ATTRIBUTE  Black_Pixel_0 NUMERIC
@ATTRIBUTE  Mass_Center_X_0 NUMERIC
@ATTRIBUTE  Mass_Center_Y_0 NUMERIC
@ATTRIBUTE  Hough_Lines_0 NUMERIC
@ATTRIBUTE  Black_Pixel_1 NUMERIC
@ATTRIBUTE  Mass_Center_X_1 NUMERIC
@ATTRIBUTE  Mass_Center_Y_1 NUMERIC
@ATTRIBUTE  Hough_Lines_1 NUMERIC
@ATTRIBUTE  Black_Pixel_2 NUMERIC
@ATTRIBUTE  Mass_Center_X_2 NUMERIC
@ATTRIBUTE  Mass_Center_Y_2 NUMERIC
@ATTRIBUTE  Hough_Lines_2 NUMERIC
@ATTRIBUTE  Black_Pixel_3 NUMERIC
@ATTRIBUTE  Mass_Center_X_3 NUMERIC
@ATTRIBUTE  Mass_Center_Y_3 NUMERIC
@ATTRIBUTE  Hough_Lines_3 NUMERIC
@ATTRIBUTE Class  {accident, bomb, car, casualty, electricity, fire-brigade, fire, flood, gas, injury, paramedics, person police, road-block}

@DATA
0.308696,0.544495,0.649561,0,0.219565,0.163043,0.2125,0,0.247826,0.519991,0.31917,0,0.165217,0.172303,0.606019,0,casualty
0.126573,0.800082,0.741638,1,0.209684,0.365197,0.405401,2,0.137247,0.613579,0.327688,3,0.111323,0.205245,0.304381,2,casualty
0.152812,0.639511,0.543454,1,0.140313,0.191642,0.417498,3,0.131562,0.688582,0.281055,2,0.09875,0.189117,0.28219,2,casualty
0.15173,0.65206,0.598571,0,0.16016,0.267522,0.491591,2,0.142857,0.73521,0.289066,3,0.111358,0.195599,0.36027,2,casualty
0.149583,0.603218,0.387648,3,0.111111,0.164997,0.443841,3,0.143933,0.707685,0.277901,4,0.0922787,0.271921,0.431532,2,casualty
0.140602,0.613478,0.419149,4,0.11899,0.266808,0.503375,3,0.117047,0.697405,0.3037,3,0.0988344,0.203523,0.222365,2,casualty
0.243393,0.564297,0.355096,0,0.156607,0.416944,0.465375,0,0.174359,0.643372,0.49929,4,0.151479,0.347379,0.465167,3,casualty
0.046398,0.407822,0.388937,0,0.262922,0.499219,0.324749,1,0.229955,0.385526,0.430813,5,0.144078,0.288875,0.445904,1,casualty
0.240873,0.54837,0.459996,0,0.126587,0.281328,0.478242,2,0.19881,0.66482,0.423084,5,0.115476,0.270183,0.301408,0,casualty
0.273214,0.40724,0.583859,2,0.176786,0.439569,0.458594,0,0.161607,0.585571,0.551976,3,0.155804,0.290988,0.439552,2,casualty
0.121402,0.63157,0.534149,0,0.161139,0.305566,0.427577,1,0.204318,0.301313,0.439762,6,0.125156,0.261109,0.353548,2,casualty
0.454106,0.382997,0.524374,0,0.357488,0.459035,0.687582,0,0.357488,0.692513,0.379114,0,0.338164,0.347002,0.417372,0,casualty
0.288571,0.404762,0.473333,0,0.411429,0.244751,0.240061,0,0.365714,0.46746,0.559286,0,0.271429,0.212149,0.25188,0,casualty
0.252747,0.470238,0.191239,0,0.39011,0.507143,0.438462,0,0.521978,0.334538,0.274592,0,0.370879,0.411088,0.524031,0,casualty
0.309764,0.564008,0.529034,0,0.328283,0.561987,0.502902,0,0.355219,0.351743,0.173203,0,0.360269,0.347341,0.425117,0,casualty
0.27983,0.453984,0.2549,0,0.224432,0.440025,0.777778,0,0.360795,0.534731,0.384485,0,0.241477,0.322759,0.372938,0,casualty
0.0846154,0.475083,0.55174,0,0.122028,0.599917,0.670687,1,0.168881,0.635584,0.216111,4,0.145105,0.131192,0.213761,2,casualty
0.0820106,0.509971,0.626099,0,0.121693,0.33322,0.488476,4,0.138528,0.742941,0.28505,5,0.0815296,0.11364,0.16337,0,casualty
0.0730758,0.644182,0.540536,0,0.121294,0.491574,0.47227,0,0.150943,0.515468,0.265865,4,0.134172,0.246942,0.349133,3,casualty
0.0682368,0.708321,0.574116,0,0.121285,0.363319,0.39655,5,0.118204,0.606361,0.293442,4,0.109839,0.119732,0.138477,5,casualty
0.0740203,0.483181,0.697722,1,0.127721,0.584678,0.500384,2,0.167779,0.627659,0.27377,4,0.133817,0.27236,0.194135,2,casualty
0.0620408,0.819524,0.740317,0,0.208163,0.333282,0.552162,0,0.164082,0.568588,0.326003,1,0.0285714,0.171429,0.0571429,0,casualty
0.113238,0.754386,0.929293,0,0.196172,0.430842,0.604222,0,0.221691,0.656711,0.490941,0,0.180223,0.373904,0.551136,0,casualty
0.175439,0.392544,0.419367,0,0.177388,0.528225,0.324305,0,0.2846,0.548648,0.651058,0,0.103314,0.349708,0.236214,0,casualty
0.0727273,0.886364,0.614286,0,0.227273,0.668701,0.394699,0,0.0922078,0.696023,0.371429,0,0.198701,0.0911335,0.244515,0,casualty
0.065,0.4,0.218333,0,0.17625,0.415461,0.420981,0,0.24875,0.530546,0.436574,0,0.04125,0.103125,0.04375,0,casualty
0.0953185,0.360066,0.521704,2,0.112452,0.503244,0.67647,1,0.131033,0.716246,0.293358,4,0.111728,0.318042,0.232372,2,casualty
0.118519,0.451089,0.555726,3,0.13254,0.461363,0.486829,3,0.133069,0.605809,0.372792,3,0.141799,0.269916,0.239923,3,casualty
0.0815404,0.754467,0.515409,2,0.0847676,0.502944,0.460029,3,0.0933735,0.693157,0.325432,4,0.100688,0.304897,0.452125,4,casualty
0.090989,0.509263,0.686666,2,0.106154,0.489337,0.670975,3,0.108132,0.677068,0.407003,5,0.072967,0.187189,0.348793,1,casualty
0.0872879,0.597576,0.503035,0,0.10032,0.555859,0.558812,0,0.105237,0.631795,0.471971,5,0.076715,0.269327,0.475551,3,casualty
0.0926843,0.452172,0.536207,4,0.119353,0.455211,0.401357,6,0.0819003,0.705552,0.282568,6,0.034538,0.256347,0.645793,4,casualty
0.0742277,0.591191,0.423622,5,0.113151,0.334513,0.436468,11,0.044925,0.503327,0.567162,3,0.0367167,0.266878,0.16122,3,casualty
0.0840622,0.684399,0.753212,4,0.101263,0.36443,0.607549,7,0.0472303,0.762737,0.219598,5,0.0444121,0.439361,0.544699,6,casualty
0.0934066,0.350731,0.392912,5,0.12924,0.524775,0.29533,8,0.0625896,0.748616,0.447759,5,0.0468227,0.203811,0.475169,4,casualty
0.0806652,0.360204,0.41032,6,0.103078,0.638463,0.433573,7,0.0508159,0.848299,0.327518,5,0.0823177,0.134129,0.185254,6,casualty
0.132828,0.455607,0.65987,0,0.180808,0.235191,0.381069,2,0.218687,0.451169,0.418268,3,0.0727273,0.317945,0.773026,1,casualty
0.121532,0.462418,0.597065,0,0.147059,0.323473,0.477481,2,0.234184,0.671306,0.331612,2,0.0554939,0.147158,0.411156,0,casualty
0.116497,0.554032,0.378363,0,0.156463,0.384511,0.584273,1,0.177296,0.653908,0.384295,2,0.0973639,0.174946,0.250624,1,casualty
0.131253,0.641654,0.379706,0,0.14886,0.290169,0.562681,2,0.209284,0.593798,0.396752,2,0.0572229,0.150907,0.469444,0,casualty
0.0768322,0.643642,0.615542,0,0.150512,0.392483,0.563296,2,0.187943,0.699108,0.346858,3,0.0764381,0.149461,0.371221,0,casualty
0.218496,0.357773,0.544748,0,0.181179,0.254853,0.516657,1,0.0822066,0.832364,0.371932,0,0.133045,0.275351,0.254925,1,casualty
0.271532,0.512998,0.454672,1,0.186719,0.22724,0.527254,2,0.180802,0.768639,0.27837,1,0.0907298,0.177456,0.383885,1,casualty
0.256113,0.610998,0.473408,1,0.178893,0.213133,0.441019,2,0.202703,0.437988,0.285436,2,0.0933076,0.227421,0.431328,1,casualty
0.199916,0.505465,0.479812,0,0.142256,0.300091,0.560114,2,0.186448,0.636479,0.336026,2,0.026936,0.0957792,0.240079,0,casualty
0.243902,0.577791,0.61197,0,0.117281,0.443231,0.383218,2,0.210171,0.390246,0.187119,1,0.035807,0.166318,0.545491,0,casualty
0.199573,0.587304,0.49548,1,0.181197,0.405114,0.443614,2,0.205556,0.510387,0.461036,2,0.0418803,0.119225,0.342955,0,casualty
0.167251,0.710949,0.595807,0,0.187135,0.478994,0.49922,0,0.257895,0.603135,0.537652,4,0.0865497,0.2017,0.417284,0,casualty
0.232719,0.480909,0.437326,0,0.149194,0.695751,0.662262,1,0.298963,0.524289,0.420575,2,0.120392,0.301513,0.403824,0,casualty
0.225455,0.507948,0.548613,0,0.225455,0.54904,0.511513,0,0.25697,0.632457,0.440768,2,0.177576,0.222015,0.344971,0,casualty
0.158888,0.68789,0.438734,0,0.207547,0.557479,0.401881,0,0.19712,0.651745,0.321716,2,0.100298,0.21126,0.473347,0,casualty
0.0573502,0.299224,0.305078,0,0.0868446,0.574987,0.354016,3,0.131788,0.318909,0.456892,9,0.0575843,0.424451,0.663284,3,casualty
0.0823054,0.320999,0.760811,0,0.100919,0.646073,0.590326,4,0.118188,0.38859,0.404049,7,0.0645885,0.382624,0.621761,4,casualty
0.0815266,0.51535,0.767073,3,0.0973351,0.176057,0.35225,3,0.0943993,0.732981,0.171076,6,0.0433604,0.246786,0.635402,1,casualty
0.0654996,0.352311,0.571357,2,0.0835956,0.585275,0.630049,1,0.0743509,0.751228,0.291761,0,0.11133,0.228008,0.300206,5,casualty
0.067507,0.11678,0.47619,3,0.0890756,0.653178,0.640779,1,0.118487,0.490247,0.320273,4,0.101681,0.300651,0.228923,3,casualty
0.100444,0.521276,0.211352,1,0.0951111,0.504827,0.530169,0,0.141333,0.602073,0.593517,3,0.098963,0.266397,0.412987,3,casualty
0.0803653,0.577066,0.390535,1,0.0508371,0.49563,0.717201,2,0.0841705,0.699146,0.638737,5,0.0342466,0.312852,0.20031,2,casualty
0.0793367,0.382764,0.268198,4,0.0479592,0.45607,0.64314,1,0.0753827,0.628572,0.662662,6,0.0339286,0.35773,0.211735,2,casualty
0.0602151,0.514892,0.65458,3,0.0339307,0.271069,0.692844,1,0.0986858,0.454219,0.397665,4,0.0314217,0.276192,0.215203,2,casualty
0.0971093,0.612564,0.186545,2,0.0474255,0.0744482,0.589457,3,0.096206,0.69593,0.52875,8,0.0280036,0.104701,0.525102,1,casualty
0.148148,0.795263,0.626083,0,0.0997531,0.285926,0.741878,0,0.142222,0.60923,0.359253,2,0.114074,0.294205,0.622347,2,casualty
0.236243,0.656355,0.658487,0,0.174573,0.601835,0.336917,0,0.186907,0.578207,0.338584,1,0.128083,0.308824,0.648618,0,casualty
0.16,0.684905,0.511846,1,0.151429,0.35212,0.409721,0,0.209286,0.619381,0.385799,2,0.122857,0.132381,0.532653,0,casualty
0.108269,0.717507,0.624617,0,0.160024,0.582717,0.361124,0,0.173706,0.504472,0.363981,2,0.119572,0.189476,0.493902,0,casualty
0.0666667,0.555556,0.50585,0,0.225641,0.364139,0.372808,0,0.131136,0.456136,0.504179,2,0.156044,0.413382,0.54504,2,casualty
0.227431,0.204695,0.310924,0,0.128038,0.216972,0.592871,0,0.15842,0.671851,0.534187,1,0.150174,0.208827,0.404586,2,casualty
0.260551,0.394386,0.584165,0,0.173557,0.27509,0.333825,0,0.120586,0.586127,0.239788,2,0.165805,0.258165,0.391781,1,casualty
0.247921,0.467232,0.383989,0,0.190229,0.354833,0.594854,0,0.194387,0.632707,0.372191,3,0.195426,0.262478,0.425928,3,casualty
0.268644,0.317663,0.346757,0,0.147458,0.345131,0.537925,0,0.124576,0.646705,0.319868,2,0.180085,0.355389,0.335857,2,casualty
0.229184,0.493034,0.466446,0,0.126577,0.304412,0.563214,0,0.149285,0.525023,0.303071,1,0.196804,0.288366,0.402974,1,casualty
0.112747,0.642835,0.691187,0,0.0906581,0.152873,0.51339,0,0.161528,0.563749,0.434946,3,0.124252,0.320177,0.508899,3,casualty
0.0707071,0.399708,0.755513,0,0.0868687,0.719594,0.576205,1,0.113131,0.732693,0.26849,4,0.111111,0.314683,0.280129,4,casualty
0.0768627,0.200163,0.854028,0,0.08,0.642157,0.829167,0,0.155294,0.591694,0.272503,2,0.123137,0.307744,0.258703,2,casualty
0.0976052,0.516973,0.702913,0,0.0569666,0.0798923,0.359416,0,0.151306,0.648017,0.33377,2,0.0816401,0.233966,0.415138,2,casualty
0.0700565,0.394247,0.892729,0,0.0793785,0.358273,0.773964,0,0.145763,0.515803,0.188362,3,0.0740113,0.12099,0.280754,1,casualty
0.0923794,0.385664,0.679664,2,0.122533,0.461581,0.419446,2,0.132675,0.463027,0.176833,4,0.101425,0.309049,0.402561,2,casualty
0.101399,0.387832,0.588753,0,0.110956,0.398455,0.503226,7,0.103263,0.686534,0.309553,4,0.0965035,0.247375,0.254798,2,casualty
0.0990338,0.427756,0.466719,1,0.0663153,0.330505,0.588702,2,0.11155,0.719238,0.250465,4,0.0663153,0.166395,0.22337,4,casualty
0.12542,0.532597,0.455914,0,0.104143,0.499368,0.749723,0,0.117581,0.589482,0.345847,4,0.0789474,0.255126,0.249623,2,casualty
0.0980749,0.480016,0.520282,1,0.103278,0.21683,0.357898,2,0.131113,0.678804,0.315458,4,0.0801249,0.244136,0.367638,3,casualty
0.120495,0.548744,0.367956,5,0.123423,0.553751,0.621839,0,0.114414,0.540704,0.203539,3,0.12455,0.225401,0.298034,4,casualty
0.173843,0.415388,0.420609,3,0.122454,0.382815,0.513732,2,0.0986111,0.499902,0.225817,3,0.114583,0.27521,0.344855,4,casualty
0.163204,0.338359,0.343596,5,0.120499,0.452096,0.53177,3,0.105032,0.682806,0.430587,5,0.0923361,0.236952,0.318462,2,casualty
0.140363,0.387443,0.497945,1,0.120635,0.502338,0.621281,2,0.120635,0.711617,0.362883,4,0.112472,0.234737,0.309988,4,casualty
0.146144,0.278072,0.427407,2,0.10966,0.349834,0.57858,3,0.0847844,0.749735,0.392275,3,0.0899668,0.248813,0.277692,2,casualty
0.120175,0.413485,0.569548,3,0.138889,0.346291,0.326431,3,0.12193,0.76534,0.34205,2,0.104678,0.255034,0.333328,3,casualty
0.119086,0.685847,0.476876,2,0.120161,0.326329,0.331639,2,0.0913978,0.758362,0.323679,2,0.110753,0.306967,0.344707,4,casualty
0.106847,0.54786,0.601205,2,0.142383,0.408094,0.440753,2,0.07439,0.783164,0.354045,4,0.10969,0.260625,0.288099,3,casualty
0.108213,0.501954,0.646144,3,0.142512,0.434111,0.345545,2,0.0794686,0.773642,0.335895,5,0.0888889,0.19318,0.218152,4,casualty
0.119633,0.403515,0.585802,3,0.128358,0.353325,0.442818,4,0.082434,0.799727,0.336672,2,0.0973594,0.274569,0.362716,4,casualty
0.130435,0.560403,0.48403,2,0.178341,0.340643,0.333113,2,0.161836,0.606069,0.267534,2,0.103865,0.180004,0.210103,1,casualty
0.109777,0.390581,0.44858,1,0.116924,0.498411,0.540481,0,0.100915,0.609842,0.575634,1,0.145512,0.340059,0.241157,4,casualty
0.0861538,0.442771,0.538402,1,0.109487,0.579835,0.5715,1,0.120256,0.638457,0.290247,3,0.161026,0.405124,0.311448,4,casualty
0.125,0.457136,0.585178,1,0.155162,0.474612,0.487932,2,0.130908,0.56233,0.202196,4,0.111629,0.241953,0.339699,2,casualty
0.108213,0.352736,0.545449,3,0.102174,0.322802,0.540191,1,0.115942,0.573928,0.328101,3,0.130435,0.246671,0.30889,4,casualty
0.066609,0.432456,0.423231,4,0.0754517,0.385116,0.509326,4,0.0678585,0.694146,0.361864,9,0.0490196,0.177138,0.239763,3,casualty
0.0643564,0.73399,0.322671,4,0.0761988,0.35565,0.51075,7,0.0554261,0.635683,0.356953,2,0.0493108,0.172137,0.191745,3,casualty
0.0685282,0.758153,0.512401,2,0.0905551,0.442251,0.406691,8,0.0538436,0.730359,0.308636,4,0.057181,0.222696,0.189691,6,casualty
0.0804384,0.43421,0.591296,3,0.0654467,0.382054,0.600226,9,0.0714433,0.678913,0.382766,8,0.0467328,0.215869,0.384199,5,casualty
0.0642661,0.559501,0.381274,4,0.0496468,0.362763,0.524566,4,0.0629906,0.614951,0.425884,6,0.0584772,0.297501,0.323897,5,casualty
0.0681696,0.622699,0.563783,2,0.0899982,0.390267,0.696701,3,0.0796207,0.68936,0.306877,4,0.0651279,0.194416,0.25025,4,casualty
0.0986667,0.598248,0.558879,2,0.116718,0.413009,0.608544,3,0.089641,0.675368,0.361929,6,0.0436923,0.133325,0.25895,2,casualty
0.0936626,0.55938,0.673618,1,0.112069,0.539441,0.850849,0,0.0969245,0.662481,0.441117,7,0.0712954,0.233241,0.343817,3,casualty
0.0654886,0.596859,0.447207,2,0.113825,0.42857,0.522098,0,0.0883576,0.672186,0.453982,3,0.0886175,0.262923,0.530389,4,casualty
0.0797373,0.408981,0.770653,1,0.0914634,0.559307,0.81944,0,0.104128,0.653926,0.468281,5,0.0708255,0.264687,0.373167,4,casualty
0.180272,0.715523,0.61711,0,0.257823,0.335558,0.380984,2,0.140816,0.533773,0.232579,2,0.0789116,0.336562,0.681518,2,casualty
0.113272,0.55746,0.620039,0,0.213387,0.307846,0.358322,2,0.0892449,0.802778,0.204678,2,0.0915332,0.265201,0.503524,2,casualty
0.220513,0.173602,0.309503,0,0.177778,0.411273,0.542311,3,0.124786,0.749753,0.256484,2,0.0683761,0.173028,0.45814,1,casualty
0.142359,0.561378,0.527366,1,0.16227,0.33524,0.343917,3,0.0895968,0.799749,0.349183,2,0.0771528,0.24838,0.305619,2,casualty
0.194832,0.542199,0.617774,1,0.208786,0.389342,0.338834,2,0.075969,0.75873,0.217793,0,0.0630491,0.160133,0.557452,2,casualty
0.116339,0.694233,0.472976,2,0.152869,0.476282,0.460329,6,0.0722652,0.444921,0.453012,3,0.03514,0.583858,0.185682,2,casualty
0.148817,0.28616,0.473456,7,0.121005,0.327559,0.445561,2,0.052719,0.832638,0.228161,5,0.0550021,0.168558,0.379771,3,casualty
0.108557,0.222463,0.446514,3,0.126596,0.537852,0.545373,7,0.0973819,0.743371,0.29882,4,0.0335249,0.143255,0.492429,2,casualty
0.102369,0.513298,0.488265,2,0.102693,0.279488,0.321147,5,0.0566191,0.83761,0.263056,2,0.068462,0.127245,0.218596,3,casualty
0.163072,0.37008,0.544438,3,0.13352,0.262951,0.39842,5,0.0532787,0.821582,0.243669,3,0.0500431,0.106031,0.319353,2,casualty
0.14214,0.645616,0.407747,0,0.157191,0.365536,0.539032,4,0.163322,0.639801,0.309095,5,0.0663322,0.195923,0.321963,3,casualty
0.15462,0.628923,0.449099,0,0.144188,0.360385,0.607098,2,0.21535,0.572569,0.487621,3,0.088301,0.183742,0.319499,1,casualty
0.196253,0.637414,0.37963,0,0.108606,0.338525,0.685048,1,0.191489,0.576234,0.394507,3,0.0812956,0.239553,0.415121,2,casualty
0.19777,0.374084,0.601312,1,0.0642606,0.33984,0.61053,1,0.179577,0.566123,0.368241,4,0.10358,0.276792,0.25373,2,casualty
0.107047,0.554619,0.313649,1,0.0999108,0.225255,0.444551,2,0.150535,0.600206,0.390004,6,0.0664585,0.164212,0.307113,2,casualty
0.10593,0.661498,0.349246,2,0.10566,0.368306,0.531902,2,0.158491,0.530893,0.240179,6,0.0897574,0.358238,0.495407,3,casualty
0.10501,0.662815,0.32795,2,0.133837,0.508116,0.580791,1,0.210364,0.56846,0.268448,4,0.118394,0.355896,0.448952,3,casualty
0.082361,0.652401,0.707506,0,0.114619,0.495259,0.419592,0,0.149623,0.535463,0.299756,4,0.134523,0.249293,0.336083,2,casualty
0.0929624,0.712711,0.522214,0,0.14108,0.289525,0.361969,0,0.159411,0.48639,0.392772,4,0.116203,0.193186,0.347815,2,casualty
0.133503,0.660715,0.257591,2,0.121173,0.287465,0.11365,0,0.253827,0.495397,0.399763,2,0.143707,0.292203,0.360439,1,casualty
0.0704225,0.547057,0.541918,0,0.0706613,0.696349,0.746972,1,0.117212,0.526554,0.344842,4,0.0962043,0.430214,0.395172,4,casualty
0.0692568,0.285466,0.116304,1,0.0680502,0.667584,0.817935,0,0.154923,0.493303,0.290115,7,0.10111,0.274336,0.260295,4,casualty
0.0755495,0.61578,0.272263,1,0.0620879,0.484389,0.546955,0,0.132143,0.446613,0.373726,4,0.119505,0.309447,0.34894,4,casualty
0.113524,0.392832,0.418853,0,0.0915012,0.503387,0.598814,0,0.119107,0.666192,0.285824,3,0.105149,0.364235,0.297185,3,casualty
0.0782051,0.781578,0.477252,1,0.0496795,0.539867,0.867563,0,0.146474,0.498208,0.27304,4,0.160256,0.445427,0.305466,4,casualty
0.161432,0.581867,0.47599,4,0.0813953,0.2296,0.342214,3,0.0759589,0.691858,0.270373,4,0.0353368,0.308688,0.288705,3,casualty
0.134976,0.662059,0.38304,9,0.108182,0.266568,0.380388,7,0.0914722,0.478269,0.275919,4,0.0407663,0.152,0.218764,3,casualty
0.123571,0.508988,0.545441,5,0.0925239,0.319444,0.607621,5,0.100402,0.710188,0.299342,6,0.0471115,0.331197,0.561914,3,casualty
0.13375,0.532024,0.471277,3,0.105536,0.232863,0.380288,5,0.102321,0.500778,0.496304,4,0.0544643,0.342169,0.448042,3,casualty
0.140718,0.565443,0.571306,5,0.0988541,0.34643,0.35064,6,0.0991597,0.75009,0.19492,3,0.0372804,0.260977,0.534955,2,casualty
0.0595238,0.530999,0.266922,4,0.084845,0.271632,0.466082,3,0.0784203,0.629481,0.344643,4,0.0714286,0.293543,0.414167,3,casualty
0.128328,0.699005,0.508335,1,0.0807508,0.367773,0.601435,3,0.0613269,0.70327,0.393469,2,0.067656,0.268279,0.449455,2,casualty
0.0918395,0.60847,0.396727,0,0.0509022,0.411503,0.618766,0,0.106652,0.635857,0.423459,2,0.0996499,0.224196,0.334212,4,casualty
0.108108,0.396462,0.495816,1,0.158931,0.381437,0.430872,4,0.127497,0.475205,0.513857,3,0.0587544,0.24519,0.461126,2,casualty
0.146254,0.511856,0.512543,2,0.0957492,0.257577,0.624826,1,0.0997475,0.697769,0.376073,3,0.138889,0.178793,0.273404,3,casualty
0.207971,0.56351,0.324532,0,0.213043,0.203463,0.385811,2,0.24058,0.613751,0.404041,1,0.0753623,0.14419,0.502629,0,casualty
0.137631,0.758458,0.628703,0,0.12892,0.499582,0.666198,1,0.181185,0.77364,0.487466,0,0.163182,0.293033,0.327835,0,casualty
0.124559,0.747792,0.353367,0,0.149824,0.29567,0.602581,0,0.185076,0.299573,0.29344,3,0.113984,0.243216,0.154374,0,casualty
0.125,0.798514,0.501773,0,0.26486,0.442754,0.463952,0,0.22028,0.243833,0.317079,2,0.151224,0.322697,0.205697,0,casualty
0.129193,0.710974,0.446465,0,0.178261,0.341906,0.555638,0,0.175155,0.78672,0.396101,1,0.121118,0.238131,0.22084,0,casualty
0.184864,0.435376,0.622535,2,0.114308,0.322186,0.342941,2,0.177375,0.635862,0.369066,3,0.0551833,0.17764,0.481864,1,casualty
0.212442,0.546157,0.592276,2,0.194931,0.408716,0.482812,3,0.190783,0.612745,0.320584,3,0.0672811,0.280714,0.583775,0,casualty
0.148946,0.83179,0.603448,0,0.194923,0.293198,0.515464,2,0.131226,0.474243,0.437354,3,0.101054,0.25705,0.472505,2,casualty
0.160494,0.646094,0.543147,0,0.13786,0.175972,0.332135,0,0.185185,0.457876,0.394228,2,0.0462963,0.238782,0.584936,0,casualty
0.164,0.669477,0.673551,0,0.178286,0.407482,0.494435,1,0.209714,0.417914,0.405817,2,0.0291429,0.163095,0.62625,0,casualty
0.184573,0.689389,0.403178,0,0.198347,0.443351,0.511485,2,0.176309,0.429714,0.213963,3,0.097337,0.222005,0.361188,1,casualty
0.200772,0.592755,0.562667,2,0.162162,0.262557,0.426469,2,0.178464,0.55027,0.389771,2,0.0626341,0.270016,0.575155,1,casualty
0.223656,0.545127,0.375686,1,0.206452,0.379949,0.467942,0,0.196774,0.68102,0.251405,2,0.0602151,0.221177,0.358381,0,casualty
0.184028,0.810276,0.450879,0,0.32581,0.399309,0.642674,1,0.184606,0.42772,0.270218,2,0.100694,0.302798,0.589809,0,casualty
0.171911,0.823436,0.449749,0,0.277389,0.511994,0.553841,0,0.166084,0.426487,0.417569,2,0.0944056,0.166667,0.358273,0,casualty
0.239002,0.526922,0.465697,0,0.125624,0.424237,0.5195,0,0.138322,0.756684,0.446333,4,0.12517,0.273516,0.199321,1,casualty
0.323392,0.370867,0.587725,0,0.226468,0.324433,0.419845,0,0.0764212,0.893487,0.471471,0,0.266542,0.255044,0.376223,0,casualty
0.32622,0.487247,0.554303,0,0.207317,0.360813,0.435327,0,0.218496,0.691658,0.451398,0,0.189024,0.304167,0.284654,0,casualty
0.35636,0.402195,0.334564,0,0.22807,0.358563,0.476624,0,0.203947,0.753232,0.468596,0,0.20614,0.253248,0.335692,0,casualty
0.24375,0.378036,0.22337,0,0.2375,0.401522,0.542949,0,0.215625,0.497896,0.320303,0,0.251042,0.232405,0.403619,0,casualty
0.0692,0.846111,0.371111,0,0.1468,0.39879,0.433798,0,0.176,0.745717,0.322858,4,0.1544,0.216254,0.193249,3,casualty
0.0925673,0.609467,0.551124,0,0.140903,0.417873,0.279867,0,0.198814,0.541123,0.334959,3,0.139535,0.280031,0.278534,1,casualty
0.0584936,0.667646,0.634163,0,0.14383,0.490747,0.386173,1,0.172276,0.675602,0.194327,4,0.120994,0.226889,0.157621,2,casualty
0.0885637,0.786432,0.738223,0,0.147093,0.558388,0.275948,1,0.115903,0.607971,0.42111,2,0.114363,0.194218,0.150039,2,casualty
0.0782313,0.89881,0.477891,0,0.139942,0.592472,0.489243,0,0.195821,0.659657,0.362868,3,0.196793,0.380296,0.235491,3,casualty
0.0181818,0.792844,0.771717,0,0.148844,0.525309,0.53953,2,0.118028,0.695727,0.316792,2,0.042527,0.186371,0.408449,0,casualty
0.00826446,0,0,0,0.152893,0.478085,0.530577,2,0.0892562,0.482473,0.569617,3,0.120248,0.260916,0.334362,1,casualty
0.017008,0.895349,0.79602,0,0.149601,0.444054,0.243902,3,0.0968414,0.497993,0.293621,3,0.0739327,0.199961,0.469643,1,casualty
0.0427827,0.612048,0.465231,0,0.11756,0.483696,0.533059,1,0.102307,0.284815,0.471393,2,0.0807292,0.202631,0.505336,1,casualty
0.037861,0.800926,0.53643,0,0.113973,0.455326,0.499766,0,0.135831,0.584758,0.496636,3,0.040203,0.229377,0.122096,0,casualty
0.1762,0.267278,0.508371,0,0.141707,0.327802,0.437084,1,0.120437,0.463982,0.550885,4,0.104915,0.302008,0.361398,2,casualty
0.167681,0.449263,0.496612,0,0.113141,0.379314,0.551468,2,0.118468,0.4428,0.345846,5,0.0781329,0.22974,0.388959,2,casualty
0.188506,0.264363,0.612435,0,0.126054,0.317051,0.458206,1,0.14023,0.60961,0.4943,4,0.108812,0.234392,0.42589,0,casualty
0.162941,0.293143,0.525864,1,0.128824,0.484026,0.640793,2,0.113529,0.63603,0.428402,3,0.0964706,0.260722,0.365776,3,casualty
0.157681,0.176134,0.625855,0,0.0947826,0.421528,0.606034,2,0.113913,0.575752,0.41693,4,0.102029,0.29851,0.308681,4,casualty
0.110407,0.611946,0.528099,4,0.120325,0.317926,0.509275,8,0.0882927,0.705334,0.293545,5,0.0544715,0.24222,0.289793,3,casualty
0.10271,0.65932,0.404681,3,0.132867,0.588581,0.419753,6,0.0683275,0.516889,0.192356,3,0.0572552,0.0867277,0.148635,2,casualty
0.0759044,0.387446,0.672826,4,0.143572,0.473154,0.411842,7,0.106751,0.784659,0.236716,4,0.0828488,0.277315,0.313174,4,casualty
