%1. Title : 
%
%2. Sources : 
%
%
%
@RELATION Imagette

@ATTRIBUTE  Black_Pixel_0 NUMERIC
@ATTRIBUTE  Airs_0 NUMERIC
@ATTRIBUTE  Black_Pixel_1 NUMERIC
@ATTRIBUTE  Airs_1 NUMERIC
@ATTRIBUTE  Black_Pixel_2 NUMERIC
@ATTRIBUTE  Airs_2 NUMERIC
@ATTRIBUTE  Black_Pixel_3 NUMERIC
@ATTRIBUTE  Airs_3 NUMERIC
@ATTRIBUTE  Black_Pixel_4 NUMERIC
@ATTRIBUTE  Airs_4 NUMERIC
@ATTRIBUTE  Black_Pixel_5 NUMERIC
@ATTRIBUTE  Airs_5 NUMERIC
@ATTRIBUTE  Black_Pixel_6 NUMERIC
@ATTRIBUTE  Airs_6 NUMERIC
@ATTRIBUTE  Black_Pixel_7 NUMERIC
@ATTRIBUTE  Airs_7 NUMERIC
@ATTRIBUTE  Black_Pixel_8 NUMERIC
@ATTRIBUTE  Airs_8 NUMERIC
@ATTRIBUTE Class  {accident, bomb, car, casualty, electricity, fire-brigade, fire, flood, gas, injury, paramedics, person police, road-block}

@DATA
0.105903,8,0.119792,13,0.0711806,0,0.0920139,9,0.217014,9,0.0625,5.5,0.215278,14.5,0.277778,60.5,0.0798611,0,electricity
0.186486,10.5,0.05,1,0,-1,0.133784,9,0.193243,10.5,0,-1,0.225676,89.5,0.136486,58,0.022973,1.5,electricity
0.0626781,1,0.149573,24,0.0384615,-1,0.0997151,2.5,0.237892,29,0.017094,1.5,0.122507,12,0.249288,70,0.111111,17,electricity
0.0581197,3,0.184615,12.5,0.00512821,-1,0.126496,7,0.244444,5,0.323077,-1,0.124786,9,0.247863,24.5,0.0888889,7,electricity
0.17274,21.5,0.0863698,0,0.00404858,-1,0.276653,61.5,0.190283,9,0.112011,17,0.217274,13,0.225371,152,0.0877193,23.5,electricity
0.121212,-1,0.112554,-1,0.0367965,-1,0.140693,4.5,0.103896,0,0.214286,1,0.0757576,2.5,0.188312,4,0.134199,15.5,electricity
0.225806,9,0.00860215,-1,0.251613,-1,0.0602151,0,0.148387,0,0.217204,3,0.0752688,-1,0.253763,5.5,0.109677,7.5,electricity
0.260204,9,0.0408163,0,0.0484694,0,0.0739796,0,0.122449,0,0.244898,11,0.135204,10,0.280612,15,0.0867347,-1,electricity
0.147059,7,0.0539216,-1,0.289216,-1,0.102941,1.5,0.196078,3.5,0.191176,12,0.132353,1.5,0.205882,8,0.137255,5,electricity
0.0982143,-1,0.154762,3,0.357143,-1,0.247024,3.5,0.119048,6,0.270833,9.5,0.047619,-1,0.202381,8.5,0.264881,9,electricity
0.191667,-1,0.133333,-1,0.3625,-1,0.133333,1,0.108333,0,0.325,4.5,0.195833,2,0.358333,3.5,0.1875,0,electricity
0.14876,6,0.129477,-1,0.00826446,-1,0.14876,0,0.140496,0,0.239669,7,0.129477,5,0.344353,11,0.110193,2,electricity
0.0719603,-1,0.183623,-1,0.0148883,-1,0.0272953,-1,0.208437,0,0.233251,12,0.171216,15,0.354839,8.5,0.0967742,3,electricity
0.197778,-1,0.00222222,-1,0.0511111,0.5,0.133333,0,0.26,0,0.14,2.5,0.257778,51,0.211111,18,0.0377778,0,electricity
0.159664,-1,0.0903361,-1,0.0294118,1,0.0147059,-1,0.170168,0,0.178571,3.5,0.245798,1,0.247899,40.5,0.121849,10.5,electricity
0.00740741,-1,0.131481,10,0.0407407,2.5,0.225926,47,0.112963,18.5,0.227778,11.5,0.157407,7.5,0.259259,94,0.0814815,1.5,electricity
0.101754,8,0.12807,15.5,0.419298,-1,0.203509,24.5,0.166667,18,0.219298,14.5,0.138596,8.5,0.345614,78.5,0.0403509,1,electricity
0.161765,15.5,0.0294118,0,0.132353,11.5,0.123162,5,0.323529,38,0.0459559,1,0.338235,33,0.207721,55,0.0588235,-1,electricity
0.254579,8,0.0677656,-1,0.0695971,-1,0.120879,8,0.124542,0,0.239927,3.5,0.239927,11.5,0.302198,67.5,0.0860806,10,electricity
0.0714286,1,0.174603,4,0.474206,-1,0.107143,5,0.214286,4,0.176587,1.5,0.261905,14,0.232143,1,0.0694444,8,electricity
0.184669,19.5,0.0197445,-1,0,-1,0.0638792,2,0.182346,19,0.239257,-1,0.228804,0.5,0.206736,109,0.0987224,27.5,electricity
0.167021,15,0.0351064,0,0,-1,0.0808511,8,0.197872,69,0.369149,-1,0.204255,12,0.203191,110.5,0.0968085,14,electricity
0.152462,19,0.00662879,-1,0,-1,0.148674,9,0.147727,13.5,0.00284091,-1,0.143939,13.5,0.22822,42.5,0.125,19,electricity
0.1125,33,0.0575,5,0,-1,0.1375,31,0.1,4,0.0025,-1,0.144167,7,0.171667,118,0.105833,34.5,electricity
0.10925,27,0.0685805,26.5,0,-1,0.119617,15,0.118022,7,0.0295056,-1,0.240829,132.5,0.120415,80,0.106858,27,electricity
0.265306,1,0.183673,-1,0.22449,-1,0.176871,1,0.517007,0.5,0.156463,0.5,0.517007,1,0.333333,0.5,0.258503,-1,electricity
0.157895,-1,0.236842,-1,0.210526,-1,0.131579,-1,0.473684,-1,0.657895,-1,0.605263,-1,0.315789,-1,0.210526,-1,electricity
0.384615,-1,0.269231,-1,0.192308,-1,0.192308,-1,0.230769,-1,0.346154,-1,0.461538,-1,0.384615,-1,0.461538,-1,electricity
0.131579,-1,0.105263,2,0.223684,4,0.236842,0,0.447368,6,0.0526316,-1,0.342105,0,0.289474,5,0.131579,0.5,electricity
0.359504,12.5,0.289256,8.5,0.0371901,-1,0.144628,-1,0.309917,2,0.0702479,1,0.289256,5,0.252066,9.5,0.190083,1,electricity
0.135747,13,0.092006,7,0.269985,-1,0.152338,26,0.134238,9,0.250377,46.5,0.146305,11,0.257919,30.5,0.0135747,-1,electricity
0.22865,11,0.112948,11,0.391185,-1,0.157025,5.5,0.30303,2,0.239669,7.5,0.465565,45.5,0.206612,3,0.61157,-1,electricity
0.228571,12,0.0714286,2,0.133333,6.5,0.221429,2.5,0.119048,5,0.22619,5,0.269048,7,0.383333,55.5,0.0619048,1,electricity
0.276442,2.5,0.00480769,-1,0.0721154,4.5,0.161058,3,0.298077,5,0.175481,1.5,0.295673,16,0.293269,14.5,0.117788,7.5,electricity
0.222222,11,0.0454545,-1,0.0681818,1.5,0.116162,3,0.239899,26,0.260101,3.5,0.219697,84,0.343434,55.5,0.106061,7.5,electricity
0.0598958,29,0.0864583,49,0.0197917,-1,0.146875,89.5,0.0645833,4.5,0.0192708,0.5,0.0682292,5.5,0.155208,54,0.0953125,51.5,electricity
0.075105,29,0.0929622,39,0.00735294,-1,0.153887,84,0.0598739,0.5,0.0672269,6,0.00945378,1.5,0.12605,113.5,0.13708,107,electricity
0.0916316,34,0.0472183,41,0,-1,0.124357,82,0.120617,0,0.107059,-1,0.0785414,70,0.167368,185,0.087424,47,electricity
0.160317,140,0.0608466,3,0.0238095,1,0.00899471,-1,0.132275,8,0.0407407,0,0.191005,10,0.143386,197,0.0666667,26,electricity
0.06,28,0.0963265,50.5,0.0232653,-1,0.153469,123.5,0.0620408,10,0.0412245,7.5,0.00693878,-1,0.0746939,4,0.113878,160,electricity
0.140816,9,0.0795918,8.5,0.00102041,-1,0.0530612,3.5,0.206122,80.5,0.0663265,48.5,0.304082,192,0.202041,105,0.0846939,18,electricity
0.0672269,12,0.114846,34,0.0681606,6.5,0.12605,10.5,0.0728291,0.5,0.152194,12.5,0.148459,6,0.248366,40,0.0980392,42.5,electricity
0.131579,20,0.123684,9.5,0.025,-1,0.144737,16,0.181579,9,0.00263158,-1,0.259211,81,0.25,97,0.118421,16.5,electricity
0.0906433,4,0.106238,26,0.045809,10.5,0.039961,6,0.120858,62,0.180312,9,0.0838207,2.5,0.234893,129,0.104288,16.5,electricity
0.0204545,1,0.133333,39,0.0590909,11.5,0.0878788,2.5,0.14697,51.5,0.0371212,2.5,0.137121,134,0.167424,142.5,0.0825758,29,electricity
0.077381,18,0.0796131,19.5,0.0483631,0.5,0.0654762,15,0.0677083,3.5,0.0974702,16,0.177083,204.5,0.166667,27.5,0.0840774,8.5,electricity
0.0364198,2,0.103704,40,0.0561728,13.5,0.0333333,2,0.0987654,98,0.0469136,0.5,0.17716,35,0.166049,118.5,0.00432099,1,electricity
0.0614815,2,0.106667,38,0.0444444,2,0.0192593,5,0.182963,58.5,0.0111111,2.5,0.193333,106,0.163704,129.5,0.0807407,19,electricity
0.00438871,0,0.118495,43.5,0.0595611,11,0.0407524,2,0.110345,105.5,0.0420063,2,0.144828,284.5,0.194984,77.5,0.0482759,11,electricity
0,-1,0.119748,14.5,0.0210084,-1,0.0245098,-1,0.163165,150.5,0.0602241,53.5,0.184174,84,0.161765,144.5,0.0896359,9.5,electricity
0.0587302,24,0.052381,33.5,0.0206349,-1,0.110053,17.5,0.0857143,43,0.153439,37,0.0502646,10.5,0.122222,34,0.0354497,5,electricity
0.0399015,22.5,0.0630542,-1,0.0231527,-1,0.116256,51.5,0.0763547,19.5,0.129064,68,0.140887,7,0.152709,112.5,0.00788177,-1,electricity
0.0751415,36.5,0.0720535,-1,0.00411734,-1,0.0910962,22,0.0633042,2,0.177046,17.5,0.10036,7.5,0.200721,708,0.0566135,51,electricity
0.0674663,29.5,0.0574713,19,0.00049975,-1,0.081959,15,0.0644678,16,0.147926,38,0.132434,183.5,0.155922,79.5,0.0424788,7,electricity
0.0904762,29,0.0645503,17,0.0195767,-1,0.111111,65,0.0783069,45,0.160317,58,0.125926,77.5,0.139153,171.5,0.0243386,5,electricity
0.0897436,-1,0.275641,-1,0.128205,0,0.224359,2,0.166667,0.5,0.153846,0,0.301282,1.5,0.192308,12,0.423077,0.5,electricity
0.197492,9,0.0721003,-1,0.357367,-1,0.210031,11,0.294671,4,0.253918,15.5,0.112853,-1,0.404389,16,0.0188088,-1,electricity
0.169312,-1,0.275132,2,0.015873,-1,0.380952,17.5,0.137566,0,0.285714,4,0.269841,2,0.227513,8,0.439153,5.5,electricity
0.273077,14.5,0.0192308,0,0.196154,7,0.15,1.5,0.153846,1,0.388462,0,0.176923,-1,0.25,4,0.319231,2,electricity
0.231975,9,0.122257,3.5,0.319749,-1,0.231975,5.5,0.413793,15.5,0.106583,3,0.332288,8,0.31348,33,0.153605,4,electricity
0.0831169,18,0.103896,29,0.0961039,10.5,0.0865801,13,0.105628,47,0.132468,15,0.198268,270.5,0.206926,123.5,0.0761905,26.5,electricity
0.0263158,2,0.146761,26,0.0880567,14.5,0.115385,3,0.103239,0.5,0.1417,11,0.142713,12.5,0.275304,106.5,0.105263,12.5,electricity
0.0993432,11,0.0870279,11.5,0.0213465,-1,0.134647,7.5,0.0944171,9.5,0.0311987,0,0.0706076,3.5,0.237274,101.5,0.0837438,32,electricity
0.134771,8,0.0673854,10.5,0,-1,0.167116,13,0.211141,25.5,0.0781671,15,0.109614,46.5,0.25876,85,0.109614,25,electricity
0.093007,11,0.0825175,15,0,-1,0.215385,157.5,0.161538,28.5,0.034965,12,0.0461538,13.5,0.211888,129.5,0.0678322,15.5,electricity
0.105159,-1,0.142857,15,0.031746,-1,0.0734127,4,0.123016,2,0.230159,0.5,0.162698,18,0.156746,0.5,0.0892857,6.5,electricity
0.21345,-1,0.114035,18,0.152047,8,0.0672515,3,0.157895,19,0.0730994,12,0.201754,29.5,0.222222,170,0.0906433,19.5,electricity
0.190283,6,0.0850202,22.5,0.0161943,-1,0.338057,-1,0.149798,0,0.188259,2.5,0.153846,8,0.121457,7,0.143725,14,electricity
0.257519,1,0.109023,0.5,0.0112782,-1,0.304511,-1,0.287594,2,0.0845865,-1,0.266917,17,0.24812,33,0.146617,12.5,electricity
0.229947,56.5,0.0124777,0,0.0338681,0.5,0.0463458,0,0.16934,0,0.146168,0,0.13369,13,0.178253,2,0.190731,13.5,electricity
0.0596639,44.5,0.0411765,-1,0.0298319,-1,0.0831933,13.5,0.0558824,2,0.139076,13.5,0.0558824,7,0.128151,44,0.00336134,-1,electricity
0.0515528,13,0.0807453,-1,0.0310559,1,0.150932,106,0.0658385,21.5,0.184472,42.5,0.11677,2,0.185714,3,0.0298137,7.5,electricity
0.00699301,-1,0.0693473,-1,0.0460373,-1,0.143939,126,0.0681818,29.5,0.185315,6,0.126457,64,0.11655,40,0.0582751,24.5,electricity
0.0260355,2,0.0893491,-1,0.0213018,2.5,0.0443787,3.5,0.0775148,13.5,0.167456,29,0.19645,108,0.127219,183,0.0201183,-1,electricity
0.075625,1,0.063125,9,0.05875,6.5,0.040625,8.5,0.1375,10,0.113125,7,0.17875,39,0.078125,102.5,0.010625,-1,electricity
0.149389,244,0.169886,47,0.0382341,29,0.186835,883.5,0.0622783,1.5,0.0973591,116,0.17501,141.5,0.110761,35.5,0.0473,14.5,fire-brigade
0.148421,363.5,0.132632,56.5,0.0378947,29.5,0.187018,447.5,0.0484211,2.5,0.0975439,53,0.160351,469,0.0887719,58,0.0245614,0,fire-brigade
0.164907,147.5,0.0950226,139,0.0668678,12.5,0.144294,72,0.0754148,10,0.112117,106.5,0.109603,39.5,0.0975365,42,0.0462544,11.5,fire-brigade
0.149408,279.5,0.151997,55.5,0.0643491,40.5,0.179364,447.5,0.0602811,0.5,0.0983728,489.5,0.14645,1124.5,0.0976331,51.5,0.045858,25.5,fire-brigade
0.149967,206,0.153546,0.5,0.0292778,16,0.181197,1324,0.0686402,18,0.133377,3.5,0.132401,60,0.0875081,49.5,0.0901106,48.5,fire-brigade
0.193694,5,0.0963964,29,0.0477477,-1,0.236937,205,0.1,207,0.134234,35.5,0.199099,4.5,0.126126,2,0.121622,30,fire-brigade
0.181992,7,0.197318,6,0.0517241,4,0.215517,25.5,0.0641762,2.5,0.167625,26,0.206897,233,0.14272,25,0.0210728,-1,fire-brigade
0.270557,128.5,0.196286,53,0.0680813,13,0.239611,84.5,0.0238727,2.5,0.134394,45,0.180371,230,0.136163,5,0.0760389,4,fire-brigade
0.200523,194.5,0.149085,40,0.00261552,-1,0.183958,17,0.0863121,51.5,0.193548,31,0.133391,436,0.13252,16.5,0.0601569,8.5,fire-brigade
0.230233,136.5,0.203876,24,0.14031,12,0.175194,73.5,0.0596899,2,0.135659,39,0.162791,30.5,0.14186,20,0.00775194,-1,fire-brigade
0.174947,6.5,0.154334,33,0.0237844,3,0.182347,370.5,0.0554968,12,0.161734,77.5,0.189746,26,0.124207,43,0.0528541,0.5,fire-brigade
0.234545,213.5,0.182727,0,0.131364,69,0.196364,119.5,0.103636,51.5,0.0859091,36,0.19,991.5,0.194545,52,0.015,1.5,fire-brigade
0.224342,15.5,0.175658,15.5,0.000657895,-1,0.213816,63,0.139474,21.5,0.121053,36,0.221711,477.5,0.136842,25.5,0.0592105,6,fire-brigade
0.28405,42,0.00537634,0,0.0143369,-1,0.28853,428.5,0.320789,35,0.124552,11,0.344086,467.5,0.176523,3,0.120072,14.5,fire-brigade
0.247608,170.5,0.222488,1,0.139354,3.5,0.206938,1.5,0.141746,186,0.10945,35,0.196172,103,0.0992823,28.5,0.00777512,-1,fire-brigade
0.104167,6.5,0.12872,4,0.0907738,26.5,0.141369,10.5,0.10119,2,0.0855655,34.5,0.131696,613,0.114583,5,0.0505952,4,fire-brigade
0.240038,72.5,0.20019,59.5,0.097723,31.5,0.157495,36,0.0683112,4.5,0.124288,34.5,0.185009,140,0.11575,5.5,0.0104364,-1,fire-brigade
0.222222,53,0.20098,19,0.130719,9,0.279412,82.5,0.0563725,4.5,0.11683,20.5,0.158497,293.5,0.129902,32,0.00408497,-1,fire-brigade
0.0582265,7,0.206197,33.5,0.0854701,15,0.0678419,287.5,0.149573,71.5,0.0838675,32,0.0673077,36.5,0.133547,94,0.0213675,-1,fire-brigade
0.206593,28.5,0.2,12,0.0666667,13,0.245421,12,0.0688645,0,0.128938,18.5,0.168498,166.5,0.104762,20,0.156044,-1,fire-brigade
0.22205,167.5,0.107544,40,0.00928433,-1,0.211219,110,0.121083,327,0.141973,81,0.198453,70.5,0.0321083,8,0.00773694,-1,fire-brigade
0.188889,22.5,0.149778,16,0.0613333,3.5,0.183556,331.5,0.0573333,341,0.0942222,31.5,0.178667,480.5,0.0871111,38,0.00444444,-1,fire-brigade
0.22328,48.5,0.152381,6.5,0.111111,4.5,0.21746,350,0.0957672,124.5,0.031746,4,0.179894,443,0.062963,16,0,-1,fire-brigade
0.272674,119,0.189535,15.5,0.0906977,8,0.259884,281,0.107558,70,0.123256,27,0.194186,745,0.0825581,13.5,0,-1,fire-brigade
0.204091,20.5,0.165909,233,0.0895455,37,0.184545,51,0.130909,283,0.11,46.5,0.143182,20.5,0.100909,45,0.00636364,-1,fire-brigade
0.206926,134.5,0.197635,11,0.115709,25.5,0.130068,23,0.0912162,1.5,0.186655,42,0.148649,184.5,0.162162,43,0.0329392,3,fire-brigade
0.217262,96,0.18006,4,0.116071,8,0.291667,32,0.119048,8.5,0.197917,15,0.175595,164.5,0.178571,25,0.0252976,-1,fire-brigade
0.223611,43.5,0.256944,21,0.108333,16,0.341667,118,0.133333,9,0.208333,65.5,0.256944,49,0.184722,160,0.00138889,-1,fire-brigade
0.173077,17,0.252404,139,0.128606,21.5,0.159856,32.5,0.259615,124.5,0.183894,22.5,0.197115,18,0.183894,53.5,0.0600962,0,fire-brigade
0.272727,19,0.251263,137,0.137626,8.5,0.175505,1,0.0164141,0.5,0.218434,73,0.15404,17,0.137626,24.5,0.131313,-1,fire-brigade
0.200581,66.5,0.188953,3.5,0.0459302,5.5,0.213372,498,0.0622093,31,0.140698,51,0.177326,829,0.10407,36.5,0,-1,fire-brigade
0.20563,50.5,0.161567,31,0.0257038,1,0.186047,71.5,0.118727,91,0.21481,36.5,0.201958,23.5,0.112607,32.5,0.0746634,-1,fire-brigade
0.202614,44.5,0.0960784,30,0.0503268,-1,0.229412,71,0.0941176,454.5,0.198039,164,0.152288,110.5,0.0830065,17.5,0.0771242,-1,fire-brigade
0.282895,20.5,0.145395,23.5,0.00131579,-1,0.275658,268.5,0.141447,203.5,0.177632,67.5,0.238816,174,0.0625,9,0.0388158,-1,fire-brigade
0.248387,358.5,0.220161,49,0.033871,3.5,0.298387,23.5,0.135484,97.5,0.169355,90.5,0.269355,149,0.0637097,0,0.0145161,-1,fire-brigade
0.175546,446.5,0.11612,45.5,0.0631831,6,0.17418,251,0.0840164,122.5,0.0747951,39.5,0.167691,504.5,0.0471311,22,0,-1,fire-brigade
0.183908,239,0.11622,20,0.0613027,2,0.170498,70.5,0.0354406,102,0.0727969,52,0.134419,390,0.0766284,22,0.000957854,-1,fire-brigade
0.192308,467.5,0.18853,232,0.0851648,10,0.191964,324.5,0.137019,39.5,0.0412088,19.5,0.17033,70.5,0.0281593,13,0,-1,fire-brigade
0.204435,221.5,0.140576,193,0.0807095,28,0.230155,72.5,0.0620843,103.5,0.0758315,46,0.18714,47,0.0620843,24,0,-1,fire-brigade
0.268783,215.5,0.206349,32.5,0.153439,35.5,0.210053,151,0.0793651,35.5,0.0798942,15,0.17037,26,0.089418,30.5,0,-1,fire-brigade
0.149791,34.5,0.104789,12.5,0.0504661,10.5,0.15847,356,0.045323,2,0.0784314,57.5,0.132755,193,0.0893603,183,0.0125362,2.5,fire-brigade
0.165149,358.5,0.108075,9,0.00242866,0,0.154523,439,0.037037,95,0.135398,25.5,0.16272,677.5,0.095932,59.5,0.0379478,-1,fire-brigade
0.167811,29,0.0899108,33,0.0415237,1,0.151682,254.5,0.149966,121.5,0.118051,79.5,0.132121,56.5,0.101235,52,0.00446122,-1,fire-brigade
0.205455,171.5,0.143636,15,0.119545,37,0.199091,198.5,0.0704545,102,0.0963636,0,0.157727,2,0.0881818,77.5,0,-1,fire-brigade
0.222284,80,0.198566,40,0.0667402,12,0.179261,267,0.0286817,5,0.129619,55,0.238831,368,0.11914,37.5,0.003861,-1,fire-brigade
0.185714,348.5,0.168182,40,0.0168831,2.5,0.270779,113.5,0.15974,72.5,0.159091,64,0.229221,53,0.0474026,4.5,0.00909091,-1,fire-brigade
0.283459,200,0.184211,17.5,0.0796992,6.5,0.28797,218,0.181203,7.5,0.0969925,39,0.224812,45,0.00451128,-1,0,-1,fire-brigade
0.22208,11.5,0.112323,29.5,0.0622593,-1,0.263158,84,0.200257,122.5,0.20154,70.5,0.248395,141,0.102696,28,0,-1,fire-brigade
0.27381,338,0.17432,2,0.105442,13,0.346939,11,0.167517,84.5,0.12415,30,0.278912,113,0.0348639,3,0,-1,fire-brigade
0.292804,37,0.211745,161,0.117452,10,0.312655,86,0.191894,82.5,0.110835,24.5,0.242349,330,0.0248139,0,0.0132341,-1,fire-brigade
0.15625,80,0.151389,1.5,0.126389,13,0.23125,114.5,0.0659722,1,0.0979167,13,0.222917,89.5,0.129167,6.5,0.0979167,17,fire-brigade
0.147377,39,0.145062,220,0.126543,42,0.216821,21.5,0.0625,-1,0.0632716,12.5,0.158179,354.5,0.121142,17,0.100309,29,fire-brigade
0.193687,89,0.1901,38,0.0473458,14,0.21736,225.5,0.0624103,4,0.0982783,31,0.172884,311,0.121951,4.5,0.117647,20,fire-brigade
0.120213,4,0.164894,139,0.0382979,-1,0.207447,99.5,0.0574468,129.5,0.103723,65,0.176064,71,0.106383,1,0.103723,5,fire-brigade
0.157846,643.5,0.126093,10,0.00138058,-1,0.186838,379,0.0538426,2.5,0.0947998,59.5,0.124252,11,0.102163,2,0.0934192,7.5,fire-brigade
0.176136,403,0.114153,2.5,0.0304752,-1,0.207645,455.5,0.0676653,42,0.111054,39,0.119835,225.5,0.118285,15.5,0.0340909,18.5,fire-brigade
0.230159,166.5,0.0958486,26.5,0,-1,0.178877,142,0.102564,63.5,0.105617,35,0.117216,55.5,0.110501,15,0.0561661,31.5,fire-brigade
0.228956,221.5,0.183838,3.5,0.000673401,-1,0.278788,342.5,0.0457912,11.5,0.110438,58.5,0.181818,358.5,0.123232,34.5,0.0451178,5,fire-brigade
0.233333,44,0.214815,11,0.00222222,0,0.239259,468.5,0.0148148,12.5,0.101481,11.5,0.114815,396,0.114815,11.5,0.0414815,8,fire-brigade
0.218878,173,0.164796,20,0.0193878,2.5,0.268878,23.5,0.0183673,4.5,0.154082,57.5,0.194388,238,0.12449,49,0.00408163,0,fire-brigade
0.099697,359.5,0.135455,254.5,0.0745455,50.5,0.187576,850.5,0.0966667,15.5,0.0718182,261,0.108485,755,0.0884848,213,0.0475758,30,fire-brigade
0.09279,857.5,0.109718,112.5,0.0630094,39.5,0.192476,1260,0.0410658,7.5,0.084953,42.5,0.0862069,777,0.0821317,56,0.0398119,25,fire-brigade
0.0962036,582,0.147541,59,0.0478861,11.5,0.28214,542,0.0681622,4,0.094478,2,0.208801,611.5,0.0845557,43,0.0608283,15,fire-brigade
0.136029,369.5,0.16334,79.5,0.0294118,6,0.179622,6.5,0.0735294,0,0.142332,32,0.189601,625.5,0.082458,1.5,0.0997899,37,fire-brigade
0.112245,120,0.106633,54.5,0.00867347,0,0.225,144.5,0.181122,136.5,0.135204,34,0.161735,215,0.132653,28.5,0.102041,62.5,fire-brigade
0.221304,113.5,0.0917391,27,0,-1,0.216522,276,0.0713043,49.5,0.0913043,52.5,0.177391,3,0.102174,15.5,0.0852174,18,fire-brigade
0.153808,14,0.162768,6.5,0.0572424,19,0.0985565,0,0.195122,228.5,0.103036,44,0.146839,31,0.0836237,18.5,0.00796416,-1,fire-brigade
0.20081,116.5,0.177662,28.5,0.0549769,16,0.253472,232.5,0.0815972,47.5,0.083912,20.5,0.1875,108.5,0.0746528,0,0.0167824,-1,fire-brigade
0.188432,58.5,0.200954,16.5,0.0971974,7.5,0.113298,0,0.259392,70,0.119261,48,0.140131,12,0.110316,84.5,0,-1,fire-brigade
0.216263,6,0.197809,44,0.0432526,9.5,0.22376,1,0.198962,320,0.0640138,16.5,0.166667,37,0.0138408,0,0.0017301,-1,fire-brigade
0.105102,164.5,0.129252,27,0.0319728,9.5,0.178231,924.5,0.044898,3,0.0908163,31,0.157823,999.5,0.0176871,7,0.0921769,56,fire-brigade
0.160714,6.5,0.106647,21,0.0505952,9,0.18502,188,0.0877976,31,0.117063,30.5,0.186508,457.5,0.0992063,2.5,0.132937,11,fire-brigade
0.152245,40,0.116735,8,0.084898,21,0.0983673,205,0.16449,64,0.0828571,272,0.122857,14,0.123265,53,0.097551,30,fire-brigade
0.106509,8,0.139382,68.5,0.117028,22,0.166995,282,0.142012,3,0.0453649,72,0.231427,21.5,0.126233,10.5,0.130835,23,fire-brigade
0.110675,34.5,0.182104,380,0.0659341,38.5,0.146389,13,0.157378,110.5,0.0906593,55.5,0.165228,39,0.111068,122,0.0290424,9.5,fire-brigade
0.522876,55.5,0.323529,17,0.156863,2,0.428105,9,0.20915,22,0.238562,5.5,0.248366,15.5,0.0751634,-1,0.0849673,-1,fire-brigade
0.442105,23.5,0.25614,3.5,0.00701754,-1,0.364912,29.5,0.164912,4,0.319298,10,0.221053,0.5,0.112281,-1,0.129825,-1,fire-brigade
0.464052,28,0.297386,0,0.199346,4.5,0.46732,35.5,0.20915,1.5,0.166667,6,0.30719,8,0.0947712,-1,0.0882353,-1,fire-brigade
0.281046,24.5,0.326797,25.5,0.205882,1,0.441176,33.5,0.218954,1,0.218954,0,0.411765,5,0.176471,-1,0.0588235,-1,fire-brigade
0.487889,7,0.297578,0,0.301038,4,0.425606,31.5,0.179931,1,0.221453,13,0.16263,0.5,0.231834,1.5,0.00346021,-1,fire-brigade
0.116417,70,0.0795914,5,0.03445,13,0.152055,756,0.0591589,3,0.0719886,474.5,0.0985982,238,0.0190069,0,0.0900451,156,fire-brigade
0.10023,57,0.0688364,52,0.00576037,-1,0.127016,463.5,0.0691244,99.5,0.0892857,76.5,0.123272,186,0.0106567,56,0.113191,50,fire-brigade
0.118514,548,0.0804835,25.5,0.0651533,43,0.158608,346,0.0574882,129,0.0607311,25,0.0324292,2,0.0395047,14.5,0.0834316,47,fire-brigade
0.104499,719,0.118433,2,0.0560232,40.5,0.172134,361.5,0.036865,3.5,0.0809869,44,0.141074,1011,0.087373,60,0.0426705,18,fire-brigade
0.124923,335.5,0.0713411,932.5,0.097673,301.5,0.223821,697.5,0.0600122,18,0.0921617,121,0.121862,893.5,0.072872,35.5,0.0817514,55.5,fire-brigade
0.137069,22.5,0.193103,14.5,0.0775862,79.5,0.175,353.5,0.114655,13,0.149138,25,0.222414,253,0.137069,59.5,0.10431,17.5,fire-brigade
0.237006,137.5,0.117464,7.5,0.0945946,5.5,0.376299,116.5,0.211019,5.5,0.191268,53.5,0.220374,15,0.189189,84,0.0935551,16.5,fire-brigade
0.236413,2,0.161685,19,0.0584239,4.5,0.279891,20,0.3125,5,0.202446,56,0.186141,2.5,0.177989,71,0.1875,23.5,fire-brigade
0.302469,68.5,0.169753,7.5,0.131173,-1,0.256173,4,0.0987654,1.5,0.242284,16.5,0.191358,13.5,0.189815,23.5,0.00925926,-1,fire-brigade
0.286713,45.5,0.242424,29.5,0.0897436,9,0.300699,87.5,0.10373,2,0.19697,33,0.272727,48,0.159674,31.5,0.004662,-1,fire-brigade
0.377232,7,0.148438,2,0.151786,11.5,0.25558,12.5,0.0881696,-1,0.102679,21,0.0703125,27,0.122768,29,0.0446429,-1,fire-brigade
0.35,22,0.265476,44.5,0.242857,87,0.270238,80,0.121429,1,0.1,6.5,0.121429,80.5,0.109524,13.5,0,-1,fire-brigade
0.234604,4,0.207234,47,0.14956,23.5,0.247312,22.5,0.139785,3,0.0909091,19.5,0.207234,160.5,0.0791789,15.5,0.00293255,-1,fire-brigade
0.355665,4.5,0.208867,10,0.172414,9,0.33399,29,0.144828,24.5,0.08867,16.5,0.208867,94.5,0.0492611,5,0.0216749,-1,fire-brigade
0.326509,81.5,0.253233,22,0.162716,6.5,0.207974,42,0.147629,45,0.118534,30,0.201509,124,0.0905172,12,0.103448,-1,fire-brigade
