%1. Title : 
%
%2. Sources : 
%
%
%
@RELATION Imagette

@ATTRIBUTE  Black_Pixel_1 NUMERIC
@ATTRIBUTE  Black_Pixel_2 NUMERIC
@ATTRIBUTE  Black_Pixel_3 NUMERIC
@ATTRIBUTE  Black_Pixel_4 NUMERIC
@ATTRIBUTE  Black_Pixel_5 NUMERIC
@ATTRIBUTE  Black_Pixel_6 NUMERIC
@ATTRIBUTE  Black_Pixel_7 NUMERIC
@ATTRIBUTE  Black_Pixel_8 NUMERIC
@ATTRIBUTE  Black_Pixel_9 NUMERIC
@ATTRIBUTE  Black_Pixel_10 NUMERIC
@ATTRIBUTE  Black_Pixel_11 NUMERIC
@ATTRIBUTE  Black_Pixel_12 NUMERIC
@ATTRIBUTE  Black_Pixel_13 NUMERIC
@ATTRIBUTE  Black_Pixel_14 NUMERIC
@ATTRIBUTE  Black_Pixel_15 NUMERIC
@ATTRIBUTE  Black_Pixel_16 NUMERIC
@ATTRIBUTE  Black_Pixel_17 NUMERIC
@ATTRIBUTE  Black_Pixel_18 NUMERIC
@ATTRIBUTE  Black_Pixel_19 NUMERIC
@ATTRIBUTE  Black_Pixel_20 NUMERIC
@ATTRIBUTE  Black_Pixel_21 NUMERIC
@ATTRIBUTE  Black_Pixel_22 NUMERIC
@ATTRIBUTE  Black_Pixel_23 NUMERIC
@ATTRIBUTE  Black_Pixel_24 NUMERIC
@ATTRIBUTE  Black_Pixel_25 NUMERIC
@ATTRIBUTE  Airs_1 NUMERIC
@ATTRIBUTE  Airs_2 NUMERIC
@ATTRIBUTE  Airs_3 NUMERIC
@ATTRIBUTE  Airs_4 NUMERIC
@ATTRIBUTE  Airs_5 NUMERIC
@ATTRIBUTE  Airs_6 NUMERIC
@ATTRIBUTE  Airs_7 NUMERIC
@ATTRIBUTE  Airs_8 NUMERIC
@ATTRIBUTE  Airs_9 NUMERIC
@ATTRIBUTE  Airs_10 NUMERIC
@ATTRIBUTE  Airs_11 NUMERIC
@ATTRIBUTE  Airs_12 NUMERIC
@ATTRIBUTE  Airs_13 NUMERIC
@ATTRIBUTE  Airs_14 NUMERIC
@ATTRIBUTE  Airs_15 NUMERIC
@ATTRIBUTE  Airs_16 NUMERIC
@ATTRIBUTE  Airs_17 NUMERIC
@ATTRIBUTE  Airs_18 NUMERIC
@ATTRIBUTE  Airs_19 NUMERIC
@ATTRIBUTE  Airs_20 NUMERIC
@ATTRIBUTE  Airs_21 NUMERIC
@ATTRIBUTE  Airs_22 NUMERIC
@ATTRIBUTE  Airs_23 NUMERIC
@ATTRIBUTE  Airs_24 NUMERIC
@ATTRIBUTE  Airs_25 NUMERIC
@ATTRIBUTE  Contours_size_1 NUMERIC
@ATTRIBUTE  Contours_size_2 NUMERIC
@ATTRIBUTE  Contours_size_3 NUMERIC
@ATTRIBUTE  Contours_size_4 NUMERIC
@ATTRIBUTE  Contours_size_5 NUMERIC
@ATTRIBUTE  Contours_size_6 NUMERIC
@ATTRIBUTE  Contours_size_7 NUMERIC
@ATTRIBUTE  Contours_size_8 NUMERIC
@ATTRIBUTE  Contours_size_9 NUMERIC
@ATTRIBUTE  Contours_size_10 NUMERIC
@ATTRIBUTE  Contours_size_11 NUMERIC
@ATTRIBUTE  Contours_size_12 NUMERIC
@ATTRIBUTE  Contours_size_13 NUMERIC
@ATTRIBUTE  Contours_size_14 NUMERIC
@ATTRIBUTE  Contours_size_15 NUMERIC
@ATTRIBUTE  Contours_size_16 NUMERIC
@ATTRIBUTE  Contours_size_17 NUMERIC
@ATTRIBUTE  Contours_size_18 NUMERIC
@ATTRIBUTE  Contours_size_19 NUMERIC
@ATTRIBUTE  Contours_size_20 NUMERIC
@ATTRIBUTE  Contours_size_21 NUMERIC
@ATTRIBUTE  Contours_size_22 NUMERIC
@ATTRIBUTE  Contours_size_23 NUMERIC
@ATTRIBUTE  Contours_size_24 NUMERIC
@ATTRIBUTE  Contours_size_25 NUMERIC
@ATTRIBUTE  Harris_Corners_1 NUMERIC
@ATTRIBUTE  Harris_Corners_2 NUMERIC
@ATTRIBUTE  Harris_Corners_3 NUMERIC
@ATTRIBUTE  Harris_Corners_4 NUMERIC
@ATTRIBUTE  Harris_Corners_5 NUMERIC
@ATTRIBUTE  Harris_Corners_6 NUMERIC
@ATTRIBUTE  Harris_Corners_7 NUMERIC
@ATTRIBUTE  Harris_Corners_8 NUMERIC
@ATTRIBUTE  Harris_Corners_9 NUMERIC
@ATTRIBUTE  Harris_Corners_10 NUMERIC
@ATTRIBUTE  Harris_Corners_11 NUMERIC
@ATTRIBUTE  Harris_Corners_12 NUMERIC
@ATTRIBUTE  Harris_Corners_13 NUMERIC
@ATTRIBUTE  Harris_Corners_14 NUMERIC
@ATTRIBUTE  Harris_Corners_15 NUMERIC
@ATTRIBUTE  Harris_Corners_16 NUMERIC
@ATTRIBUTE  Harris_Corners_17 NUMERIC
@ATTRIBUTE  Harris_Corners_18 NUMERIC
@ATTRIBUTE  Harris_Corners_19 NUMERIC
@ATTRIBUTE  Harris_Corners_20 NUMERIC
@ATTRIBUTE  Harris_Corners_21 NUMERIC
@ATTRIBUTE  Harris_Corners_22 NUMERIC
@ATTRIBUTE  Harris_Corners_23 NUMERIC
@ATTRIBUTE  Harris_Corners_24 NUMERIC
@ATTRIBUTE  Harris_Corners_25 NUMERIC
@ATTRIBUTE  Length_Area_1 NUMERIC
@ATTRIBUTE  Length_Area_2 NUMERIC
@ATTRIBUTE  Length_Area_3 NUMERIC
@ATTRIBUTE  Length_Area_4 NUMERIC
@ATTRIBUTE  Length_Area_5 NUMERIC
@ATTRIBUTE  Length_Area_6 NUMERIC
@ATTRIBUTE  Length_Area_7 NUMERIC
@ATTRIBUTE  Length_Area_8 NUMERIC
@ATTRIBUTE  Length_Area_9 NUMERIC
@ATTRIBUTE  Length_Area_10 NUMERIC
@ATTRIBUTE  Length_Area_11 NUMERIC
@ATTRIBUTE  Length_Area_12 NUMERIC
@ATTRIBUTE  Length_Area_13 NUMERIC
@ATTRIBUTE  Length_Area_14 NUMERIC
@ATTRIBUTE  Length_Area_15 NUMERIC
@ATTRIBUTE  Length_Area_16 NUMERIC
@ATTRIBUTE  Length_Area_17 NUMERIC
@ATTRIBUTE  Length_Area_18 NUMERIC
@ATTRIBUTE  Length_Area_19 NUMERIC
@ATTRIBUTE  Length_Area_20 NUMERIC
@ATTRIBUTE  Length_Area_21 NUMERIC
@ATTRIBUTE  Length_Area_22 NUMERIC
@ATTRIBUTE  Length_Area_23 NUMERIC
@ATTRIBUTE  Length_Area_24 NUMERIC
@ATTRIBUTE  Length_Area_25 NUMERIC
@ATTRIBUTE  Mass_Center_X_1 NUMERIC
@ATTRIBUTE  Mass_Center_X_2 NUMERIC
@ATTRIBUTE  Mass_Center_X_3 NUMERIC
@ATTRIBUTE  Mass_Center_X_4 NUMERIC
@ATTRIBUTE  Mass_Center_X_5 NUMERIC
@ATTRIBUTE  Mass_Center_X_6 NUMERIC
@ATTRIBUTE  Mass_Center_X_7 NUMERIC
@ATTRIBUTE  Mass_Center_X_8 NUMERIC
@ATTRIBUTE  Mass_Center_X_9 NUMERIC
@ATTRIBUTE  Mass_Center_X_10 NUMERIC
@ATTRIBUTE  Mass_Center_X_11 NUMERIC
@ATTRIBUTE  Mass_Center_X_12 NUMERIC
@ATTRIBUTE  Mass_Center_X_13 NUMERIC
@ATTRIBUTE  Mass_Center_X_14 NUMERIC
@ATTRIBUTE  Mass_Center_X_15 NUMERIC
@ATTRIBUTE  Mass_Center_X_16 NUMERIC
@ATTRIBUTE  Mass_Center_X_17 NUMERIC
@ATTRIBUTE  Mass_Center_X_18 NUMERIC
@ATTRIBUTE  Mass_Center_X_19 NUMERIC
@ATTRIBUTE  Mass_Center_X_20 NUMERIC
@ATTRIBUTE  Mass_Center_X_21 NUMERIC
@ATTRIBUTE  Mass_Center_X_22 NUMERIC
@ATTRIBUTE  Mass_Center_X_23 NUMERIC
@ATTRIBUTE  Mass_Center_X_24 NUMERIC
@ATTRIBUTE  Mass_Center_X_25 NUMERIC
@ATTRIBUTE  Mass_Center_Y_1 NUMERIC
@ATTRIBUTE  Mass_Center_Y_2 NUMERIC
@ATTRIBUTE  Mass_Center_Y_3 NUMERIC
@ATTRIBUTE  Mass_Center_Y_4 NUMERIC
@ATTRIBUTE  Mass_Center_Y_5 NUMERIC
@ATTRIBUTE  Mass_Center_Y_6 NUMERIC
@ATTRIBUTE  Mass_Center_Y_7 NUMERIC
@ATTRIBUTE  Mass_Center_Y_8 NUMERIC
@ATTRIBUTE  Mass_Center_Y_9 NUMERIC
@ATTRIBUTE  Mass_Center_Y_10 NUMERIC
@ATTRIBUTE  Mass_Center_Y_11 NUMERIC
@ATTRIBUTE  Mass_Center_Y_12 NUMERIC
@ATTRIBUTE  Mass_Center_Y_13 NUMERIC
@ATTRIBUTE  Mass_Center_Y_14 NUMERIC
@ATTRIBUTE  Mass_Center_Y_15 NUMERIC
@ATTRIBUTE  Mass_Center_Y_16 NUMERIC
@ATTRIBUTE  Mass_Center_Y_17 NUMERIC
@ATTRIBUTE  Mass_Center_Y_18 NUMERIC
@ATTRIBUTE  Mass_Center_Y_19 NUMERIC
@ATTRIBUTE  Mass_Center_Y_20 NUMERIC
@ATTRIBUTE  Mass_Center_Y_21 NUMERIC
@ATTRIBUTE  Mass_Center_Y_22 NUMERIC
@ATTRIBUTE  Mass_Center_Y_23 NUMERIC
@ATTRIBUTE  Mass_Center_Y_24 NUMERIC
@ATTRIBUTE  Mass_Center_Y_25 NUMERIC
@ATTRIBUTE Class  {accident, bomb, car, casualty, electricity, fire-brigade, fire, flood, gas, injury, paramedics, person police, road-block}

@DATA
38,206,115,245,125,67,119,26,248,13,136,14,137,136,192,164,38,20,55,0,128,81,113,130,8,3,5.5,0,6,2,3,0.5,0,1.5,0,19,1,5,0,11.5,13.5,5.5,0,7,0,0,3.5,3.5,14.5,0,30.4853,3.41421,0,45.5563,50.1421,0,0,0,57.5563,0,65.7401,0,0,0,75.8406,58.1838,19.5563,0,0,0,0,70.0416,53.2132,0,0,2,5,603,6,8,616,8,652,1,4,3,4,509,4,515,5,12,2,1,0,563,1,3,3,4,30.4853,3.41421,0,45.5563,50.1421,0,0,0,57.5563,0,65.7401,0,0,0,75.8406,58.1838,19.5563,0,0,0,0,70.0416,53.2132,0,0,22.1111,7.98958,0,8.26508,8,4.33333,2.66667,0,5.74074,0,15.5971,1.5,17,0,14.7631,9.40021,3.93939,0,3.90079,0,0,20.4762,10.9762,14.75,0,20.4444,8.17708,0,5.15079,11.25,8.58333,1.33333,0,0.592593,0,15.2195,3,14.3,0,10.5072,8.0823,3.75758,0,21.6111,0,0,15.4762,10.881,10.5,0,fire-brigade
71,171,55,258,142,149,41,5,177,98,58,87,114,135,188,147,160,128,221,0,127,133,181,149,0,1.5,10.5,0,30.5,0,2,0,0,0,1,5,1,10,0,2.5,2,17.5,0,0,0,0,5.5,6.5,9.5,0,0,0,0,26.9706,46,0,0,0,30.4853,49.3137,0,0,0,0,69.5563,50.1421,63.4975,0,0,0,0,40.3848,58.0416,0,0,2,8,3,1,4,16,4,666,2,10,5,4,3,1,561,1,12,2,4,0,642,635,6,10,0,0,0,0,26.9706,46,0,0,0,30.4853,49.3137,0,0,0,0,69.5563,50.1421,63.4975,0,0,0,0,40.3848,58.0416,0,0,13.537,13.373,0,7.42222,0,6.5,0,0,0,2.5,21.5,2.5,8.38889,0,8.38333,8.55556,11.5346,0,0,0,0,13.6667,18.8846,6.77778,0,4.40741,9.35317,0,6.68889,0,22,0,0,0,8,18.8,15,20.6944,0,17.8667,6.55556,10.0905,0,0,0,0,17.1667,20.3654,14.9556,0,fire-brigade
0,142,0,155,216,174,0,0,131,161,86,0,135,0,164,123,63,0,52,0,0,213,186,134,0,0,7.5,0,6,0.5,7,0,0,0,8.5,10,0,0,0,9.5,16.5,0,0,0,0,0,4.5,9,2.5,0,0,54.6274,0,0,74.1421,0,0,0,48.4853,83.2132,40.2843,0,0,0,68.5269,58.4264,0,0,0,0,0,16.7279,52.8701,19.0711,0,0,7,0,6,5,30,0,0,585,12,2,0,23,0,1,2,4,0,5,0,0,2,5,1,0,0,54.6274,0,0,74.1421,0,0,0,48.4853,83.2132,40.2843,0,0,0,68.5269,58.4264,0,0,0,0,0,16.7279,52.8701,19.0711,0,0,16.7352,0,7.52222,1.44444,10.6071,0,0,0,16.1277,4.76667,0,0,0,14.0499,8.64141,0,0,0,0,0,7.08642,12.7265,2.13333,0,0,10.0029,0,1.93333,0.555556,10.6905,0,0,0,19.888,6.31667,0,0,0,15.5533,10.4217,0,0,0,0,0,1.41975,7.86182,7.93333,0,fire-brigade
107,178,123,236,135,70,113,155,121,100,106,222,156,101,185,96,135,0,9,111,111,245,156,191,52,3,12.5,0,2.5,1,9,7,0,4,10.5,14.5,0,0,7,10.5,11.5,0,0,0,0,0,6.5,0,10.5,7,56.9706,0,48.4853,63.5563,50.1421,31.4558,47.4558,50.9706,96.6274,42.5269,47.0122,0,0,39.4558,60.5269,38.5269,0,0,0,0,0,0,49.3137,15.8995,23.799,3,4,599,4,6,6,4,582,3,3,4,1,2,1,4,4,6,0,1,3,567,2,590,1,2,56.9706,0,48.4853,63.5563,50.1421,31.4558,47.4558,50.9706,96.6274,42.5269,47.0122,0,0,39.4558,60.5269,38.5269,0,0,0,0,0,0,49.3137,15.8995,23.799,16.5,7.25992,0,5.48148,9.5,20.6889,4.86905,0,7.375,18.2448,7.44951,0,0,21.0714,12.9238,5.90499,0,0,0,0,0,4.03704,0,7.35556,3.40476,9.95833,8.92262,0,4.5037,3.75,20.8111,11.3512,0,21.9167,19.602,6.75739,0,0,6.52381,15.6381,5.00644,0,0,0,0,0,5.94815,0,6.24444,21.6667,fire-brigade
318,269,167,219,86,152,2,104,38,129,38,29,131,31,128,79,0,0,15,209,279,16,31,155,204,4,5,4,3.5,0,12,0,4,3.5,14.5,0,0,3,0,12.5,9.5,0,0,0.5,0,0,0,0,3,15.5,52.2843,53.4558,21.3137,0,0,0,0,0,0,0,0,0,51.799,0,0,0,0,0,0,0,0,0,0,0,87.8406,13,6,2,2,1,2,4,3,3,2,4,1,12,1,8,5,0,0,2,1,5,4,6,7,3,52.2843,53.4558,21.3137,0,0,0,0,0,0,0,0,0,51.799,0,0,0,0,0,0,0,0,0,0,0,87.8406,10.8571,4.6,10.7917,2.5,0,18.746,0,9.16667,6.90476,12.625,0,0,7.25,0,17.7136,6.11905,0,0,1.33333,0,0,0,0,7.5,7.70699,9.31803,2.825,2.3125,6.88889,0,10.0317,0,11.1667,5.09524,17.375,0,0,21.5,0,17.2178,6.94048,0,0,23.6667,0,0,0,0,7.11111,12.404,fire-brigade
253,298,168,209,95,178,10,104,113,175,5,0,283,21,138,86,0,0,191,182,268,41,10,3,160,3.5,0.5,1,8,0,0,0,2.5,9,17,0,0,0,2.5,16,0,0,0,1,2.5,0,0,0,0,16.5,50.9706,50.1421,0,0,0,0,0,0,47.1127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.6274,640,11,9,1,4,2,2,2,11,1,2,0,474,5,8,1,0,0,564,589,567,17,1,1,2,50.9706,50.1421,0,0,0,0,0,0,47.1127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.6274,11.775,0.333333,7.5,5.14583,0,0,0,7.13889,15.5064,11.7,0,0,0,22.8667,9.15625,0,0,0,4.5,20.1167,0,0,0,0,17.5511,11.5786,3.33333,1.66667,13.0556,0,0,0,18.4306,12.9708,13.3,0,0,0,15.7333,8.09375,0,0,0,3.625,10.6333,0,0,0,0,7.57843,fire-brigade
140,200,125,230,111,172,17,109,138,162,6,0,224,136,107,120,0,0,159,19,149,155,39,6,199,1.5,2,0,4.5,3.5,0,2.5,0,5,16.5,0,0,5,10.5,11.5,0,0,0,9,2,0,1.5,0,0,15.5,0,0,0,58.6274,0,0,0,0,67.1127,0,0,0,52.6274,0,0,0,0,0,55.1127,0,0,88.3848,0,0,70.0833,9,520,2,2,1,7,4,599,2,8,6,0,436,1,10,2,0,0,6,4,11,531,633,2,4,0,0,0,58.6274,0,0,0,0,67.1127,0,0,0,52.6274,0,0,0,0,0,55.1127,0,0,88.3848,0,0,70.0833,18.1389,0.888889,0,7.50212,8,0,2.26667,0,15.8,11.2587,0,0,13.6315,11.8327,7.95859,0,0,0,11.4444,3,0,2.77778,0,0,9.93781,2.88889,11.2778,0,14.8455,10.3611,0,2.26667,0,15.6167,11.7659,0,0,13.0815,13.4339,5.87319,0,0,0,17.6833,23,0,3.77778,0,0,13.1989,fire-brigade
152,128,345,116,107,144,23,197,135,88,127,24,68,101,13,0,0,0,276,27,314,132,146,133,223,0.5,0,2,0,2.5,0,3,4,15,9.5,0,0,1,16,0,0,0,0,0,0,3,0,2,3,13,61.5563,49.3137,40.9706,0,0,0,0,74.6274,0,0,0,0,36.1421,0,0,0,0,0,0,0,57.5563,47.6569,0,50.9706,92.0833,539,573,4,580,3,6,2,3,10,10,1,8,9,4,6,0,0,0,3,2,4,568,8,557,2,61.5563,49.3137,40.9706,0,0,0,0,74.6274,0,0,0,0,36.1421,0,0,0,0,0,0,0,57.5563,47.6569,0,50.9706,92.0833,1.16667,0,11.75,0,1,0,3.33333,9.75,13.6841,6.75877,0,0,4.66667,9.65278,0,0,0,0,0,0,8.32593,0,10.3333,4.33333,11.5972,8.66667,0,11.6667,0,6.16667,0,2.5,7.08333,16.877,4.37719,0,0,22.5833,5.18924,0,0,0,0,0,0,10.6148,0,3.72222,1.58333,16.9188,fire-brigade
204,278,81,232,113,154,64,108,177,155,8,0,218,116,87,113,0,0,75,333,156,144,57,83,234,1.5,1,0,4.5,2,0,8,0,10,15,0,0,1,10.5,10.5,0,0,0,0,0,6,1,0,3.5,11.5,51.5563,49.3137,0,36.4853,0,0,0,0,53.4558,0,0,0,50.9706,69.0122,0,0,0,0,0,0,0,0,0,0,91.8406,551,504,8,2,588,2,8,10,3,4,4,0,512,1,10,2,0,0,2,3,9,15,26,8,26,51.5563,49.3137,0,36.4853,0,0,0,0,53.4558,0,0,0,50.9706,69.0122,0,0,0,0,0,0,0,0,0,0,91.8406,8.38889,5,0,9.69444,13.2222,0,7,0,17.6651,10.9608,0,0,7.33333,13.4381,6.00185,0,0,0,0,0,20.5833,1.5,0,6.75,15.8433,13.7639,10.9444,0,7.02778,3.22222,0,5.14286,0,17.8905,8.64216,0,0,5.83333,11.419,4.65463,0,0,0,0,0,11.8333,21,0,1.54167,16.2162,fire-brigade
276,177,281,140,97,20,174,155,60,132,139,83,61,175,139,13,156,16,78,0,204,50,164,151,17,6.5,4,2.5,1,0,0,13,1,0,1,5,6,0,3.5,5,1.5,0,0,0,0,0,3,6.5,9,0,65.2132,53.4558,48.9706,28.4853,0,0,65.598,0,0,51.799,53.4558,36.6274,29.6569,74.0416,53.4558,10.2426,0,0,0,0,47.6569,0,0,0,0,12,6,1,626,4,2,2,1,1,2,541,2,4,4,4,4,2,4,5,0,589,4,4,1,2,65.2132,53.4558,48.9706,28.4853,0,0,65.598,0,0,51.799,53.4558,36.6274,29.6569,74.0416,53.4558,10.2426,0,0,0,0,47.6569,0,0,0,0,11.6196,5.91667,16.6667,1,0,0,14.2894,7.83333,0,1.5,16.1,6.41667,0,8.19841,6.36667,1.77778,0,0,0,0,0,18.3333,13.2333,10,0,12.5793,18.625,15.125,8.75,0,0,12.0058,3.66667,0,10.75,10.5,3.66667,0,11.8016,7,1.77778,0,0,0,0,0,2.83333,8.23333,16.9,0,fire-brigade
45,114,257,114,37,68,100,168,89,116,117,188,11,132,43,192,162,183,15,0,226,111,146,83,76,2.5,1,2,0,0,10,14,1.5,1,0,0,9,1,4.5,2,0,0,0,0,0,1.5,0,10,11.5,0,0,51.799,0,0,0,0,0,0,44.9706,0,0,73.6985,0,56.0416,23.3137,0,0,0,0,0,58.0416,47.6569,55.9411,0,0,2,3,1,591,5,2,3,1,4,588,577,5,3,575,6,3,1,1,6,0,3,588,6,2,4,0,51.799,0,0,0,0,0,0,44.9706,0,0,73.6985,0,56.0416,23.3137,0,0,0,0,0,58.0416,47.6569,55.9411,0,0,0.791667,9,15.2986,0,0,19.95,6.375,7.59259,3.5,0,0,20.0747,2,13.0185,5.5,0,0,0,0,0,9.55556,0,16.2465,7.0029,0,8.75,11.75,6.06944,0,0,4.5,16.4821,3.40741,11.75,0,0,10.9807,23.5,4.14815,3,0,0,0,0,0,5.38889,0,8.37719,19.8732,0,fire-brigade
47,234,119,165,114,114,32,116,194,73,108,0,253,164,12,0,0,0,100,51,102,219,28,36,205,0,4,0,0.5,6,0,2,1,13.5,8,0,0,3,18.5,1,0,0,0,7.5,0,0,3,0,3,16.5,0,81.2132,0,50.1421,0,0,0,50.9706,47.6985,0,0,0,52.6274,0,0,0,0,0,50.0416,0,0,48.3848,0,21.3137,90.8112,6,25,547,10,2,17,2,551,3,8,2,0,2,6,2,0,0,0,4,2,614,19,4,4,6,0,81.2132,0,50.1421,0,0,0,50.9706,47.6985,0,0,0,52.6274,0,0,0,0,0,50.0416,0,0,48.3848,0,21.3137,90.8112,0,3.53333,0,5.44444,9.41667,0,4.5,4.25,15.2498,6.35417,0,0,10.5833,12.134,2,0,0,0,9.84444,0,0,7.03333,0,19.3333,12.3801,0,9.64444,0,1.11111,10.0833,0,3,9.5,14.0689,3.75,0,0,10.25,11.5346,1.5,0,0,0,21.8389,0,0,6.65556,0,2.5,14.6532,fire-brigade
196,156,148,148,48,117,3,94,96,81,110,0,102,122,36,0,0,0,2,136,273,61,96,124,176,12.5,3,4.5,1.5,6.5,0,0,2,13,12,0,0,0,17,6.5,0,0,0,0,0,3,0,0,1,17,40.3848,51.799,19.8995,89.2132,0,0,0,87.799,0,0,0,0,48.4853,0,0,0,0,0,0,0,32.9706,0,0,0,101.983,3,2,2,5,2,4,4,1,9,2,5,0,616,2,2,0,0,0,2,3,101,6,5,35,3,40.3848,51.799,19.8995,89.2132,0,0,0,87.799,0,0,0,0,48.4853,0,0,0,0,0,0,0,32.9706,0,0,0,101.983,16.2998,2.16667,6.44444,2.47222,19.1667,0,0,4.75,16.6455,6.5825,0,0,0,14.1083,3.08333,0,0,0,0,0,12.8333,0,0,3,10.6952,12.6003,6.75,0.755556,16.0556,20.5,0,0,20.3333,17.9544,5.75139,0,0,0,14.9594,2.83333,0,0,0,0,0,9.16667,0,0,0.75,13.6118,fire-brigade
139,118,107,186,89,3,109,74,29,40,141,9,120,59,123,91,134,0,118,23,119,218,119,75,89,1.5,2,0,6.5,0.5,0,8,2,2,4,15.5,0,3,5,7,6,0,0,1,0,0,5.5,1,3,5.5,0,51.799,0,52.0416,0,0,0,0,23.3137,0,0,0,52.6274,0,0,0,0,0,50.9706,0,0,69.5563,50.1421,0,0,1,2,11,6,14,1,634,1,2,4,5,4,579,1,4,10,3,0,553,1,20,74,591,594,7,0,51.799,0,52.0416,0,0,0,0,23.3137,0,0,0,52.6274,0,0,0,0,0,50.9706,0,0,69.5563,50.1421,0,0,12.5556,10,0,13.3509,0,0,7.4375,10.75,11.5,19.25,14.0495,0,4.66667,17.7619,15.5833,8.79167,0,0,9.5,0,0,4.4335,11,6,11.3232,3.05556,4,0,11.6348,0,0,14.1875,18.3333,4.33333,22,11.1004,0,10,19.7619,14.0833,4.16667,0,0,11.75,0,0,11.133,3.25,5.75,3.17677,fire-brigade
11,114,107,59,252,96,132,119,107,30,8,119,106,38,146,103,110,1,32,10,54,52,187,266,5,0,7.5,7,0,24,5,17,10.5,2,0,0,17.5,40,6,14,3,11.5,0,5,0,1.5,5,3.5,11.5,0.5,0,66.5269,0,0,102.468,56.2843,60.0833,6.82843,0,35.6569,0,62.3259,72.0833,0,0,0,0,0,16.1421,0,0,32.1421,61.8995,69.3553,3.41421,1,24,1,3,3,9,6,4,1,18,1,20,1,5,1,13,2,4,2,2,7,4,2,10,2,0,66.5269,0,0,102.468,56.2843,60.0833,6.82843,0,35.6569,0,62.3259,72.0833,0,0,0,0,0,16.1421,0,0,32.1421,61.8995,69.3553,3.41421,0,7.84074,13.2024,0,8.95486,3.81111,9.62654,8.86667,20.7083,0,0,9.70952,8.03175,22.1111,8.20555,8.33333,12.7732,0,2,0,22.8889,20.0667,4.39683,9.93674,1.33333,0,4.60741,12.2976,0,12.6817,8.9,13.9906,8.76667,9.25,0,0,12.7738,6.83333,3.13889,12.9444,10.0833,7.3971,0,10.75,0,20.5556,11.7,13.9841,12.1946,23.6667,fire-brigade
75,104,95,112,61,46,96,90,62,106,82,46,71,105,101,1,0,0,2,0,85,91,129,84,89,1,10.5,0,3.5,2,4,21.5,0,2,12,10,0,12,3.5,17,0,0,0,0,0,10,4.5,3.5,14,0,0,0,0,0,70.1421,15.3137,43.6985,0,70.9706,56.7696,48.2843,0,0,62.3848,62.0833,0,0,0,0,0,36.6274,87.598,47.6569,0,0,625,3,517,5,593,1,1,540,1,2,4,2,2,1,8,4,0,0,4,0,5,6,27,3,1,0,0,0,0,70.1421,15.3137,43.6985,0,70.9706,56.7696,48.2843,0,0,62.3848,62.0833,0,0,0,0,0,36.6274,87.598,47.6569,0,0,11.75,16.8036,0,5.58333,15.3333,21.5,4.72634,0,17.7083,13.7083,9.13333,0,7.70199,21.3452,11.395,0,0,0,0,0,11.881,15,7.31746,8.77381,0,2,7.57143,0,2.81667,10.75,22,10.8638,0,20,16.75,5,0,18.8768,20.5238,9.5,0,0,0,0,0,9.84127,11.9375,0.920635,15.6429,0,fire-brigade
89,117,92,124,36,31,99,83,36,106,75,32,24,119,102,6,0,0,8,0,80,77,114,87,4,1.5,18,0,1.5,0,4,19,0,2,12.5,9,0,0,3.5,15.5,0,0,0,0,0,4,2,10.5,1.5,0,0,0,0,50.1421,0,17.3137,61.4975,0,0,58.1838,46.2843,0,0,61.8995,60.669,0,0,0,0,0,38.1421,45.799,46.4853,0,0,14,1,2,1,15,4,1,546,1,2,8,4,2,2,6,6,0,0,1,0,3,2,3,4,2,0,0,0,50.1421,0,17.3137,61.4975,0,0,58.1838,46.2843,0,0,61.8995,60.669,0,0,0,0,0,38.1421,45.799,46.4853,0,0,0,11.6234,0,11.037,0,10.5,4.31323,0,7.25,12.9121,9.01389,0,0,17.2619,10.6195,0,0,0,0,0,13.75,17.2917,14.1833,23,0,0,12.5,0,6.48148,0,11,9.87725,0,9.33333,17.1767,4.5,0,0,18.9524,9.62634,0,0,0,0,0,12.0833,16.0417,8.51667,22.5,0,fire-brigade
84,112,61,134,45,57,73,80,61,80,93,79,32,84,105,21,4,0,0,0,76,65,163,62,76,1,15.5,0,1.5,1,4.5,11.5,0,3,11,14,0,0,2,15,4,0,0,0,0,3,1.5,1,0,0,0,0,0,48.4853,26.8284,11.0711,59.0122,0,0,47.1127,51.598,0,0,48.1421,60.0833,0,0,0,0,0,38.1421,23.8995,45.0711,0,0,4,7,2,2,5,1,5,617,1,3,8,6,1,2,3,4,8,0,0,0,9,10,1,5,3,0,0,0,48.4853,26.8284,11.0711,59.0122,0,0,47.1127,51.598,0,0,48.1421,60.0833,0,0,0,0,0,38.1421,23.8995,45.0711,0,0,20.5,13.9299,0,13.3704,0,14.6914,3.7037,0,13,14.7841,10.4357,0,0,23,11.2143,2.54167,0,0,0,0,19,18.7037,10.8333,0,0,2,10.3192,0,3.81481,0,8.66914,12.649,0,11.8889,19.875,7,0,0,17.75,13.4111,2.41667,0,0,0,0,11.1667,15.537,8.83333,0,0,fire-brigade
