%1. Title : 
%
%2. Sources : 
%
%
%
@RELATION Imagette

% Global features from the images :
@ATTRIBUTE  Black_Pixel_Global NUMERIC
@ATTRIBUTE  Airs_Global NUMERIC
@ATTRIBUTE  Length_Area_Global NUMERIC
@ATTRIBUTE  Mass_Center_X_Global NUMERIC
@ATTRIBUTE  Mass_Center_Y_Global NUMERIC
@ATTRIBUTE  Hough_Lines_Global NUMERIC
% Features from the images splited in 9 : 
@ATTRIBUTE  Black_Pixel_0 NUMERIC
@ATTRIBUTE  Airs_0 NUMERIC
@ATTRIBUTE  Mass_Center_X_0 NUMERIC
@ATTRIBUTE  Mass_Center_Y_0 NUMERIC
@ATTRIBUTE  Black_Pixel_1 NUMERIC
@ATTRIBUTE  Airs_1 NUMERIC
@ATTRIBUTE  Mass_Center_X_1 NUMERIC
@ATTRIBUTE  Mass_Center_Y_1 NUMERIC
@ATTRIBUTE  Black_Pixel_2 NUMERIC
@ATTRIBUTE  Airs_2 NUMERIC
@ATTRIBUTE  Mass_Center_X_2 NUMERIC
@ATTRIBUTE  Mass_Center_Y_2 NUMERIC
@ATTRIBUTE  Black_Pixel_3 NUMERIC
@ATTRIBUTE  Airs_3 NUMERIC
@ATTRIBUTE  Mass_Center_X_3 NUMERIC
@ATTRIBUTE  Mass_Center_Y_3 NUMERIC
@ATTRIBUTE  Black_Pixel_4 NUMERIC
@ATTRIBUTE  Airs_4 NUMERIC
@ATTRIBUTE  Mass_Center_X_4 NUMERIC
@ATTRIBUTE  Mass_Center_Y_4 NUMERIC
@ATTRIBUTE  Black_Pixel_5 NUMERIC
@ATTRIBUTE  Airs_5 NUMERIC
@ATTRIBUTE  Mass_Center_X_5 NUMERIC
@ATTRIBUTE  Mass_Center_Y_5 NUMERIC
@ATTRIBUTE  Black_Pixel_6 NUMERIC
@ATTRIBUTE  Airs_6 NUMERIC
@ATTRIBUTE  Mass_Center_X_6 NUMERIC
@ATTRIBUTE  Mass_Center_Y_6 NUMERIC
@ATTRIBUTE  Black_Pixel_7 NUMERIC
@ATTRIBUTE  Airs_7 NUMERIC
@ATTRIBUTE  Mass_Center_X_7 NUMERIC
@ATTRIBUTE  Mass_Center_Y_7 NUMERIC
@ATTRIBUTE  Black_Pixel_8 NUMERIC
@ATTRIBUTE  Airs_8 NUMERIC
@ATTRIBUTE  Mass_Center_X_8 NUMERIC
@ATTRIBUTE  Mass_Center_Y_8 NUMERIC
@ATTRIBUTE Class  {accident, bomb, car, casualty, electricity, fire-brigade, fire, flood, gas, injury, paramedics, person, police, road-block}

@DATA
0.0775544,0.149525,0.0934671,0.373531,0.387074,11,0.0916316,0.016129,0.591536,0.658522,0.0472183,0.0287518,0.345622,0.124051,0,0,0,0,0.124357,0.0184666,0.120095,0.323734,0.120617,0.0201029,0.759259,0.517982,0.107059,0,0,0,0.0785414,0.0189341,0.342294,0.386703,0.167368,0.13511,0.56026,0.692351,0.087424,0.0261805,0.445806,0.498937,electricity
0.0901979,0.173579,0.10213,0.356681,0.648416,15,0.160317,0.0701058,0.292081,0.477582,0.0608466,0.00343915,0.824074,0.832143,0.0238095,0.00026455,0.104938,0.87619,0.00899471,0,0,0,0.132275,0.0010582,0.538272,0.742381,0.0407407,0.00634921,0,0,0.191005,0.00793651,0.679549,0.626137,0.143386,0.0732804,0.415405,0.477581,0.0666667,0.0322751,0.386475,0.47754,electricity
0.0660822,0.0420078,0.0754632,0.542235,0.463696,10,0.06,0.0261224,0.733631,0.773066,0.0963265,0.0257143,0.550709,0.212701,0.0232653,0,0,0,0.153469,0.0406122,0.274742,0.400504,0.0620408,0.00265306,0.814286,0.7,0.0412245,0.00836735,0.186866,0.795029,0.00693878,0,0,0,0.0746939,0.00204082,0.814286,0.671429,0.113878,0.257755,0.197078,0.358092,electricity
0.122523,0.127646,0.106482,0.541508,0.258777,5,0.140816,0.0147959,0.7875,0.428571,0.0795918,0.0367347,0.424802,0.119845,0.00102041,0,0,0,0.0530612,0.0122449,0.693687,0.0761699,0.206122,0.0821429,0.537103,0.428571,0.0663265,0.00459184,0.404356,0.628556,0.304082,0.129592,0.506474,0.67515,0.202041,0.12449,0.325593,0.362126,0.0846939,0.0489796,0.293889,0.166893,electricity
0.120302,0.0942606,0.123311,0.392682,0.450105,7,0.0672269,0.0154062,0.761905,0.828431,0.114846,0.0214753,0.472606,0.377363,0.0681606,0.0149393,0.111111,0.0620915,0.12605,0.0154062,0.736332,0.472948,0.0728291,0.00186741,0.047619,0.269608,0.152194,0.00420168,0.60084,0.770888,0.148459,0.0280112,0.373865,0.793364,0.248366,0.120448,0.655544,0.477941,0.0980392,0.0420168,0.189463,0.15201,electricity
0.134116,0.0358852,0.138892,0.286956,0.625038,6,0.131579,0.0328947,0.626097,0.678646,0.123684,0.0815789,0.432189,0.24692,0.025,0,0,0,0.144737,0.0230263,0.565274,0.363731,0.181579,0.0197368,0.675034,0.708077,0.00263158,0,0,0,0.259211,0.0875,0.458681,0.651251,0.25,0.0519737,0.404766,0.469808,0.118421,0.0296053,0.387383,0.251394,electricity
0.108766,0.103515,0.132246,0.620642,0.675544,7,0.0906433,0.00243665,0.824561,0.669753,0.106238,0.0307018,0.459962,0.360097,0.045809,0.00877193,0.25,0.087963,0.039961,0.00487329,0.796296,0.0881344,0.120858,0.0497076,0.401608,0.444239,0.180312,0.037037,0.394126,0.46978,0.0838207,0.00487329,0,0,0.234893,0.0779727,0.42813,0.497755,0.104288,0.183236,0.420877,0.404601,electricity
0.0952498,0.405037,0.0769317,0.534386,0.597636,9,0.0204545,0,0.895833,0.872727,0.133333,0.0492424,0.479167,0.533333,0.0590909,0.00909091,0.328305,0.0977011,0.0878788,0.00795455,0.838735,0.373401,0.14697,0.0492424,0.368208,0.524296,0.0371212,0.00454545,0.117063,0.580087,0.137121,0.0659091,0.511871,0.672417,0.167424,0.0662879,0.380523,0.402377,0.0825758,0.0515152,0.477273,0.307346,electricity
0.095075,0.0599315,0.0702796,0.533364,0.524168,11,0.077381,0.0137649,0.724297,0.688428,0.0796131,0.0353423,0.453078,0.327864,0.0483631,0.0386905,0.287891,0.0953503,0.0654762,0.00892857,0.691836,0.215498,0.0677083,0.0130208,0.5,0.386905,0.0974702,0.015625,0.291321,0.624008,0.177083,0.123884,0.340546,0.676701,0.166667,0.0859375,0.585525,0.560293,0.0840774,0.113839,0.315008,0.418155,electricity
0.0791076,0.118893,0.0941742,0.378557,0.574571,9,0.0364198,0.00493827,0.888889,0.766667,0.103704,0.0277778,0.473865,0.392099,0.0561728,0.00864198,0.444856,0.0675926,0.0333333,0.00432099,0.444444,0.104167,0.0987654,0.0160494,0.506173,0.517048,0.0469136,0.00277778,0.0716049,0.704444,0.17716,0.0209877,0.428177,0.576743,0.166049,0.32284,0.40239,0.397593,0.00432099,0.00123457,0.0740741,0.391667,electricity
0.0939506,0.363647,0.077626,0.388846,0.511538,9,0.0614815,0.00185185,0.444444,0.31,0.106667,0.0240741,0.436276,0.320786,0.0444444,0.0222222,0.166667,0.0883333,0.0192593,0.00222222,0.425926,0.04,0.182963,0.0303704,0.548222,0.521054,0.0111111,0.0155556,0.843621,0.935556,0.193333,0.127407,0.336956,0.507841,0.163704,0.0433333,0.340427,0.387001,0.0807407,0.0240741,0.386243,0.204895,electricity
0.0832129,0.387466,0.0877165,0.614152,0.528575,7,0.00438871,0,0,0,0.118495,0.0413793,0.478478,0.538837,0.0595611,0.0131661,0.457835,0.0893837,0.0407524,0.00125392,0.896552,0.309091,0.110345,0.0291536,0.38711,0.44463,0.0420063,0,0.0689655,0.7,0.144828,0.183072,0.504627,0.739304,0.194984,0.0739812,0.459953,0.44902,0.0482759,0.0269592,0.284582,0.199754,electricity
0.0876344,0.066129,0.0718643,0.582433,0.445029,7,0,0,0,0,0.119748,0.0252101,0.505527,0.146592,0.0210084,0,0,0,0.0245098,0,0,0,0.163165,0.0983894,0.623464,0.478529,0.0602241,0.017507,0.287257,0.433067,0.184174,0.0143557,0.508042,0.677581,0.161765,0.0581232,0.351103,0.413102,0.0896359,0.0329132,0.355021,0.238881,electricity
0.116667,0.193561,0.0778685,0.545036,0.507707,11,0.0831169,0.0147186,0.690476,0.796694,0.103896,0.0268398,0.470295,0.382742,0.0961039,0.0354978,0.27381,0.0818182,0.0865801,0.0125541,0.545503,0.195354,0.105628,0.0220779,0.269841,0.298485,0.132468,0.0030303,0.245216,0.639681,0.198268,0.349784,0.420281,0.673888,0.206926,0.100433,0.466347,0.50425,0.0761905,0.0441558,0.468049,0.485621,electricity
0.122981,0.0886622,0.0980376,0.542274,0.708549,7,0.0263158,0.00404858,0.842105,0.894231,0.146761,0.0521255,0.487989,0.558925,0.0880567,0.0273279,0.316155,0.145099,0.115385,0.0111336,0.765284,0.353244,0.103239,0.00354251,0.280702,0.301282,0.1417,0.013664,0.251909,0.657956,0.142713,0,0.39518,0.835503,0.275304,0.115385,0.458767,0.566874,0.105263,0.0379555,0.3992,0.380806,electricity
0.0912467,0.371176,0.0863396,0.41345,0.679825,7,0.0993432,0.00205255,0.721429,0.696552,0.0870279,0.00944171,0.375661,0.177682,0.0213465,0,0,0,0.134647,0.00738916,0.251227,0.392424,0.0944171,0.0455665,0.717893,0.552377,0.0311987,0,0,0,0.0706076,0.0270936,0.271723,0.542359,0.237274,0.0747126,0.496313,0.616623,0.0837438,0.045977,0.416667,0.380136,electricity
0.125986,0.118548,0.0923818,0.482609,0.422254,7,0.134771,0.00808625,0.687302,0.587421,0.0673854,0.0283019,0.212454,0.148363,0,0,0,0,0.167116,0.0202156,0.369614,0.321503,0.211141,0.0238095,0.213158,0.161753,0.0781671,0.0161725,0.391865,0.237028,0.109614,0.0444744,0.657268,0.844836,0.25876,0.0920934,0.389231,0.598451,0.109614,0.0274034,0.420794,0.233888,electricity
0.100031,0.331107,0.0895123,0.418954,0.489012,12,0.093007,0.00944056,0.713942,0.693561,0.0825175,0.0223776,0.211664,0.198562,0,0,0,0,0.215385,0.422028,0.465718,0.556427,0.161538,0.0475524,0.459643,0.536544,0.034965,0.0115385,0.673077,0.875,0.0461538,0.0230769,0.730294,0.819753,0.211888,0.404196,0.435996,0.451241,0.0678322,0.00384615,0.248271,0.195849,electricity
0.113255,0.117166,0.102014,0.204856,0.224629,19,0.149389,0.0327158,0.575827,0.550205,0.169886,0.00473,0.818358,0.438775,0.0382341,0.00492708,0.131413,0.762935,0.186835,0.333071,0.20859,0.193798,0.0622783,0.00729208,0.300847,0.309109,0.0973591,0.0433583,0.574146,0.534526,0.17501,0.016555,0.472356,0.552759,0.110761,0.0277887,0.628552,0.5339,0.0473,0.00571541,0.18811,0.151868,fire-brigade
0.100993,0.205086,0.0983084,0.313185,0.37021,23,0.148421,0.20807,0.297035,0.343217,0.132632,0.0201754,0.608445,0.485105,0.0378947,0.0103509,0.182623,0.805083,0.187018,0.312281,0.551323,0.439339,0.0484211,0.00122807,0.0533333,0.577485,0.0975439,0.335088,0.490054,0.390155,0.160351,0.0975439,0.260411,0.350209,0.0887719,0.0164912,0.653718,0.539426,0.0245614,0.00666667,0.120737,0.108302,fire-brigade
0.0987783,0.0603126,0.115471,0.467482,0.244174,12,0.164907,0.0414781,0.426386,0.363805,0.0950226,0.0691302,0.747678,0.217348,0.0668678,0.00201106,0.128938,0.480952,0.144294,0.00930116,0.604396,0.392157,0.0754148,0.00779286,0.407051,0.351307,0.112117,0.115133,0.344365,0.324383,0.109603,0.0294118,0.803419,0.608932,0.0975365,0.0198592,0.569947,0.51315,0.0462544,0.0160885,0.20896,0.134832,fire-brigade
0.110166,0.69765,0.117503,0.536929,0.457493,20,0.149408,0.0636095,0.721252,0.537405,0.151997,0.0356879,0.842053,0.347222,0.0643491,0.0177515,0.290801,0.645295,0.179364,0.328957,0.37735,0.194017,0.0602811,0.0136834,0,0,0.0983728,0.209504,0.676151,0.604991,0.14645,0.42659,0.281521,0.321958,0.0976331,0.0613905,0.606473,0.595842,0.045858,0.00795118,0.226426,0.163183,fire-brigade
0.111944,0.184069,0.118632,0.379926,0.324762,25,0.149967,0.0696161,0.606015,0.382858,0.153546,0.0468445,0.468836,0.407763,0.0292778,0.00601822,0.112735,0.801825,0.181197,0.401431,0.179245,0.147126,0.0686402,0.000813273,0.147799,0.126916,0.133377,0.0188679,0.509735,0.504428,0.132401,0.0143136,0.520473,0.496576,0.0875081,0.00504229,0.558491,0.606207,0.0901106,0.013663,0.4108,0.204188,fire-brigade
0.135845,0.233054,0.135469,0.437171,0.369622,8,0.206926,0.254645,0.474657,0.509322,0.197635,0.0228041,0.26026,0.184028,0.115709,0.00802365,0.54604,0.690837,0.130068,0.00675676,0.871171,0.513194,0.0912162,0.0101351,0.726727,0.378472,0.186655,0.0405405,0.656303,0.332788,0.148649,0.0810811,0.394147,0.568226,0.162162,0.0413851,0.581466,0.542937,0.0329392,0.00506757,0.0630631,0.0587121,fire-brigade
0.159295,0.430769,0.157985,0.387295,0.400351,6,0.217262,0.315476,0.382516,0.463005,0.18006,0.031994,0.150794,0.803646,0.116071,0.0855655,0.342593,0.734375,0.291667,0.188244,0.61046,0.31002,0.119048,0.014881,0.374206,0.338932,0.197917,0.168155,0.490639,0.6639,0.175595,0.015625,0.371693,0.293403,0.178571,0.047619,0.502624,0.443097,0.0252976,0.00446429,0.107937,0.0708333,fire-brigade
0.180018,0.545861,0.0699675,0.330594,0.370077,10,0.223611,0.0347222,0.505607,0.377109,0.256944,0.0527778,0.27662,0.711574,0.108333,0.05625,0.281727,0.68366,0.341667,0.58125,0.323148,0.219788,0.133333,0.0173611,0.325,0.378333,0.208333,0.108333,0.413602,0.402605,0.256944,0.0277778,0.676856,0.572903,0.184722,0.138194,0.325203,0.310163,0.00138889,0,0,0,fire-brigade
0.175481,0.646768,0.210658,0.517669,0.417381,7,0.173077,0.108173,0.508107,0.308977,0.252404,0.198317,0.336625,0.540729,0.128606,0.0408654,0.259951,0.474901,0.159856,0.394832,0.303419,0.246528,0.259615,0.194111,0.176638,0.518287,0.183894,0.0600962,0.611538,0.681424,0.197115,0.0186298,0.37857,0.636706,0.183894,0.0390625,0.475702,0.400396,0.0600962,0,0.175501,0.125263,fire-brigade
0.1496,0.0356029,0.154327,0.412203,0.30328,7,0.272727,0.120581,0.35679,0.350449,0.251263,0.0978535,0.359638,0.212504,0.137626,0.00252525,0.21057,0.361961,0.175505,0.138889,0.293519,0.119865,0.0164141,0.212121,0.451389,0.464646,0.218434,0.0858586,0.508112,0.712057,0.15404,0.0233586,0.709105,0.520763,0.137626,0.0473485,0.43012,0.280303,0.131313,0,0,0,fire-brigade
0.0989787,0.106596,0.106322,0.324981,0.354883,27,0.099697,0.263182,0.410859,0.329537,0.135455,0.294394,0.293113,0.135185,0.0745455,0.0330303,0.256719,0.704792,0.187576,0.0754545,0.114719,0.261111,0.0966667,0.0110606,0.314545,0.586111,0.0718182,0.0633333,0.45701,0.557332,0.108485,0.4,0.311414,0.129815,0.0884848,0.482576,0.390222,0.454028,0.0475758,0.0204545,0.270227,0.205208,fire-brigade
0.0862541,0.0693285,0.0955458,0.367904,0.501625,19,0.09279,0.427429,0.207216,0.26835,0.109718,0.00924765,0.543024,0.533039,0.0630094,0.0147335,0.458883,0.767014,0.192476,0.147022,0.518801,0.343846,0.0410658,0.0169279,0,0,0.084953,0.0158307,0.673764,0.64506,0.0862069,0.139028,0.199405,0.5579,0.0821317,0.022884,0.644538,0.660272,0.0398119,0.0141066,0.181964,0.172979,fire-brigade
0.116719,0.0626258,0.122549,0.360467,0.478051,18,0.0962036,0.316005,0.326164,0.31077,0.147541,0.019629,0.382076,0.700204,0.0478861,0.0278257,0.177632,0.810792,0.28214,0.0854185,0.674921,0.427322,0.0681622,0.0968507,0.289474,0.188525,0.094478,0.0491803,0.72481,0.875544,0.208801,0.727135,0.541753,0.528552,0.0845557,0.00992235,0.517208,0.587782,0.0608283,0.0179034,0.304483,0.193048,fire-brigade
0.118916,0.074654,0.12626,0.438537,0.38793,17,0.136029,0.117647,0.506736,0.553653,0.16334,0.111345,0.425745,0.565291,0.0294118,0.00945378,0.141721,0.809788,0.179622,0.0280987,0.428571,0.248129,0.0735294,0.00262605,0,0,0.142332,0.052521,0.361936,0.336451,0.189601,0.280725,0.434433,0.481874,0.082458,0.00577731,0.598039,0.630952,0.0997899,0.0220588,0.479655,0.331308,fire-brigade
0.127763,0.0594832,0.135802,0.386732,0.551166,13,0.112245,0.0420918,0.321183,0.293011,0.106633,0.0308673,0.526516,0.612702,0.00867347,0,0.0647619,0.941667,0.225,0.451786,0.53963,0.26207,0.181122,0.00688776,0.103758,0.328409,0.135204,0.0313776,0.291381,0.265646,0.161735,0.227551,0.609175,0.910245,0.132653,0.00561224,0.398016,0.46751,0.102041,0.0459184,0.576931,0.413894,fire-brigade
0.0935494,0.384762,0.109023,0.407111,0.472084,22,0.105102,0.0772109,0.306727,0.250247,0.129252,0.00680272,0.41839,0.804605,0.0319728,0.00238095,0.205357,0.911285,0.178231,0.430272,0.417885,0.210833,0.044898,0.00663265,0.00907029,0.00740741,0.0908163,0.0181973,0.654084,0.233178,0.157823,0.322449,0.363333,0.251111,0.0176871,0.00459184,0.899611,0.926944,0.0921769,0.0130952,0.589494,0.561493,fire-brigade
0.12394,0.164057,0.0752925,0.447729,0.494059,21,0.160714,0.031498,0.26264,0.0896348,0.106647,0.0101687,0.79089,0.485364,0.0505952,0.00892857,0.166753,0.795296,0.18502,0.107391,0.206845,0.0651042,0.0877976,0.264881,0.18836,0.0736111,0.117063,0.0101687,0.564601,0.302237,0.186508,0.000248016,0.515738,0.301279,0.0992063,0.0208333,0.119048,0.0625,0.132937,0.047371,0.785426,0.712816,fire-brigade
0.115884,0.00727069,0.0653652,0.433143,0.453435,28,0.152245,0.0418367,0.383878,0.183822,0.116735,0.0993878,0.743197,0.712222,0.084898,0.0232653,0.227632,0.596151,0.0983673,0.0242857,0.305151,0.149524,0.16449,0.0761224,0.330612,0.418119,0.0828571,0.0444898,0.535684,0.0974678,0.122857,0.00857143,0.326496,0.736957,0.123265,0.404286,0.095742,0.175309,0.097551,0.0287755,0.387783,0.251504,fire-brigade
0.135303,0.385811,0.137904,0.477326,0.477937,13,0.106509,0.0585141,0.0725275,0.116484,0.139382,0.125904,0.49245,0.584651,0.117028,0.0138067,0.595267,0.65633,0.166995,0.370151,0.564927,0.360905,0.142012,0.0979619,0.180437,0.432574,0.0453649,0.0246548,0.381766,0.145299,0.231427,0.612755,0.537749,0.659392,0.126233,0.10618,0,0,0.130835,0.0154504,0.71882,0.392348,fire-brigade
0.116804,0.160063,0.114874,0.432936,0.412065,26,0.110675,0.0286499,0.626402,0.443954,0.182104,0.25471,0.39878,0.608248,0.0659341,0.0467033,0.245103,0.772487,0.146389,0.0468995,0.101923,0.044898,0.157378,0.0412088,0.271109,0.161157,0.0906593,0.0949765,0.671163,0.537546,0.165228,0.0627943,0.393993,0.451071,0.111068,0.0225667,0.490933,0.22728,0.0290424,0.00529827,0.146399,0.0911365,fire-brigade
0.0778623,0.233064,0.0821015,0.422486,0.512418,21,0.116417,0.0228083,0.310225,0.223542,0.0795914,0.0393205,0.452899,0.584699,0.03445,0.00665241,0.223551,0.885041,0.152055,0.392849,0.432981,0.21365,0.0591589,0.0868377,0.202147,0.0270795,0.0719886,0.0387265,0.79271,0.430535,0.0985982,0.0357567,0.411125,0.67441,0.0190069,0.0351627,0,0,0.0900451,0.0346876,0.541839,0.473719,fire-brigade
0.078309,0.00371224,0.0741117,0.299562,0.565206,20,0.10023,0.0241935,0.349219,0.292753,0.0688364,0.0146889,0.339391,0.732195,0.00576037,0,0,0,0.127016,0.0741647,0.371678,0.32717,0.0691244,0.0404666,0.600974,0.163167,0.0892857,0.0273618,0.430995,0.505627,0.123272,0.0701325,0.502654,0.510793,0.0106567,0.0288018,0.348214,0.503136,0.113191,0.0208813,0.552448,0.669101,fire-brigade
0.0763997,0.420768,0.0699912,0.417378,0.407297,20,0.118514,0.275501,0.163865,0.166635,0.0804835,0.00221108,0.235849,0.25434,0.0651533,0.0228479,0.609669,0.816167,0.158608,0.0281545,0.503505,0.376061,0.0574882,0.010908,0.245283,0.191406,0.0607311,0.00928656,0.775036,0.66703,0.0324292,0.0268278,0.32301,0.593671,0.0395047,0.0112028,0.890374,0.890336,0.0834316,0.00958137,0.29045,0.476716,fire-brigade
0.0915705,0.0630929,0.104828,0.415792,0.428034,23,0.104499,0.254136,0.282744,0.380847,0.118433,0.00203193,0.406741,0.425507,0.0560232,0.0226415,0.525551,0.841017,0.172134,0.213498,0.41776,0.214847,0.036865,0.00130624,0.298742,0.312821,0.0809869,0.0432511,0.675764,0.489758,0.141074,0.308853,0.442922,0.516693,0.087373,0.00914369,0.601745,0.647186,0.0426705,0.00899855,0.191012,0.205029,fire-brigade
0.104131,0.0583984,0.0931138,0.423699,0.419257,25,0.124923,0.106399,0.606764,0.421078,0.0713411,0.307103,0.377787,0.0387888,0.097673,0.131353,0.297155,0.605037,0.223821,0.141917,0.481924,0.225456,0.0600122,0.00336803,0.253623,0.171362,0.0921617,0.0295468,0.880133,0.584507,0.121862,0.325628,0.317447,0.510383,0.072872,0.00535824,0.596791,0.788229,0.0817514,0.0205144,0.381137,0.374856,fire-brigade
0.139436,0.155093,0.156478,0.480722,0.457203,13,0.137069,0.0693966,0.121816,0.11867,0.193103,0.162069,0.367707,0.252659,0.0775862,0.0193966,0.16814,0.848932,0.175,0.256034,0.649042,0.287222,0.114655,0.0594828,0.215837,0.197222,0.149138,0.0133621,0.374234,0.2625,0.222414,0.263793,0.445296,0.597994,0.137069,0.330603,0.500124,0.558359,0.10431,0.0228448,0.359894,0.308875,fire-brigade
0.183739,0.0950774,0.197557,0.386054,0.367792,11,0.237006,0.363825,0.49343,0.441667,0.117464,0.0129938,0.725783,0.381131,0.0945946,0.0644491,0.312776,0.714529,0.376299,0.286902,0.334799,0.203604,0.211019,0.031185,0.327839,0.322707,0.191268,0.139813,0.528348,0.44965,0.220374,0.016632,0.382025,0.465593,0.189189,0.0951143,0.435023,0.614933,0.0935551,0.0119543,0.312448,0.235014,fire-brigade
0.191545,0.57879,0.226004,0.471408,0.443556,7,0.236413,0.044837,0.401411,0.224872,0.161685,0.0163043,0.504348,0.560069,0.0584239,0.00815217,0.236343,0.820513,0.279891,0.292799,0.42814,0.170573,0.3125,0.240489,0.305958,0.156192,0.202446,0.111413,0.404848,0.514075,0.186141,0.0129076,0.375362,0.448958,0.177989,0.0998641,0.344605,0.417245,0.1875,0.121603,0.458271,0.570762,fire-brigade
0.160878,0.148263,0.158044,0.256668,0.348567,5,0.302469,0.179012,0.40463,0.507121,0.169753,0.0108025,0.75823,0.760545,0.131173,0.0223765,0,0,0.256173,0.0509259,0.341667,0.194444,0.0987654,0.00925926,0,0,0.242284,0.00771605,0.404684,0.657326,0.191358,0.0617284,0.564472,0.61454,0.189815,0.0694444,0.465358,0.396616,0.00925926,0,0,0,fire-brigade
0.172727,0.116477,0.151677,0.393352,0.285585,11,0.286713,0.104312,0.527439,0.395636,0.242424,0.0367133,0.321276,0.289983,0.0897436,0.104895,0.224359,0.85101,0.300699,0.121795,0.324786,0.186027,0.10373,0.0203963,0.858974,0.280303,0.19697,0.0553613,0.5181,0.508497,0.272727,0.0384615,0.478931,0.523977,0.159674,0.0530303,0.466982,0.375032,0.004662,0,0,0,fire-brigade
0.135584,0.253565,0.0572307,0.439007,0.329426,15,0.168687,0.211616,0.670321,0.39825,0.179798,0.00757576,0.180796,0.20174,0.119697,0.0194444,0.623721,0.570387,0.194444,0.15404,0.196444,0.243939,0.105556,0.025,0.054321,0.54798,0.111111,0.0320707,0.665893,0.640311,0.208081,0.122727,0.413691,0.340636,0.121212,0.0909091,0.421418,0.341806,0.039899,0.00858586,0.183115,0.130352,fire-brigade
0.196826,0.169623,0.187697,0.430361,0.467186,10,0.247731,0.12069,0.360153,0.408138,0.235935,0.0884755,0.407225,0.427945,0.141561,0.0186025,0.522528,0.637029,0.363884,0.231851,0.402682,0.177193,0.0970962,0.000453721,0.431034,0.361842,0.161525,0.0639746,0.519923,0.590643,0.263158,0.0753176,0.555892,0.437801,0.178766,0.0716878,0.435824,0.402778,0.118875,0.0358439,0.372099,0.276693,fire-brigade
0.155512,0.0814469,0.0760407,0.619261,0.520251,15,0.161519,0.043758,0.207207,0.160053,0.200129,0.0135135,0.634041,0.496851,0.144788,0.0331403,0.42552,0.683692,0.119691,0.00804376,0,0,0.205277,0.0575933,0.438299,0.752669,0.214286,0.125161,0.417795,0.392819,0.0965251,0.0019305,0.452703,0.380952,0.21879,0.287967,0.492816,0.694007,0.0759331,0.0157658,0.23351,0.253002,fire-brigade
0.139076,0.534671,0.112668,0.331378,0.42934,20,0.180547,0.012462,0.218523,0.238874,0.100912,0.0167173,0.52517,0.754249,0.0455927,0,0,0,0.215805,0.339514,0.431678,0.22708,0.168997,0.36383,0.452381,0.29211,0.158663,0.0738602,0.264519,0.42484,0.145897,0.0118541,0.605512,0.751343,0.18541,0.0671733,0.459937,0.590457,0.107599,0.00607903,0.511455,0.292962,fire-brigade
0.159,0.138833,0.176558,0.349724,0.509682,14,0.181061,0.0950758,0.371481,0.494218,0.122727,0.00113636,0.430556,0.638542,0.0484848,0.0125,0.178145,0.888447,0.282576,0.1875,0.44119,0.225926,0.209848,0.157197,0.128788,0.221875,0.173485,0.170833,0.475792,0.490502,0.159091,0.0545455,0.435703,0.813965,0.166667,0.471212,0.551502,0.655178,0.116667,0.0253788,0.366964,0.362585,fire-brigade
0.137764,0.119048,0.14913,0.251609,0.283463,13,0.222611,0.115967,0.391785,0.354398,0.155012,0.0128205,0.389507,0.456011,0.0402098,0.00291375,0.163782,0.87358,0.287296,0.344114,0.372555,0.205791,0.0454545,0.00378788,0.25641,0.244318,0.138695,0.0425408,0.748635,0.499247,0.205711,0.193473,0.38413,0.448137,0.101399,0.0212704,0.475756,0.453526,0.0571096,0.00378788,0.289103,0.111364,fire-brigade
0.192403,0.44684,0.091595,0.365155,0.261791,14,0.3,0.022619,0.287823,0.352691,0.223016,0.0384921,0.551852,0.356191,0.130952,0.0130952,0.715441,0.691846,0.403968,0.00555556,0.450933,0.324856,0.1,0.00277778,0.402778,0.221429,0.0896825,0,0.819444,0.914286,0.260317,0.128571,0.468395,0.626349,0.128571,0.0980159,0.287037,0.185714,0.109524,0.0345238,0.592099,0.191302,fire-brigade
0.174769,0.0699179,0.174683,0.212368,0.247468,15,0.245265,0.102273,0.272203,0.285665,0.29072,0.00236742,0.2839,0.470328,0.132576,0.0189394,0.615506,0.775568,0.182765,0.0094697,0.29798,0.135417,0.21875,0.271307,0.21257,0.251852,0.152462,0.0975379,0.375157,0.430871,0.147727,0.0198864,0.70843,0.840745,0.186553,0.0336174,0.314031,0.29379,0.126894,0,0,0,fire-brigade
0.17069,0.0211638,0.183757,0.259653,0.286201,17,0.214514,0.309011,0.309273,0.423968,0.219298,0.177831,0.295455,0.131579,0.150718,0.041866,0.402164,0.445412,0.253589,0.0598086,0.589226,0.459513,0.111643,0.0530303,0.0454545,0.346491,0.128389,0.0227273,0.359803,0.372006,0.270335,0.0645933,0.51229,0.37722,0.141148,0.0470494,0.382075,0.431454,0.0590112,0.0362839,0.202868,0.141532,fire-brigade
0.163874,0.126813,0.138753,0.30452,0.294689,15,0.303759,0.037218,0.370288,0.298039,0.241353,0.0646617,0.323732,0.325974,0.127068,0.0120301,0.279944,0.468654,0.222556,0.297368,0.304386,0.191837,0.178195,0.0992481,0.233041,0.773968,0.133835,0.0169173,0.68844,0.70051,0.0616541,0.0037594,0.646382,0.330952,0.179699,0.0981203,0.396016,0.439588,0.056391,0.0093985,0.171784,0.121429,fire-brigade
