%1. Title : 
%
%2. Sources : 
%
%
%
@RELATION Imagette

@ATTRIBUTE  Mass_Center_X_1 NUMERIC
@ATTRIBUTE  Mass_Center_X_2 NUMERIC
@ATTRIBUTE  Mass_Center_X_3 NUMERIC
@ATTRIBUTE  Mass_Center_X_4 NUMERIC
@ATTRIBUTE  Mass_Center_X_5 NUMERIC
@ATTRIBUTE  Mass_Center_X_6 NUMERIC
@ATTRIBUTE  Mass_Center_X_7 NUMERIC
@ATTRIBUTE  Mass_Center_X_8 NUMERIC
@ATTRIBUTE  Mass_Center_X_9 NUMERIC
@ATTRIBUTE  Mass_Center_X_10 NUMERIC
@ATTRIBUTE  Mass_Center_X_11 NUMERIC
@ATTRIBUTE  Mass_Center_X_12 NUMERIC
@ATTRIBUTE  Mass_Center_X_13 NUMERIC
@ATTRIBUTE  Mass_Center_X_14 NUMERIC
@ATTRIBUTE  Mass_Center_X_15 NUMERIC
@ATTRIBUTE  Mass_Center_X_16 NUMERIC
@ATTRIBUTE  Mass_Center_X_17 NUMERIC
@ATTRIBUTE  Mass_Center_X_18 NUMERIC
@ATTRIBUTE  Mass_Center_X_19 NUMERIC
@ATTRIBUTE  Mass_Center_X_20 NUMERIC
@ATTRIBUTE  Mass_Center_X_21 NUMERIC
@ATTRIBUTE  Mass_Center_X_22 NUMERIC
@ATTRIBUTE  Mass_Center_X_23 NUMERIC
@ATTRIBUTE  Mass_Center_X_24 NUMERIC
@ATTRIBUTE  Mass_Center_X_25 NUMERIC
@ATTRIBUTE  Mass_Center_Y_1 NUMERIC
@ATTRIBUTE  Mass_Center_Y_2 NUMERIC
@ATTRIBUTE  Mass_Center_Y_3 NUMERIC
@ATTRIBUTE  Mass_Center_Y_4 NUMERIC
@ATTRIBUTE  Mass_Center_Y_5 NUMERIC
@ATTRIBUTE  Mass_Center_Y_6 NUMERIC
@ATTRIBUTE  Mass_Center_Y_7 NUMERIC
@ATTRIBUTE  Mass_Center_Y_8 NUMERIC
@ATTRIBUTE  Mass_Center_Y_9 NUMERIC
@ATTRIBUTE  Mass_Center_Y_10 NUMERIC
@ATTRIBUTE  Mass_Center_Y_11 NUMERIC
@ATTRIBUTE  Mass_Center_Y_12 NUMERIC
@ATTRIBUTE  Mass_Center_Y_13 NUMERIC
@ATTRIBUTE  Mass_Center_Y_14 NUMERIC
@ATTRIBUTE  Mass_Center_Y_15 NUMERIC
@ATTRIBUTE  Mass_Center_Y_16 NUMERIC
@ATTRIBUTE  Mass_Center_Y_17 NUMERIC
@ATTRIBUTE  Mass_Center_Y_18 NUMERIC
@ATTRIBUTE  Mass_Center_Y_19 NUMERIC
@ATTRIBUTE  Mass_Center_Y_20 NUMERIC
@ATTRIBUTE  Mass_Center_Y_21 NUMERIC
@ATTRIBUTE  Mass_Center_Y_22 NUMERIC
@ATTRIBUTE  Mass_Center_Y_23 NUMERIC
@ATTRIBUTE  Mass_Center_Y_24 NUMERIC
@ATTRIBUTE  Mass_Center_Y_25 NUMERIC
@ATTRIBUTE Class  {accident, bomb, car, casualty, electricity, fire-brigade, fire, flood, gas, injury, paramedics, person police, road-block}

@DATA
21.7778,0,20.8778,12.4668,11.5982,5.63095,0,10.6667,11.652,11.5926,0,0,0,17.1667,0,0,0,0,0,0,13.5,2.88889,0,4.75,0,19.7778,0,2.63889,9.08599,11.4286,2.88095,0,10.381,10.75,1.59259,0,0,0,4.25,0,0,0,0,0,0,19.7222,21.1111,0,9.75,0,casualty
0,11.5556,18.25,10.375,9.0963,14.4736,0,0,19.5481,7.76282,12.2333,12.4198,0,19.963,5.9697,0,0,0,0,0,3.16667,0,0,0,7.37281,0,23.4444,3.41667,8.47778,15.2296,10.3718,0,0,20.3704,8.37255,7.73333,18.958,0,12.4074,5.12879,0,0,0,0,0,22.5833,0,0,0,16.6228,casualty
0,0,18.95,11.8152,15.7683,0,0,22,13.6785,13.0466,0,0,0,0,0,0,0,18.2143,5.3287,0,6.44444,4.34848,16.4375,3.5,0,0,0,4.75,16.9767,17.2492,0,0,22.5,13.4303,7.13186,0,0,0,0,0,0,0,8.9,17.0532,0,19.8056,19.2424,17.1424,6.08333,0,casualty
0,0,0,14.2503,5.5963,8.375,0,0,21.625,8.21389,6.5,0,3.04762,22.1806,10.929,0,0,0,0,0,0,21,0,21.2619,3,0,0,0,13.5926,5.72037,4.5,0,0,13.5,13.0889,13,0,2.7619,18.9444,9.00325,0,0,0,0,0,0,21,0,19.9762,14.5,casualty
0,12.7778,21.9333,13.6556,12.8312,5.21429,0,0,0,20.1026,12.3786,0,0,0,22.3333,13.0882,5.25,0,0,0,11.3743,0,0,17.2676,0,0,22.7778,2.26667,6.14594,15.2583,3.03571,0,0,0,3.41667,14.9016,0,0,0,16.7333,12.6716,3.10714,0,0,0,16.7757,0,0,15.9733,0,casualty
10,0,17.539,5.42063,10.25,3,0,20.8519,15.793,11.4455,13.75,0,0,13.4933,0,0,0,21.5,0,0,9.62745,0,0,12.0579,0,12.6667,0,6.63602,12.4841,5.75,1.5,0,21.7407,10.3122,11.4808,20.7917,0,0,4.61333,0,0,0,2.08333,0,0,8.4902,0,0,14.5821,0,casualty
0,0,20.8571,6.87778,11.1511,5.94444,0,0,15.9573,7.79167,6.26667,0,0,21.5111,6.33333,0,0,0,4.22222,0,8.46542,0,18.4313,2,0,0,0,3,8.395,14.0844,13.8889,0,0,18.4093,5.50833,15.3833,0,0,6.04444,2.5,0,0,0,14.7778,0,17.9208,0,19.2451,11.5,0,casualty
4.16667,0,13.1071,8.8,15.8992,10.3158,0,20.5,9.38799,5.05185,2.5,0,0,11.3973,0,20.5,10.0333,14.3788,0,0,0,0,0,19.2444,3.9,5.66667,0,13.3853,21.8667,16.5103,7.78947,0,21,7.92384,11.6148,23.5,0,0,9.73884,0,2,4.46667,11.803,0,0,0,0,0,20.2444,15,casualty
0,11.2222,0,21,8.53801,0,0,0,0,15.4333,0,0,16.6204,0,11.6993,0,0,0,7,0,0,17.4697,0,0,0,0,20.7778,0,8.83333,14.7506,0,0,0,0,13.3333,0,0,7.18981,0,13.4902,0,0,0,7.875,0,0,12.7348,0,0,0,casualty
0,0,23.0833,6.97944,19.1404,3.87255,0,0,15.8222,3.5,0,0,0,0,12.4103,9.27746,0,0,3,0,23.5,0,0,14.123,0,0,0,9.5,15.9199,14.193,5.15196,0,0,8.03651,11.8333,0,0,0,0,10.8538,11.3835,0,0,8,0,16,0,0,17.4683,0,casualty
0,18.5227,0,18.2292,13.2,0,0,0,9.61111,3.5,0,0,11.9,20.2024,8.74444,7.16667,0,0,5.05128,0,0,9.75,0,7.5,6,0,17.3701,0,7.625,2.7,0,0,0,8.44444,16,0,0,8.33333,18.5024,7.25,6,0,0,3.51282,0,0,13.65,0,9.66667,9.4,casualty
0,0,0,0,15.0074,0,0,0,13.4667,14.9907,0,0,14.2444,16.3333,15,10.5,5.62542,0,17.8889,5.90476,0,0,6.16667,1.77778,0,0,0,0,0,13.0648,0,0,0,22.2667,12.9259,0,0,8,5.2381,2,4.25,18.1037,0,18.8333,19.4762,0,0,2.16667,3.22222,0,casualty
0,0,0,13.2739,17.3184,7.7037,0,0,15.3253,5.58333,0,0,0,15.3998,5.68889,15.2561,0,0,7.99038,15.3333,21,6.34167,16.8556,11.0129,0,0,0,0,12.7192,17.1919,5.14815,0,0,17.9126,17.5217,0,0,0,15.1722,4.75556,5.82803,0,0,14.125,21.2424,12.5,15.6875,11.7278,9.70933,0,casualty
0,0,21.0889,4.41646,13.7943,12.7597,2.66667,0,20.5139,9.17936,0,0,10.701,17.7356,6.96333,20.6875,8.56667,0,13,2.5,13.9762,0,0,20.0833,5,0,0,4.55556,11.8354,20.0932,8.36942,2.26667,0,12.4873,12.6228,0,0,12.705,16.6782,5.62667,3.75,10.75,0,2.66667,22,20.881,0,0,17.5807,14.375,casualty
0,0,0,16.0833,10.9739,10.0298,0,0,15.4575,12.3182,10.576,0,17.3764,17.0652,4.14815,0,23,5.22222,9.92284,5.74074,20.2083,5,2.75,19.8349,5.03509,0,0,0,5.75,16.3386,8.01825,0,0,15.2289,3.75758,15.0166,0,14.8391,14.8116,3.48148,0,1.5,2.22222,6.57407,11.4815,20.1875,23.5,3,19.6349,10.5088,casualty
0,0,14.9946,2.2381,9.61681,10.9884,0,0,18.4729,10.1057,5.5,0,13.3218,16.8409,6.74564,0,8.5,9.73333,17.75,0,0,0,3.25,19.7484,9.15661,0,0,11.0161,6.83333,16.5969,5.83664,0,0,12.1845,10.63,20.5,0,10.7701,17.6818,5.75487,0,2,3.73333,16.25,0,0,0,1.5,19.0018,16.3222,casualty
0,0,13.3262,9,19.8444,11.3144,4,0,18.843,11.7112,14.375,11,12.287,15.5385,5.75,0,0,0,0,0,0,22.8333,3,20.869,8.15429,0,0,10.4468,14.875,19.2444,10.0102,2.75,0,13.6957,7.37745,19,23.5,15.4799,10.0655,3.5,0,0,0,0,0,0,12,4.75,20.5878,11.7915,casualty
0,0,19.2346,14.9199,13.6481,10.2832,6.13542,0,14.9167,11.3693,12.6333,4.5,15.825,17.125,4,0,0,0,10.8718,7.25,0,23.5,4.87719,22.7778,8,0,0,5.99012,14.5735,17.3824,10.4951,4.09375,0,19.5833,6.17116,17.3889,23.5,19.075,6.125,2.5,0,0,0,7.90598,16.1111,0,14,5.82456,22.7778,14.4083,casualty
0,15.2597,0,9.55769,7.0254,5.98282,0,0,23.2222,13.6668,3.5,0,10.75,0,12.6351,0,9.9946,0,0,0,0,9.72454,0,18.3704,0,0,14.3961,0,3.28846,17.7254,12.7098,0,0,23.2222,10.4881,22,0,3,0,11.2793,0,5.15924,0,0,0,0,19.5185,0,21.4537,0,casualty
0,17.3312,0,15.7167,4.22222,14.4619,0,0,9.78889,13.0375,3.2,0,7.90686,0,11.7902,13.0833,13.5697,0,0,0,0,10.1288,0,0,0,0,17.5812,0,13.25,11.3778,11.8357,0,0,2.37778,15.966,10.4778,0,6.40319,0,10.6117,1.66667,11.2217,0,0,0,0,16.9394,0,0,0,casualty
0,21.8788,0,16.5654,3.31111,10.0565,0,0,11.6667,12.8782,1.96667,0,7.35079,0,12.5926,0,11.9271,0,11.4314,0,0,20,0,18.2333,0,0,21.1742,0,9.7781,11.7222,8.67992,0,0,11.6667,11.9294,12.2,0,9.59365,0,10.582,0,10.7031,0,2.94118,0,0,21.375,0,11.0111,0,casualty
0,10.625,0,16.5043,5.42963,8.24103,0,0,21.7308,11.2524,0,0,16.0894,0,18.2071,15.8903,3.75783,0,4.4183,0,0,11.75,0,0,0,0,7.75,0,14.6923,6.49259,11.891,0,0,2.96154,14.9388,0,0,5.02335,0,14.2071,2.90332,10.0114,0,15.6685,0,0,8.5,0,0,0,casualty
0,22.2381,0,18.4159,11,8.01111,0,0,23.5,10.5628,1.5,0,12.1889,0,14.462,15.1296,2.25,0,5.08333,0,0,17.8995,0,4.55556,0,0,22.2381,0,10.6673,4.5,9.05321,0,0,9,16.5904,2,0,11.0176,0,10.0117,2.42593,9.25,0,14.5,0,0,4.0582,0,7.88889,0,casualty
22.1222,22.1333,21.0741,3.58462,16.5345,6.62222,0,0,14.4735,3.7803,0,0,0,19.1834,5.84624,11.6228,0,0,0,0,17.9608,11.0463,0,15.677,5.33493,14.1556,3.06667,7.14815,10.9231,13.611,5.22222,0,0,14.4709,11.4747,0,0,0,18.2486,6.30079,10.5469,0,0,0,0,15.6667,4.99074,0,15.072,4.86124,casualty
0,0,0,0,11.3444,11.2444,0,0,0,18.0617,3.6,0,11.6667,0,18.025,5.5,9,0,0,0,0,19.8258,8.48091,10.2789,0,0,0,0,0,11.7441,20.2444,0,0,0,11.5593,19.6333,0,2.26667,0,17.0089,5.0625,5.83333,0,0,0,0,8.65152,14.5206,13.7429,0,casualty
17,17.9747,0,7.125,14.3937,0,0,0,18.4509,2.5101,0,0,3.22222,0,7.44841,12.2729,0,0,22,4.4127,11.25,9.94276,15.7333,6.12302,0,22,4.08225,0,13.7083,12.6977,0,0,0,11.7188,10.4798,0,0,1.77778,0,9.96032,10.1644,0,0,17,10.5397,8.5,9.11784,16.2836,15.6349,0,casualty
0,0,18.45,11.5556,12.4428,4,0,0,14.6211,5.2556,0,0,10.75,19,13.1713,7.00185,0,0,3.5,8.85145,14,8.62821,20.2444,8.82773,0,0,0,10,8.66667,8.78283,5,0,0,16.0708,6.12912,0,0,9,17.2857,5.57357,15.9065,0,0,21,14.359,22,20.9199,20.2444,12.6082,0,casualty
0,18.7333,11.25,0,20.2939,4.18333,0,0,14.5026,7.62281,0,0,7.68073,0,13.0889,1.96296,0,0,2,4.73333,14.5667,8.47121,12.3104,16.1591,0,0,21.7333,3,0,18.7596,5.2,0,0,19.3586,8.79222,0,0,8.10339,0,11.577,9.87037,0,0,3.5,22.3333,13.7667,2.47955,9.37172,12.4123,0,casualty
0,10.875,12.1812,16.8333,11.5185,7.87595,0,0,19.4824,12.0096,6,0,3.125,18.0714,6.70274,0,12.3333,18.8333,0,0,0,0,0,18.7443,17.0057,0,5.75,12.2,14.9206,19.787,7.63895,0,0,12.5644,11.6785,23.5,0,6.83333,14.3452,5.02958,0,3.30556,13.5,0,0,0,0,0,17.4797,10.0185,casualty
0,0,15.0855,13.1667,9.80556,7.99886,0,0,21.0769,9.81032,4.16667,0,4.96441,16.85,8.13461,0,15,0,0,1.66667,7.5,0,0,19.5229,5.56667,0,0,7.63218,16.2778,12.2763,8.11707,0,0,11.8692,10.3611,22.3333,0,5.78559,18.15,6.25,0,1.75,0,0,13.3333,23,0,0,19.0971,7.18889,casualty
0,23.6667,18.0533,13.3699,21.9259,9.75926,5.6875,0,17.7667,10.6031,4.35714,0,9.12741,17.1061,4.75,0,17.5,15.9524,9.16667,0,0,20.15,0,16.875,9.75,0,23.6667,7.66667,14.2304,14.8148,9.75231,3.75,0,14.0667,9.75668,22,0,9.83026,7.67424,3,0,3.33333,9.52381,4.16667,0,0,7.425,0,20.2062,13.475,casualty
0,0,21.369,11.9613,9.28754,8.79946,5.51515,0,15.875,12.1417,8.58333,0,10.0442,18.2917,4,0,22,11.7778,0,5.94444,0,11.25,2.5,19.1585,8.02293,0,0,4.38095,8.16964,17.9781,9.57609,3.01515,0,19,6.70909,18.4142,0,18.3768,6.41667,2.5,0,2,3.36111,0,7.38889,0,4,4,18.9845,11.476,casualty
0,0,12.2074,14.2458,12.375,11.7015,4.5,17.3125,11.9801,12.9444,9.22222,0,20.1889,6.66667,0,0,21,6.62963,9.22222,0,0,21.25,6.61511,0,10.1889,0,0,8.34815,19.15,12.1667,12.3504,2.95833,21.25,10.0643,8.79167,19.5833,0,21.3722,3.06667,0,0,2,5.16667,12.0556,0,0,19.7292,6.54103,0,13.25,casualty
0,0,0,11.1342,17.923,1.33333,0,0,18.6275,12.5267,8.37281,0,19.6368,0,14.1478,9.53333,9.10784,0,3.5,0,0,5.38333,23.5,2.86667,0,0,0,0,11.7797,6.12255,1.33333,0,0,5.12681,17.3251,7.37719,0,5.25181,0,14.6385,3.01111,7.29902,0,13.2,0,0,22.0667,23,20.1667,0,casualty
0,1.25,12.7111,14.6111,1,16.4222,0,0,20.8889,10.3607,0,0,0,0,7.62049,0,0,0,0,18.6005,0,8.88651,0,23.2222,10.293,0,5.33333,9.08889,12.3571,5.25,4.62222,0,0,15.8889,10.3975,0,0,0,0,7.25617,0,0,0,0,5.8836,0,17.9206,0,23.2222,13.7383,casualty
0,0,19.6516,9.84885,7.43137,20.1852,7.20833,0,12.0222,9.9689,12.1076,0,0,0,11.4271,0,0,0,0,0,10.1797,3,0,0,20.7333,0,0,7.76984,13.5245,17.6408,21.2963,11.0556,0,8.75556,12.5725,5.33422,0,0,0,9.44643,0,0,0,0,0,15.1675,23.5,0,0,15.3333,casualty
9.38889,0,21.4444,13.7856,7.23111,0,0,0,22.0513,9.48918,11.886,0,20.3222,15.2716,8.65778,0,0,10.0093,1.5,0,0,0,20.35,0,0,10.8889,0,9.22222,14.6803,12.3889,0,0,0,22.2051,9.58009,19.4561,0,3.71111,16.1728,6.00444,0,0,5.0463,9,0,0,0,19.85,0,0,casualty
0,0,15.8333,6.65141,8.13889,3.75,0,18.0473,8.39167,10.7742,8,0,0,4.80423,0,0,0,11.8333,17.1944,0,15.6333,2.26667,0,12.9278,0,0,0,8,8.71253,6.61111,3,0,19.3582,6.38333,8.98016,19.5,0,0,4.75661,0,0,0,2.83333,16.8889,0,22.4667,22.3333,0,16.7778,0,casualty
0,20.1562,15.0909,12.3849,18.8968,8.3279,0,0,18.3523,9.58151,5.95556,0,3.75,17.8618,5.98551,0,17.125,10.0877,15.2667,0,0,12.9444,0,17.9819,7.57509,0,17.5625,12.7348,15.6739,15.6804,6.49448,0,0,14.0391,8.79837,20.2444,0,8,15.8699,4.87681,0,4.75,13.2982,5.13333,0,0,9.63889,0,14.274,20.0861,casualty
0,0,15.7387,14.9167,21.5,15.0655,6.8,0,19.1408,12.1037,2.4,0,12.0856,17.2652,6.875,21.6667,11.4865,3.25,3.35,7.24242,0,10.7381,2,0,2.75,0,0,16.1712,20.8333,23,13.3488,4.7,0,10.3203,13.2667,1.75,0,12.8481,17.8561,5.79167,2.5,8.37302,15,1.56667,14.9394,0,2.2381,3,0,9.83333,casualty
0,0,9.51111,13.1889,12.4941,9.19806,0,0,10.0526,6.48413,4,5.25,17.2722,13.5857,3.90476,0,0,0,5.24167,0,0,23.5,5.19826,21.2889,9.87854,0,0,8.16667,16.9778,18.6402,8.25163,0,0,11.5454,3.75397,9,8.25,16.767,10.3916,2.7619,0,0,0,6.93333,0,0,18,6.8976,21.8056,11.0587,casualty
0,0,0,18.7949,12.6474,10.7688,0,0,15.072,6.80247,10,1.5,17.0714,13.0193,3.33333,0,0,0,13.1742,11.6944,0,9.27778,6.75,21.0741,11.7974,0,0,0,5.87821,15.6693,7.35833,0,0,16.6379,3.60864,9.54545,8.5,16.2193,12.9517,2.7619,0,0,0,3.95401,6.72222,0,20.3056,6.08333,21.7407,12.3742,casualty
0,0,19.4762,9.64286,10.5,16.8741,5.51852,0,19.3857,12.167,3.98889,0,13.1114,17.4444,9.20459,22.5556,11.9683,3.33333,10.5333,8.95238,0,23.5,3.16667,0,8.25,0,0,13.6476,20.5,22,12.9743,12.6296,0,13,15.7478,13.3611,0,12.5345,16.125,6.12654,1.77778,9.85833,18.0833,3.5,2.7619,0,5,6,0,17.25,casualty
0,16.8833,10.4325,12.1166,8.1381,8.4697,0,23,12.1635,4.57026,0,0,0,14.2043,3.75758,15,14,5,9.85556,0,0,0,0,14.2082,4.84568,0,17.2048,15.2475,14.0082,9.34667,6.01515,0,1.5,13.6692,14.0989,0,0,0,11.4465,3.75758,1.5,3.58333,2.5,8.55556,0,0,0,0,15.3713,11.9753,casualty
0,21.6225,18.2222,12.3293,16.8603,8.47619,0,0,18.328,11.7315,6.8125,0,8.39286,15.3474,4.125,0,18.5333,0,0,0,7.1627,15.131,0,18.2464,7.30346,0,20.6667,6.66667,14.2211,19.4651,7.12619,0,0,13.4158,7.66667,21.125,0,8.05556,13.3864,3.23958,0,2.8,0,0,0,18.2937,3.80952,0,17.2029,11.6132,casualty
0,0,9.15686,15.0833,7,12.5896,9.24383,0,18.3558,8.74667,3.2963,0,14.2885,15.3656,7.34963,22.5,13.3126,4.7619,10.7222,0,0,22.3,4,23.2222,2.73333,0,0,9.85948,21,23.3,13.5811,8.41975,0,8.4984,11.9807,13.2407,0,15.3889,15.828,5.7563,2,8.87698,16.9048,7.8125,0,0,14,5.5,23.2222,14.5333,casualty
0,0,7.725,21,2.94949,15.8314,9.38461,20.7986,10.8843,8.13492,12.3,0,16.3192,13.5238,11.025,14.875,14.3333,0,5.73737,0,0,22.1667,4.13889,0,12.4261,0,0,18.425,12,15.7323,13.6749,17.4231,3.38889,13.2191,7.65476,6.6,0,16.0747,16.7381,6.63333,5.10714,11.0556,0,5.21212,0,0,12.3333,3.6746,0,12.9626,casualty
0,21.4074,22.7778,15.5651,1.5,13.4212,0,0,16.7852,8.97408,5.33333,0,9.09039,15.4782,7.87879,18.6,6.25556,0,0,18.6667,0,17.75,0,22.2381,10.9405,0,19.2963,22.2222,13.4603,6.25,12.5794,0,0,8.54815,16.1839,2.5,0,9.23851,16.7192,5.40152,3.5,7.19683,0,0,17.25,0,5.25,0,22.2381,15.4947,casualty
0,16.5,0,13,14.2389,8.91228,0,0,17.9923,8.69783,13.0388,4,0,0,4.03704,0,0,15.6922,0,0,12.1346,18.8034,21.5,0,0,0,8.5,0,7.25,20.9532,15.1228,0,0,18.7494,6.10364,12.362,22,0,0,3.88889,0,0,7.24162,0,0,13.2359,11.553,16,0,0,casualty
0,3,17.4446,4.75556,0,0,0,0,14.8571,16.5447,6.18889,0,0,0,16.3913,11.4058,0,0,0,17.3611,4.41667,13.9011,1,20,8.02778,0,21,8.26967,20.2444,0,0,0,0,9.28571,19.7213,8.28175,0,0,0,15.0217,5.09759,0,0,0,20.7778,19.5556,9.46556,9.75,15.6667,6.72917,casualty
0,19.046,0,13.0326,3.48148,0,0,0,0,17.9695,9.53357,0,0,0,15.3333,8.06522,0,0,0,18.0926,10.1633,0,8.04167,11,9.28333,0,15.7356,0,11.0023,21.7407,0,0,0,0,14.1163,11.2029,0,0,0,16.7242,5.62681,0,0,0,21.037,10.0163,0,6.68531,5.75,6.32778,casualty
0,0,17.7222,20,0,18.2222,6.5,0,0,15.777,7.60119,0,0,0,13.1841,3.42424,0,0,0,0,9.44444,12.3333,0,20.75,7.22917,0,0,4.86111,2.5,0,15.5,13.6667,0,0,17.9514,5.75,0,0,0,14.5224,2.62879,0,0,0,0,23.4444,18.193,0,22,12.4848,casualty
0,0,0,15.0089,3,12,0,0,0,0,0,0,0,0,0,17.2391,9.16667,0,0,0,21.8,15.5052,0,21.6218,0.75,0,0,0,10.3067,4.75,3.26667,0,0,0,0,0,0,0,0,0,19.254,6.5625,0,0,0,21.6,18.9242,0,21.7179,8,casualty
4.4,2.26667,21,5.11111,19.6838,5.47259,0,0,11.4915,8.12626,0,0,2,21.6667,14.1509,0,0,0,0,16.5606,7.5,0,0,14.8579,7.31373,21.2667,2.26667,9,11.2434,15.1317,6.62719,0,0,17.7549,9.95581,0,0,3,22.5,9.54894,0,0,0,0,20.5,8.19444,0,0,15.018,6.66667,casualty
23,2.5,22.25,4.74074,17.2197,5,0,0,13.7222,3,0,0,0,0,15.8235,1.33333,0,0,21.8718,2.86667,0,4,0,1.5,0,11.8333,4,13.6,21.7778,19.494,8.75,0,0,19.75,1.5,0,0,0,0,12.0882,1.33333,0,0,20.2756,11.8667,0,5.33333,0,5.13889,0,casualty
0,19.4679,0,10.0917,18.3112,3.2381,0,0,20.8333,3.14286,0,0,13.3639,0,12.3951,10.7,0,0,14.75,0,0,4.97222,23,4.58822,0,0,15.8194,0,14.7194,11.6744,8.66667,0,0,16,12.25,0,0,13.5497,0,12.4815,12.1778,0,0,16.5486,0,0,13.5556,19,11.8552,0,casualty
0,21.6,0,11.0929,8.60215,5.32885,0,0,0,7.09012,0,0,9.19871,0,7.87681,19.6833,2.25,0,14.1208,0,0,18.3968,0,11.6978,0,0,19.3,0,8.84217,16.6986,4.72476,0,0,0,13.2198,0,0,8.37806,0,8.75145,10.5167,10.5556,0,17.6667,0,0,8.24603,0,11.8084,0,casualty
0,11.8333,0,21.5,10.6562,7.92982,0,0,18.1228,3.97778,0,0,12.0849,0,6.84848,15.9015,0,0,5.95556,0,0,12.6667,0,9.42896,0,0,13.9444,0,7.6,16.3828,6.24561,0,0,16.8822,6.8,0,0,6.01928,0,4.45455,15.8712,0,0,17.4611,0,0,1.66667,0,12.9421,0,casualty
0,20.619,12.8333,15.925,7.08586,15.9005,3.33333,0,16.3628,7.73016,3.06667,0,4.5,5.66667,0,15,9.2,10.3611,11.1481,0,0,0,0,0,0,0,11.1905,17.1167,15.2639,17.1641,10.9005,7.5,0,9.10866,16.5349,2.26667,0,12,12.2667,0,6.75,13.5,20.1111,4.40741,0,0,0,0,0,0,casualty
0,0,20.4923,10.875,11.3768,11.4198,5.55952,22.5,15.4989,7.34444,3,0,14.1779,21,14.2917,15.6937,9.2619,0,0,0,0,22.2667,5.37778,0,0,0,0,15.9744,21.25,18.971,13.7901,8.38095,3.33333,8.60363,9.5,1.5,0,11.8722,16,5.58333,8.99683,14.7381,0,0,0,0,5.46667,10.5111,0,0,casualty
0,0,16.8889,0,17.7597,15.8444,4.02381,0,13.9933,12.0813,5.5,0,0,12.8718,12.6032,15,8,9.61111,8.5,0,0,0,16.9167,0,7.05952,0,0,18.8444,0,13.6494,12.9111,11.5,0,8.42333,15.2541,13.1667,0,0,16.3516,7.31746,2.11111,0.75,5.11111,10.3846,0,0,0,7.83333,0,8.04762,casualty
0,0,15.631,14.2083,13.7542,10.0764,11.5778,23.6667,15.2583,9.48276,0,0,18.746,0,0,19.202,13.0224,0,8.76349,0,11.4444,0,11.5469,21.5556,0,0,0,12.9583,16.25,19.9042,12.7531,6.18272,1.33333,7.1875,15.3998,0,0,17.7937,0,0,4.52525,16.1367,0,8.50159,0,23.4444,0,8.59035,8.22222,0,casualty
0,0,0,17.7111,7.95688,10,14.4643,0,18.7,12.5368,13.5556,0,18.8393,15.0436,9.07143,17,9.84242,8.66667,7.13725,21.6667,0,0,8.89444,0,0,0,0,0,15.7333,13.1713,13.0556,9.83333,0,13.95,15.9581,6.61111,0,17.8929,13.8782,4.72619,3.5,8.72727,17.6667,9.31373,23.3333,0,0,6.07778,0,0,casualty
0,23.5,2.33333,15.6393,21.7407,8.53341,6.1,12.6273,10.0212,6.28251,0,0,12.6549,14.6227,5.68889,6.5,5,1.88889,12.8333,0,0,18.1786,0,16.625,0,0,23,23.6667,19.3889,16.7407,10.7965,3.05,6.91615,12.2368,9.4391,0,0,11.6822,13.3,4.75556,2.75,3,11.1111,22.1667,0,0,10.3357,0,18.8214,0,casualty
0,0,19.0714,12.4733,13.5815,11.2889,2,0,18.0075,8.94014,0,0,9.20716,15.7843,5.21212,20.3333,11.0154,2.22222,9.54167,5.75926,0,0,1.5,18.2273,10.6816,0,0,8.03571,17.3297,17.5463,5.33333,1.5,0,11.3165,11.7532,0,0,10.6923,10,3.75758,3.75758,13.9168,19.7778,4.33333,15.4352,0,0,6.5,18.6818,17.3448,casualty
0,0,21.5,14.3233,12.2256,9.45121,0,21.25,12.3521,9.33492,2.44444,0,14.672,11.2,0,0,12.3617,9.83333,0,7.28571,0,23,3.75,20.7436,7.19583,0,0,4,15.8643,20.1876,7.87198,0,22,13.4479,10.1365,23.2222,0,14.8609,4.75,0,0,7.12333,15,0,11.9286,0,13.5,4.5,20.4359,15.0833,casualty
0,0,16.9524,15.8419,16.0185,13.837,8.68611,0,17.9598,10.4288,5.83333,0,11.8581,16.2,10.8125,18.8333,10.3,6.66667,0,0,0,22.25,2,20.5648,2,0,0,12.8163,18.4076,18.6182,14.1219,10.6444,0,13.0021,17.5931,4.25,0,11.7485,17.1,6.91667,3.5,13.6,21,0,0,0,11,4,19.1481,8,casualty
0,22.7333,6.5625,5.8779,15.7867,9.46317,4,18.825,13.5198,4.25,0,0,5.02525,0,0,11.1339,7,0,20.9167,0,0,15.4167,0,16.7922,8.96825,0,22.7333,20.75,12.514,16.5238,7.00346,1.5,10.5,12.7599,12.75,0,0,17.6288,0,0,5.5,6.25,0,16.75,0,0,10.2917,0,16.8528,15.8968,casualty
0,17.5,14.225,7.73016,23.6667,12.6248,3.4,0,16.7865,9.52542,0,0,1.66667,18.3833,6.75,21.6667,9.17857,14.3922,12.8148,0,0,4.75,0,0,8.16667,0,13.7121,18.75,20.9603,23.6667,13.8894,2.5,0,10.9,11.1865,0,0,3.5,12.5,4,2.5,6.91071,16.5686,12.5802,0,0,3,0,0,21.125,casualty
