%1. Title : 
%
%2. Sources : 
%
%
%
@RELATION Imagette

@ATTRIBUTE  Black_Pixel_0 NUMERIC
@ATTRIBUTE  Black_Pixel_1 NUMERIC
@ATTRIBUTE  Black_Pixel_2 NUMERIC
@ATTRIBUTE  Black_Pixel_3 NUMERIC
@ATTRIBUTE  Black_Pixel_4 NUMERIC
@ATTRIBUTE  Black_Pixel_5 NUMERIC
@ATTRIBUTE  Black_Pixel_6 NUMERIC
@ATTRIBUTE  Black_Pixel_7 NUMERIC
@ATTRIBUTE  Black_Pixel_8 NUMERIC
@ATTRIBUTE  Black_Pixel_9 NUMERIC
@ATTRIBUTE  Black_Pixel_10 NUMERIC
@ATTRIBUTE  Black_Pixel_11 NUMERIC
@ATTRIBUTE  Black_Pixel_12 NUMERIC
@ATTRIBUTE  Black_Pixel_13 NUMERIC
@ATTRIBUTE  Black_Pixel_14 NUMERIC
@ATTRIBUTE  Black_Pixel_15 NUMERIC
@ATTRIBUTE  Black_Pixel_16 NUMERIC
@ATTRIBUTE  Black_Pixel_17 NUMERIC
@ATTRIBUTE  Black_Pixel_18 NUMERIC
@ATTRIBUTE  Black_Pixel_19 NUMERIC
@ATTRIBUTE  Black_Pixel_20 NUMERIC
@ATTRIBUTE  Black_Pixel_21 NUMERIC
@ATTRIBUTE  Black_Pixel_22 NUMERIC
@ATTRIBUTE  Black_Pixel_23 NUMERIC
@ATTRIBUTE  Black_Pixel_24 NUMERIC
@ATTRIBUTE  Length_Area_0 NUMERIC
@ATTRIBUTE  Length_Area_1 NUMERIC
@ATTRIBUTE  Length_Area_2 NUMERIC
@ATTRIBUTE  Length_Area_3 NUMERIC
@ATTRIBUTE  Length_Area_4 NUMERIC
@ATTRIBUTE  Length_Area_5 NUMERIC
@ATTRIBUTE  Length_Area_6 NUMERIC
@ATTRIBUTE  Length_Area_7 NUMERIC
@ATTRIBUTE  Length_Area_8 NUMERIC
@ATTRIBUTE  Length_Area_9 NUMERIC
@ATTRIBUTE  Length_Area_10 NUMERIC
@ATTRIBUTE  Length_Area_11 NUMERIC
@ATTRIBUTE  Length_Area_12 NUMERIC
@ATTRIBUTE  Length_Area_13 NUMERIC
@ATTRIBUTE  Length_Area_14 NUMERIC
@ATTRIBUTE  Length_Area_15 NUMERIC
@ATTRIBUTE  Length_Area_16 NUMERIC
@ATTRIBUTE  Length_Area_17 NUMERIC
@ATTRIBUTE  Length_Area_18 NUMERIC
@ATTRIBUTE  Length_Area_19 NUMERIC
@ATTRIBUTE  Length_Area_20 NUMERIC
@ATTRIBUTE  Length_Area_21 NUMERIC
@ATTRIBUTE  Length_Area_22 NUMERIC
@ATTRIBUTE  Length_Area_23 NUMERIC
@ATTRIBUTE  Length_Area_24 NUMERIC
@ATTRIBUTE  Mass_Center_X_0 NUMERIC
@ATTRIBUTE  Mass_Center_Y_0 NUMERIC
@ATTRIBUTE  Mass_Center_X_1 NUMERIC
@ATTRIBUTE  Mass_Center_Y_1 NUMERIC
@ATTRIBUTE  Mass_Center_X_2 NUMERIC
@ATTRIBUTE  Mass_Center_Y_2 NUMERIC
@ATTRIBUTE  Mass_Center_X_3 NUMERIC
@ATTRIBUTE  Mass_Center_Y_3 NUMERIC
@ATTRIBUTE  Mass_Center_X_4 NUMERIC
@ATTRIBUTE  Mass_Center_Y_4 NUMERIC
@ATTRIBUTE  Mass_Center_X_5 NUMERIC
@ATTRIBUTE  Mass_Center_Y_5 NUMERIC
@ATTRIBUTE  Mass_Center_X_6 NUMERIC
@ATTRIBUTE  Mass_Center_Y_6 NUMERIC
@ATTRIBUTE  Mass_Center_X_7 NUMERIC
@ATTRIBUTE  Mass_Center_Y_7 NUMERIC
@ATTRIBUTE  Mass_Center_X_8 NUMERIC
@ATTRIBUTE  Mass_Center_Y_8 NUMERIC
@ATTRIBUTE  Mass_Center_X_9 NUMERIC
@ATTRIBUTE  Mass_Center_Y_9 NUMERIC
@ATTRIBUTE  Mass_Center_X_10 NUMERIC
@ATTRIBUTE  Mass_Center_Y_10 NUMERIC
@ATTRIBUTE  Mass_Center_X_11 NUMERIC
@ATTRIBUTE  Mass_Center_Y_11 NUMERIC
@ATTRIBUTE  Mass_Center_X_12 NUMERIC
@ATTRIBUTE  Mass_Center_Y_12 NUMERIC
@ATTRIBUTE  Mass_Center_X_13 NUMERIC
@ATTRIBUTE  Mass_Center_Y_13 NUMERIC
@ATTRIBUTE  Mass_Center_X_14 NUMERIC
@ATTRIBUTE  Mass_Center_Y_14 NUMERIC
@ATTRIBUTE  Mass_Center_X_15 NUMERIC
@ATTRIBUTE  Mass_Center_Y_15 NUMERIC
@ATTRIBUTE  Mass_Center_X_16 NUMERIC
@ATTRIBUTE  Mass_Center_Y_16 NUMERIC
@ATTRIBUTE  Mass_Center_X_17 NUMERIC
@ATTRIBUTE  Mass_Center_Y_17 NUMERIC
@ATTRIBUTE  Mass_Center_X_18 NUMERIC
@ATTRIBUTE  Mass_Center_Y_18 NUMERIC
@ATTRIBUTE  Mass_Center_X_19 NUMERIC
@ATTRIBUTE  Mass_Center_Y_19 NUMERIC
@ATTRIBUTE  Mass_Center_X_20 NUMERIC
@ATTRIBUTE  Mass_Center_Y_20 NUMERIC
@ATTRIBUTE  Mass_Center_X_21 NUMERIC
@ATTRIBUTE  Mass_Center_Y_21 NUMERIC
@ATTRIBUTE  Mass_Center_X_22 NUMERIC
@ATTRIBUTE  Mass_Center_Y_22 NUMERIC
@ATTRIBUTE  Mass_Center_X_23 NUMERIC
@ATTRIBUTE  Mass_Center_Y_23 NUMERIC
@ATTRIBUTE  Mass_Center_X_24 NUMERIC
@ATTRIBUTE  Mass_Center_Y_24 NUMERIC
@ATTRIBUTE Class  {accident, bomb, car, casualty, electricity, fire-brigade, fire, flood, gas, injury, paramedics, person police, road-block}

@DATA
0,0,0,0,110,56.2843,15.4556,7.95556,12,11.0711,22.7333,3.06667,136,64.9117,15.0823,10.4489,79,50.9706,0,0,106,50.669,8.95398,11.1213,25,0,0,0,0,0,0,0,10,4.82843,23,23.5,170,64.9117,13.6836,10.1697,72,46.2843,6.2963,13.7037,7,0,0,0,47,0,20,3.5,19,15.3137,22.6111,21.8611,81,62.3259,11.2526,9.34041,24,0,0,0,21,14.4853,21.6667,2.5,23,20.4853,1.25,2.5,57,0,0,0,0,0,0,0,11,13.6569,21,22.6667,78,50.9706,12.25,21,17,0,0,0,73,0,0,0,0,0,0,0,casualty
6,0,0,0,74,63.8406,15.3269,9.94397,3,0,0,0,110,60.0833,11.1691,5.75,76,47.3137,5.875,6,87,63.7401,12.25,12.5395,12,0,0,0,0,0,0,0,46,0,0,0,156,65.9828,12.8537,9.24307,28,13.3137,1.55556,7.72222,0,0,0,0,75,0,0,0,14,0,0,0,84,60.5685,14.297,15.1237,17,13.3137,1.5,1.75,68,54.5269,11.2463,8.62603,0,0,0,0,67,0,0,0,0,0,0,0,5,0,0,0,81,54.8701,12.2564,20.1282,10,6.82843,23,23.5,85,64.669,14.2778,17.6578,13,0,0,0,casualty
13,0,0,0,76,0,14.2811,17.1102,50,77.9828,16.9524,8.84762,134,61.3553,8.06477,14.0616,68,50.9706,18,11.5,91,39.1127,12.0996,11.9361,47,71.598,7.05128,8.96154,2,0,0,0,33,23.5563,21.2348,2.87879,162,59.8406,13.6295,16.4014,38,27.2132,4.72778,3.87778,0,0,0,0,90,52.3848,4.6455,4.51058,20,15.3137,10.5,11,90,60.669,12.5414,11.7501,18,7.65685,13.0833,1.66667,88,63.4975,9.87685,12.434,0,0,0,0,83,0,11.1884,9.46377,0,0,0,0,110,0,0,0,69,0,3.83333,2,6,0,0,0,69,34.0416,17.9434,20.0949,20,0,0,0,casualty
2,0,0,0,76,53.8406,8.9469,15.2531,26,20.7279,22.2262,4.59524,112,53.2548,6.25694,11.3333,74,27.2132,13.5259,14.1608,86,59.2548,10.8354,8.37667,52,0,0,0,30,0,0,0,90,49.598,18.0159,12.8222,146,69.397,9.91534,10.9074,72,0,0,0,0,0,0,0,82,0,8.03788,3.19697,53,73.8406,17.6667,8.95402,25,15.3137,2,1.5,20,13.8995,22.2381,3.04762,105,61.9828,10.0834,14.9976,63,0,0,0,84,0,0,0,0,0,0,0,50,32.4853,23.5,14,52,38.0416,4.61002,20.7429,44,32.9706,20.0333,21.6,61,4.82843,11.5318,16.0119,51,67.2548,7.35417,18.5938,casualty
95,0,0,0,164,0,10.8333,13.448,69,28.0416,21.4837,4.02614,244,54.8701,7.77794,10.8819,238,61.7401,11.4903,8.18457,7,3.41421,1.33333,1.33333,0,0,0,0,145,0,0,0,220,62.0833,16.5276,10.662,98,36.2843,3.66667,13.6667,23,0,0,0,0,0,0,0,66,0,3.26667,2.26667,70,62.7696,20.7273,16.8485,64,31.2132,3.26667,4.13333,76,41.3553,15.8733,7.73167,103,0,0,0,0,0,0,0,110,0,0,0,79,33.2132,7.92778,18.3556,77,28.1421,13.45,20.225,108,49.3137,4.5,23,67,0,0,0,251,59.9828,9.28715,10.3665,7,0,1.33333,1.33333,casualty
0,0,0,0,6,0,0,0,0,0,0,0,119,51.799,23.2083,15,263,39.799,12.3437,12.3773,54,30.3848,4.71795,4.41026,0,0,0,0,4,0,0,0,72,0,21.2392,20.7686,245,63.2548,7.71643,12.3115,97,0,0,0,0,0,0,0,170,0,6.5,16,17,16,0,0,140,61.4975,9.30476,8.6119,58,24.6274,21.6667,3.58333,98,0,7.47826,13.6232,2,0,0,0,98,40.2843,20.2281,3.98246,10,0,0,0,0,0,0,0,92,0,0,0,114,54.8701,3.23077,21.4359,175,0,14.0016,17.1585,10,0,0,0,casualty
0,0,0,0,56,0,21.6111,21.5754,6,0,0,0,154,53.1127,14.996,11.2722,147,53.4558,8.08333,10.5833,197,60.1838,12.2842,14.5373,11,0,0,0,0,0,0,0,33,16.4853,20,2.5,239,61.8406,9.94242,10.7491,76,28.0416,3.26274,10.2418,0,0,0,0,190,33.799,11.1762,9.33492,9,0,0,0,117,58.4264,15.623,15.9063,62,0,4.17255,3.76078,63,29.799,2.25,3.28571,0,0,0,0,133,0,0,0,12,0,0,0,0,0,0,0,148,50.9706,16.9167,6.91667,21,0,0,0,131,0,0,0,62,0,0,0,casualty
29,0,0,0,152,0,17.9524,7.38095,98,0,0,0,170,60.3259,17.9799,6.0328,291,63.4975,7.24258,13.4876,40,0,6.33333,2.5,60,0,0,0,71,0,0,0,92,0,20.4921,19.873,221,73.397,9.83026,6.75427,50,24.3848,4.25641,20.2821,56,0,0,0,61,0,0,0,12,0,0,0,149,61.2548,8.47222,9.53299,219,0,0,0,60,0,9.50794,4.69841,95,0,0,0,148,53.3553,9.53846,5.95727,54,0,0,0,25,0,21.4444,20.1111,189,54.0416,14.2354,19.9802,9,4.82843,2,23.5,152,0,16.9361,17.3561,42,0,2.5,7,casualty
5,0,0,0,68,0,0,0,17,0,0,0,196,75.3553,4.90236,17.3754,180,57.1127,15.6458,20.1875,168,53.0122,8.77901,7.31975,0,0,0,0,2,0,0,0,188,63.8406,16.0062,9.13272,204,35.6985,6.64699,13.7326,209,0,0,0,0,0,0,0,172,0,7.72222,7.16667,9,0,0,0,141,59.6985,16.8346,8.13409,106,48.7696,18.8561,6.84091,66,0,4.37879,18.5644,0,0,0,0,93,0,0,0,0,0,0,0,7,0,0,0,159,0,7.27778,11.2778,242,0,0,0,167,29.2132,16.0324,10.2674,0,0,0,0,casualty
0,0,0,0,45,0,12.6288,19.91,14,0,22.3333,9,97,44.5269,13.2542,10.9384,75,52.3848,21.2667,9.93333,64,56.669,8.90945,12.4203,0,0,0,0,42,0,0,0,28,19.5563,21.4444,2.76768,160,87.5391,12.9462,13.1772,70,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,88,61.9828,14.9976,14.4563,23,0,12.6111,2.13889,84,62.3259,12.1197,12.1239,8,0,2,23.5,54,0,0,0,0,0,0,0,0,0,0,0,72,54.0416,9.71296,20.9259,1,0,0,0,56,0,7.34444,18.4667,0,0,0,0,casualty
0,0,0,0,66,57.0122,18.0039,10.0996,0,0,0,0,76,43.6985,13.4532,8.89563,75,50.1421,15.4074,8.90741,68,0,4.41546,7.95024,0,0,0,0,0,0,0,0,15,7.65685,23,2.5,133,169.522,12.1502,10.3153,24,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,83,59.7401,13.9742,12.1237,54,41.1127,13.3593,5.68216,21,0,3.75758,20.1515,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,69,53.2132,15.1688,20.6753,36,0,0,0,87,51.0122,12.5581,17.6817,0,0,0,0,casualty
0,0,0,0,72,53.9411,19.5,9.75,0,0,0,0,45,37.799,22.25,10.875,60,20.1421,1.66667,14,33,0,0.75,10.5,0,0,0,0,0,0,0,0,12,0,0,0,152,60.669,16.5269,13.5178,8,0,0,0,0,0,0,0,61,0,2.26667,2.26667,0,0,0,0,75,59.598,14.8615,16.6809,39,24.6274,4.25,4.25,67,0,6.70652,11.7874,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,95,58.5269,12.7556,11.5111,44,17.6569,1,11.25,90,54.1838,13.4691,15.5988,0,0,0,0,casualty
0,0,0,0,72,57.0122,15.9514,11.8339,0,0,0,0,24,17.3137,9.66667,1.25,68,49.3137,0,0,82,53.3553,11.1304,11.7504,0,0,0,0,0,0,0,0,67,45.1127,16.8632,11.3923,92,63.4975,8.56511,14.3053,35,25.2132,3.87778,4.51111,0,0,0,0,44,25.3137,9.83333,3.79167,0,0,0,0,75,57.2548,15.4442,15.3438,82,60.669,11.3629,4.67419,40,30.0416,4.25245,18.9902,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,72,54.0416,12.7576,20.7879,70,0,0,0,70,0,12.1961,20.1225,0,0,0,0,casualty
0,0,0,0,54,46.5269,19.6758,13.4762,0,0,0,0,59,36.8701,18.635,7.68286,83,50.9706,15.1667,10.6667,96,53.1127,3.8,9.2625,0,0,0,0,0,0,0,0,24,20.9706,22.0167,4.33333,144,64.0833,12.4555,15.6585,68,0,0,0,0,0,0,0,62,19.5563,2.94949,2.76768,0,0,0,0,70,55.4975,15.4452,16.2473,31,18.1421,1.92593,1.92593,64,58.669,10.7107,10.5343,0,0,0,0,38,0,4.75,16.75,0,0,0,0,0,0,0,0,70,49.3137,0,0,2,0,0,0,78,54.2843,13.6429,11.5,0,0,0,0,casualty
0,0,0,0,7,0,0,0,9,0,0,0,130,66.1838,7.72099,18.5235,53,31.3137,9.5,10.75,134,63.4975,15.9174,16.3136,1,0,0,0,0,0,0,0,58,22.9706,19.3333,4,211,60.4264,8.644,10.3649,90,43.598,5.3697,12.5264,0,0,0,0,119,0,7.61481,7.34815,0,0,0,0,45,26.0416,20.4938,19.4938,78,43.0122,7.00363,7.00363,52,39.799,11.25,3.5,0,0,0,0,113,0,0,0,2,0,0,0,2,0,0,0,113,62.3259,11.0556,11.3403,1,0,0,0,37,0,0,0,15,0,0,0,casualty
6,0,0,0,80,0,17.6608,18.3408,12,0,0,0,170,59.3553,7.83701,12.0828,123,50.9706,0,0,95,46.5269,8.1562,11.6562,16,0,0,0,22,0,0,0,70,33.799,20.8333,10.1111,239,59.8406,9.83988,12.3773,41,9.65685,3.13095,12.881,0,0,0,0,141,39.4558,3.05556,4.31482,10,0,0,0,124,60.0833,12.1187,9.9375,3,0,0,0,88,50.7696,12.8121,6.91565,0,0,0,0,151,0,0,0,2,0,0,0,78,0,0,0,124,53.2132,7.93155,5.07738,0,0,0,0,81,0,21.6667,16.6667,29,0,0,0,casualty
4,0,0,0,59,0,20.4815,16.2407,10,8.82843,0,0,152,93.9828,7.91358,6.17901,200,75.2548,15.6443,17.7057,94,40.2843,4.75,7.02778,0,0,0,0,0,0,0,0,27,13.3137,21.5,22,149,67.397,13.9994,9.18173,46,28.6274,4.20022,16.7511,0,0,0,0,135,0,3.16667,8.08333,6,0,0,0,107,107.581,6.74936,15.9859,91,0,0,0,8,0,0,0,0,0,0,0,110,13.0711,2.13333,12.3333,10,0,0,0,25,0,0,0,83,0,6.41778,6.08444,30,0,0,0,89,48.5269,18.7625,19.2007,12,0,0,0,casualty
0,0,0,0,121,12.4853,17.0212,9.8015,0,0,0,0,142,52.7696,16.5028,11.6832,113,47.6569,0,0,87,0,10.0778,8.11111,0,0,0,0,0,0,0,0,10,4.82843,23.5,2,199,71.1543,10.6049,15.3642,29,18.4853,3.5,22,0,0,0,0,143,0,11.3521,4.67863,0,0,0,0,119,68.0833,13.9412,13.2647,13,7.65685,2,2.5,73,42.8701,15.5574,5.0054,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,101,50.9706,4.88889,7.01389,124,0,0,0,97,0,0,0,0,0,0,0,casualty
0,0,0,0,11,0,23.5,23,0,0,0,0,106,0,22.237,15.263,157,54.8701,5.23451,13.004,193,60.3259,14.3091,10.0527,25,0,2.5,4.66667,0,0,0,0,11,4.82843,23,23.5,229,60.9117,12.1647,9.79828,51,16.7279,3.32407,12.6296,35,0,0,0,117,67.4975,10.3707,12.8469,26,16.4853,21.8889,19.7667,123,58.4264,11.1083,8.25,1,0,0,0,36,0,7.75185,4.61481,0,0,0,0,133,0,11.8968,9.25648,91,0,0,0,0,0,0,0,100,50.1421,11.5,11,21,15.0711,2.26667,21.9333,108,0,20.75,21,7,0,0,0,casualty
93,0,0,0,160,9.65685,14.7722,9.57222,36,0,0,0,228,51.799,11.5667,13.3863,210,34.3848,9.69167,15.6636,127,0,3.625,12.8333,46,0,0,0,53,0,0,0,137,51.1127,15.0833,10.1667,291,41.4558,11.4437,7.61121,142,56.7696,14.4167,7.4375,12,0,0,0,145,0,15.5556,2.77778,4,0,0,0,160,106.61,15.6667,12.2013,10,0,2,1.5,55,0,0,0,15,0,0,0,116,0,10.2444,14.8889,34,0,0,0,33,32.9706,0,0,169,57.3553,7.00311,19.1501,539,0,0,0,139,0,4,10,33,0,0,0,casualty
0,0,0,0,128,0,22.1667,17.7222,21,0,23.4444,16.1111,251,50.7279,7.06878,19.709,53,0,20.1282,20.7436,333,0,13.3832,17.1065,21,0,0,0,108,0,0,0,310,46.2843,15.8612,13.8913,363,49.6985,12.658,13.5628,166,0,8.23077,7.19231,2,0,0,0,103,0,10,4.5,34,0,23.5,8,107,0,8.12963,5.87963,109,0,19.7681,4.51014,131,0,6.93407,16.8516,0,0,0,0,142,0,0,0,29,0,0,0,42,0,0,0,223,0,12.8333,8.38889,534,0,0,0,151,0,0,0,13,0,0,0,casualty
0,0,0,0,2,0,0,0,0,0,0,0,58,0,22.2667,8.73333,313,78.7696,10.8634,15.3798,171,62.3259,9.71905,6.7119,68,0,0,0,86,0,0,0,107,39.3553,19.4633,19.8733,273,62.3259,9.7893,12.4859,12,0,2,23.5,38,0,0,0,201,0,10.625,12.247,81,39.799,21.5,14.625,106,41.1127,6.4697,5.19697,5,0,0,0,64,0,2,2.5,27,0,0,0,139,0,0,0,84,0,4,12.75,0,0,0,0,92,0,21.4444,13.6667,80,0,4,4,65,27.2132,22.2051,21.0897,97,18.1421,3.5,16.6,casualty
56,0,0,0,158,0,19.2917,16.25,62,0,0,0,238,61.4975,18.654,8.18687,163,59.8406,5.96914,20.1173,255,21.5563,13.1006,14.6828,66,0,2.5,11,0,0,0,0,203,0,0,0,229,57.6985,17.3019,12.1648,185,75.1543,7.02027,15.464,170,0,0,0,14,0,0,0,0,0,0,0,84,58.2843,21.5,13.7083,94,0,3.95752,4.1634,92,0,18.9879,3.01212,18,0,0,0,15,0,0,0,100,0,0,0,58,38.9706,21.4,20.9667,256,27.2132,8.97407,14.4148,217,0,0,0,106,44.7696,17.4472,13.0958,33,0,0,0,casualty
0,0,0,0,93,0,21.25,18.125,13,0,0,0,286,53.6985,12.2733,13.6079,171,51.799,18.5167,12.95,88,35.6985,7.5873,6.25397,0,0,0,0,19,0,0,0,181,72.5685,20.2148,13.0192,212,40.8701,10.5112,15.4325,24,0,0,0,0,0,0,0,194,0,5.72222,6.57407,27,0,23.4444,12.5556,116,47.3553,7.10145,5.99457,104,43.3553,18.8933,5.41667,87,41.3553,6.39286,18.1154,0,0,0,0,177,0,11.8246,18.7544,9,0,0,0,3,0,0,0,159,0,6.25,2.5,168,0,0,0,142,0,19.1111,12.9556,8,0,0,0,casualty
0,0,0,0,53,35.4558,20.5,17.9333,0,0,0,0,89,21.5563,17.625,12.0202,89,52.6274,19.2667,7,98,10.4853,7,11.0989,0,0,0,0,0,0,0,0,31,17.5563,22.4545,2.54545,190,62.9117,10.8392,15.0546,5,0,1.33333,1.33333,0,0,0,0,158,15.0711,4.41111,10.2259,0,0,0,0,89,57.8406,15.882,10.7368,24,0,15.5802,1.97531,15,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,87,50.9706,9.25,11.5,61,0,0,0,76,0,6.125,13.875,0,0,0,0,casualty
0,0,0,0,48,27.3137,11.5,7.25,3,0,0,0,33,0,8,22.5,119,58.7696,7.37879,5.34343,85,49.9411,12.9321,5.55,8,0,0,0,10,0,0,0,122,64.5685,18.4064,13.6111,118,67.7401,5.83626,13.9181,56,0,0,0,0,0,0,0,144,27.5563,10.8063,11.473,9,0,0,0,94,54.0833,8.37667,9.16078,57,36.6274,18.1667,4,29,32.6274,3.80952,11.7143,0,0,0,0,156,0,12.4484,10.409,2,0,0,0,0,0,0,0,81,45.3137,11.75,9.5,28,17.6569,1.5,19,92,0,21.8403,21.0278,9,0,0,0,casualty
0,0,0,0,41,24.1421,11,8.625,0,0,0,0,97,45.9411,17.4722,14.6806,92,44.9706,8,6.5,109,43.9411,7.53373,8.19147,0,0,0,0,0,0,0,0,10,0,23.6667,12.5,219,67.7401,10.9204,12.5957,126,0,0,0,0,0,0,0,105,48.5269,7.11661,8.99206,0,0,0,0,107,61.7401,12.3098,11.2337,31,16.7279,22.7037,2.62963,79,51.8406,8.19612,15.7295,0,0,0,0,28,27.799,8,3.16667,0,0,0,0,0,0,0,0,66,40.1421,11.5,8.5,36,21.5563,2.54545,22.2727,87,46.8701,18.3722,18.6222,0,0,0,0,casualty
0,0,0,0,39,0,18.2963,21.1852,0,0,0,0,129,76.8112,20.5089,9.26309,112,50.1421,2.66667,14.3333,142,53.2548,11.5009,10.4248,21,0,0,0,0,0,0,0,3,0,0,0,212,58.9117,13.4975,12.8705,6,0,1.33333,1.33333,0,0,0,0,135,0,16.3667,5.96667,9,0,0,0,115,60.9117,12.3252,11.25,11,3.41421,12.3333,1.5,82,57.4975,9.50015,13.022,8,0,0,0,123,15.6569,4.25,2.33333,6,0,0,0,0,0,0,0,106,54.8701,11.9564,9.12051,27,0,0,0,75,0,20.2381,21.9524,5,0,0,0,casualty
0,0,0,0,57,40.5269,17.7333,17.2524,0,0,0,0,190,59.0122,17.0067,15.7889,96,49.3137,0,0,137,51.0122,8.27778,17.1111,0,0,0,0,0,0,0,0,18,9.07107,22.2667,2.73333,197,66.2254,13.0223,15.1673,30,0,3.5,4,0,0,0,0,82,39.4558,19.4884,4.62963,0,0,0,0,100,112.267,14.0055,11.7322,28,10.4853,13.1111,2.13889,86,61.4975,10.9358,11.3834,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,93,49.3137,0,0,0,0,0,0,91,0,0,0,0,0,0,0,casualty
0,0,0,0,16,0,23,22.5,0,0,0,0,165,59.2548,18.6868,9.53529,151,55.6985,18.5897,15.8237,44,26.3848,3.64615,3.56923,0,0,0,0,0,0,0,0,11,3.41421,23.6667,1.33333,213,67.9828,10.0557,12.6188,124,0,0,0,0,0,0,0,134,29.4558,13.4092,8.67118,0,0,0,0,110,58.1838,16.6267,13.2433,16,0,11.6111,0.888889,50,0,0,0,0,0,0,0,92,0,3.2381,7.7619,0,0,0,0,0,0,0,0,109,49.3137,10,1.5,83,0,0,0,99,0,11.3712,19.6848,0,0,0,0,casualty
0,0,0,0,3,0,0,0,0,0,0,0,83,0,15.75,6.25,145,51.799,10.8333,14.0833,50,19.5563,3.24242,2.62879,0,0,0,0,0,0,0,0,152,0,0,0,182,59.0122,11.1364,13.3674,104,0,0,0,0,0,0,0,91,0,8.97597,17.2014,0,0,0,0,97,63.7401,15.1157,13.8118,73,10.4853,14.7617,5.39012,31,0,2.5,16,0,0,0,0,120,0,12.553,5.00606,0,0,0,0,0,0,0,0,106,51.5563,22.1333,5.73333,4,0,0,0,95,0,11.5333,18.35,0,0,0,0,casualty
0,0,0,0,0,0,0,0,0,0,0,0,75,59.1127,21.4286,7.9881,117,62.2843,7.78889,13.2889,121,59.2548,7.06061,8.30227,0,0,0,0,0,0,0,0,127,0,0,0,193,61.4975,14.5356,14.0405,7,0,1.33333,1.33333,0,0,0,0,121,0,13.7356,16.216,0,0,0,0,91,113.095,14.6554,12.2147,30,11.8995,12.881,2.13095,80,54.0833,9.29241,11.0357,0,0,0,0,97,0,7.8971,11.8814,0,0,0,0,0,0,0,0,53,31.6569,23.5,10,40,26.9706,3.25,4,106,53.4558,14.5,19.5889,0,0,0,0,casualty
0,0,0,0,84,29.2132,19.999,19.2687,0,0,0,0,88,37.1127,11.1275,17.799,100,50.9706,5.75,3.75,95,23.5563,5.40741,11.1554,0,0,0,0,0,0,0,0,42,23.799,21.6167,4.31905,175,71.397,12.4437,15.123,15,0,2,2.5,0,0,0,0,173,10.2426,17.7163,6.93269,0,0,0,0,84,90.3675,16.8148,15.716,65,23.799,13.0574,2.89339,73,0,10.3779,11.2534,0,0,0,0,70,0,3.75,19.2857,0,0,0,0,0,0,0,0,110,54.8701,20.5185,19.3287,4,0,1.33333,23.6667,101,0,9,21.5,0,0,0,0,casualty
32,16.4853,23,19,110,55.0122,7.6306,10.4489,9,4.82843,23.5,2,197,55.2548,12.7734,13.1543,113,53.9411,14.125,4.75,118,0,8.875,19.4583,3,0,0,0,10,0,0,0,10,6.24264,23.2222,1.77778,240,64.0833,14.3564,13.5056,50,13.8995,3.43915,12.7487,0,0,0,0,23,0,0,0,41,0,20.0694,18.3611,135,58.1838,14.9384,9.33877,16,9.65685,2.25,2.5,116,58.9117,14.6327,8.87654,32,0,2.75,20.75,118,0,4,4.75,0,0,0,0,118,50.9706,10.25,10,6,4,0,0,29,0,21.6667,21.9524,129,0,4.59167,13.9292,96,0,0,0,casualty
0,0,0,0,78,0,15.2597,14.3961,0,0,0,0,153,49.598,9.55769,3.28846,157,51.5563,7.0254,17.7254,111,42.5269,5.98282,12.7098,0,0,0,0,0,0,0,0,10,6.24264,23.2222,23.2222,228,63.1543,13.6668,10.4881,23,0,3.5,22,0,0,0,0,86,0,10.75,3,0,0,0,0,122,126.309,12.6351,11.2793,1,0,0,0,53,0,9.9946,5.15924,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,171,50.9706,9.72454,19.5185,70,0,0,0,95,0,18.3704,21.4537,0,0,0,0,casualty
6,0,0,0,96,0,17.3312,17.5812,15,0,0,0,132,34.2843,15.7167,13.25,138,52.3848,4.22222,11.3778,223,52.7696,14.4619,11.8357,13,0,0,0,10,0,0,0,57,25.2132,9.78889,2.37778,275,60.669,13.0375,15.966,69,27.4558,3.2,10.4778,4,0,0,0,164,0,7.90686,6.40319,15,0,0,0,155,60.669,11.7902,10.6117,23,9.65685,13.0833,1.66667,152,63.7401,13.5697,11.2217,4,0,0,0,146,0,0,0,22,0,0,0,41,0,0,0,135,54.0416,10.1288,16.9394,199,0,0,0,142,0,0,0,34,0,0,0,casualty
