%1. Title : 
%
%2. Sources : 
%
%
%
@RELATION Imagette

@ATTRIBUTE  Black_Pixel_0 NUMERIC
@ATTRIBUTE  Black_Pixel_1 NUMERIC
@ATTRIBUTE  Black_Pixel_2 NUMERIC
@ATTRIBUTE  Black_Pixel_3 NUMERIC
@ATTRIBUTE  Black_Pixel_4 NUMERIC
@ATTRIBUTE  Black_Pixel_5 NUMERIC
@ATTRIBUTE  Black_Pixel_6 NUMERIC
@ATTRIBUTE  Black_Pixel_7 NUMERIC
@ATTRIBUTE  Black_Pixel_8 NUMERIC
@ATTRIBUTE  Black_Pixel_9 NUMERIC
@ATTRIBUTE  Black_Pixel_10 NUMERIC
@ATTRIBUTE  Black_Pixel_11 NUMERIC
@ATTRIBUTE  Black_Pixel_12 NUMERIC
@ATTRIBUTE  Black_Pixel_13 NUMERIC
@ATTRIBUTE  Black_Pixel_14 NUMERIC
@ATTRIBUTE  Black_Pixel_15 NUMERIC
@ATTRIBUTE  Black_Pixel_16 NUMERIC
@ATTRIBUTE  Black_Pixel_17 NUMERIC
@ATTRIBUTE  Black_Pixel_18 NUMERIC
@ATTRIBUTE  Black_Pixel_19 NUMERIC
@ATTRIBUTE  Black_Pixel_20 NUMERIC
@ATTRIBUTE  Black_Pixel_21 NUMERIC
@ATTRIBUTE  Black_Pixel_22 NUMERIC
@ATTRIBUTE  Black_Pixel_23 NUMERIC
@ATTRIBUTE  Black_Pixel_24 NUMERIC
@ATTRIBUTE  Airs_0 NUMERIC
@ATTRIBUTE  Airs_1 NUMERIC
@ATTRIBUTE  Airs_2 NUMERIC
@ATTRIBUTE  Airs_3 NUMERIC
@ATTRIBUTE  Airs_4 NUMERIC
@ATTRIBUTE  Airs_5 NUMERIC
@ATTRIBUTE  Airs_6 NUMERIC
@ATTRIBUTE  Airs_7 NUMERIC
@ATTRIBUTE  Airs_8 NUMERIC
@ATTRIBUTE  Airs_9 NUMERIC
@ATTRIBUTE  Airs_10 NUMERIC
@ATTRIBUTE  Airs_11 NUMERIC
@ATTRIBUTE  Airs_12 NUMERIC
@ATTRIBUTE  Airs_13 NUMERIC
@ATTRIBUTE  Airs_14 NUMERIC
@ATTRIBUTE  Airs_15 NUMERIC
@ATTRIBUTE  Airs_16 NUMERIC
@ATTRIBUTE  Airs_17 NUMERIC
@ATTRIBUTE  Airs_18 NUMERIC
@ATTRIBUTE  Airs_19 NUMERIC
@ATTRIBUTE  Airs_20 NUMERIC
@ATTRIBUTE  Airs_21 NUMERIC
@ATTRIBUTE  Airs_22 NUMERIC
@ATTRIBUTE  Airs_23 NUMERIC
@ATTRIBUTE  Airs_24 NUMERIC
@ATTRIBUTE  Contours_size_0 NUMERIC
@ATTRIBUTE  Contours_size_1 NUMERIC
@ATTRIBUTE  Contours_size_2 NUMERIC
@ATTRIBUTE  Contours_size_3 NUMERIC
@ATTRIBUTE  Contours_size_4 NUMERIC
@ATTRIBUTE  Contours_size_5 NUMERIC
@ATTRIBUTE  Contours_size_6 NUMERIC
@ATTRIBUTE  Contours_size_7 NUMERIC
@ATTRIBUTE  Contours_size_8 NUMERIC
@ATTRIBUTE  Contours_size_9 NUMERIC
@ATTRIBUTE  Contours_size_10 NUMERIC
@ATTRIBUTE  Contours_size_11 NUMERIC
@ATTRIBUTE  Contours_size_12 NUMERIC
@ATTRIBUTE  Contours_size_13 NUMERIC
@ATTRIBUTE  Contours_size_14 NUMERIC
@ATTRIBUTE  Contours_size_15 NUMERIC
@ATTRIBUTE  Contours_size_16 NUMERIC
@ATTRIBUTE  Contours_size_17 NUMERIC
@ATTRIBUTE  Contours_size_18 NUMERIC
@ATTRIBUTE  Contours_size_19 NUMERIC
@ATTRIBUTE  Contours_size_20 NUMERIC
@ATTRIBUTE  Contours_size_21 NUMERIC
@ATTRIBUTE  Contours_size_22 NUMERIC
@ATTRIBUTE  Contours_size_23 NUMERIC
@ATTRIBUTE  Contours_size_24 NUMERIC
@ATTRIBUTE  Harris_Corners_0 NUMERIC
@ATTRIBUTE  Harris_Corners_1 NUMERIC
@ATTRIBUTE  Harris_Corners_2 NUMERIC
@ATTRIBUTE  Harris_Corners_3 NUMERIC
@ATTRIBUTE  Harris_Corners_4 NUMERIC
@ATTRIBUTE  Harris_Corners_5 NUMERIC
@ATTRIBUTE  Harris_Corners_6 NUMERIC
@ATTRIBUTE  Harris_Corners_7 NUMERIC
@ATTRIBUTE  Harris_Corners_8 NUMERIC
@ATTRIBUTE  Harris_Corners_9 NUMERIC
@ATTRIBUTE  Harris_Corners_10 NUMERIC
@ATTRIBUTE  Harris_Corners_11 NUMERIC
@ATTRIBUTE  Harris_Corners_12 NUMERIC
@ATTRIBUTE  Harris_Corners_13 NUMERIC
@ATTRIBUTE  Harris_Corners_14 NUMERIC
@ATTRIBUTE  Harris_Corners_15 NUMERIC
@ATTRIBUTE  Harris_Corners_16 NUMERIC
@ATTRIBUTE  Harris_Corners_17 NUMERIC
@ATTRIBUTE  Harris_Corners_18 NUMERIC
@ATTRIBUTE  Harris_Corners_19 NUMERIC
@ATTRIBUTE  Harris_Corners_20 NUMERIC
@ATTRIBUTE  Harris_Corners_21 NUMERIC
@ATTRIBUTE  Harris_Corners_22 NUMERIC
@ATTRIBUTE  Harris_Corners_23 NUMERIC
@ATTRIBUTE  Harris_Corners_24 NUMERIC
@ATTRIBUTE  Length_Area_0 NUMERIC
@ATTRIBUTE  Length_Area_1 NUMERIC
@ATTRIBUTE  Length_Area_2 NUMERIC
@ATTRIBUTE  Length_Area_3 NUMERIC
@ATTRIBUTE  Length_Area_4 NUMERIC
@ATTRIBUTE  Length_Area_5 NUMERIC
@ATTRIBUTE  Length_Area_6 NUMERIC
@ATTRIBUTE  Length_Area_7 NUMERIC
@ATTRIBUTE  Length_Area_8 NUMERIC
@ATTRIBUTE  Length_Area_9 NUMERIC
@ATTRIBUTE  Length_Area_10 NUMERIC
@ATTRIBUTE  Length_Area_11 NUMERIC
@ATTRIBUTE  Length_Area_12 NUMERIC
@ATTRIBUTE  Length_Area_13 NUMERIC
@ATTRIBUTE  Length_Area_14 NUMERIC
@ATTRIBUTE  Length_Area_15 NUMERIC
@ATTRIBUTE  Length_Area_16 NUMERIC
@ATTRIBUTE  Length_Area_17 NUMERIC
@ATTRIBUTE  Length_Area_18 NUMERIC
@ATTRIBUTE  Length_Area_19 NUMERIC
@ATTRIBUTE  Length_Area_20 NUMERIC
@ATTRIBUTE  Length_Area_21 NUMERIC
@ATTRIBUTE  Length_Area_22 NUMERIC
@ATTRIBUTE  Length_Area_23 NUMERIC
@ATTRIBUTE  Length_Area_24 NUMERIC
@ATTRIBUTE  Mass_Center_X_0 NUMERIC
@ATTRIBUTE  Mass_Center_Y_0 NUMERIC
@ATTRIBUTE  Mass_Center_X_1 NUMERIC
@ATTRIBUTE  Mass_Center_Y_1 NUMERIC
@ATTRIBUTE  Mass_Center_X_2 NUMERIC
@ATTRIBUTE  Mass_Center_Y_2 NUMERIC
@ATTRIBUTE  Mass_Center_X_3 NUMERIC
@ATTRIBUTE  Mass_Center_Y_3 NUMERIC
@ATTRIBUTE  Mass_Center_X_4 NUMERIC
@ATTRIBUTE  Mass_Center_Y_4 NUMERIC
@ATTRIBUTE  Mass_Center_X_5 NUMERIC
@ATTRIBUTE  Mass_Center_Y_5 NUMERIC
@ATTRIBUTE  Mass_Center_X_6 NUMERIC
@ATTRIBUTE  Mass_Center_Y_6 NUMERIC
@ATTRIBUTE  Mass_Center_X_7 NUMERIC
@ATTRIBUTE  Mass_Center_Y_7 NUMERIC
@ATTRIBUTE  Mass_Center_X_8 NUMERIC
@ATTRIBUTE  Mass_Center_Y_8 NUMERIC
@ATTRIBUTE  Mass_Center_X_9 NUMERIC
@ATTRIBUTE  Mass_Center_Y_9 NUMERIC
@ATTRIBUTE  Mass_Center_X_10 NUMERIC
@ATTRIBUTE  Mass_Center_Y_10 NUMERIC
@ATTRIBUTE  Mass_Center_X_11 NUMERIC
@ATTRIBUTE  Mass_Center_Y_11 NUMERIC
@ATTRIBUTE  Mass_Center_X_12 NUMERIC
@ATTRIBUTE  Mass_Center_Y_12 NUMERIC
@ATTRIBUTE  Mass_Center_X_13 NUMERIC
@ATTRIBUTE  Mass_Center_Y_13 NUMERIC
@ATTRIBUTE  Mass_Center_X_14 NUMERIC
@ATTRIBUTE  Mass_Center_Y_14 NUMERIC
@ATTRIBUTE  Mass_Center_X_15 NUMERIC
@ATTRIBUTE  Mass_Center_Y_15 NUMERIC
@ATTRIBUTE  Mass_Center_X_16 NUMERIC
@ATTRIBUTE  Mass_Center_Y_16 NUMERIC
@ATTRIBUTE  Mass_Center_X_17 NUMERIC
@ATTRIBUTE  Mass_Center_Y_17 NUMERIC
@ATTRIBUTE  Mass_Center_X_18 NUMERIC
@ATTRIBUTE  Mass_Center_Y_18 NUMERIC
@ATTRIBUTE  Mass_Center_X_19 NUMERIC
@ATTRIBUTE  Mass_Center_Y_19 NUMERIC
@ATTRIBUTE  Mass_Center_X_20 NUMERIC
@ATTRIBUTE  Mass_Center_Y_20 NUMERIC
@ATTRIBUTE  Mass_Center_X_21 NUMERIC
@ATTRIBUTE  Mass_Center_Y_21 NUMERIC
@ATTRIBUTE  Mass_Center_X_22 NUMERIC
@ATTRIBUTE  Mass_Center_Y_22 NUMERIC
@ATTRIBUTE  Mass_Center_X_23 NUMERIC
@ATTRIBUTE  Mass_Center_Y_23 NUMERIC
@ATTRIBUTE  Mass_Center_X_24 NUMERIC
@ATTRIBUTE  Mass_Center_Y_24 NUMERIC
@ATTRIBUTE Class  {accident, bomb, car, casualty, electricity, fire-brigade, fire, flood, gas, injury, paramedics, person police, road-block}

@DATA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,9,41.4558,3,41.4558,13.2562,11.5961,100,3,51.799,2,51.799,3.875,10.6667,136,14.5,76.669,4,76.669,14.9246,13.6629,69,1,52.6274,5,52.6274,1.66667,4.66667,75,2,52.6274,10,52.6274,15.5,21.5,73,9,53.1127,2,53.1127,5.47619,11.3968,120,12.5,61.0122,2,61.0122,10.2229,6.74869,61,12.5,48.1838,4,48.1838,8.40351,9.17509,82,8.5,65.3553,524,65.3553,15.6961,16.7157,71,12,57.598,2,57.598,6.56944,13.9306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,6,28.9706,4,28.9706,12.0278,22.5,19,2.5,0,5,0,22.3,22.3,19,2,11.6569,2,11.6569,1.375,11,137,22,100.326,1,100.326,12.6117,8.19508,67,6.5,23.5563,2,23.5563,7.32037,20.7093,flood
0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,4.5,54.8701,2,54.8701,17.6574,6.01852,167,8,54.2843,2,54.2843,11.85,12.475,140,7,66.7696,3,66.7696,15.4732,11.4315,60,3,51.799,8,51.799,1.25,2.33333,76,0,0,593,0,0,0,88,1.5,44.9706,1,44.9706,11.1667,16.6667,145,2.5,52.3848,3,52.3848,7.43333,5.43333,82,12,57.9411,1,57.9411,12.0909,13.0322,80,4,52.6274,2,52.6274,8.25,20.875,88,3.5,54.8701,2,54.8701,9.44048,14.8571,0,0,0,0,0,0,0,102,8.5,69.3553,5,69.3553,15.3791,16.8928,37,3.5,25.5563,4,25.5563,19.1571,3.84286,26,4.5,16.7279,2,16.7279,2.75926,3.14815,55,6.5,36.0416,8,36.0416,14.7821,3.62179,23,3.5,13.8995,4,13.8995,1.61905,1.83333,51,8,32.6274,4,32.6274,21,18.625,51,6.5,26.3848,3,26.3848,4.00142,5.56553,18,2.5,11.8995,1,11.8995,10.6333,11.1333,17,2.5,9.07107,5,9.07107,2.73333,22.2667,47,8,45.4558,1,45.4558,7.15625,19.8958,91,11,55.9411,4,55.9411,10.1682,11.5864,68,0,0,584,0,0,0,flood
0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,15.5,51.8406,1,51.8406,17.3737,16.1794,54,4,24.1421,3,24.1421,1.91667,8.41667,123,16,80.0833,16,80.0833,13.9353,11.308,119,7.5,81.0122,5,81.0122,18.763,10.818,14,0,8.82843,14,8.82843,0,0,89,12,22.1421,7,22.1421,12.0542,8.67083,114,10,77.598,2,77.598,13.3075,15.1974,127,9.5,61.3553,2,61.3553,8.59791,12.6573,87,13,58.4264,3,58.4264,8.73077,13.6923,14,0,0,1,0,0,0,0,0,0,0,0,0,0,48,8,38.8701,2,38.8701,7.52847,7.01389,5,0,0,4,0,0,0,13,0,0,2,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,4,0,3,0,21.625,19.625,36,0,0,1,0,0,0,127,28.5,83.8406,1,83.8406,12.4755,13.3508,13,1,0,1,0,23.5,23,70,4.5,48.0416,3,48.0416,2.67284,11.0864,98,15,60.4264,8,60.4264,9.85667,11.9267,flood
0,0,0,0,0,0,0,17,0,0,1,0,0,0,55,12,41.9411,2,41.9411,18.5,17.4236,75,8.5,40.8701,6,40.8701,8.56956,12.5612,73,10,58.5269,3,58.5269,16.0298,9.66272,29,2.5,11.0711,14,11.0711,1.13333,1.53333,84,12,56.7696,8,56.7696,14.2083,13.0379,87,12.5,45.3553,1,45.3553,12.314,11.1881,94,8.5,40.3848,3,40.3848,13.5042,9.29342,106,14,62.4264,3,62.4264,17.5531,10.9952,117,16,81.7401,3,81.7401,12.2818,18.8849,39,7,25.799,2,25.799,3.63095,4.95238,41,0,0,1,0,0,0,24,1,17.6569,4,17.6569,8,1.5,18,0,0,4,0,0,0,30,0,0,4,0,0,0,61,0,0,2,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,15,0,0,2,0,0,0,72,16.5,52.669,1,52.669,16.1263,15.4765,64,1.5,51.8995,2,51.8995,3.44444,4.61111,88,14.5,72.669,9,72.669,10.3284,20.4713,118,17.5,61.4975,1,61.4975,11.5546,11.5638,flood
0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,10,44.2843,1,44.2843,19.75,16.5,78,5.5,44.0416,10,44.0416,10.3447,7.31061,100,13.5,57.0122,2,57.0122,10.928,10.0426,105,13,80.4264,1,80.4264,16.4192,10.1378,78,5,53.4558,2,53.4558,5.83333,12.6222,32,4,15.3137,2,15.3137,12,7.5,119,13,86.0833,1,86.0833,12.9114,15.1129,119,15,58.4264,6,58.4264,3.875,5.73333,105,13,65.2548,5,65.2548,15.899,16.156,22,4,0,4,0,3,4,0,0,0,0,0,0,0,73,13,59.598,2,59.598,13.3542,9.44765,15,2,13.6569,6,13.6569,21,1.5,73,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,5.5,42.3848,2,42.3848,19.9318,18.0606,38,0,0,3,0,0,0,69,9,63.1127,5,63.1127,5.55556,11.8457,18,3.5,0,3,0,22.2381,21.381,43,2,0,2,0,1.125,5.83333,124,11.5,0,1,0,4.32296,7.1031,flood
6,0,0,1,0,0,0,39,4.5,30.3848,2,30.3848,5.87037,11.1296,79,13,50.7696,1,50.7696,17.5404,15.1375,135,8,76.4264,2,76.4264,9.62753,9.92929,90,11,56.7696,12,56.7696,11.2671,5.32057,185,11.5,67.3553,3,67.3553,13.7924,16.4275,111,15.5,60.669,4,60.669,6.08244,9.5539,91,14,0,1,0,10.0577,13.0604,32,4,20.1421,3,20.1421,22.75,3.75,116,16,75.2548,6,75.2548,13.2656,13.0382,48,3,29.3137,2,29.3137,7.66667,0.916667,117,0,0,2,0,0,0,0,0,0,0,0,0,0,10,1.5,6.24264,4,6.24264,1.77778,1.77778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,1,0,0,0,57,10.5,0,3,0,19.623,17.9444,118,7.5,50.9706,11,50.9706,6.68889,5.51389,31,4.5,20.7279,3,20.7279,22.6204,21.5926,35,1.5,21.8995,5,21.8995,1.61111,8.38889,154,13,58.1838,1,58.1838,14.1607,17.4635,flood
0,0,0,0,0,0,0,6,0,0,2,0,0,0,140,12,55.9411,8,55.9411,15.5833,9.25,242,8,51.799,6,51.799,10.0414,14.9319,2,0,0,2,0,0,0,198,19.5,41.5563,2,41.5563,11.9698,10.1763,154,19,68.5685,7,68.5685,11.3339,13.3995,116,14,55.598,1,55.598,18.5,15.6161,64,6,18.9706,2,18.9706,15.7222,3.27778,135,8,57.1127,2,57.1127,17.5312,6.51042,24,3.5,0,6,0,2.7619,2.7619,13,0,0,4,0,0,0,122,8,54.2843,3,54.2843,6.6625,18.9292,73,9.5,32.8701,2,32.8701,6.45614,5.0016,88,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,5,0,0,0,32,0,0,3,0,0,0,3,0,0,1,0,0,0,179,18.5,62.3259,3,62.3259,13.575,16.8447,147,5.5,54.8701,1,54.8701,14.1162,11.6717,85,8.5,29.799,8,29.799,15.3889,22.1889,118,9.5,51.3553,8,51.3553,6.32644,10.3321,flood
0,0,0,0,0,0,0,120,0,0,2,0,0,0,40,7.5,43.6985,2,43.6985,20.0222,16.3111,107,12.5,41.3553,8,41.3553,11.7349,11.2813,169,9,69.9411,11,69.9411,7.43056,9.72531,145,9.5,43.799,4,43.799,16.9133,11.1209,156,16,68.669,19,68.669,8.33053,8.45542,1,0,0,1,0,0,0,123,18,60.0833,5,60.0833,12.25,13.1732,48,7,25.799,2,25.799,20.5,4.30952,79,7.5,40.0416,4,40.0416,9.88056,4.18889,191,0,0,2,0,0,0,113,10.5,47.6985,5,47.6985,15.5325,19.6341,93,5,52.6274,7,52.6274,20,5.7,14,1.5,6.24264,4,6.24264,1.77778,1.77778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,668,0,0,0,5,0,0,1,0,0,0,20,0,0,3,0,0,0,78,12,37.9411,4,37.9411,19.5606,18.2386,119,10,32.2843,2,32.2843,10.9198,7.55309,77,4.5,48.3848,12,48.3848,3.62963,21.4537,149,13,60.4264,4,60.4264,13.8855,10.3375,flood
26,0,0,1,0,0,0,49,6.5,0,2,0,21.8718,20.6218,85,20,0,2,0,18.9,11.8333,173,15.5,72.4264,7,72.4264,9.42783,11.4444,114,6,49.799,2,49.799,17.3417,9.90556,189,12,72.4264,4,72.4264,9.31027,11.6416,65,7,0,6,0,6.09259,22.537,90,12,0,6,0,18.8725,16.0907,54,5,0,8,0,2.41667,2.96667,138,11,70.7696,2,70.7696,11.5542,13.2129,53,6,0,2,0,3.59167,4.80278,29,2,0,4,0,8.5,2,168,12,81.9411,1,81.9411,6.65972,10.2477,91,12,0,1,0,7.77273,10.6818,49,0,0,2,0,0,0,216,0,0,3,0,0,0,12,0,0,2,0,0,0,0,0,0,0,0,0,0,86,0,0,7,0,0,0,40,5.5,0,3,0,22.0606,21.2424,1,0,0,1,0,0,0,134,14.5,0,8,0,10.3736,12.2024,112,0,0,634,0,0,0,128,9,34.9706,29,34.9706,13.9278,19.7259,115,16.5,56.669,16,56.669,9.78732,9.90853,flood
0,0,0,0,0,0,0,72,8.5,0,2,0,20.2135,19.9259,122,18,56.9117,10,56.9117,9.39734,9.43297,137,13,72.4264,5,72.4264,9.58791,17.9679,40,3.5,0,6,0,22.0952,20.5238,191,21,41.1127,1,41.1127,12.7261,10.6089,127,11.5,64.1838,49,64.1838,14.442,9.68116,101,13,0,3,0,18.6225,15.368,101,4.5,20.4853,1,20.4853,15.6737,8.20723,122,15,58.4264,10,58.4264,13.1424,7.95,179,0,0,1,0,0,0,243,0,0,6,0,0,0,179,9,0,1,0,3.55556,5.71235,113,9,0,6,0,5.93889,11.1889,52,0,0,2,0,0,0,138,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,10.5,24.7279,3,24.7279,17.5185,21.7037,112,18.5,55.4975,2,55.4975,15.8167,16.3429,49,7,0,3,0,21.8611,21.5397,105,14.5,0,4,0,7.34846,8.13249,144,6,63.4558,3,63.4558,14.8333,20.9306,133,10,51.9411,10,51.9411,9.85926,7.76296,49,3,19.3137,6,19.3137,5.33333,2.55556,flood
0,0,0,0,0,0,0,5,0,0,3,0,0,0,94,16.5,65.4975,4,65.4975,15.2632,14.5814,119,12,94.9117,1,94.9117,11.8611,13.6759,92,12,59.9411,10,59.9411,10.4875,6.93611,174,11,56.7696,3,56.7696,8.32128,12.5619,83,1,50.9706,611,50.9706,20,12.5,76,8,43.4558,4,43.4558,10.8229,15.1271,53,3,18.4853,8,18.4853,6.25,2.41667,106,14,67.598,6,67.598,13.6058,10.8475,58,9,37.4558,2,37.4558,19.5278,7.40476,87,7.5,55.6985,4,55.6985,10.0607,12.0863,4,0,0,2,0,0,0,46,10,25.5563,2,25.5563,9.30952,2.86508,21,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,2,0,0,0,25,5,32.9706,3,32.9706,10.7,20.6667,2,0,0,1,0,0,0,128,18,101.397,4,101.397,13.8056,7.62346,60,6.5,54.5269,1,54.5269,9.60606,9.15152,60,4,23.3137,2,23.3137,6.20833,9.9375,93,9,43.4558,2,43.4558,2.8,5.96296,flood
0,0,0,0,0,0,0,8,0,0,2,0,0,0,46,17,29.4558,6,29.4558,19.1742,19.1272,180,14,69.2548,2,69.2548,10.2922,10.6572,129,10,70.7696,6,70.7696,12.5286,18.3587,187,8.5,50.8701,9,50.8701,9.51521,14.3966,120,8.5,34.0416,4,34.0416,6.50067,9.18182,77,11.5,42.5269,4,42.5269,12.8303,12.1018,38,5,22.1421,4,22.1421,2.5,4.3,123,13,81.2548,4,81.2548,13.0769,13.6282,100,9,42.2843,4,42.2843,11.4306,7.19167,94,9.5,59.3553,3,59.3553,10.6398,12.3468,21,0,0,1,0,0,0,21,0,10,2,10,0,0,0,0,0,0,0,0,0,29,0,0,2,0,0,0,0,0,0,0,0,0,0,16,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,67,12.5,43.3553,5,43.3553,18.7459,17.5929,84,3.5,56.3848,4,56.3848,3.42063,7.07936,34,4,0,2,0,9,18.7778,99,10,55.1127,1,55.1127,15.725,14.25,flood
0,0,0,0,0,0,0,81,0,0,1,0,0,0,80,36.5,103.581,5,103.581,13.6763,9.89372,130,16,77.8406,2,77.8406,15.2046,13.2042,144,9,75.9411,3,75.9411,12.1296,10.7901,180,7.5,85.4975,5,85.4975,7.13571,10.291,81,7,55.1127,554,55.1127,13.619,14.7262,57,9,36.2843,7,36.2843,20.149,18.7424,42,6.5,28.3848,2,28.3848,3.37821,5.02564,139,14,90.0833,3,90.0833,15.0357,12.629,63,8.5,42.0416,596,42.0416,15.0651,6.95365,38,5.5,27.2132,2,27.2132,3.80303,5.91667,115,0,0,1,0,0,0,47,5,34.9706,7,34.9706,10.4333,3.11667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,0,2,0,9.83333,20.7778,6,0.5,0,4,0,23.6667,23.6667,105,19,65.7401,7,65.7401,11.2335,11.7709,84,1.5,51.5563,3,51.5563,3.72222,3.11111,52,4,17.3137,4,17.3137,16.6667,21.1111,125,9,41.4558,4,41.4558,13,14.25,flood
0,0,0,0,0,0,0,20,3.5,15.8995,1,15.8995,18.381,22.9048,124,11,50.7696,4,50.7696,17.2753,13.4502,133,5,60.6274,5,60.6274,6.66,8.57333,155,9.5,48.5269,8,48.5269,14.2322,13.0904,22,3,12.4853,2,12.4853,2.5,21.6667,86,6,54.2843,4,54.2843,5.33333,15.9167,112,28,62.669,3,62.669,9.75806,12.8774,149,10,78.7696,2,78.7696,16.25,20.5389,57,9.5,36.8701,4,36.8701,4.62719,6.42456,120,12.5,62.1838,14,62.1838,13.3233,5.55455,6,0,0,2,0,0,0,10,0,0,1,0,0,0,3,0,0,2,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,2,0,19.7778,22.7778,27,4.5,16.7279,8,16.7279,22.7037,22.2593,166,16,101.74,1,101.74,5.17874,6.49868,40,6,24.9706,1,24.9706,22,20.9167,119,13.5,63.8406,4,63.8406,9.87358,14.6699,111,18.5,60.3259,4,60.3259,10.1678,10.5927,flood
0,0,0,0,0,0,0,16,2.5,9.07107,1,9.07107,22.7333,22.7333,133,7,54.2843,5,54.2843,20.0179,12.3631,103,5.5,52.8701,1,52.8701,7.86288,6.46515,113,10.5,35.799,4,35.799,14.5843,10.8611,50,3.5,29.5563,2,29.5563,1.61905,6.88095,99,13,57.598,4,57.598,8.28846,12.9551,78,9.5,0,2,0,11.6009,10.1111,98,6,61.4558,2,61.4558,18.25,17.1389,70,12,43.9411,4,43.9411,6.5,7.84375,102,9,60.7696,4,60.7696,16.7778,6.7963,3,0,0,4,0,0,0,10,0,0,2,0,0,0,28,0,0,3,0,0,0,30,0,0,2,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,11,0,1,0,13.5,19.3939,3,0,0,1,0,0,0,171,18.5,58.3259,8,58.3259,5.49993,6.62401,51,8.5,32.8701,2,32.8701,20.3578,19.902,123,13.5,73.4975,4,73.4975,12.8173,19.5995,121,9.5,34.8701,4,34.8701,7.44508,6.5075,flood
0,0,0,0,0,0,0,66,27,101.196,3,101.196,7.14506,7.82716,0,0,0,0,0,0,0,11,1,0,3,0,23.5,23,121,5,0,8,0,12.3,12.85,72,1,0,12,0,1.875,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,3,53.4558,6,53.4558,19.3333,9.5,88,10,55.1127,4,55.1127,6.29167,6.71667,58,4,46.6274,8,46.6274,3.625,10,0,0,0,0,0,0,0,96,17.5,66.3259,3,66.3259,12.5005,15.236,0,0,0,0,0,0,0,66,0,50.1421,599,50.1421,0,0,146,7.5,55.6985,1,55.6985,13.004,20.5618,18,0.5,0,1,0,1.33333,23.6667,0,0,0,0,0,0,0,57,12.5,48.1838,6,48.1838,7.12333,14.3158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,81,6,56.6274,10,56.6274,12.5802,3.64198,121,0,0,2,0,0,0,0,0,0,0,0,0,0,gas
0,0,0,0,0,0,0,64,23.5,93.196,2,93.196,10.7391,17.913,0,0,0,0,0,0,0,44,7,0,3,0,21.5,18.9524,103,11,0,4,0,7.66667,8.66288,79,12,0,5,0,14.9206,15.3611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,10,56.7696,4,56.7696,17,15.25,88,6.5,35.799,8,35.799,12.5128,13.1683,41,8,30.6274,6,30.6274,4,5.75,0,0,0,0,0,0,0,70,17.5,58.3259,3,58.3259,11.3919,15.4998,0,0,0,0,0,0,0,106,4.5,34.3848,2,34.3848,10.0519,11.9148,114,10,60.8701,9,60.8701,10.5924,17.141,28,0.5,18.8284,635,18.8284,0,0,0,0,0,0,0,0,0,70,13,54.7696,3,54.7696,6.75,14.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5.5,19.5563,5,19.5563,22.1212,3.58333,105,2,0,4,0,5.875,5.875,72,6,53.2132,4,53.2132,17.7045,5.07576,0,0,0,0,0,0,0,gas
