%1. Title : 
%
%2. Sources : 
%
%
%
@RELATION Imagette

@ATTRIBUTE  Contours_size_1 NUMERIC
@ATTRIBUTE  Contours_size_2 NUMERIC
@ATTRIBUTE  Contours_size_3 NUMERIC
@ATTRIBUTE  Contours_size_4 NUMERIC
@ATTRIBUTE  Contours_size_5 NUMERIC
@ATTRIBUTE  Contours_size_6 NUMERIC
@ATTRIBUTE  Contours_size_7 NUMERIC
@ATTRIBUTE  Contours_size_8 NUMERIC
@ATTRIBUTE  Contours_size_9 NUMERIC
@ATTRIBUTE Class  {accident, bomb, car, casualty, electricity, fire-brigade, fire, flood, gas, injury, paramedics, person police, road-block}

@DATA
107.782,127.497,109.782,84.9706,89.8995,90.7696,121.296,93.8406,68.8112,road-block
95.9828,115.012,94.1249,86.6274,143.799,90.7696,112.61,89.1127,88.9533,road-block
99.4386,89.9411,93.6396,87.4558,99.6985,153.64,119.782,93.2548,66.5685,road-block
83.0538,89.1127,106.953,93.0122,86.9706,92.4264,100.125,88.2843,83.2965,road-block
90.3675,107.255,83.9828,87.4558,84.7279,98.5685,114.125,89.6985,81.0538,road-block
54.4264,64.2843,0,89.1127,82.4853,97.1543,108.468,89.6985,62.9117,road-block
0,23.5563,46.0416,38.1421,84.9706,115.095,100.811,94.0833,0,road-block
0,33.6569,0,95.2548,84.9706,101.397,86.5685,84.9706,69.8406,road-block
104.61,0,0,19.3137,84.9706,74.669,66.1838,83.3553,71.1543,road-block
0,0,39.0711,54.5269,91.2132,112.61,42.8701,63.598,22.9706,road-block
14.8284,20.8284,39.5563,45.1127,84.1421,111.924,96.3259,0,0,road-block
0,0,42.8701,93.8406,83.3137,105.64,69.2548,86.6274,38.2843,road-block
149.48,0,82.669,43.799,80.3848,160.912,100.125,87.4558,81.6396,road-block
0,70.9706,62.7696,97.4975,49.3137,94.669,68.5685,85.799,64.9117,road-block
76.5685,0,97.2965,92.1838,85.799,91.3553,79.6396,87.4558,75.7401,road-block
96.468,0,116.468,47.3137,83.799,44.9706,111.782,85.799,97.2965,road-block
104.51,88.3259,99.4386,110.627,64.1421,87.4558,124.953,84.9706,116.61,road-block
97.7817,86.6274,88.468,122.385,135.657,89.1127,111.296,34.1421,108.267,road-block
63.1543,94.9117,109.296,95.1127,50.9706,93.0122,110.669,90.3259,67.397,road-block
108.61,87.4558,106.953,84.9706,81.6569,89.1127,118.125,86.6274,104.267,road-block
103.882,0,88.8701,10.8284,52.4853,94.669,117.983,97.9828,51.0122,road-block
111.681,26.9706,83.1543,86.2843,88.6274,93.0122,117.296,96.9117,77.2965,road-block
103.681,53.3553,124.811,37.5563,30.8284,90.7696,110.811,68.7696,81.2965,road-block
89.2965,79.6985,102.953,40.1421,59.2132,89.1127,114.811,92.4264,74.8112,road-block
95.7817,94.9117,64.0833,84.9706,88.0416,96.4264,128.125,89.9411,98.9533,road-block
84.468,0,89.8406,88.2843,74.9706,72.2843,125.497,91.598,82.468,road-block
94.3675,76.1838,0,90.7696,88.7696,71.598,106.468,89.1127,63.7401,road-block
136.409,89.397,0,42.1421,69.2132,99.6396,99.4975,103.539,43.3553,road-block
0,104.125,44.0416,141.924,165.012,86.6274,91.9828,67.3553,65.4975,road-block
101.64,77.8406,102.468,87.4558,70.9706,67.799,116.125,86.6274,110.125,road-block
49.8406,89.2965,101.054,96.3259,124.971,90.7696,115.983,93.0122,77.0538,road-block
88.3675,0,143.238,89.6985,84.9706,63.3137,123.539,87.4558,87.2965,road-block
103.439,116.711,72.5685,89.1127,150.527,136.87,120.953,89.9411,73.9828,road-block
117.439,64.7696,100.953,84.9706,84.9706,95.4975,118.125,89.9411,76.2254,road-block
48.0416,95.397,0,92.669,84.9706,89.9411,104.669,86.2254,0,road-block
111.497,53.6569,0,58.8701,84.1421,88.6274,114.953,25.8995,108.125,road-block
105.054,67.4558,0,87.2132,88.2843,64.6274,88.468,97.4975,83.6396,road-block
97.7817,219.966,0,129.983,89.1127,97.1543,113.154,95.4975,57.7401,road-block
113.882,31.3137,89.9828,84.9706,74.8701,194.208,120.953,100.669,56.669,road-block
78.8112,92.4264,0,46.8701,89.1127,87.4558,113.296,87.4558,108.125,road-block
58.0833,94.9117,95.8406,89.9411,85.799,94.669,116.326,100.468,50.4264,road-block
107.439,24.7279,103.539,79.8406,89.9411,90.7696,109.983,76.5269,90.1249,road-block
79.6396,24.1421,113.782,88.8701,86.6274,92.1838,124.468,96.3259,69.1543,road-block
107.782,0,89.9411,58.6274,84.1421,94.9117,85.7401,108.61,41.1127,road-block
93.5391,87.4558,121.439,114.77,85.799,120.184,131.296,93.0122,73.6396,road-block
0,0,42.7279,88.2843,128.125,154.468,84.4264,77.2548,0,road-block
145.238,0,164.51,82.1838,0,89.9411,95.7817,0,98.1249,road-block
0,0,199.421,163.497,0,88.2843,82.468,86.6274,92.468,road-block
50.9706,0,53.8406,78.468,0,90.5269,47.9411,0,78.4264,road-block
125.355,83.3137,88.669,101.296,0,92.1838,43.9411,87.4558,72.0833,road-block
0,0,12.4853,60.6274,52.7279,77.4975,0,0,0,road-block
81.9411,0,153.38,0,0,85.799,0,0,144.024,road-block
0,0,49.0122,56.2843,0,102.468,88.3259,87.4558,39.4558,road-block
74.4264,0,83.4975,0,0,98.3259,114.468,94.669,40.5269,road-block
44.2843,0,0,10.4853,0,0,0,0,0,road-block
59.4975,0,0,103.113,0,0,71.7401,0,33.2132,road-block
125.338,0,0,10.8284,82.4853,223.296,60.4264,11.6569,74.8112,road-block
94.1838,0,57.9411,0,0,29.3137,75.1543,0,88.468,road-block
0,0,128.267,65.3137,0,43.799,0,0,89.4975,road-block
0,0,45.6569,0,0,98.8112,100.811,88.2843,49.598,road-block
