%1. Title : 
%
%2. Sources : 
%
%
%
@RELATION Imagette

@ATTRIBUTE  Mass_Center_Y_1 NUMERIC
@ATTRIBUTE  Mass_Center_Y_2 NUMERIC
@ATTRIBUTE  Mass_Center_Y_3 NUMERIC
@ATTRIBUTE  Mass_Center_Y_4 NUMERIC
@ATTRIBUTE  Mass_Center_Y_5 NUMERIC
@ATTRIBUTE  Mass_Center_Y_6 NUMERIC
@ATTRIBUTE  Mass_Center_Y_7 NUMERIC
@ATTRIBUTE  Mass_Center_Y_8 NUMERIC
@ATTRIBUTE  Mass_Center_Y_9 NUMERIC
@ATTRIBUTE Class  {accident, bomb, car, casualty, electricity, fire-brigade, fire, flood, gas, injury, paramedics, person police, road-block}

@DATA
0,0,30.2405,26.4698,0,32.8468,10.2906,0,7.83333,road-block
0,0,14.3333,26.5583,0,28.0608,16.4225,25.1204,9.84237,road-block
34,0,17.2639,1.66667,0,26.5869,15.1198,11.6344,4.50682,road-block
23.4997,3.25,0,25.6917,0.5,1.83333,18.6489,17,22.1251,road-block
0,3.25,0,16.25,0,15.9763,18.2809,21.0269,6.72602,road-block
0,0,0,30.7333,29.7976,35.3963,0,21.5694,12.0518,road-block
0,0,0,9.25,0,9.16667,0,0,0,road-block
0,0,0,0,0,0,0,0,11.2222,road-block
0,13.6,27.8571,24.5833,25.5,17.4583,12.7778,30.8507,13.982,road-block
0,5.91111,0,27.75,20.3333,33.8333,28.1,29.4701,15.1909,road-block
0,0,22.8,35.0833,13.7778,33.6667,11.4444,13.4389,8.45556,road-block
0,0,17.8667,19.0021,18.3667,31.4905,8.90498,7.73333,8.82529,road-block
16.75,0,0,26.2395,24,32.6173,10.0188,17.7,9.90805,road-block
35.8333,0,0,17.7153,0,31.0603,2,5,3.5,road-block
25.1786,37.0486,0,28.7233,0,32.3947,6.37121,14.5,7.87879,road-block
32.3438,11.7601,11.3207,8.1873,17.75,21.1333,29.9573,32.8982,14.9762,road-block
27.1453,8.18477,23.0051,1.5,7.92398,12.5833,27.3033,35.0475,17.28,road-block
22.0009,4.37685,8.26923,12.25,0,23.3586,31.2966,27.733,8.75,road-block
18.8203,6.61111,0,6.95988,25.5,18.2956,19.2354,26.2204,11.5608,road-block
32.0026,12.1768,17.8301,17.4685,18.5,17.369,25.6705,22.8095,15.7762,road-block
19.1528,6.21569,18.6539,11.4752,24.6274,31.9949,25.4977,30.1233,11.7026,road-block
21.967,5.54762,26.2025,4.58333,11.2778,36.5,19.8997,29.75,13.6916,road-block
21.1302,6.98718,29.8137,3.5,11.7622,16.2498,23.4162,31.1633,12.1917,road-block
32.9,15,26.7184,9.3494,7.83333,16.5675,15.7852,28,13.1642,road-block
28.3533,7.28125,33.8764,3.52778,24.4167,35.6176,19.199,24.8167,11.3761,road-block
22.7,6.33333,0,12.9815,0,16.276,14.7251,22.7111,8.75,road-block
0,23.6548,24.9394,5,0,24.0074,10.4292,10.6026,0,road-block
0,9.22222,0,30.9926,9.83333,22.2822,8.49167,7.75,6.76208,road-block
32.5884,0,0,4.66667,0,34.0257,24.2725,24.5,9.39865,road-block
0,0,25.3333,15.9815,27,25.5522,12.9894,10.6364,4,road-block
40.5,0,26.2222,2.88889,0.740741,11.842,5.82962,0,0,road-block
0,0,30.2821,18.4717,0,29.2222,6.55,11.25,4.90741,road-block
21.1111,0,18.6812,35.25,3.5,22.3323,14.0324,25.25,12.8645,road-block
0,0,23.367,31.8616,0,32.3844,9.80263,19.75,8.75,road-block
17.3,0,27.9508,22.9577,0,23.1206,11.9919,0,10.6389,road-block
16.8034,0,19.4798,2.3,0,24.7778,19.2058,14.75,14.1296,road-block
23.2273,4.98657,23.2343,9.0625,0,3.625,22.8556,0,23.1665,road-block
22.3137,5.23704,17.7528,9.625,0,17,30.348,39,21.0709,road-block
30.9686,10.4495,8.55285,10.1039,14.75,32.5435,33.2975,31.9972,11.8522,road-block
18.5499,3.9,23.9166,7.38889,0,10.1667,27.8276,35.25,17.9429,road-block
26.6111,0,0,4,4.16667,30.4035,27.0354,27.3002,9.46456,road-block
18.881,3.2381,6.09804,17.1667,10.1389,21.7143,23.501,29.9902,14.3175,road-block
25.5351,4.11111,15.5337,2.69697,12,35.5,30.8307,35.4848,15.2534,road-block
25.4218,9.45679,13.3441,6.25,26.4167,24.6667,27.8245,32.4375,14.0379,road-block
27.0481,4.83056,18.3333,10.375,18.7333,27.0653,17.6731,31.875,14.8693,road-block
25.0283,0,5.90719,2,6.25,17.8,33.0426,33.1538,15.3861,road-block
31.7647,14.5,0,18.3056,21.4444,31.0607,15.8092,21.9702,8.75,road-block
19.6076,15.1722,0,5.61111,21.0208,26.2726,29.6464,24.8944,5.98667,road-block
0,28.875,3.81834,20.1386,23.1111,20.1319,32.7539,36.6454,20.6722,road-block
32.9133,13.5436,29.7926,9.75,4.5,1.66667,21.923,35.7917,14.8624,road-block
33.6836,12.4953,30.6908,17.6974,20.7593,17.9707,29.3179,32.3448,13.9606,road-block
27.7778,0,13.4707,5.61852,0,25.4286,20.8333,27,12.8954,road-block
22.5688,7.83544,30.3226,10.6705,15,25.95,20.4699,28.8929,14.087,road-block
20.4614,8.5,27.5033,9.96508,15.3333,21,21.4804,26.1429,11.3194,road-block
24.663,29.5801,0,20.3604,16.1398,9.72222,15.4122,10.25,0,road-block
24.8406,0,0,13.0139,6.76389,3.35926,23.4281,35.4524,19.1441,road-block
20.7513,4.63333,0,12.321,38.7778,36.3333,12.891,24.9424,11.1894,road-block
24.0788,12.1467,0,10.7735,17.25,28.0865,24.9358,25.2207,8.87681,road-block
9.16212,4.66667,22.5,12.6111,8.68376,27.457,20.38,27.2032,9.64646,road-block
28.525,4.93518,0,19.5556,10,32.3611,23.064,33.25,18.1506,road-block
30.9864,13.001,3.48693,9.68889,0,31.1014,32.5719,29.3748,9.42222,road-block
26.7506,5.58333,17.3333,7.08889,11.5,34.0847,27.6867,30.4621,13.9533,road-block
29.7676,18,14.8522,6.22212,14.25,16.8413,27.6583,30.0538,10.6137,road-block
18.898,0,6.85612,18.5556,0,19.6376,32.2668,27.797,6.60774,road-block
26.9205,8.13667,11.3679,13.5926,0,17.9076,24.4229,28.2754,11.8853,road-block
0,0,13.1667,27.8333,27.2279,19.905,7.54167,6.78571,0,road-block
18.6496,0,11.2148,26.4848,0,34,17.8017,0,18.4725,road-block
0,0,26.5284,14.7311,0,26.8333,14.9852,29.6667,14.1746,road-block
12.8333,0,33.4612,29.9746,0,25.2626,5.27778,0,5.125,road-block
37.5,0,28.5538,29.0063,0,34.1413,5.62121,16.2778,8.20303,road-block
0,0,20.5,0,0,26.9167,0,0,0,road-block
34.0833,0,24.8334,0,0,5.66667,0,0,22.3333,road-block
0,0,37.8333,12.8681,0,20.9693,8.65937,13,4.5,road-block
19.4286,0,11.171,0,0,18.9822,19.4826,21.12,6.69465,road-block
34.6167,0,0,39,0,0,0,0,0,road-block
35.5722,0,0,26.125,0,0,25.9792,0,28.1218,road-block
28.5856,0,0,3.75,0,16.4125,17.0483,23.7778,12.994,road-block
33,0,0,0,0,16.5,16.2972,0,15.0036,road-block
0,0,28.1267,2.75,0,3.61111,0,0,25.6508,road-block
0,0,0,0,0,26.9603,13.8762,17.5,7.48077,road-block
