%1. Title : 
%
%2. Sources : 
%
%
%
@RELATION Imagette

@ATTRIBUTE  Black_Pixel_0 NUMERIC
@ATTRIBUTE  Mass_Center_X_0 NUMERIC
@ATTRIBUTE  Mass_Center_Y_0 NUMERIC
@ATTRIBUTE  Black_Pixel_1 NUMERIC
@ATTRIBUTE  Mass_Center_X_1 NUMERIC
@ATTRIBUTE  Mass_Center_Y_1 NUMERIC
@ATTRIBUTE  Black_Pixel_2 NUMERIC
@ATTRIBUTE  Mass_Center_X_2 NUMERIC
@ATTRIBUTE  Mass_Center_Y_2 NUMERIC
@ATTRIBUTE  Black_Pixel_3 NUMERIC
@ATTRIBUTE  Mass_Center_X_3 NUMERIC
@ATTRIBUTE  Mass_Center_Y_3 NUMERIC
@ATTRIBUTE  Black_Pixel_4 NUMERIC
@ATTRIBUTE  Mass_Center_X_4 NUMERIC
@ATTRIBUTE  Mass_Center_Y_4 NUMERIC
@ATTRIBUTE  Black_Pixel_5 NUMERIC
@ATTRIBUTE  Mass_Center_X_5 NUMERIC
@ATTRIBUTE  Mass_Center_Y_5 NUMERIC
@ATTRIBUTE  Black_Pixel_6 NUMERIC
@ATTRIBUTE  Mass_Center_X_6 NUMERIC
@ATTRIBUTE  Mass_Center_Y_6 NUMERIC
@ATTRIBUTE  Black_Pixel_7 NUMERIC
@ATTRIBUTE  Mass_Center_X_7 NUMERIC
@ATTRIBUTE  Mass_Center_Y_7 NUMERIC
@ATTRIBUTE  Black_Pixel_8 NUMERIC
@ATTRIBUTE  Mass_Center_X_8 NUMERIC
@ATTRIBUTE  Mass_Center_Y_8 NUMERIC
@ATTRIBUTE Class  {accident, bomb, car, casualty, electricity, fire-brigade, fire, flood, gas, injury, paramedics, person police, road-block}

@DATA
0.14087,0.300741,0.0885668,0.168696,0,0,0.10087,0.415952,0.771222,0.193043,0.395,0.699275,0.0713043,0.124815,0.716586,0.0843478,0.592,0.452657,0.0678261,0.794074,0.510467,0.256522,0.545135,0.345165,0.212174,0.48329,0.350963,car
0.123038,0.739072,0.393441,0.0646579,0.139555,0.742424,0.0778406,0,0,0.0608914,0.408469,0.580731,0.109228,0.70339,0.12037,0.13371,0.435772,0.577686,0.140615,0.23258,0.408179,0.226616,0.308207,0.707852,0.219711,0.334857,0.368125,car
0.108974,0.827701,0.38604,0.166667,0.0659722,0.369872,0.0753205,0.243723,0.76695,0.0897436,0.478938,0.524321,0.0144231,0,0,0.160256,0.574255,0.620789,0.157051,0.264731,0.333236,0.251603,0.333494,0.320612,0.248397,0.509563,0.269961,car
0.0571429,0,0,0.135714,0.338435,0.32127,0.154286,0.713048,0.469741,0.0607143,0.59928,0.411503,0.233571,0.446038,0.702657,0.132857,0.42586,0.363815,0.0978571,0.528912,0.685952,0.113571,0.525621,0.174349,0.0664286,0.335271,0.502826,casualty
0.0553846,0.25,0.88,0.1,0.117216,0.264762,0.100769,0.260602,0.590513,0.239231,0.312577,0.569229,0.141538,0.655881,0.869947,0.156154,0.163462,0.46,0.112308,0.691321,0.465836,0.179231,0.356909,0.242569,0.0815385,0.462839,0.729469,casualty
0.0541692,0.870968,0.695755,0.0827754,0.459064,0.310553,0.133293,0.887097,0.490566,0.152769,0.500358,0.38246,0.157638,0.378603,0.724883,0.116859,0.41676,0.440762,0.0943396,0.511715,0.646011,0.125989,0.474817,0.191412,0.0821668,0.471924,0.517607,casualty
0.143082,0.697917,0.329554,0.113208,0.285101,0.0760577,0.107704,0.416667,0.656459,0.253931,0.45346,0.837071,0.0220126,0.46875,0.948113,0.227987,0.472343,0.747806,0.128931,0.699069,0.281199,0.237421,0.377569,0.2585,0.0904088,0.329373,0.510674,casualty
0.123626,0.565018,0.438034,0.141484,0.545466,0.325451,0.051511,0.142857,0.448317,0.199863,0.278507,0.666609,0.0872253,0.716082,0.851844,0.198489,0.238391,0.443339,0.151099,0.591612,0.42791,0.196429,0.440262,0.345613,0.0947802,0.276673,0.384373,casualty
0.0789474,0,0,0.0500849,0,0,0.113752,0.168971,0.106516,0.163837,0.662307,0.29386,0.159593,0.299735,0.656174,0.0704584,0,0,0.0789474,0.661939,0.67754,0.129032,0.445814,0.229336,0.104414,0.428543,0.673525,casualty
0.0882353,0.254828,0.765152,0.0900735,0.715142,0.534722,0.0955882,0,0,0.133272,0.684621,0.261401,0.235294,0.491127,0.476833,0.0386029,0.102614,0.130903,0.0726103,0.742599,0.671977,0.111213,0.462647,0.14651,0.0735294,0.387255,0.316406,casualty
0.0493827,0,0,0.0416667,0,0,0.0848765,0.207755,0.460648,0.125772,0.364683,0.351157,0.177469,0.651315,0.670091,0.100309,0.0808642,0.320062,0.033179,0.839744,0.583333,0.150463,0.455393,0.270818,0.0802469,0.254209,0.684554,casualty
0.114815,0.417402,0.574556,0.0592593,0.902778,0.9,0.0731481,0,0,0.138889,0.619148,0.233971,0.269444,0.498154,0.524517,0.0555556,0,0,0.0972222,0.660563,0.637942,0.0814815,0.38092,0.125084,0.116667,0,0,casualty
0.0759331,0.199603,0.289865,0.016731,0,0,0.0920206,0.534297,0.851673,0.119691,0.640212,0.315315,0.205277,0.577022,0.526294,0.0540541,0.193665,0.189189,0.0701416,0.684686,0.666885,0.120335,0.427139,0.165783,0.0624196,0.274603,0.393694,casualty
0.0607143,0.692063,0.802182,0.18,0.259788,0.2248,0.127143,0.205339,0.623611,0.115714,0.777994,0.156944,0.246429,0.4582,0.694008,0.0785714,0.142443,0.168659,0.109286,0.615677,0.60342,0.189286,0.443691,0.29242,0.00714286,0,0,casualty
0.159299,0.556684,0.660772,0.147104,0.463378,0.165763,0.17378,0.3024,0.553891,0.0838415,0.86059,0.175068,0.285061,0.498744,0.556815,0.0304878,0.046875,0.0670732,0.0625,0.79256,0.615331,0.137957,0.470734,0.19413,0.108232,0.296875,0.684324,casualty
0.0551471,0.810183,0.772128,0.150123,0.254202,0.191295,0.110907,0.646798,0.742773,0.00245098,0,0,0.294118,0.455972,0.622123,0.101716,0.276384,0.182904,0.128064,0.506846,0.539871,0.0612745,0.499912,0.0810808,0.0900735,0.241071,0.458457,casualty
0.0761689,0.838235,0.720798,0.15083,0.329279,0.192413,0.134992,0.354262,0.69238,0.186275,0.636204,0.49734,0.183258,0.443632,0.579451,0.0912519,0.204393,0.213878,0.134238,0.726752,0.344549,0.202866,0.293638,0.306822,0.0354449,0,0,casualty
0.101648,0.875,0.583333,0.18956,0.406767,0.214845,0.130952,0.276938,0.579507,0.127289,0.841492,0.412518,0.239011,0.455651,0.729746,0.191392,0.435128,0.298016,0.155678,0.509541,0.592839,0.134615,0.459249,0.151839,0.0888278,0.216667,0.506614,casualty
0.083779,0.127946,0.905229,0.0329768,0.121212,0.191176,0.0819964,0.530303,0.911765,0.152406,0.598135,0.282637,0.164884,0.532828,0.711835,0.0980392,0.228586,0.27082,0.0320856,0.820707,0.801471,0.165775,0.566282,0.29267,0.110517,0.29638,0.377043,casualty
0.0461049,0,0,0.0317965,0,0,0.104134,0,0,0.128776,0.540814,0.598633,0.120032,0.160694,0.561544,0.119237,0.384956,0.750622,0.0206677,0.891892,0.8,0.192369,0.401904,0.431098,0.0874404,0.0540541,0.0441176,casualty
0.0282555,0,0,0.0884521,0.487689,0.0810811,0.0669533,0.242201,0.423423,0.135135,0.527045,0.530054,0.142506,0.497526,0.819663,0.0866093,0.176111,0.604565,0.0700246,0.668495,0.682355,0.154177,0.301642,0.206074,0.0737101,0,0,casualty
0.12688,0.167516,0.769969,0.0140977,0,0,0.0986842,0.228947,0.322321,0.143797,0.7025,0.262566,0.215226,0.413889,0.614603,0.109962,0.222125,0.252079,0.0422932,0.842443,0.74565,0.159774,0.414948,0.319925,0.0808271,0,0,casualty
0.0720721,0.891892,0.25,0.0468468,0.108108,0.0861111,0.112613,0.440667,0.381364,0.163063,0.555947,0.373913,0.152252,0.466614,0.833442,0.181982,0.333826,0.480728,0.0765766,0.737122,0.75,0.182883,0.151351,0.197735,0.116216,0,0,casualty
0.0909091,0.407529,0.646357,0.0974026,0.497626,0.103895,0.0836039,0.412213,0.736219,0.232955,0.389859,0.547973,0.118506,0.717966,0.667925,0.0945617,0.179976,0.22031,0.0251623,0.908702,0.0717338,0.137581,0.384209,0.607432,0.0036526,0,0,casualty
0.0454545,0.311448,0.559028,0.11044,0.332644,0.114928,0.0919744,0.7044,0.727931,0.15483,0.770244,0.488168,0.149148,0.43544,0.825192,0.128551,0.279788,0.397619,0.0585938,0.688842,0.557757,0.126065,0.425749,0.322862,0.0269886,0.153652,0.861645,casualty
0.0861789,0.517276,0.53625,0.132114,0.536627,0.257831,0.102846,0.641416,0.723781,0.139024,0.612297,0.406019,0.185772,0.431852,0.736408,0.0682927,0.120596,0.112685,0.0886179,0.548689,0.634019,0.099187,0.38711,0.292535,0,0,0,casualty
0.0579545,0.372346,0.452843,0.171212,0.617219,0.309111,0.0935606,0.514605,0.705044,0.0681818,0.896991,0.167677,0.219697,0.430005,0.635009,0.0469697,0.161458,0.105682,0.0871212,0.589059,0.353293,0.128788,0.568295,0.438181,0.017803,0.111111,0.875482,casualty
0.173373,0.44915,0.651362,0.120715,0.267847,0.192609,0.115251,0.349217,0.828657,0.151515,0.731668,0.387445,0.257327,0.369439,0.549545,0.0248385,0.0833333,0.0642077,0.082464,0.45534,0.239823,0.0874317,0.699495,0.23133,0.077993,0.269192,0.721676,casualty
0.110294,0.512051,0.171483,0.0434783,0.681553,0.132548,0.0565857,0.182065,0.495675,0.175831,0.536708,0.558635,0.101023,0.635593,0.86412,0.130754,0.254836,0.467171,0.0578645,0.645762,0.778284,0.116049,0.519377,0.2042,0.0744885,0.506415,0.613458,casualty
0.102488,0.800086,0.247293,0.0742952,0.515226,0.0666298,0.068325,0.10754,0.172244,0.118076,0.694635,0.300305,0.136318,0.385544,0.70762,0.0878939,0.27834,0.399382,0.0723051,0.522803,0.626936,0.0733002,0.543443,0.128447,0.0726368,0.527693,0.30842,casualty
0.0909091,0.661018,0.249978,0.0632411,0.0890152,0.089372,0.092556,0.36734,0.546605,0.1222,0.582148,0.23092,0.126482,0.664707,0.656593,0.11693,0.321533,0.284513,0.0619236,0.630498,0.778962,0.108366,0.420647,0.183363,0.071805,0.332135,0.559214,casualty
0.0564455,0.757443,0.490411,0.0884821,0.44041,0.145355,0.063819,0.223684,0.456522,0.126112,0.584485,0.498756,0.0882278,0.61066,0.761203,0.105517,0.330654,0.399624,0.0582253,0.609148,0.762672,0.128655,0.527711,0.243247,0.0429697,0.20614,0.752463,casualty
0.066829,0.668154,0.425037,0.0790043,0.705729,0.246321,0.0635823,0.297945,0.748044,0.107143,0.5945,0.243202,0.14421,0.570918,0.531631,0.0749459,0.427437,0.27756,0.0779221,0.562842,0.456284,0.0982143,0.432677,0.224616,0.047619,0.207151,0.811969,casualty
0.174242,0.242424,0.694444,0.166667,0,0,0.181818,0.0681818,0.291667,0.257576,0.410774,0.248457,0.537879,0.375,0.427083,0.174242,0.217172,0.268519,0.234848,0.279798,0.24537,0.280303,0.30303,0.180556,0.174242,0.181818,0.229167,casualty
0.0458333,0.5625,0.822222,0.1375,0,0,0.208333,0.203125,0.266667,0.254167,0.515873,0.360847,0.241667,0.520833,0.723232,0.245833,0.0882936,0.249735,0.0583333,0.6875,0.755556,0.425,0.222222,0.331111,0.2,0.447917,0.690404,casualty
0.0131579,0,0,0.141447,0,0,0.167763,0.137719,0.239583,0.210526,0.269737,0.168403,0.217105,0.281871,0.364583,0.174342,0.117325,0.359375,0.0921053,0.434211,0.28125,0.391447,0.386134,0.309896,0.200658,0.421053,0.84375,casualty
0.0592105,0.798611,0.777778,0.101974,0.140625,0.118421,0.256579,0.776042,0.732456,0.210526,0.6875,0.359649,0.407895,0.302827,0.446804,0.365132,0.357292,0.39693,0.138158,0.665865,0.589744,0.164474,0.193182,0.133971,0.148026,0.406085,0.245753,casualty
0.303571,0.126984,0.576389,0.0892857,0,0,0.28125,0.353626,0.543561,0.214286,0.707407,0.499769,0.584821,0.544974,0.517593,0.0625,0.178571,0.125,0.245536,0.401099,0.282051,0.0669643,0.766667,0.141667,0.223214,0.424107,0.483073,casualty
0.13555,0.423913,0.176471,0.189258,0.114976,0.14085,0.164962,0.490185,0.682813,0.175192,0.797964,0.325397,0.263427,0.487659,0.781735,0.122762,0.266304,0.295956,0.117647,0.584588,0.656369,0.173913,0.470483,0.210302,0.0856777,0.242754,0.600763,casualty
0.163194,0.759115,0.387153,0.137731,0.553819,0.134066,0.206019,0.405316,0.657154,0.189815,0.494686,0.246387,0.310185,0.574691,0.522524,0.09375,0.260582,0.173721,0.133102,0.52982,0.364515,0.203704,0.552257,0.428704,0.0138889,0.0861111,0.903704,casualty
0.158957,0.807184,0.269868,0.100925,0.224138,0.0792683,0.176619,0.506513,0.62439,0.111018,0.752923,0.447745,0.319596,0.283178,0.522979,0.0656013,0.176131,0.125044,0.159798,0.50237,0.470187,0.117746,0.486362,0.204801,0.255677,0,0,casualty
0.167142,0.707319,0.433089,0.1434,0.606256,0.293993,0.150047,0.431161,0.689016,0.300095,0.592758,0.565185,0.22887,0.395237,0.711358,0.0845204,0.183366,0.135679,0.178538,0.513856,0.505665,0.169041,0.54191,0.318178,0.019943,0.106996,0.58547,casualty
0.232456,0.579404,0.497405,0.148392,0.334088,0.204788,0.175439,0.34213,0.645894,0.113304,0.831944,0.321053,0.294591,0.40992,0.579502,0.0804094,0.218805,0.108605,0.14693,0.596602,0.538434,0.190058,0.399228,0.261062,0.0504386,0.124228,0.874269,casualty
0.109852,0.728495,0.419041,0.137751,0.313172,0.282376,0.156059,0.376659,0.635475,0.255449,0.56253,0.413101,0.22755,0.496627,0.416809,0.0235397,0.105137,0.0880881,0.142982,0.579839,0.479504,0.115083,0.393463,0.40098,0,0,0,casualty
0.0629032,0,0,0.187097,0.169167,0.42043,0.240323,0.459558,0.443581,0.154839,0.833333,0.362007,0.309677,0.437454,0.47367,0.104839,0.259259,0.217443,0.180645,0.4864,0.461748,0.164516,0.5375,0.36158,0.0467742,0.152976,0.729647,casualty
0.0924242,0.825,0.645455,0.168182,0.471676,0.412589,0.184848,0,0,0.175758,0.639669,0.444825,0.178788,0.215463,0.438945,0.242424,0.511967,0.608973,0.0848485,0.655376,0.760834,0.190909,0.541797,0.255239,0.0893939,0.162374,0.293541,casualty
0.122059,0.825,0.488235,0.155882,0.1,0.338235,0.195588,0.624325,0.639315,0.180882,0.617956,0.269351,0.297059,0.404356,0.663003,0.123529,0.531111,0.206536,0.141176,0.6,0.52626,0.123529,0.459444,0.108824,0.0735294,0.267647,0.416378,casualty
0.109804,0.595444,0.767974,0.123529,0.438165,0.228889,0.154902,0.638803,0.598099,0.305882,0.396805,0.573881,0.221569,0.465686,0.60873,0.188235,0.444324,0.39152,0.121569,0.364379,0.299074,0.223529,0.489628,0.245926,0.0901961,0.310473,0.692254,casualty
0.125,0.4375,0.203947,0.151316,0.201869,0.154019,0.183114,0.411108,0.68657,0.148026,0.8125,0.330827,0.287281,0.410339,0.63798,0.0657895,0.151144,0.109778,0.154605,0.495905,0.567251,0.175439,0.449285,0.194179,0.177632,0,0,casualty
0.0526786,0.4375,0.3625,0.205357,0.331613,0.369945,0.1375,0.408825,0.586293,0.120536,0.546597,0.249242,0.246429,0.440306,0.584104,0.0839286,0.26382,0.16983,0.15,0.484953,0.495268,0.130357,0.511672,0.267954,0.0107143,0.0714286,0.475,casualty
0.177866,0.614088,0.621476,0.217391,0.610419,0.610711,0.0444664,0.658592,0.908712,0.295455,0.481824,0.3762,0.218379,0.419909,0.38117,0.0662055,0.216868,0.126178,0.158103,0.449821,0.270813,0.140316,0.38379,0.784512,0,0,0,casualty
0.0810345,0.850985,0.694643,0.169828,0.535722,0.249824,0.0887931,0.431034,0.8,0.168966,0.80588,0.581603,0.199138,0.478225,0.810964,0.182759,0.343186,0.336012,0.134483,0.51418,0.471848,0.197414,0.27466,0.291136,0.00344828,0,0,casualty
0.193488,0.616732,0.436512,0.146977,0.222807,0.126139,0.177674,0.562424,0.693975,0.32186,0.677939,0.506236,0.266047,0.29754,0.491233,0.109767,0.250173,0.16526,0.113488,0.42404,0.173898,0.188837,0.575111,0.540568,0.101395,0,0,casualty
0.0547009,0.669623,0.493511,0.0591453,0,0,0.0639316,0.389418,0.928938,0.111111,0.632172,0.438296,0.0933333,0.587963,0.705478,0.0731624,0.244284,0.307517,0.0519658,0.705514,0.792041,0.128205,0.476183,0.230778,0.0687179,0.461905,0.724803,casualty
0.0857143,0.656244,0.299862,0.0776557,0.0581197,0.178095,0.101099,0.832556,0.847475,0.11685,0.647441,0.382391,0.0827839,0.6997,0.667218,0.108425,0.336224,0.326458,0.0754579,0.558321,0.66057,0.144322,0.390146,0.295438,0.018315,0.109156,0.901836,casualty
0.111749,0.768374,0.476967,0.0432453,0.0569801,0.0331675,0.109453,0.561444,0.554765,0.0459242,0.884615,0.224046,0.159587,0.353216,0.482085,0.0551091,0.115456,0.318408,0.0604669,0.634649,0.610951,0.0838117,0.557203,0.185383,0.0635285,0.263952,0.480246,casualty
0.0894737,0.574454,0.400751,0.0642857,0.579581,0.214504,0.121053,0.553842,0.371872,0.0706767,0.447988,0.477207,0.056391,0,0,0.128947,0.463883,0.467359,0.118045,0.602959,0.451404,0.150376,0.463173,0.397307,0.0447368,0.155783,0.580392,casualty
0.10759,0.612933,0.315799,0.0528169,0.132716,0.0510955,0.0837246,0.357611,0.562248,0.120892,0.548022,0.628844,0.0974178,0.815947,0.669435,0.122848,0.293179,0.361309,0.092723,0.704777,0.365899,0.124804,0.386403,0.232601,0.062989,0.463605,0.626365,casualty
0.0670462,0.581594,0.79729,0.0980392,0.64098,0.270334,0.12587,0,0,0.193548,0.300841,0.421286,0.0999367,0.532258,0.781046,0.14611,0.430949,0.595286,0.0398482,0.775891,0.754042,0.170145,0.58221,0.237958,0.0468058,0.24779,0.286638,casualty
0.106293,0.723533,0.563138,0.130952,0.260185,0.211287,0.161565,0.728968,0.591931,0.181973,0.645668,0.611989,0.154762,0.218095,0.548413,0.113946,0.303011,0.515296,0.0909864,0.371958,0.748695,0.164116,0.489607,0.195467,0.082483,0.386819,0.491815,casualty
0.111565,0.563029,0.473779,0.12381,0.5025,0.334609,0.127211,0.506173,0.528237,0.130612,0.436108,0.314434,0.241497,0.607277,0.680072,0.102721,0.277443,0.26576,0.112925,0.200449,0.467464,0.0653061,0.416606,0.0984548,0.0333333,0.133333,0.19621,casualty
0.161778,0.575781,0.32411,0.139556,0.381778,0.188848,0.112,0,0,0.154667,0.593063,0.439016,0.150222,0.0976667,0.451574,0.096,0.388444,0.370617,0.107556,0.380921,0.677496,0.112889,0.445859,0.159721,0.0853333,0.507933,0.37837,casualty
0.0451613,0.903226,0.666667,0.106093,0.429004,0.35079,0.133333,0.219581,0.265977,0.0716846,0.897337,0.424162,0.203584,0.273554,0.511781,0.195699,0.420005,0.414302,0.111828,0.27733,0.526543,0.132616,0.528863,0.206054,0.0222222,0.125339,0.507931,casualty
0.163063,0.585698,0.562337,0.157658,0.538536,0.263692,0.156757,0.320711,0.732002,0.273874,0.478628,0.525955,0.236937,0.469836,0.593089,0.0459459,0.101481,0.0822823,0.178378,0.298217,0.304137,0.189189,0.252823,0.361291,0.0117117,0,0,casualty
0.133503,0.55873,0.317989,0.187925,0.484687,0.209633,0.139456,0.347321,0.57711,0.257653,0.699248,0.39858,0.220238,0.593107,0.621925,0.172619,0.289877,0.271878,0.161565,0.579802,0.595675,0.154762,0.170144,0.210502,0,0,0,casualty
0.178419,0.480769,0.421612,0.146368,0.389583,0.312326,0.166667,0.357184,0.75882,0.267094,0.640076,0.537723,0.263889,0.491727,0.606089,0.0630342,0.108574,0.114583,0.196581,0.611159,0.42869,0.16453,0.196418,0.364153,0.0277778,0,0,casualty
0.13913,0.413043,0.185714,0.157764,0.219093,0.109812,0.218634,0.468635,0.628825,0.27205,0.455474,0.205181,0.303106,0.50066,0.452324,0.109317,0.171649,0.152024,0.206211,0.508131,0.511298,0.206211,0.411266,0.568913,0,0,0,casualty
0.193957,0.639989,0.452027,0.116959,0.239712,0.108187,0.222222,0.404571,0.611222,0.239766,0.538301,0.212678,0.319688,0.362179,0.525703,0.107212,0.305984,0.137441,0.115984,0.397664,0.218324,0.19883,0.593125,0.534541,0.0302144,0.17284,0.868421,casualty
0.208812,0.538845,0.305894,0.12069,0.166667,0.033046,0.128352,0.193416,0.408685,0.33908,0.527236,0.436284,0.342912,0.564343,0.677122,0.166667,0.21767,0.502107,0.12069,0.650327,0.488168,0.0632184,0.174383,0.118295,0.0249042,0.734568,0.0613027,casualty
0.189394,0.375,0.238636,0.143939,0.123457,0.160774,0.140152,0,0,0.409091,0.483586,0.623049,0.128788,0.239899,0.415978,0.30303,0.571557,0.689235,0.215909,0.448737,0.370661,0.272727,0.555556,0.187672,0.242424,0.372821,0.473411,casualty
0.240602,0,0,0.227444,0.540497,0.386012,0.148496,0.0994152,0.198413,0.0169173,0,0,0.379699,0.533404,0.648456,0.195489,0.492899,0.320437,0.176692,0.480845,0.5556,0.167293,0.420086,0.172792,0.0601504,0.157895,0.205357,casualty
0.0315789,0,0,0.187368,0.361244,0.223117,0.0273684,0,0,0.134737,0.639933,0.23873,0.305263,0.391989,0.650309,0.282105,0.617523,0.440275,0.218947,0,0,0.187368,0.512671,0.481481,0.143158,0.420853,0.321891,casualty
0.109244,0.411765,0.285714,0.184874,0.339986,0.219388,0.193277,0.418067,0.306122,0.266807,0.507507,0.423156,0.207983,0.305392,0.479762,0.163866,0.422502,0.2766,0.157563,0.483802,0.480919,0.207983,0.448823,0.188976,0.107143,0.350654,0.668651,casualty
0.0751323,0.907407,0.457143,0.0962963,0.391461,0.184444,0.100529,0.61067,0.634921,0.178836,0.757716,0.437169,0.156614,0.500558,0.67551,0.0761905,0.222222,0.21131,0.104762,0.501553,0.60537,0.155556,0.578745,0.414784,0.0285714,0.0493827,0.380952,casualty
0.0804989,0,0,0.0941043,0.563492,0.0972222,0.141723,0.490232,0.461386,0.15873,0.707616,0.307439,0.178005,0.587302,0.480159,0.126984,0.119048,0.238095,0.0839002,0.583186,0.267784,0.172336,0.560029,0.427345,0.0306122,0.152381,0.838889,casualty
0.0996055,0.514158,0.451058,0.36785,0.469711,0.393572,0.0650888,0,0,0.260355,0.502279,0.436016,0.299803,0.358385,0.421055,0.0601578,0.134615,0.227564,0.151874,0.514386,0.511984,0.158777,0.538316,0.447124,0.0276134,0.102564,0.912393,casualty
0.0316537,0.867725,0.872647,0.164729,0.48556,0.447011,0.0645995,0.529452,0.76127,0.0497416,0.922839,0.0413437,0.193152,0.294304,0.308221,0.0284238,0.121296,0.0899225,0.100129,0.565058,0.358242,0.118863,0.740575,0.617774,0.00581395,0,0,casualty
0.0509653,0.895238,0.702703,0.165251,0.429802,0.219286,0.0378378,0.65,0.870871,0.10888,0.862998,0.610878,0.202317,0.264339,0.438342,0.0633205,0.18836,0.168669,0.124324,0.56834,0.631382,0.135907,0.266369,0.324887,0,0,0,casualty
0.115825,0.685185,0.449587,0.131987,0.42832,0.280767,0.0740741,0.18156,0.415488,0.156902,0.637568,0.501746,0.107744,0.685961,0.709421,0.154882,0.347205,0.384967,0.105724,0.328077,0.401191,0.150842,0.439095,0.173542,0.0222222,0.109105,0.49303,casualty
0.20068,0,0,0.170748,0.364922,0.403803,0.156463,0.493932,0.18226,0.0639456,0.451988,0.832814,0.142857,0.587644,0.533817,0.104082,0.704928,0.281556,0.110204,0.683333,0.395107,0.142857,0.308287,0.185156,0.0394558,0.254514,0.57398,casualty
0.0884615,0.435,0.244231,0.0942308,0.220291,0.168109,0.117308,0.458889,0.362901,0.0801282,0.486162,0.355594,0.187821,0.38073,0.576262,0.122436,0.409645,0.306642,0.105128,0.490212,0.561512,0.126282,0.462374,0.203882,0.0724359,0.366667,0.685608,casualty
0.068254,0.715113,0.598008,0.110582,0.551916,0.185849,0.124868,0.343175,0.261317,0.115344,0.658689,0.223565,0.173545,0.339915,0.670025,0.126984,0.390651,0.409145,0.0952381,0.518036,0.634662,0.121693,0.510997,0.215641,0.0645503,0.314286,0.641442,casualty
0.0925926,0.598553,0.516445,0.102171,0.694274,0.177807,0.106003,0.282978,0.439741,0.238825,0.621911,0.645464,0.0925926,0.031746,0.310112,0.167944,0.340069,0.678561,0.0951469,0.503914,0.654042,0.171137,0.51314,0.214842,0.0817369,0.480595,0.646042,casualty
0.120265,0.423737,0.598958,0.155303,0.790313,0.582555,0.0729167,0.242298,0.749869,0.159091,0.655168,0.213405,0.285985,0.408199,0.460743,0.00568182,0,0,0.105114,0.697771,0.478505,0.0852273,0.545154,0.115823,0.113636,0.29596,0.371875,casualty
0.128788,0.581877,0.578287,0.00473485,0,0,0.0909091,0.293939,0.309375,0.104167,0.7927,0.148438,0.273674,0.517441,0.491942,0.108902,0.164871,0.254167,0.0776515,0.682908,0.674428,0.0823864,0.222132,0.210938,0.102273,0.61055,0.196759,casualty
0.0359477,0.814815,0.642157,0.0490196,0,0,0.0915033,0,0,0.199346,0.527006,0.254493,0.401961,0.474266,0.320569,0.150327,0.194444,0.282913,0.0228758,0,0,0.248366,0.411336,0.372549,0.166667,0.842593,0.205882,casualty
0.022409,0,0,0.0672269,0,0,0.168067,0.183551,0.305115,0.173669,0.364986,0.221882,0.212885,0.264706,0.690476,0.27451,0.138344,0.336155,0.112045,0.703167,0.782418,0.19888,0.353203,0.285926,0.070028,0.862745,0.126984,casualty
0.0321429,0.416667,0.441667,0.0321429,0,0,0.164286,0.755772,0.56995,0.225,0.630916,0.450025,0.303571,0.375077,0.512257,0.0892857,0.225108,0.131439,0.192857,0.57568,0.569643,0.132143,0.267196,0.148148,0.00714286,0,0,casualty
0.0732345,0,0,0.0374891,0.858108,0.508065,0.0645161,0.0675676,0.629032,0.125545,0.408408,0.189137,0.295554,0.616869,0.597609,0.0305144,0,0,0.0557977,0.777541,0.623597,0.0662598,0.160266,0.192558,0.087184,0.108108,0.145161,casualty
0.127451,0.432754,0.569103,0.00196078,0,0,0.0872549,0,0,0.0823529,0.745752,0.200148,0.226471,0.55832,0.612344,0.072549,0.0884687,0.0907407,0.0696078,0.709924,0.691423,0.077451,0.164732,0.175731,0.0862745,0,0,casualty
0.131257,0.614994,0.469695,0.0311457,0,0,0.0967742,0.214286,0.763547,0.115684,0.800239,0.203576,0.272525,0.434821,0.417905,0.0789766,0,0,0.0845384,0.68863,0.617266,0.0723026,0.227983,0.176793,0.0878754,0.315609,0.222591,casualty
0.0638945,0.525735,0.435345,0.0324544,0.878582,0.843722,0.0720081,0.0735294,0.551724,0.174442,0.592749,0.325831,0.223124,0.541442,0.385987,0.030426,0,0,0.0922921,0.688918,0.447418,0.117647,0.444768,0.186486,0.0983773,0.338235,0.568965,casualty
0.0505051,0.704545,0.431818,0.00642792,0,0,0.0853994,0.111111,0.792929,0.130395,0.630798,0.236523,0.242424,0.504711,0.439681,0.0651974,0.106061,0.530303,0.0752984,0.722783,0.586607,0.0918274,0.50316,0.108058,0.107438,0.381052,0.332985,casualty
0.0505319,0.4375,0.361702,0.140957,0.409657,0.25005,0.138298,0.125434,0.167996,0.176418,0.503983,0.348756,0.187943,0.397799,0.744486,0.109929,0.425488,0.278998,0.087766,0.648551,0.707986,0.143617,0.494368,0.213216,0.0531915,0.21344,0.478217,casualty
