%1. Title : 
%
%2. Sources : 
%
%
%
@RELATION Imagette

% Global features from the images :
@ATTRIBUTE  Black_Pixel_Global NUMERIC
@ATTRIBUTE  Airs_Global NUMERIC
@ATTRIBUTE  Harris_Corners_Global NUMERIC
@ATTRIBUTE  Length_Area_Global NUMERIC
@ATTRIBUTE  Mass_Center_X_Global NUMERIC
@ATTRIBUTE  Mass_Center_Y_Global NUMERIC
@ATTRIBUTE  Hough_Lines_Global NUMERIC
@ATTRIBUTE  Rows_Or_Cols_Global NUMERIC
% Features from the images splited in 16 : 
@ATTRIBUTE  Black_Pixel_0 NUMERIC
@ATTRIBUTE  Airs_0 NUMERIC
@ATTRIBUTE  Harris_Corners_0 NUMERIC
@ATTRIBUTE  Length_Area_0 NUMERIC
@ATTRIBUTE  Mass_Center_X_0 NUMERIC
@ATTRIBUTE  Mass_Center_Y_0 NUMERIC
@ATTRIBUTE  Hough_Lines_0 NUMERIC
@ATTRIBUTE  Black_Pixel_1 NUMERIC
@ATTRIBUTE  Airs_1 NUMERIC
@ATTRIBUTE  Harris_Corners_1 NUMERIC
@ATTRIBUTE  Length_Area_1 NUMERIC
@ATTRIBUTE  Mass_Center_X_1 NUMERIC
@ATTRIBUTE  Mass_Center_Y_1 NUMERIC
@ATTRIBUTE  Hough_Lines_1 NUMERIC
@ATTRIBUTE  Black_Pixel_2 NUMERIC
@ATTRIBUTE  Airs_2 NUMERIC
@ATTRIBUTE  Harris_Corners_2 NUMERIC
@ATTRIBUTE  Length_Area_2 NUMERIC
@ATTRIBUTE  Mass_Center_X_2 NUMERIC
@ATTRIBUTE  Mass_Center_Y_2 NUMERIC
@ATTRIBUTE  Hough_Lines_2 NUMERIC
@ATTRIBUTE  Black_Pixel_3 NUMERIC
@ATTRIBUTE  Airs_3 NUMERIC
@ATTRIBUTE  Harris_Corners_3 NUMERIC
@ATTRIBUTE  Length_Area_3 NUMERIC
@ATTRIBUTE  Mass_Center_X_3 NUMERIC
@ATTRIBUTE  Mass_Center_Y_3 NUMERIC
@ATTRIBUTE  Hough_Lines_3 NUMERIC
@ATTRIBUTE  Black_Pixel_4 NUMERIC
@ATTRIBUTE  Airs_4 NUMERIC
@ATTRIBUTE  Harris_Corners_4 NUMERIC
@ATTRIBUTE  Length_Area_4 NUMERIC
@ATTRIBUTE  Mass_Center_X_4 NUMERIC
@ATTRIBUTE  Mass_Center_Y_4 NUMERIC
@ATTRIBUTE  Hough_Lines_4 NUMERIC
@ATTRIBUTE  Black_Pixel_5 NUMERIC
@ATTRIBUTE  Airs_5 NUMERIC
@ATTRIBUTE  Harris_Corners_5 NUMERIC
@ATTRIBUTE  Length_Area_5 NUMERIC
@ATTRIBUTE  Mass_Center_X_5 NUMERIC
@ATTRIBUTE  Mass_Center_Y_5 NUMERIC
@ATTRIBUTE  Hough_Lines_5 NUMERIC
@ATTRIBUTE  Black_Pixel_6 NUMERIC
@ATTRIBUTE  Airs_6 NUMERIC
@ATTRIBUTE  Harris_Corners_6 NUMERIC
@ATTRIBUTE  Length_Area_6 NUMERIC
@ATTRIBUTE  Mass_Center_X_6 NUMERIC
@ATTRIBUTE  Mass_Center_Y_6 NUMERIC
@ATTRIBUTE  Hough_Lines_6 NUMERIC
@ATTRIBUTE  Black_Pixel_7 NUMERIC
@ATTRIBUTE  Airs_7 NUMERIC
@ATTRIBUTE  Harris_Corners_7 NUMERIC
@ATTRIBUTE  Length_Area_7 NUMERIC
@ATTRIBUTE  Mass_Center_X_7 NUMERIC
@ATTRIBUTE  Mass_Center_Y_7 NUMERIC
@ATTRIBUTE  Hough_Lines_7 NUMERIC
@ATTRIBUTE  Black_Pixel_8 NUMERIC
@ATTRIBUTE  Airs_8 NUMERIC
@ATTRIBUTE  Harris_Corners_8 NUMERIC
@ATTRIBUTE  Length_Area_8 NUMERIC
@ATTRIBUTE  Mass_Center_X_8 NUMERIC
@ATTRIBUTE  Mass_Center_Y_8 NUMERIC
@ATTRIBUTE  Hough_Lines_8 NUMERIC
@ATTRIBUTE  Black_Pixel_9 NUMERIC
@ATTRIBUTE  Airs_9 NUMERIC
@ATTRIBUTE  Harris_Corners_9 NUMERIC
@ATTRIBUTE  Length_Area_9 NUMERIC
@ATTRIBUTE  Mass_Center_X_9 NUMERIC
@ATTRIBUTE  Mass_Center_Y_9 NUMERIC
@ATTRIBUTE  Hough_Lines_9 NUMERIC
@ATTRIBUTE  Black_Pixel_10 NUMERIC
@ATTRIBUTE  Airs_10 NUMERIC
@ATTRIBUTE  Harris_Corners_10 NUMERIC
@ATTRIBUTE  Length_Area_10 NUMERIC
@ATTRIBUTE  Mass_Center_X_10 NUMERIC
@ATTRIBUTE  Mass_Center_Y_10 NUMERIC
@ATTRIBUTE  Hough_Lines_10 NUMERIC
@ATTRIBUTE  Black_Pixel_11 NUMERIC
@ATTRIBUTE  Airs_11 NUMERIC
@ATTRIBUTE  Harris_Corners_11 NUMERIC
@ATTRIBUTE  Length_Area_11 NUMERIC
@ATTRIBUTE  Mass_Center_X_11 NUMERIC
@ATTRIBUTE  Mass_Center_Y_11 NUMERIC
@ATTRIBUTE  Hough_Lines_11 NUMERIC
@ATTRIBUTE  Black_Pixel_12 NUMERIC
@ATTRIBUTE  Airs_12 NUMERIC
@ATTRIBUTE  Harris_Corners_12 NUMERIC
@ATTRIBUTE  Length_Area_12 NUMERIC
@ATTRIBUTE  Mass_Center_X_12 NUMERIC
@ATTRIBUTE  Mass_Center_Y_12 NUMERIC
@ATTRIBUTE  Hough_Lines_12 NUMERIC
@ATTRIBUTE  Black_Pixel_13 NUMERIC
@ATTRIBUTE  Airs_13 NUMERIC
@ATTRIBUTE  Harris_Corners_13 NUMERIC
@ATTRIBUTE  Length_Area_13 NUMERIC
@ATTRIBUTE  Mass_Center_X_13 NUMERIC
@ATTRIBUTE  Mass_Center_Y_13 NUMERIC
@ATTRIBUTE  Hough_Lines_13 NUMERIC
@ATTRIBUTE  Black_Pixel_14 NUMERIC
@ATTRIBUTE  Airs_14 NUMERIC
@ATTRIBUTE  Harris_Corners_14 NUMERIC
@ATTRIBUTE  Length_Area_14 NUMERIC
@ATTRIBUTE  Mass_Center_X_14 NUMERIC
@ATTRIBUTE  Mass_Center_Y_14 NUMERIC
@ATTRIBUTE  Hough_Lines_14 NUMERIC
@ATTRIBUTE  Black_Pixel_15 NUMERIC
@ATTRIBUTE  Airs_15 NUMERIC
@ATTRIBUTE  Harris_Corners_15 NUMERIC
@ATTRIBUTE  Length_Area_15 NUMERIC
@ATTRIBUTE  Mass_Center_X_15 NUMERIC
@ATTRIBUTE  Mass_Center_Y_15 NUMERIC
@ATTRIBUTE  Hough_Lines_15 NUMERIC
@ATTRIBUTE Class  {accident, bomb, car, casualty, electricity, fire-brigade, fire, flood, gas, injury, paramedics, person, police, road-block}

@DATA
0.135616,0.154879,15,0.121794,0.434219,0.396842,18,1,0.170507,0.347926,12,0,0.293651,0.271173,0,0.176267,0.0501152,4,0,0.215349,0.362711,0,0.177419,0.0230415,10,0.164066,0.482936,0.360815,0,0.245392,0.0276498,20,0.214198,0.640119,0.572712,0,0.093318,0.0224654,12,0.080823,0.676129,0.26027,0,0.116359,0.0264977,25,0.110102,0.766723,0.410548,0,0.12212,0.00576037,13,0.101628,0.374008,0.451613,0,0.123272,0.0270737,16,0.0764462,0.163749,0.427472,0,0.173963,0.0178571,823,0.196194,0.543908,0.386189,0,0.0230415,0.0213134,841,0,0.107143,0.120968,0,0.175115,0.110023,4,0.162698,0.449797,0.486715,0,0.213134,0.0207373,4,0.196242,0.245006,0.433336,0,0.236175,0.0478111,3,0.236732,0.433306,0.817693,0,0.0875576,0,1,0,0,0,0,0.0138249,0,3,0,0.892857,0.887097,0,0.177419,0.390553,40,0.139693,0.381437,0.709757,0,gas
0.0785309,0.219887,1,0.0828607,0.48487,0.26522,25,1,0.0728863,0.0126336,23,0,0.493421,0.642887,2,0.108358,0.0184645,1916,0,0.732204,0.305571,0,0.0918367,0.0162779,1924,0.0985613,0.791667,0.0629252,1,0.1069,0.00947522,1846,0.10332,0.677891,0.537318,2,0.000971817,0,1,0,0,0,0,0.102041,0.00655977,1826,0,0,0,2,0.107872,0.0719145,79,0.105813,0.645975,0.931001,1,0.103984,0.00291545,5,0.10619,0.392416,0.862056,0,0.0777454,0.0306122,1,0.0885773,0.348954,0.220462,0,0.0252672,0.0162779,2,0.0487147,0.18676,0.546485,0,0.0996113,0.0245384,6,0.113007,0.117016,0.362856,0,0.0952381,0.0153061,4,0.123296,0.41167,0.434624,0,0.0830904,0.0174927,6,0.106148,0.669868,0.427451,0,0.107872,0.0218659,1950,0.123639,0.487714,0.369537,2,0.0767736,0,29,0,0,0,0,0.0981535,0.0172498,10,0.107314,0.540427,0.133844,0,gas
0.0965808,0.0812253,12,0.0963938,0.487383,0.236278,24,1,0.162404,0.0246164,1,0.138048,0.717409,0.561961,1,0.0754476,0.0485934,13,0.0884945,0.329765,0.330366,0,0.11445,0.000319693,1479,0,0.286765,0.440217,0,0.120844,0.0169437,1368,0.123805,0.668301,0.789855,0,0,0,0,0,0,0,0,0.124041,0.0140665,1351,0.060704,0.535784,0.818841,0,0.127238,0.0111893,1381,0.120601,0,0,2,0.129156,0.0047954,1427,0.124044,0.25,0.146739,2,0.0741688,0.0137468,3,0.0966726,0.711899,0.678448,0,0.0255754,0.00543478,11,0,0.0730626,0.51432,0,0.158568,0.0997442,9,0.160842,0.485964,0.38523,0,0.0946292,0.00799233,2,0.098534,0.302314,0.304271,0,0.106777,0.0278133,7,0.129206,0.490624,0.390577,0,0.120205,0.0329284,6,0.130318,0.437651,0.447234,2,0.0351662,0.00319693,8,0.034928,0.764706,0.0570652,0,0.12468,0.0121483,1463,0.137227,0.438834,0.326039,0,gas
0.118022,0.0298286,3,0.117566,0.48744,0.320952,24,1,0.130094,0.0666144,4,0.139796,0.585066,0.482462,1,0.133229,0.0685737,3,0.062135,0.421959,0.288294,0,0.155172,0.028605,10,0.153759,0.313349,0.127246,0,0.165361,0.0164577,15,0.132027,0.563351,0.237417,0,0.10815,0,44,0,0,0,0,0.149687,0.00195925,36,0.141552,0.163793,0.420455,2,0.148119,0.00039185,1124,0,0.293103,0.414773,2,0.176332,0.0223354,11,0,0.4679,0.546723,2,0.137147,0.0148903,1222,0.139875,0.662226,0.408804,1,0.0619122,0.0168495,18,0,0.232895,0.0818903,0,0.128527,0.0607367,1151,0.126443,0.121839,0.629545,0,0.158307,0.0215517,28,0.147943,0.667529,0.704924,0,0.177116,0.0869906,4,0.188524,0.485479,0.80952,0,0.00705329,0.00822884,2,0,0.0689655,0.943182,0,0.0775862,0.0152821,10,0.0754118,0.551293,0.134091,0,0.125392,0.0117555,22,0.115838,0.266243,0.416039,0,gas
0.0981013,0.180262,2,0.104259,0.51045,0.46973,19,1,0.0924631,0.016317,1227,0,0.254362,0.72805,0,0.0870241,0.016317,3,0.115525,0.352894,0.382323,0,0.134421,0.020979,6,0.137118,0.342682,0.290922,0,0.144522,0.017094,4,0.144918,0.724559,0.179621,0,0.0815851,0,14,0,0,0,0,0.138306,0.024087,18,0,0.392045,0.560897,0,0.134421,0.01554,8,0,0.318862,0.664859,1,0.149961,0.0182595,1128,0.1394,0.395623,0.486467,2,0.13986,0.0648796,3,0.00562754,0.346987,0.391959,0,0.003885,0,4,0,0,0,0,0.100233,0.011655,8,0.105674,0.18568,0.825038,0,0.14763,0.0505051,6,0.136802,0.638292,0.648836,0,0.119658,0.0252525,15,0.115787,0.625419,0.461606,0,0.0551671,0.00815851,6,0.0510466,0.216696,0.855329,0,0.0761461,0.016317,6,0.0727512,0.644911,0.160914,0,0.117327,0.027195,10,0.115221,0.385539,0.55403,0,gas
0.127703,0.119781,38,0.13537,0.356906,0.372256,20,1,0.285,0.0575,11,0.20956,0.624408,0.445615,2,0.068,0.043,12,0,0.615238,0.341667,0,0.172,0.0015,10,0.14707,0.147778,0.497222,0,0.184,0.004,6,0,0.732667,0.0908333,0,0.016,0,3,0,0.453333,0.0166667,0,0.354,0.086,12,0.266455,0.356926,0.430847,1,0.057,0.098,7,0.0239706,0.566667,0.583333,0,0.153,0.006,2,0.0722548,0.298698,0.374246,1,0.148,0.0305,898,0.0706985,0.701739,0.274122,0,0.034,0.006,14,0,0,0,0,0.065,0.2775,10,0.0533415,0.286667,0.0458333,0,0.16,0.0295,18,0.155836,0.465041,0.592886,2,0.125,0.075,9,0.120953,0.478889,0.316319,0,0.081,0.022,9,0.0766513,0.292444,0.824889,0,0.2,0.0365,19,0.17214,0.506667,0.579035,2,0.006,0,2,0,0,0,0,gas
0.109971,0.115021,4,0.103492,0.490904,0.33193,16,1,0.129973,0.0450928,7,0.209032,0.157051,0.750261,0,0.165782,0.0311671,3,0.238873,0.665064,0.249042,0,0.144562,0.0125995,24,0.15503,0.717147,0.189655,0,0.148541,0.00198939,17,0,0,0,0,0,0,0,0,0,0,0,0.147215,0.0139257,4,0.144484,0.608974,0.777778,0,0.135279,0.0265252,2,0.170743,0.718498,0.731035,0,0.103448,0.0172414,4,0,0.363095,0.256979,0,0.11008,0.0875332,7,0.142152,0.321001,0.32059,0,0.00265252,0,2,0,0,0,0,0.111406,0.0291777,2,0.116821,0.496154,0.158621,0,0.179045,0.00994695,8,0.214481,0.66044,0.376592,0,0.127321,0.0384615,11,0.119851,0.490435,0.457617,0,0.156499,0.056366,17,0.163123,0.361701,0.550271,0,0,0,0,0,0,0,0,0.144562,0.00132626,640,0.0731328,0,0,0,gas
0.0932203,0.188909,35,0.102257,0.508082,0.407056,15,1,0.0849754,0.0763547,3,0,0,0,0,0.0591133,0.00307882,4,0,0,0,0,0.171182,0.0474138,8,0.184934,0.510806,0.318592,0,0.150246,0.0628079,2,0.0868195,0.768783,0.468054,0,0.0849754,0,1,0,0,0,0,0.1133,0.0123153,8,0,0.241071,0.802682,0,0.10468,0.0227833,2,0.12394,0.521545,0.314627,0,0.137931,0.023399,86,0,0.346671,0.419102,1,0.105911,0.00923645,7,0.0617151,0.546925,0.747893,0,0.0603448,0.0160099,5,0,0,0,0,0.160099,0.0745074,7,0.172834,0.211376,0.466603,0,0.126847,0.0437192,5,0.155625,0.749773,0.518205,0,0.100985,0.0757389,8,0.141493,0.556359,0.590942,0,0.0652709,0.0350985,7,0.0665519,0.21201,0.823191,0,0.0172414,0.0172414,4,0,0.892857,0.0862069,0,0.134236,0.0141626,18,0.145122,0.208262,0.281472,0,gas
0.122566,0.208296,15,0.117395,0.372857,0.351065,7,1,0.135714,0.0276786,1,0,0.550023,0.543971,0,0.0928571,0.00625,7,0,0,0,0,0.182143,0.0160714,455,0.206662,0.323214,0.679209,0,0.191071,0.01875,13,0.208821,0.644015,0.543615,0,0.0464286,0.00357143,4,0,0.796667,0.322619,0,0.108929,0.0116071,11,0,0.492109,0.150523,0,0.0910714,0.00625,12,0,0.588889,0.428571,0,0.114286,0.0285714,2,0,0.241667,0.226956,0,0.110714,0.0589286,2,0.0219888,0.629915,0.781288,0,0.0732143,0.0767857,7,0,0,0,0,0.192857,0.025,16,0.219543,0.288203,0.625794,0,0.157143,0.0928571,5,0.171525,0.352381,0.234056,0,0.216071,0.0348214,5,0.261168,0.563704,0.599027,0,0.0875,0.0133929,10,0.0969045,0.254386,0.778822,0,0.308929,0,2,0,0,0,0,0.214286,0.0303571,15,0.241601,0.475931,0.447514,0,gas
0.11745,0.166824,33,0.08523,0.305675,0.362402,13,1,0.145863,0.058906,13,0,0.403805,0.366994,1,0.13324,0.069425,14,0.125481,0.52636,0.58345,0,0.168303,0.00350631,6,0.179939,0.208143,0.4676,0,0.178121,0.148668,9,0,0.476449,0.626344,0,0.109397,0.0757363,8,0,0.432041,0.274048,0,0.171108,0.0399719,1,0.173225,0.532609,0.483513,0,0.131837,0.0301543,2,0.130892,0.721365,0.394034,0,0.0350631,0.0056101,6,0.0208969,0.120083,0.107527,0,0.0841515,0.0112202,6,0.040051,0.807642,0.63783,0,0.0490884,0.00911641,8,0,0.152174,0.395161,0,0.112202,0.026648,7,0.109148,0.337005,0.77405,0,0.199158,0.0287518,661,0.178636,0.361805,0.63527,0,0.0308555,0.181627,3,0.0616791,0.492754,0.483871,0,0.201964,0.0392707,8,0.195323,0.407267,0.362206,0,0.16129,0.00911641,18,0,0.831723,0.424612,0,0.0224404,0.154278,1,0,0,0,0,gas
0.127644,0.114022,136,0.0878808,0.273403,0.419785,20,1,0.138021,0.00846354,6,0,0.489352,0.627809,0,0.169271,0.0904948,21,0,0.390425,0.456477,0,0.141927,0.179036,9,0,0.354167,0.46875,0,0.13151,0.0234375,8,0.0716688,0.125801,0.327724,0,0.195312,0.0299479,5,0,0.278905,0.232381,0,0.166667,0.328776,3,0,0.404101,0.322911,0,0.128906,0.0644531,2,0,0.353194,0.277917,0,0.111979,0,4,0,0,0,0,0.0364583,0.0208333,4,0,0,0,0,0.0872396,0.00846354,9,0,0.393519,0.796875,0,0.141927,0.111328,2,0.141735,0.318929,0.474792,0,0.148438,0.0638021,5,0.154782,0.514945,0.417907,0,0.294271,0.0839844,9,0.316467,0.363029,0.595544,0,0.0078125,0,3,0,0,0,0,0.0403646,0.00585938,5,0,0.833333,0.851562,0,0.226562,0.48763,2,0,0.378572,0.535261,0,gas
0.103436,0.1443,2,0.105318,0.450854,0.240153,13,1,0.113027,0.0421456,6,0.162638,0.504652,0.463043,0,0.17433,0.0680077,2,0.110329,0.415621,0.15653,0,0.135057,0.0158046,944,0.0690054,0.62931,0.6875,0,0.136973,0.0138889,951,0.0701957,0.637931,0.645833,1,0.103448,0,7,0,0,0,0,0.113027,0.0579502,1,0.10859,0.371724,0.351852,0,0.10728,0.00431034,1,0.109768,0.373563,0.65,0,0.130268,0.00239464,45,0.143711,0.405172,0.465278,0,0.108238,0.0349617,7,0.137744,0.694111,0.464471,0,0.00957854,0,5,0.00462493,0.0613027,0.922839,0,0.166667,0.019636,45,0.167979,0.288451,0.665506,0,0.111111,0.00143678,10,0.124667,0.491436,0.134985,0,0.0977011,0.0205939,6,0.109966,0.382792,0.660153,0,0.139847,0.0306513,10,0.167686,0.471869,0.326389,1,0.0536398,0,4,0,0,0,0,0.154215,0.012931,5,0.172766,0.727415,0.318753,0,gas
0.116955,0.121609,7,0.117411,0.536572,0.375421,13,1,0.171329,0.0367133,786,0,0.486313,0.431186,0,0.165501,0.13345,5,0.178106,0.400047,0.304527,0,0.193473,0.16317,14,0.141123,0.519658,0.382492,0,0.0780886,0.278555,9,0,0.288462,0.292929,0,0,0,0,0,0,0,0,0.123543,0.0192308,3,0.141123,0.626923,0.39798,0,0.175991,0.00932401,3,0.160197,0.394231,0.409091,0,0.137529,0.0454545,3,0.0671648,0.723558,0.331439,0,0.0967366,0.0879953,8,0.0383101,0.307802,0.842752,0,0.0034965,0,6,0,0,0,0,0.157343,0.0250583,791,0.166435,0.430837,0.520999,0,0.108392,0.00407925,3,0.120261,0.831197,0.875421,0,0.124709,0.279138,9,0.122723,0.74923,0.15833,0,0.244755,0.039627,10,0.221219,0.322844,0.48921,2,0.0862471,0,8,0,0,0,0,0.100233,0.002331,3,0,0,0,0,gas
0.1455,0.136537,4,0.15537,0.462275,0.407145,11,1,0.167702,0.0962733,17,0.161574,0.531388,0.544106,0,0.0279503,0.00931677,5,0.0149951,0.115942,0.883333,0,0.190994,0.0427019,11,0.0838052,0.108696,0.130952,0,0.200311,0.0434783,581,0.0825188,0,0,0,0,0,0,0,0,0,0,0.220497,0.134317,26,0.24253,0.52657,0.35119,0,0.131988,0.00698758,10,0.0806996,0.0326087,0.339286,0,0.206522,0.0131988,558,0.18559,0.44824,0.416667,0,0.170807,0.0465839,10,0.205273,0.601691,0.648809,0,0.0388199,0.0232919,19,0,0.111111,0.456349,0,0.169255,0.0232919,6,0.164147,0.338729,0.700664,0,0.147516,0.0147516,12,0.131207,0.593012,0.208036,0,0.169255,0.0287267,7,0.169446,0.413527,0.423545,0,0.192547,0.0209627,6,0.176919,0.385797,0.515992,0,0.0357143,0,2,0.0209399,0.811594,0.0892857,0,0.276398,0.00698758,9,0.276543,0.492043,0.464402,0,gas
0.12262,0.0687725,2,0.132998,0.502674,0.309508,16,1,0.129572,0.0104493,4,0.148629,0.391954,0.508514,0,0.127482,0.0433647,2,0.124521,0.594592,0.727523,0,0.174504,0.0120167,28,0.14752,0.346743,0.415825,0,0.15465,0.0167189,4,0.0713524,0.600967,0.67826,0,0.0512017,0,1,0,0,0,0,0.157785,0.0229885,13,0.0823831,0.384163,0.354658,0,0.193312,0.0956113,19,0.110546,0.318247,0.316919,0,0.119122,0.0177638,4,0.0991005,0.198276,0.321248,0,0.170324,0.0637409,6,0.180321,0.359999,0.477799,0,0.00208986,0,2,0,0,0,0,0.153605,0.0271682,5,0.167258,0.292924,0.556864,0,0.0835946,0.213689,7,0.0804193,0.37931,0.462121,0,0.248694,0.0684431,11,0.255509,0.605108,0.23552,0,0.124347,0.0161964,5,0.121293,0.392282,0.672366,1,0.103448,0,1,0,0,0,0,0.123302,0.00522466,3,0.12836,0.787356,0.667172,0,gas
0.130665,0.0319442,34,0.146335,0.560774,0.463374,14,1,0.109954,0.0190972,16,0.140656,0.169136,0.797917,0,0.180556,0.0173611,54,0.167407,0.730199,0.538381,0,0.056713,0.0833333,2,0.0254289,0.861111,0.854167,0,0.269676,0.0144676,8,0.222567,0.404321,0.546875,0,0.0277778,0,5,0.0215936,0.907407,0.8125,0,0.140046,0.0619213,12,0.124054,0.146296,0.45,0,0.138889,0.0393519,3,0.141033,0.412516,0.412356,0,0.16088,0.0960648,46,0.15064,0.272634,0.463542,1,0.101852,0.00694444,4,0.102659,0.860161,0.620593,0,0.068287,0.00636574,4,0.0128137,0.0925926,0.864583,0,0.113426,0.0243056,6,0.11405,0.507716,0.215929,0,0.157407,0.0208333,9,0.171643,0.796799,0.476196,0,0.171296,0.00289352,11,0.144026,0.264074,0.272361,0,0.258102,0.104745,10,0.254054,0.33085,0.575354,1,0.0300926,0,5,0,0,0,0,0.168981,0.0480324,2,0.0798752,0.690212,0.465179,0,gas
0.105475,0.0644896,4,0.128676,0.399188,0.258451,16,1,0.114601,0.00254669,6,0.00939819,0.169454,0.434243,0,0.151104,0.0229202,1,0.208011,0.713422,0.345212,0,0.16893,0.0657895,59,0,0.295699,0.201754,0,0.164686,0.197368,37,0.0931437,0.541816,0.453704,0,0,0,0,0,0,0,0,0.142615,0.0110357,1072,0.143855,0.548387,0.43354,2,0.137521,0.00169779,4,0.130287,0.327957,0.469298,0,0.124788,0.0178268,11,0.135416,0.5,0.445175,0,0.122241,0.189728,17,0.126035,0.389012,0.713124,1,0.00848896,0,3,0.00409883,0.0573477,0.926901,0,0.102716,0.0229202,6,0.109674,0.38434,0.175551,0,0.109508,0.036927,4,0.120975,0.540334,0.672678,0,0.0840407,0.0258913,12,0.0821577,0.703649,0.21345,0,0.218166,0.162139,14,0.195458,0.35855,0.429898,2,0,0,0,0,0,0,0,0.0526316,0.00679117,17,0.00834332,0.870968,0.486842,0,gas
0.0980662,0.061993,8,0.120989,0.384668,0.266161,20,0,0.118487,0.0214286,2,0,0.122355,0.734205,0,0.163866,0.0680672,5,0.150813,0.304956,0.52333,0,0.12437,0.0117647,3,0.124846,0.602603,0.750377,0,0.128571,0.00294118,1132,0.122694,0.65068,0.713936,0,0,0,0,0,0,0,0,0.0815126,0.0121849,3,0.0870324,0.379592,0.333333,0,0.0470588,0.0138655,2,0.0504304,0.309688,0.17309,0,0.127731,0.111345,9,0.129406,0.238972,0.426183,0,0.162185,0.0810924,8,0.234431,0.575565,0.428923,1,0.0529412,0,4,0.0104918,0.0952381,0.889356,0,0.135294,0.0617647,11,0.143675,0.244983,0.391775,0,0.138655,0.039916,9,0.161099,0.525536,0.516912,0,0.103361,0.0205882,13,0.109467,0.391606,0.64739,0,0.151261,0.0302521,4,0.150511,0.547895,0.317674,2,0,0,0,0,0,0,0,0.113445,0.0130252,39,0.121004,0.664014,0.362465,0,gas
0.118149,0.12518,9,0.123923,0.407399,0.246834,23,1,0.146154,0.0274038,1003,0.0870168,0.387666,0.304,0,0.160577,0.161538,7,0.0402597,0.415629,0.436587,0,0.0759615,0.0225962,990,0.073273,0.115385,0.2,0,0.156731,0.00576923,14,0.0838989,0.427778,0.67186,0,0.0721154,0.0144231,5,0.0805476,0.637821,0.394444,0,0.114423,0.0658654,6,0.143554,0.521635,0.545833,0,0.142308,0.0480769,2,0.151958,0.50124,0.484363,2,0.0288462,0.00288462,6,0,0.143875,0.0962963,0,0.118269,0.0149038,5,0.0365785,0.579536,0.622756,0,0.103846,0.0822115,9,0.0260982,0.296265,0.32731,0,0.126923,0.0370192,11,0.126306,0.464114,0.326283,0,0.15,0.0475962,12,0.163839,0.389739,0.415598,0,0.225,0.0639423,29,0.258294,0.483974,0.494792,0,0.0576923,0.0105769,6,0.0580326,0.27466,0.839952,0,0.120192,0.0225962,962,0.125547,0.850962,0.403125,0,0.119231,0.207692,15,0,0.0304487,0.0416667,0,gas
0.119536,0.0873792,4,0.10621,0.617076,0.300059,23,1,0.119658,0.0290598,1146,0.141472,0.46982,0.531033,0,0.237607,0.0534188,11,0.168676,0.259986,0.286561,0,0.148718,0.00555556,1078,0.141177,0.586389,0.649359,0,0.148718,0.00769231,8,0.149017,0.612556,0.628697,0,0,0,0,0,0,0,0,0.0863248,0.0264957,5,0.107243,0.554835,0.406869,0,0.161538,0.163675,3,0.134098,0.497443,0.448323,0,0.0794872,0.0179487,6,0.0404746,0.193939,0.218948,0,0.137607,0.173932,4,0.109555,0.70019,0.483655,0,0.0837607,0.0179487,4,0.0123198,0.507688,0.386954,0,0.125641,0.0380342,13,0.131172,0.47091,0.394038,1,0.137607,0.268376,8,0.165432,0.485448,0.490385,0,0.22906,0.0303419,8,0.228042,0.624429,0.45801,0,0.100855,0.0277778,7,0.0896178,0.324943,0.759569,0,0.00512821,0,4,0,0,0,0,0.14188,0.0286325,16,0.148739,0.587762,0.595335,0,gas
0.134004,0.0587605,7,0.124668,0.517865,0.271174,16,1,0.167749,0.0800866,12,0.148666,0.197779,0.172095,0,0.192641,0.0411255,4,0.206179,0.451003,0.424016,0,0.172078,0.094697,10,0.150407,0.347527,0.439394,1,0.191558,0.105519,33,0.164106,0.438327,0.473596,2,0.0562771,0.00811688,2,0.0450513,0.848214,0.453283,0,0.156926,0.0330087,6,0.147571,0.344094,0.189203,0,0.146104,0.0167749,12,0.134104,0.797619,0.356061,0,0.00865801,0,4,0.00414332,0.0535714,0.0606061,0,0.209957,0.0319264,3,0.203675,0.42405,0.322288,0,0.025974,0.038961,5,0.016125,0.253968,0.0589226,0,0.138528,0.0400433,8,0.125721,0.538409,0.301037,0,0.143939,0.154762,12,0.157337,0.498089,0.452343,0,0.208874,0.0156926,5,0.201046,0.616995,0.300796,0,0.185065,0.0313853,12,0.162793,0.49615,0.496576,0,0.103896,0,3,0,0,0,0,0.17316,0.0725108,772,0.0723702,0.382341,0.712795,0,gas
