%1. Title : 
%
%2. Sources : 
%
%
%
@RELATION Imagette

% Global features from the images :
@ATTRIBUTE  Black_Pixel_Global NUMERIC
@ATTRIBUTE  Airs_Global NUMERIC
@ATTRIBUTE  Harris_Corners_Global NUMERIC
@ATTRIBUTE  Length_Area_Global NUMERIC
@ATTRIBUTE  Mass_Center_X_Global NUMERIC
@ATTRIBUTE  Mass_Center_Y_Global NUMERIC
@ATTRIBUTE  Hough_Lines_Global NUMERIC
@ATTRIBUTE  Rows_Or_Cols_Global NUMERIC
% Features from the images splited in 9 : 
@ATTRIBUTE  Black_Pixel_0 NUMERIC
@ATTRIBUTE  Airs_0 NUMERIC
@ATTRIBUTE  Harris_Corners_0 NUMERIC
@ATTRIBUTE  Length_Area_0 NUMERIC
@ATTRIBUTE  Mass_Center_X_0 NUMERIC
@ATTRIBUTE  Mass_Center_Y_0 NUMERIC
@ATTRIBUTE  Hough_Lines_0 NUMERIC
@ATTRIBUTE  Black_Pixel_1 NUMERIC
@ATTRIBUTE  Airs_1 NUMERIC
@ATTRIBUTE  Harris_Corners_1 NUMERIC
@ATTRIBUTE  Length_Area_1 NUMERIC
@ATTRIBUTE  Mass_Center_X_1 NUMERIC
@ATTRIBUTE  Mass_Center_Y_1 NUMERIC
@ATTRIBUTE  Hough_Lines_1 NUMERIC
@ATTRIBUTE  Black_Pixel_2 NUMERIC
@ATTRIBUTE  Airs_2 NUMERIC
@ATTRIBUTE  Harris_Corners_2 NUMERIC
@ATTRIBUTE  Length_Area_2 NUMERIC
@ATTRIBUTE  Mass_Center_X_2 NUMERIC
@ATTRIBUTE  Mass_Center_Y_2 NUMERIC
@ATTRIBUTE  Hough_Lines_2 NUMERIC
@ATTRIBUTE  Black_Pixel_3 NUMERIC
@ATTRIBUTE  Airs_3 NUMERIC
@ATTRIBUTE  Harris_Corners_3 NUMERIC
@ATTRIBUTE  Length_Area_3 NUMERIC
@ATTRIBUTE  Mass_Center_X_3 NUMERIC
@ATTRIBUTE  Mass_Center_Y_3 NUMERIC
@ATTRIBUTE  Hough_Lines_3 NUMERIC
@ATTRIBUTE  Black_Pixel_4 NUMERIC
@ATTRIBUTE  Airs_4 NUMERIC
@ATTRIBUTE  Harris_Corners_4 NUMERIC
@ATTRIBUTE  Length_Area_4 NUMERIC
@ATTRIBUTE  Mass_Center_X_4 NUMERIC
@ATTRIBUTE  Mass_Center_Y_4 NUMERIC
@ATTRIBUTE  Hough_Lines_4 NUMERIC
@ATTRIBUTE  Black_Pixel_5 NUMERIC
@ATTRIBUTE  Airs_5 NUMERIC
@ATTRIBUTE  Harris_Corners_5 NUMERIC
@ATTRIBUTE  Length_Area_5 NUMERIC
@ATTRIBUTE  Mass_Center_X_5 NUMERIC
@ATTRIBUTE  Mass_Center_Y_5 NUMERIC
@ATTRIBUTE  Hough_Lines_5 NUMERIC
@ATTRIBUTE  Black_Pixel_6 NUMERIC
@ATTRIBUTE  Airs_6 NUMERIC
@ATTRIBUTE  Harris_Corners_6 NUMERIC
@ATTRIBUTE  Length_Area_6 NUMERIC
@ATTRIBUTE  Mass_Center_X_6 NUMERIC
@ATTRIBUTE  Mass_Center_Y_6 NUMERIC
@ATTRIBUTE  Hough_Lines_6 NUMERIC
@ATTRIBUTE  Black_Pixel_7 NUMERIC
@ATTRIBUTE  Airs_7 NUMERIC
@ATTRIBUTE  Harris_Corners_7 NUMERIC
@ATTRIBUTE  Length_Area_7 NUMERIC
@ATTRIBUTE  Mass_Center_X_7 NUMERIC
@ATTRIBUTE  Mass_Center_Y_7 NUMERIC
@ATTRIBUTE  Hough_Lines_7 NUMERIC
@ATTRIBUTE  Black_Pixel_8 NUMERIC
@ATTRIBUTE  Airs_8 NUMERIC
@ATTRIBUTE  Harris_Corners_8 NUMERIC
@ATTRIBUTE  Length_Area_8 NUMERIC
@ATTRIBUTE  Mass_Center_X_8 NUMERIC
@ATTRIBUTE  Mass_Center_Y_8 NUMERIC
@ATTRIBUTE  Hough_Lines_8 NUMERIC
@ATTRIBUTE Class  {accident, bomb, car, casualty, electricity, fire-brigade, fire, flood, gas, injury, paramedics, person, police, road-block}

@DATA
0.130317,0.0649321,104,0.11267,0.286318,0.487845,0,1,0.161765,0.0588235,13,0,0.315826,0.717687,0,0.0546218,0.00420168,16,0,0,0,0,0,0,0,0,0,0,0,0.193277,0.0441176,456,0.167197,0.257298,0.358466,0,0.201681,0.039916,423,0.212824,0.576797,0.490079,0,0.012605,0,3,0,0.72549,0.904762,0,0.153361,0.0147059,466,0.162872,0.444538,0.738776,0,0.313025,0.0052521,419,0.361148,0.468212,0.508735,0,0.157563,0.0241597,14,0.150252,0.392332,0.273185,0,electricity
0.107493,0.0037962,13,0.125184,0.271227,0.437538,1,1,0.173333,0.0419048,467,0,0.347695,0.404444,0,0.00571429,0,2,0,0,0,0,0,0,0,0,0,0,0,0.234286,0.0190476,18,0.229902,0.352986,0.686349,0,0.0704762,0.00190476,5,0.0420401,0.126984,0.573333,0,0.047619,0.00857143,3,0,0.375283,0.398095,0,0.0838095,0.0333333,6,0.105574,0.710655,0.493508,0,0.260952,0.0542857,32,0.32888,0.441667,0.509,0,0.146667,0.0419048,16,0.142359,0.339212,0.310123,0,electricity
0.126038,0.0938365,11,0.154483,0.444943,0.399738,1,1,0.155294,0.0647059,15,0,0,0,0,0.0847059,0.00470588,5,0,0.267157,0.216667,0,0.00470588,0,1,0,0,0,0,0.256471,0.0329412,349,0.2231,0.313725,0.583809,0,0.162353,0.00235294,5,0.0821165,0.362745,0.653333,0,0.0964706,0.0529412,4,0,0.578164,0.760424,0,0.112941,0.00705882,13,0.133645,0.439776,0.716191,0,0.291765,0.104706,4,0.284689,0.547712,0.428778,0,0.0729412,0.00352941,10,0.0356286,0.205882,0.16,0,electricity
0.108739,0.103896,13,0.105199,0.231328,0.369515,0,1,0.153684,0.0189474,2,0,0.134503,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189474,0.101053,7,0.205883,0.311612,0.839365,0,0.157895,0.00421053,8,0.0998459,0.258981,0.263492,0,0.00842105,0,2,0,0,0,0,0.0926316,0.0115789,4,0.109711,0.74269,0.693333,0,0.271579,0.217895,6,0.143261,0.322767,0.485303,0,0.157895,0.0557895,419,0.196094,0.466316,0.3984,0,electricity
0.0644215,0.10356,25,0.0912634,0.477498,0.729585,10,1,0.0431985,0.00988051,1,0.0436502,0.781113,0.809715,0,0.0638787,0.0326287,4,0,0.484375,0.424949,3,0.0294118,0,6,0,0,0,0,0.0202206,0.0011489,8,0.0176727,0.815104,0.0459002,0,0.107996,0.142463,5,0.121723,0.784647,0.558637,0,0.0284926,0.00321691,14,0.0249603,0,0,0,0.111673,0.0811121,23,0.12562,0.578984,0.740301,0,0.148438,0.319393,16,0.192864,0.437286,0.600527,2,0.0482537,0.0395221,24,0.0727163,0.377993,0.656271,2,electricity
0.0682033,0.0663712,8,0.0935075,0.334117,0.712615,9,1,0.100538,0.0134409,7,0.116295,0.668648,0.543875,2,0.0327957,0.0147849,16,0.0122193,0.0666667,0.165323,0,0,0,0,0,0,0,0,0.110753,0.0172043,1676,0.124442,0.14413,0.317989,0,0.0774194,0.00698925,1783,0.0832822,0.615033,0.732764,0,0.0413978,0,8,0,0,0,0,0.0591398,0.0129032,9,0.0618431,0.206891,0.890069,0,0.169892,0.0744624,9,0.207472,0.583464,0.798285,3,0.0639785,0.0693548,6,0.0904951,0.40919,0.652962,2,electricity
0.0664771,0.0800284,9,0.074725,0.522986,0.472987,11,1,0.0895522,0.0164179,62,0.0963961,0.524034,0.588473,2,0.0533049,0.0217484,10,0.0160897,0.651356,0.0780152,0,0.0102345,0,3,0,0,0,0,0.084435,0.00234542,2258,0.0757663,0.296372,0.21547,0,0.0993603,0.0108742,2161,0.0985275,0.445055,0.521866,0,0,0,0,0,0,0,0,0.0729211,0.0511727,12,0.0856139,0.643039,0.696916,0,0.133475,0.488913,16,0.160031,0.305476,0.8,2,0.0605544,0.0334755,7,0.0896033,0.404856,0.756174,2,electricity
0.0734694,0.424097,5,0.0999239,0.429488,0.694485,11,1,0.0314286,0.00142857,2,0.0218907,0.905556,0.747619,0,0.101905,0.194524,8,0.127409,0.276061,0.666187,1,0.0338095,0.0111905,10,0,0.235333,0.0863333,0,0.0390476,0,5,0,0,0,0,0.0961905,0.0916667,6,0.108131,0.349675,0.384879,2,0.077619,0.0171429,8,0.087757,0.219662,0.293237,0,0.157143,0.0345238,6,0.170722,0.504718,0.661553,0,0.119048,0.0609524,6,0.139223,0.478207,0.510175,0,0.0657143,0.0264286,6,0.0882819,0.403788,0.571753,2,electricity
0.0675466,0.270109,8,0.0875311,0.568634,0.5962,14,1,0.00796253,0,1,0,0,0,0,0.0810304,0.0149883,24,0.0909973,0.675,0.56653,1,0.0533958,0.0306792,8,0.00877186,0.290023,0.171134,0,0.0491803,0,6,0,0,0,0,0.130211,0.0946136,77,0.104921,0.58196,0.663751,0,0.036534,0.00444965,6,0.0309905,0.0738095,0.610929,0,0.0833724,0.0629977,2,0.0764636,0.394447,0.741079,2,0.157377,0.481265,2,0.187251,0.653573,0.576943,2,0.0749415,0.0173302,6,0.0709842,0.411018,0.543172,2,electricity
0.130834,0.113496,9,0.128979,0.513605,0.427647,6,1,0.105903,0.0138889,10,0.0618532,0.769841,0.678571,0,0.119792,0.0286458,2,0.152275,0.350369,0.274921,0,0.0711806,0.0078125,2,0,0.203704,0.0416667,0,0.0920139,0.0234375,538,0.0805684,0.681097,0.195008,0,0.217014,0.0260417,8,0.224019,0.724329,0.570161,0,0.0625,0.0208333,3,0.0664657,0.689352,0.856597,0,0.215278,0.131944,5,0.183213,0.381889,0.558671,0,0.277778,0.241319,16,0.248189,0.390469,0.404078,0,0.0798611,0.0112847,14,0,0.222689,0.130777,0,electricity
0.102703,0.124474,29,0.116719,0.505325,0.573555,3,1,0.186486,0.0128378,670,0.147274,0.64127,0.499786,0,0.05,0.0135135,14,0,0.127778,0.138138,0,0,0,0,0,0,0,0,0.133784,0.00540541,10,0.122828,0.449259,0.300701,0,0.193243,0.0182432,3,0.180105,0.289815,0.688188,0,0,0,0,0,0,0,0,0.225676,0.0804054,10,0.151232,0.62834,0.485056,0,0.136486,0.162838,12,0.136847,0.337628,0.277398,0,0.022973,0.0432432,4,0,0.816667,0.90991,0,electricity
0.120766,0.381846,6,0.085902,0.470942,0.471575,6,1,0.0626781,0.00213675,5,0.0363038,0.861111,0.717949,0,0.149573,0.0434473,10,0.18817,0.402981,0.344941,0,0.0384615,0.00356125,7,0,0,0,0,0.0997151,0.014245,1,0.0914028,0.37963,0.188889,0,0.237892,0.0662393,2,0.202438,0.521605,0.396011,0,0.017094,0,1,0,0.716049,0.934473,0,0.122507,0.017094,13,0.132943,0.376296,0.748376,0,0.249288,0.0662393,44,0.231941,0.392661,0.499367,0,0.111111,0.011396,13,0.109314,0.354303,0.18728,0,electricity
0.118644,0.0255179,7,0.145082,0.489914,0.573224,6,1,0.0581197,0.0025641,5,0,0.766667,0.820513,0,0.184615,0.0717949,4,0.205699,0.449444,0.437179,0,0.00512821,0,4,0,0,0,0,0.126496,0.017094,3,0.113517,0.64505,0.200855,0,0.244444,0.0333333,3,0.212449,0.343492,0.464469,0,0.323077,0,9,0,0,0,0,0.124786,0.0153846,24,0.100633,0.533333,0.713675,0,0.247863,0.0641026,5,0.253735,0.437309,0.467432,0,0.0888889,0.0222222,6,0.116503,0.392963,0.214815,0,electricity
0.142499,0.104627,2,0.148476,0.484166,0.472071,4,1,0.17274,0.0121457,5,0.157081,0.674561,0.524392,0,0.0863698,0.00269906,6,0,0.0935673,0.19943,0,0.00404858,0,2,0,0,0,0,0.276653,0.0661269,21,0.247665,0.31332,0.5239,0,0.190283,0.0519568,9,0.111771,0.454581,0.711016,0,0.112011,0.0958165,2,0.0671654,0.35614,0.34245,0,0.217274,0.0188934,3,0.231443,0.766732,0.605413,0,0.225371,0.0182186,34,0.236188,0.495746,0.486358,0,0.0877193,0.0357625,8,0.123701,0.397348,0.571479,0,electricity
0.110982,0.130597,3,0.104594,0.463537,0.695709,3,1,0.184669,0.0319396,3,0.18702,0.480769,0.382739,0,0.0197445,0.0156794,2,0,0,0,0,0,0,0,0,0,0,0,0.0638792,0.00813008,11,0.0634465,0.565476,0.0609756,0,0.182346,0.0214866,740,0.193369,0.415205,0.326487,0,0.239257,0,1,0,0,0,0,0.228804,0.140534,12,0.208373,0.679312,0.486612,0,0.206736,0.0766551,3,0.1879,0.471778,0.491813,0,0.0987224,0.0191638,4,0.122825,0.464584,0.378164,1,electricity
0.107451,0.0768969,84,0.0890457,0.520241,0.708258,4,1,0.167021,0.00691489,805,0.175407,0.6725,0.408511,0,0.0351064,0.00425532,3,0,0.143939,0.083011,0,0,0,0,0,0,0,0,0.0808511,0.012766,904,0.0732901,0.561447,0.153184,0,0.197872,0.00319149,2,0.145792,0.73743,0.591267,0,0.369149,0,8,0,0,0,0,0.204255,0.0154255,86,0.210065,0.550113,0.772312,0,0.203191,0.132979,4,0.0963495,0.448039,0.478674,0,0.0968085,0.0420213,6,0.109256,0.45439,0.438584,1,electricity
0.101654,0.180668,38,0.11799,0.355787,0.585545,6,1,0.152462,0.0265152,10,0,0.499209,0.384988,0,0.00662879,0,4,0,0,0,0,0,0,0,0,0,0,0,0.148674,0.00662879,21,0.12492,0.22096,0.387741,0,0.147727,0.0104167,12,0.135284,0.510714,0.622078,0,0.00284091,0,2,0,0,0,0,0.143939,0.0250947,4,0.148008,0.697347,0.433301,0,0.22822,0.103693,14,0.101864,0.55098,0.675158,0,0.125,0.0113636,8,0.130506,0.422149,0.334405,2,electricity
0.0899423,0.0963861,8,0.0640557,0.380021,0.469532,9,1,0.1125,0.0241667,4,0.129029,0.568891,0.631721,1,0.0575,0.0183333,4,0,0.219673,0.143799,0,0,0,0,0,0,0,0,0.1375,0.01,41,0.141502,0.16026,0.326254,0,0.1,0.00375,1097,0.0962055,0.371111,0.590741,0,0.0025,0,2,0,0,0,0,0.144167,0.0329167,32,0.135735,0.725734,0.693664,0,0.171667,0.0829167,3,0.103901,0.414978,0.435298,0,0.105833,0.0116667,6,0.109424,0.440089,0.256807,1,electricity
0.095764,0.0796307,36,0.112715,0.352925,0.516263,8,1,0.10925,0.0311005,6,0.0476631,0.59814,0.677283,1,0.0685805,0.0442584,4,0.0977518,0.43741,0.197438,1,0,0,0,0,0,0,0,0.119617,0.00917065,15,0.119348,0.251298,0.231085,0,0.118022,0.011563,49,0.113907,0.225349,0.549893,0,0.0295056,0,3,0,0,0,0,0.240829,0.111643,7,0.291733,0.598227,0.531368,1,0.120415,0.0753589,10,0.0941183,0.382909,0.517042,0,0.106858,0.0299043,4,0.117649,0.443182,0.302746,2,electricity
0.0784962,0.00543478,2,0.0965358,0.426187,0.689247,13,1,0.0598958,0.0078125,8,0.0588669,0.691667,0.808862,1,0.0864583,0.0257812,8,0.0453775,0.461002,0.333282,2,0.0197917,0.0117188,8,0,0,0,0,0.146875,0.0481771,14,0.142295,0.253926,0.388507,0,0.0645833,0.00677083,6,0.0628386,0.846825,0.804501,0,0.0192708,0,2,0.0101486,0.05,0.859375,0,0.0682292,0.00390625,1772,0.0869702,0.696465,0.514205,0,0.155208,0.0533854,7,0.166855,0.652915,0.803577,2,0.0953125,0.0838542,2,0.0774598,0.19102,0.300442,2,electricity
0.0792119,0.277727,16837,0.097585,0.515617,0.693028,5,1,0.075105,0.0244223,3,0.0718765,0.667411,0.763716,0,0.0929622,0.0189076,6,0.0935285,0.482143,0.290588,2,0.00735294,0.00052521,4,0,0.0809524,0.0333333,0,0.153887,0.0485819,1749,0.157606,0.2402,0.43263,0,0.0598739,0.00393908,1811,0.0586397,0.0357143,0.334559,0,0.0672269,0.00787815,1771,0.0591121,0.220659,0.692637,0,0.00945378,0.00210084,2,0,0,0,0,0.12605,0.0640756,39,0.137347,0.435335,0.770176,2,0.13708,0.0656513,37,0.14146,0.34747,0.472497,0,electricity
0.0775544,0.149525,23,0.0934671,0.373531,0.387074,11,1,0.0916316,0.016129,2010,0.0953555,0.591536,0.658522,2,0.0472183,0.0287518,2,0,0.345622,0.124051,0,0,0,0,0,0,0,0,0.124357,0.0184666,1948,0.103389,0.120095,0.323734,0,0.120617,0.0201029,1945,0.113309,0.759259,0.517982,0,0.107059,0,3,0,0,0,0,0.0785414,0.0189341,2,0.079709,0.342294,0.386703,0,0.167368,0.13511,11,0.120952,0.56026,0.692351,2,0.087424,0.0261805,13,0.0926032,0.445806,0.498937,3,electricity
0.0901979,0.173579,26,0.10213,0.356681,0.648416,15,1,0.160317,0.0701058,1691,0.144029,0.292081,0.477582,2,0.0608466,0.00343915,1784,0.0567385,0.824074,0.832143,0,0.0238095,0.00026455,14,0.011587,0.104938,0.87619,0,0.00899471,0,2,0,0,0,0,0.132275,0.0010582,1590,0.131396,0.538272,0.742381,2,0.0407407,0.00634921,10,0.0223882,0,0,0,0.191005,0.00793651,4,0.163352,0.679549,0.626137,1,0.143386,0.0732804,1,0.15822,0.415405,0.477581,1,0.0666667,0.0322751,9,0.0727359,0.386475,0.47754,1,electricity
0.0660822,0.0420078,17,0.0754632,0.542235,0.463696,10,1,0.06,0.0261224,7,0.0561964,0.733631,0.773066,1,0.0963265,0.0257143,19,0.0746558,0.550709,0.212701,2,0.0232653,0,8,0,0,0,0,0.153469,0.0406122,34,0.161278,0.274742,0.400504,1,0.0620408,0.00265306,2405,0.0601294,0.814286,0.7,0,0.0412245,0.00836735,41,0.0358647,0.186866,0.795029,0,0.00693878,0,4,0,0,0,0,0.0746939,0.00204082,18,0.0279412,0.814286,0.671429,1,0.113878,0.257755,8,0.0780201,0.197078,0.358092,3,electricity
0.122523,0.127646,10,0.106482,0.541508,0.258777,5,1,0.140816,0.0147959,861,0.153641,0.7875,0.428571,0,0.0795918,0.0367347,11,0,0.424802,0.119845,0,0.00102041,0,4,0,0,0,0,0.0530612,0.0122449,6,0.0411183,0.693687,0.0761699,0,0.206122,0.0821429,839,0.14603,0.537103,0.428571,1,0.0663265,0.00459184,5,0.0971688,0.404356,0.628556,0,0.304082,0.129592,9,0.284116,0.506474,0.67515,0,0.202041,0.12449,13,0.204248,0.325593,0.362126,1,0.0846939,0.0489796,19,0.0818912,0.293889,0.166893,0,electricity
0.120302,0.0942606,3,0.123311,0.392682,0.450105,7,1,0.0672269,0.0154062,3,0.0653045,0.761905,0.828431,0,0.114846,0.0214753,11,0.116775,0.472606,0.377363,0,0.0681606,0.0149393,10,0,0.111111,0.0620915,0,0.12605,0.0154062,4,0.11916,0.736332,0.472948,0,0.0728291,0.00186741,989,0.0342268,0.047619,0.269608,0,0.152194,0.00420168,9,0.155885,0.60084,0.770888,0,0.148459,0.0280112,12,0.127808,0.373865,0.793364,0,0.248366,0.120448,8,0.132968,0.655544,0.477941,1,0.0980392,0.0420168,5,0.0551664,0.189463,0.15201,0,electricity
0.134116,0.0358852,7,0.138892,0.286956,0.625038,6,1,0.131579,0.0328947,672,0.125935,0.626097,0.678646,0,0.123684,0.0815789,5,0,0.432189,0.24692,0,0.025,0,6,0,0,0,0,0.144737,0.0230263,686,0.132489,0.565274,0.363731,0,0.181579,0.0197368,679,0.163623,0.675034,0.708077,0,0.00263158,0,1,0,0,0,0,0.259211,0.0875,6,0.240044,0.458681,0.651251,0,0.25,0.0519737,6,0.124619,0.404766,0.469808,0,0.118421,0.0296053,22,0.0702979,0.387383,0.251394,0,electricity
0.108766,0.103515,21,0.132246,0.620642,0.675544,7,1,0.0906433,0.00243665,14,0.0915606,0.824561,0.669753,0,0.106238,0.0307018,4,0.0520725,0.459962,0.360097,0,0.045809,0.00877193,15,0,0.25,0.087963,0,0.039961,0.00487329,3,0.033039,0.796296,0.0881344,0,0.120858,0.0497076,972,0.0330404,0.401608,0.444239,0,0.180312,0.037037,7,0.181436,0.394126,0.46978,0,0.0838207,0.00487329,940,0.0685319,0,0,0,0.234893,0.0779727,2,0.187927,0.42813,0.497755,0,0.104288,0.183236,10,0.0515016,0.420877,0.404601,0,electricity
0.0952498,0.405037,8,0.0769317,0.534386,0.597636,9,1,0.0204545,0,5,0.0117313,0.895833,0.872727,0,0.133333,0.0492424,19,0.127117,0.479167,0.533333,2,0.0590909,0.00909091,8,0.0668913,0.328305,0.0977011,0,0.0878788,0.00795455,8,0.0753992,0.838735,0.373401,0,0.14697,0.0492424,4,0.125946,0.368208,0.524296,0,0.0371212,0.00454545,8,0.0246639,0.117063,0.580087,0,0.137121,0.0659091,11,0.0974542,0.511871,0.672417,0,0.167424,0.0662879,8,0.146358,0.380523,0.402377,0,0.0825758,0.0515152,12,0.0887625,0.477273,0.307346,0,electricity
0.095075,0.0599315,14,0.0702796,0.533364,0.524168,11,1,0.077381,0.0137649,33,0.0841174,0.724297,0.688428,0,0.0796131,0.0353423,5,0.0917475,0.453078,0.327864,0,0.0483631,0.0386905,6,0,0.287891,0.0953503,0,0.0654762,0.00892857,10,0.0631714,0.691836,0.215498,0,0.0677083,0.0130208,6,0.0727091,0.5,0.386905,0,0.0974702,0.015625,27,0.107229,0.291321,0.624008,0,0.177083,0.123884,5,0.221722,0.340546,0.676701,0,0.166667,0.0859375,16,0.198177,0.585525,0.560293,2,0.0840774,0.113839,29,0.112357,0.315008,0.418155,0,electricity
0.0791076,0.118893,111,0.0941742,0.378557,0.574571,9,1,0.0364198,0.00493827,14,0.0219045,0.888889,0.766667,0,0.103704,0.0277778,8,0.109748,0.473865,0.392099,0,0.0561728,0.00864198,34,0,0.444856,0.0675926,0,0.0333333,0.00432099,6,0.0187122,0.444444,0.104167,0,0.0987654,0.0160494,4,0.0741584,0.506173,0.517048,0,0.0469136,0.00277778,4,0.0312076,0.0716049,0.704444,0,0.17716,0.0209877,12,0.203789,0.428177,0.576743,0,0.166049,0.32284,8,0.177164,0.40239,0.397593,2,0.00432099,0.00123457,6,0,0.0740741,0.391667,0,electricity
0.0939506,0.363647,17,0.077626,0.388846,0.511538,9,1,0.0614815,0.00185185,4,0.0568881,0.444444,0.31,0,0.106667,0.0240741,13,0.106842,0.436276,0.320786,1,0.0444444,0.0222222,4,0,0.166667,0.0883333,0,0.0192593,0.00222222,4,0.0102959,0.425926,0.04,0,0.182963,0.0303704,8,0.19542,0.548222,0.521054,0,0.0111111,0.0155556,5,0,0.843621,0.935556,0,0.193333,0.127407,17,0.227028,0.336956,0.507841,0,0.163704,0.0433333,34,0.149542,0.340427,0.387001,1,0.0807407,0.0240741,12,0.0846204,0.386243,0.204895,1,electricity
0.0832129,0.387466,13177,0.0877165,0.614152,0.528575,7,1,0.00438871,0,4,0,0,0,0,0.118495,0.0413793,6,0.119995,0.478478,0.538837,2,0.0595611,0.0131661,13,0,0.457835,0.0893837,0,0.0407524,0.00125392,2,0.0245405,0.896552,0.309091,0,0.110345,0.0291536,14,0.0795573,0.38711,0.44463,0,0.0420063,0,11,0,0.0689655,0.7,0,0.144828,0.183072,4,0.131918,0.504627,0.739304,0,0.194984,0.0739812,34,0.0962965,0.459953,0.44902,5,0.0482759,0.0269592,6,0.048829,0.284582,0.199754,0,electricity
0.0876344,0.066129,148,0.0718643,0.582433,0.445029,7,1,0,0,0,0,0,0,0,0.119748,0.0252101,5,0.13186,0.505527,0.146592,1,0.0210084,0,2,0,0,0,0,0.0245098,0,2,0,0,0,0,0.163165,0.0983894,1229,0.0710925,0.623464,0.478529,1,0.0602241,0.017507,5,0.0241991,0.287257,0.433067,0,0.184174,0.0143557,36,0.128819,0.508042,0.677581,0,0.161765,0.0581232,19,0.148394,0.351103,0.413102,1,0.0896359,0.0329132,11,0.0802047,0.355021,0.238881,1,electricity
0.116667,0.193561,22,0.0778685,0.545036,0.507707,11,1,0.0831169,0.0147186,5,0.0759655,0.690476,0.796694,0,0.103896,0.0268398,8,0.10347,0.470295,0.382742,1,0.0961039,0.0354978,9,0.0920316,0.27381,0.0818182,0,0.0865801,0.0125541,1125,0.0746375,0.545503,0.195354,0,0.105628,0.0220779,17,0.0700416,0.269841,0.298485,0,0.132468,0.0030303,15,0.122414,0.245216,0.639681,0,0.198268,0.349784,13,0.159852,0.420281,0.673888,0,0.206926,0.100433,10,0.175569,0.466347,0.50425,1,0.0761905,0.0441558,12,0.0857354,0.468049,0.485621,0,electricity
0.122981,0.0886622,7,0.0980376,0.542274,0.708549,7,1,0.0263158,0.00404858,5,0,0.842105,0.894231,0,0.146761,0.0521255,13,0,0.487989,0.558925,0,0.0880567,0.0273279,1,0.0954418,0.316155,0.145099,0,0.115385,0.0111336,3,0.0992613,0.765284,0.353244,0,0.103239,0.00354251,940,0.0803151,0.280702,0.301282,0,0.1417,0.013664,4,0.133465,0.251909,0.657956,0,0.142713,0,918,0.141555,0.39518,0.835503,0,0.275304,0.115385,49,0.217822,0.458767,0.566874,2,0.105263,0.0379555,5,0,0.3992,0.380806,0,electricity
0.0912467,0.371176,15,0.0863396,0.41345,0.679825,7,1,0.0993432,0.00205255,7,0,0.721429,0.696552,1,0.0870279,0.00944171,25,0,0.375661,0.177682,0,0.0213465,0,4,0,0,0,0,0.134647,0.00738916,1164,0.139692,0.251227,0.392424,0,0.0944171,0.0455665,17,0.0739246,0.717893,0.552377,0,0.0311987,0,6,0,0,0,0,0.0706076,0.0270936,8,0.0733965,0.271723,0.542359,0,0.237274,0.0747126,5,0.194951,0.496313,0.616623,2,0.0837438,0.045977,6,0.10993,0.416667,0.380136,2,electricity
0.125986,0.118548,5,0.0923818,0.482609,0.422254,7,1,0.134771,0.00808625,944,0.0550622,0.687302,0.587421,1,0.0673854,0.0283019,3,0.0225895,0.212454,0.148363,0,0,0,0,0,0,0,0,0.167116,0.0202156,39,0.169354,0.369614,0.321503,0,0.211141,0.0238095,12,0.197516,0.213158,0.161753,0,0.0781671,0.0161725,14,0.0667798,0.391865,0.237028,0,0.109614,0.0444744,1,0.0901136,0.657268,0.844836,0,0.25876,0.0920934,8,0.264513,0.389231,0.598451,2,0.109614,0.0274034,14,0.120746,0.420794,0.233888,1,electricity
0.100031,0.331107,93,0.0895123,0.418954,0.489012,12,1,0.093007,0.00944056,1363,0.0979397,0.713942,0.693561,1,0.0825175,0.0223776,12,0,0.211664,0.198562,0,0,0,0,0,0,0,0,0.215385,0.422028,16,0.221976,0.465718,0.556427,1,0.161538,0.0475524,12,0.185109,0.459643,0.536544,1,0.034965,0.0115385,7,0,0.673077,0.875,0,0.0461538,0.0230769,1,0.0422562,0.730294,0.819753,0,0.211888,0.404196,2,0.11666,0.435996,0.451241,1,0.0678322,0.00384615,14,0.0711627,0.248271,0.195849,0,electricity
0.113255,0.117166,5,0.102014,0.204856,0.224629,19,0,0.149389,0.0327158,253,0.158386,0.575827,0.550205,0,0.169886,0.00473,8,0.0834888,0.818358,0.438775,3,0.0382341,0.00492708,2442,0,0.131413,0.762935,0,0.186835,0.333071,9,0.141079,0.20859,0.193798,4,0.0622783,0.00729208,21,0.0732801,0.300847,0.309109,2,0.0973591,0.0433583,11,0.110129,0.574146,0.534526,2,0.17501,0.016555,12,0.184231,0.472356,0.552759,0,0.110761,0.0277887,3,0.104497,0.628552,0.5339,2,0.0473,0.00571541,8,0.0446973,0.18811,0.151868,1,fire-brigade
