@relation 'Imagette-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.BestFirst -D 1 -N 10'

@attribute Airs_Center_X_GLOBAL numeric
@attribute Airs_Triangle_2_X_GLOBAL numeric
@attribute Harris_Corners_X_GLOBAL numeric
@attribute Mass_Center_X_Global numeric
@attribute Mass_Center_Y_Global numeric
@attribute Hough_Lines_Vertical_Global numeric
@attribute Hough_Lines_Horizontal_Global numeric
@attribute Hough_Lines_DiagonalPos_Global numeric
@attribute Hough_Lines_DiagonalNeg_Global numeric
@attribute Hough_Circles_X_Global numeric
@attribute Hough_Circles_Y_Global numeric
@attribute Hough_Circles_Radius_Global numeric
@attribute Rows_Or_Cols_Global numeric
@attribute Black_Pixel_0 numeric
@attribute Airs_Center_X_0 numeric
@attribute Airs_Triangle_1_X_0 numeric
@attribute Airs_Contours_0 numeric
@attribute Harris_Corners_X_0 numeric
@attribute Mass_Center_X_0 numeric
@attribute Mass_Center_Y_0 numeric
@attribute Hough_Lines_Vertical_0 numeric
@attribute Hough_Lines_Horizontal_0 numeric
@attribute Hough_Lines_DiagonalPos_0 numeric
@attribute Hough_Lines_DiagonalNeg_0 numeric
@attribute Airs_Center_X_1 numeric
@attribute Airs_Center_Y_1 numeric
@attribute Airs_Triangle_1_X_1 numeric
@attribute Airs_Triangle_1_Y_1 numeric
@attribute Mass_Center_X_1 numeric
@attribute Mass_Center_Y_1 numeric
@attribute Hough_Lines_Vertical_1 numeric
@attribute Hough_Lines_Horizontal_1 numeric
@attribute Hough_Lines_DiagonalPos_1 numeric
@attribute Hough_Lines_DiagonalNeg_1 numeric
@attribute Hough_Circles_Radius_1 numeric
@attribute Airs_Center_X_2 numeric
@attribute Airs_Triangle_1_X_2 numeric
@attribute Airs_Triangle_1_Y_2 numeric
@attribute Mass_Center_X_2 numeric
@attribute Mass_Center_Y_2 numeric
@attribute Hough_Lines_Vertical_2 numeric
@attribute Hough_Lines_Horizontal_2 numeric
@attribute Hough_Lines_DiagonalPos_2 numeric
@attribute Hough_Lines_DiagonalNeg_2 numeric
@attribute Hough_Lines_Nb_2 numeric
@attribute Hough_Circles_Radius_2 numeric
@attribute Black_Pixel_3 numeric
@attribute Airs_Center_X_3 numeric
@attribute Airs_Triangle_1_X_3 numeric
@attribute Airs_Triangle_1_Y_3 numeric
@attribute Mass_Center_X_3 numeric
@attribute Mass_Center_Y_3 numeric
@attribute Hough_Lines_Vertical_3 numeric
@attribute Hough_Lines_Horizontal_3 numeric
@attribute Hough_Lines_DiagonalPos_3 numeric
@attribute Hough_Lines_DiagonalNeg_3 numeric
@attribute Hough_Circles_Radius_3 numeric
@attribute Class {accident,bomb,car,casualty,electricity,fire-brigade,fire,flood,gas,injury,paramedics,person,police,road-block}

@data
49.3865,17.172,20.528,0.342834,0.704548,2.94118,79.4118,8.82353,8.82353,52.5024,49.1709,29.9207,0,11.8999,54.9383,33.812,373.735,38.2716,0.258508,0.535494,42.8571,42.8571,14.2857,0,30.2469,165.895,-14.8148,50.1543,0.471438,0.68968,0,20,0,80,58.3333,49.287,189.839,254.577,0.428446,0.576731,10.5263,57.8947,0,31.5789,19,29.1667,14.4376,49.3827,103.192,214.248,0.483793,0.544757,0,25,12.5,62.5,36.1111,car
49.5131,-9.13781,14.3829,0.357481,0.669566,10,76.6667,6.66667,6.66667,54.5263,52.3294,29.8353,0,12.2807,50.6579,18.695,429.544,25,0.203826,0.282407,25,50,25,0,34.2105,133.22,70.8351,260.905,0.533441,0.595689,0,50,0,50,50.7937,49.3421,1.31579,-113.562,0.32499,0.397476,14.2857,52.381,14.2857,19.0476,21,28.5714,14.6303,48.6842,-20.2085,260.985,0.620287,0.464974,0,50,18.75,31.25,28.5714,car
49.4506,16.2055,14.9038,0.487136,0.701505,3.7037,62.963,7.40741,25.9259,54.9451,43.8427,30.7221,0,10.0538,49.4506,105.109,488.209,25.2747,0.139024,0.542925,37.5,37.5,25,0,35.7143,113.173,-3.26193,24.5543,0.424764,0.356123,0,25,0,75,40.7801,49.4506,-50.1499,100.416,0.617326,0.67198,9.52381,76.1905,4.7619,9.52381,21,30.8511,13.257,48.9011,103.087,113.755,0.3544,0.504312,0,57.1429,28.5714,14.2857,26.5957,car
49.7674,15.747,16.2015,0.47817,0.641133,0,73.6842,10.5263,15.7895,52.1932,47.9219,30.7807,0,7.82536,49.5327,-4.18101,574.375,24.2991,0.120158,0.346931,60,20,20,0,49.5327,82.4237,-6.81305,19.0597,0.748979,0.606173,0,33.3333,0,66.6667,35.3731,49.5327,36.7328,118.029,0.423497,0.403948,8.33333,54.1667,8.33333,29.1667,24,33.209,9.61082,49.5327,149.29,-37.2178,0.556231,0.476242,5.55556,50,33.3333,11.1111,25.3731,car
51.2639,-20.4143,11.7925,0.511714,0.688123,6.25,65.625,6.25,21.875,49.0861,48.4494,30.8564,0,7.9971,49.5283,-5.26241,574.848,23.3491,0.101476,0.363146,28.5714,42.8571,28.5714,0,49.5283,61.5385,60.4887,0.342642,0.775372,0.368592,0,57.1429,0,42.8571,37.0769,58.9623,111.571,65.5998,0.562699,0.66418,4.16667,45.8333,12.5,37.5,24,26.5934,8.46154,49.5283,0.943396,24.0328,0.350219,0.698198,21.4286,71.4286,7.14286,0,31.7308,car
51.1082,0.228932,12.5409,0.48388,0.665452,0,82.3529,5.88235,11.7647,49.5138,53.7017,29.4685,0,8.59079,49.5192,17.0898,600.052,21.1538,0.067462,0.314903,36.3636,45.4545,18.1818,0,48.0769,92.717,-9.45017,23.3905,0.784411,0.650649,0,60,0,40,36.0656,49.5192,83.194,19.5967,0.534506,0.513118,13.3333,53.3333,6.66667,26.6667,15,24.2623,10.6084,49.5192,145.354,-28.2889,0.357229,0.420913,19.0476,61.9048,9.52381,9.52381,31.4208,car
48.4587,0.220415,8.89611,0.363122,0.493015,0,81.8182,6.06061,12.1212,49.9374,48.6895,33.5043,0,8.75081,49.5283,10.3774,624.471,15.0943,0.026337,0.208908,27.2727,63.6364,9.09091,0,49.5283,86.2069,93.412,10.6448,0.779359,0.515942,0,45.4545,0,54.5455,39.4089,49.5283,0.943396,64.6087,0.362808,0.704835,0,100,0,0,13,39.0805,10.9954,49.5283,0.943396,61.511,0.299629,0.453992,0,87.5,12.5,0,31.0345,car
51.0705,-21.8339,77.455,0.443343,0.709367,5.55556,75,5.55556,13.8889,47.0482,51.2573,30.3482,0,9.03945,50,103.576,556.534,22.6415,0.073221,0.269009,14.2857,57.1429,28.5714,0,43.8679,95.8678,-4.10993,17.1807,0.725586,0.584502,9.09091,36.3636,0,54.5455,41.8182,49.5283,105.593,72.894,0.391955,0.410047,11.7647,76.4706,11.7647,0,17,28.1818,11.4408,50.2015,98.1132,-8.24546,0.532133,0.508574,9.52381,76.1905,0,14.2857,32,car
49.4186,-22.3131,94.8486,0.400945,0.497241,12.8205,66.6667,12.8205,7.69231,56.0192,49.3464,23.4205,0,8.6994,53.4884,101.09,477.335,65.1163,0.36033,0.311822,25,75,0,0,44.7674,114.883,41.7996,-16.2999,0.504966,0.371225,8.33333,33.3333,16.6667,41.6667,44.9074,49.4186,112.957,3.42936,0.462066,0.361757,3.7037,59.2593,18.5185,18.5185,27,27.7778,20.9302,48.8372,52.6718,210.023,0.402132,0.29567,10.3448,65.5172,20.6897,3.44828,37.963,car
49.3678,-27.4125,43.642,0.384335,0.455983,12.8205,69.2308,15.3846,2.5641,50.6125,53.719,23.921,0,9.44606,50,114.211,539.07,60,0.393926,0.639808,0,40,60,0,47.1429,112.453,-14.2931,17.8466,0.784484,0.596145,0,75,0,25,48.9796,50.032,-30.0397,12.7262,0.512711,0.316736,5.55556,66.6667,16.6667,11.1111,18,46.9388,23.0321,48.5262,143.117,-6.26289,0.498812,0.461301,8.69565,65.2174,21.7391,4.34783,46.9388,car
51.0363,32.6427,58.0429,0.611766,0.659859,7.5,77.5,15,0,44.9403,54.3901,22.7179,0,7.38932,55.7292,101.351,482.737,71.875,0.512219,0.443297,0,22.2222,66.6667,11.1111,48.4375,97.6562,-13.2003,38.5384,0.829246,0.613274,12.5,37.5,0,50,25.3125,52.6042,-21.4744,2.44141,0.615123,0.337547,9.09091,78.7879,6.06061,6.06061,33,31.875,15.6413,49.4792,46.8863,170.105,0.571653,0.46398,17.8571,57.1429,17.8571,7.14286,24.5536,car
49.7368,-24.8421,45.3771,0.39255,0.52764,5.40541,62.1622,29.7297,2.7027,48.5402,47.1531,25.981,0,8.43985,56.3158,63.6743,396.167,63.6842,0.333395,0.313393,7.69231,15.3846,53.8462,23.0769,48.9474,92.4745,101.114,72.9698,0.881213,0.728843,9.09091,54.5455,36.3636,0,23.2143,50,-6.52632,3.18878,0.712365,0.312475,3.84615,65.3846,7.69231,23.0769,26,41.0714,15.188,41.0526,35.7895,191.327,0.284131,0.314907,10,33.3333,43.3333,13.3333,28.5714,car
49.3007,-15.3301,47.616,0.394182,0.592772,0,78.7879,12.1212,9.09091,52.7355,42.7303,23.03,0,9.19479,58.4507,102.535,337.241,91.5493,0.670884,0.638009,0,14.2857,85.7143,0,40.1408,117.48,100.797,217.831,0.233275,0.669364,20,0,0,80,32.0755,49.2958,141.519,3.55999,0.520939,0.275999,23.0769,57.6923,3.84615,15.3846,26,28.3019,23.0136,50,-14.0845,10.68,0.271941,0.24954,12.5,50,33.3333,4.16667,42.1384,car
49.3464,17.4792,21.7729,0.466865,0.656446,4,72,12,12,53.9358,55.6299,29.8774,0,11.6059,53.2895,35.4143,328.078,37.5,0.270468,0.480986,28.5714,42.8571,28.5714,0,40.7895,157.791,-40.5357,20.7418,0.5874,0.722067,0,75,0,25,51.2821,49.3421,37.9206,400.944,0.543763,0.486683,15,70,0,15,20,38.4615,16.5992,49.3421,-41.9057,47.8296,0.384352,0.47545,0,60,20,20,20.5128,car
49.2114,35.0037,27.0059,0.497284,0.641819,3.44828,82.7586,6.89655,6.89655,47.9021,52.8716,30.0676,0,13.4754,50.7042,111.301,376.179,29.5775,0.150978,0.605255,42.8571,42.8571,14.2857,0,44.3662,168.006,73.2088,58.0081,0.757336,0.592472,40,40,0,20,37.8378,49.2958,127.749,108.637,0.445948,0.367379,0,91.6667,0,8.33333,12,32.4324,20.0228,49.2958,-25.2716,145.988,0.496403,0.390918,0,53.3333,40,6.66667,35.1351,car
49.0564,-1.55104,24.4651,0.405293,0.597988,16,76,4,4,54.2786,52.7512,31.9378,0,10.8032,56.8493,39.477,379.848,43.1507,0.478147,0.409524,33.3333,16.6667,33.3333,16.6667,40.411,144.628,-24.6575,52.4476,0.436791,0.533117,25,75,0,0,29.5455,49.3151,91.5701,65.9568,0.705064,0.640397,0,83.3333,16.6667,0,12,30.303,16.812,49.3151,-16.943,157.405,0.593154,0.581425,10.5263,57.8947,26.3158,5.26316,27.8409,car
49.0446,67.2405,45.3957,0.4183,0.517912,18.5185,66.6667,3.7037,11.1111,53.9278,45.0231,36.9792,0,10.3989,62.8205,46.4871,325.279,51.2821,0.452541,0.359394,50,33.3333,16.6667,0,40.3846,146.605,-10.9682,27.4974,0.654684,0.555894,0,50,0,50,61.1111,49.359,45.1685,-113.075,0.646187,0.435939,7.69231,84.6154,7.69231,0,13,22.2222,17.5214,48.7179,96.1538,-31.4057,0.618459,0.501656,0,60,20,20,33.3333,car
49.1071,-6.19064,23.9362,0.475153,0.623114,10,80,5,5,55,52.9231,32.8718,0,11.2637,58.9286,19.158,363.462,44.0476,0.347793,0.464776,0,40,60,0,36.9048,134.78,57.5441,55.9388,0.622603,0.594,25,50,0,25,35.8974,48.5303,1.19048,-9.61843,0.578095,0.452995,8.33333,83.3333,8.33333,0,12,42.3077,15.6288,48.2143,42.1429,-74.9507,0.623665,0.38478,0,76.4706,17.6471,5.88235,35.8974,car
50.94,-11.29,93.8051,0.540253,0.655585,21.4286,66.6667,7.14286,4.7619,47.1736,47.643,28.3633,0,6.49579,57.8652,57.8164,421.888,66.2921,0.402199,0.540632,10,30,60,0,46.0674,85.4492,-2.90017,20.9884,0.553891,0.037616,40,60,0,0,38.8393,50.585,46.8926,181.684,0.550166,0.450529,0,65.3846,23.0769,11.5385,26,21.4844,13.448,48.499,-24.6008,105.226,0.382292,0.411259,7.14286,75,10.7143,7.14286,25.6696,car
48.855,-22.7743,45.9081,0.441499,0.589267,6.66667,50,33.3333,10,41.9084,48.2857,21.7143,0,7.72189,56.9231,50.4242,194.563,95.3846,0.567137,0.498859,20,0,80,0,45.3846,94.3047,-55.6433,-67.3208,0.341092,0.409157,16.6667,50,0,33.3333,23.0769,50.7196,135.306,21.574,0.581019,0.51264,6.89655,58.6207,13.7931,20.6897,29,23.5577,23.9941,43.8462,1.53846,3.69823,0.2971,0.292142,9.09091,36.3636,31.8182,22.7273,33.6538,car
50.3408,80.3738,65.7533,0.405503,0.624239,13.6364,68.1818,13.6364,4.54545,36.9645,46.3659,26.1278,0,8.51935,65.625,81.1979,222.291,85.9375,0.637825,0.525229,9.09091,45.4545,45.4545,0,46.875,127.551,-7.83623,31.4446,0.801736,0.423545,15.3846,76.9231,0,7.69231,46.4286,51.46,-31.9973,5.66893,0.444588,0.32455,4.16667,83.3333,0,12.5,24,47.619,26.7485,47.6562,92.8345,-77.1924,0.417184,0.444291,7.40741,70.3704,14.8148,7.40741,35.7143,car
52.047,75.8975,81.9306,0.386404,0.532035,13.8889,63.8889,19.4444,2.77778,42.4052,43.3326,25.0168,0,6.35417,68.75,32.6172,269.718,64.4531,0.685629,0.553678,0,0,100,0,45.3125,81.9445,-20.4636,-14.7189,0.25585,0.191138,20,40,0,40,47.2222,50.5991,-29.5387,2.77778,0.540141,0.330261,8,68,0,24,25,19.4444,22.3958,52.2236,-22.9167,67.5926,0.411538,0.473732,20.8333,45.8333,4.16667,29.1667,36.6667,car
49.6168,73.9178,56.1344,0.460297,0.613488,7.84314,70.5882,17.6471,3.92157,41.1005,50.988,22.8377,0,5.86699,49.3671,127.574,434.985,41.7722,0.686941,0.592811,0,16.6667,83.3333,0,41.7722,78.1053,80.7948,159.866,0.305824,0.253131,8.33333,41.6667,8.33333,41.6667,31.4286,49.3671,114.093,34.7553,0.392402,0.21542,17.1429,48.5714,14.2857,20,35,31.746,20.0522,41.1392,1.26582,20.489,0.257672,0.529367,27.2727,45.4545,15.1515,12.1212,18.254,car
50.7595,-12.741,34.256,0.537074,0.54971,0,85,15,0,45.0275,48.374,22.815,0,10.2536,51.8868,2.37371,669.521,66.9811,0.421979,0.396144,0,57.1429,42.8571,0,49.5283,64.4988,-4.91124,13.4142,0.712415,0.673134,6.25,93.75,0,0,41.3934,49.5283,-10.1597,2.68745,0.375012,0.184464,3.22581,64.5161,22.5806,9.67742,31,31.694,15.7748,49.5283,135,2.68745,0.55386,0.339256,15,50,30,5,31.694,car
50.8204,76.5177,44.7908,0.479308,0.573823,2.94118,67.6471,17.6471,11.7647,43.0882,47.2679,27.7156,0,9.63177,49.5283,90.9889,748.417,52.8302,0.450963,0.7002,0,56.25,43.75,0,49.5283,45.5255,-17.1874,23.9364,0.840656,0.240515,0,77.7778,0,22.2222,56.4516,49.5283,-13.1665,2.60146,0.465648,0.192855,4,64,16,16,25,37.6344,15.6117,49.5283,24.7321,167.606,0.447278,0.354276,17.8571,35.7143,35.7143,10.7143,23.2258,car
49.2958,25.6777,49.8371,0.513706,0.570802,2.5641,58.9744,25.641,12.8205,52.0317,50.2781,21.802,0,8.70359,53.7736,2.20126,712.418,16.5094,0.477486,0.643793,0,46.6667,53.3333,0,47.6415,89.7503,-15.8019,156.087,0.587926,0.630509,7.14286,21.4286,7.14286,64.2857,46.2366,49.5283,-10.5353,-14.7561,0.400042,0.262631,11.5385,73.0769,11.5385,3.84615,26,33.5484,17.8332,48.5849,0.943396,2.60146,0.355425,0.308105,11.4286,74.2857,14.2857,0,29.2339,car
50.7697,-17.4016,74.8507,0.393538,0.516896,4.54545,72.7273,20.4545,2.27273,53.489,49.1446,25.0409,0,6.21493,54.6296,108.401,641.811,37.2685,0.482345,0.493259,0,36.3636,63.6364,0,49.537,64.2792,108.047,9.18274,0.469035,0.11257,20,80,0,0,36.3636,49.537,75.6944,159.263,0.579393,0.374721,0,65.5172,17.2414,17.2414,29,20.4545,14.9972,49.537,-17.5682,2.29568,0.633186,0.432295,18.75,59.375,12.5,9.375,28.355,car
49.3514,4.38016,46.4287,0.382224,0.544639,5.55556,57.4074,27.7778,9.25926,46.9008,51.5208,23.485,0,6.50352,49.0291,-20.8307,562.352,52.1036,0.433679,0.726747,0,60,40,0,49.5146,71.3079,0.970874,-95.39,0.754294,0.369482,0,66.6667,0,33.3333,48.554,56.8281,98.0583,158.993,0.531912,0.308459,2,78,14,6,50,24.2661,11.5973,49.5146,0.970874,130.291,0.274906,0.330089,5.88235,47.0588,41.1765,5.88235,47.7495,car
49.3103,14.0557,20.3607,0.489116,0.724667,0,81.8182,13.6364,4.54545,49.8951,53.1646,29.3891,0,11.4316,55.5556,32.4837,418.265,36.8056,0.291095,0.539379,0,40,40,20,49.3056,164.366,97.2222,258.502,0.853577,0.820824,0,0,0,100,43.5897,50,-49.935,-23.9996,0.666071,0.45886,0,86.6667,0,13.3333,15,35.8974,16.7735,48.6111,63.394,259.003,0.419421,0.538499,7.69231,46.1538,30.7692,15.3846,34.6154,car
49.697,24.2931,28.7134,0.521996,0.714199,7.69231,76.9231,3.84615,11.5385,55.0393,55.1724,27.0754,0,10.2099,60.3659,104.852,286.48,45.7317,0.358694,0.605554,37.5,37.5,25,0,42.6829,135.208,-15.9424,36.4816,0.733185,0.663616,0,50,0,50,29.0698,50.2058,97.561,202.217,0.584534,0.421071,0,71.4286,28.5714,0,14,34.8837,17.924,49.3902,30.7095,272.875,0.705152,0.385328,9.52381,66.6667,4.7619,19.0476,27.3256,car
49,-1.72148,22.8333,0.41998,0.67018,17.8571,75,3.57143,3.57143,56.381,54.5272,27.7666,0,11.7714,59.3333,20.8392,340.611,40,0.352035,0.405875,57.1429,42.8571,0,0,34,179.592,67.6231,284.612,0.380576,0.653792,0,85.7143,0,14.2857,0,49.3333,1.33333,405.442,0.53837,0.584058,5.55556,77.7778,16.6667,0,18,24.2857,18.2857,48,102.944,235.603,0.463468,0.571851,0,75,6.25,18.75,32.8571,car
49.2368,20.4692,20.2829,0.449674,0.712719,17.2414,72.4138,3.44828,6.89655,51.9048,58.125,29.6875,0,10.4452,52.7397,29.2055,406.22,35.6164,0.27226,0.460938,14.2857,28.5714,42.8571,14.2857,36.3014,130.208,-5.70706,59.6488,0.5943,0.673504,50,33.3333,0,16.6667,45.8333,49.3151,149.863,151.042,0.393667,0.464384,7.69231,84.6154,0,7.69231,13,19.4444,15.2683,49.5985,12.3646,234.772,0.470645,0.465294,5.55556,55.5556,5.55556,33.3333,25,car
49.7221,54.6285,41.2646,0.534637,0.613889,0,85,15,0,45.6036,48.2213,23.3202,0,10.945,61.4754,72.4954,252.848,68.8525,0.633124,0.439995,0,0,100,0,44.2623,168.685,-16.6276,54.3747,0.723133,0.379085,14.2857,85.7143,0,0,50,51.8513,-36.2705,8.65052,0.460905,0.353575,0,92.8571,7.14286,0,14,39.7059,24.0598,48.3607,1.63934,8.65052,0.356348,0.462894,5,70,20,5,19.1176,car
47.2727,61.0947,37.8394,0.455152,0.688671,0,68.4211,21.0526,10.5263,42.6471,51.087,34.2391,0,18.2864,54.4118,64.5858,149.652,67.6471,0.460069,0.498303,33.3333,0,66.6667,0,39.7059,236.295,36.2745,396.975,0.378253,0.604203,0,0,0,100,0,45.9203,2.94118,-122.873,0.389823,0.369565,0,33.3333,33.3333,33.3333,6,0,28.3887,47.0588,10.2941,472.59,0.398096,0.555682,0,100,0,0,21.7391,car
48.2558,41.9146,26.297,0.388457,0.52982,5.55556,88.8889,0,5.55556,51.6279,52.093,24.6512,0,20.9302,59.3023,16.2791,220.512,39.5349,0.365079,0.342782,0,100,0,0,37.2093,272.109,87.315,579.262,0.505718,0.631148,0,0,0,100,0,49.5349,-24.2397,146.52,0.717334,0.448104,0,71.4286,0,28.5714,7,0,28.0177,46.5116,2.32558,-194.363,0.273591,0.468559,0,57.1429,14.2857,28.5714,28.5714,car
49.3507,28.7301,29.6879,0.403267,0.650419,9.09091,63.6364,0,27.2727,48.3117,44.6512,32.093,0,19.4236,59.2105,19.9328,160.953,52.6316,0.510121,0.396143,33.3333,33.3333,33.3333,0,42.1053,294.785,77.7677,266.635,0.356459,0.624339,0,100,0,0,0,48.6842,94.7368,498.026,0.69528,0.526266,0,60,0,40,5,28.5714,24.4361,46.7936,2.63158,-169.359,0.314373,0.366898,0,100,0,0,0,car
48.2157,-3.20296,24.2831,0.420781,0.568749,16.6667,75,0,8.33333,47.5845,59.9206,30.5556,0,17.8571,55.4348,34.0602,235.6,43.4783,0.388647,0.393452,0,50,33.3333,16.6667,39.1304,229.592,54.6823,127.551,0.604214,0.699385,0,0,0,100,0,48.913,95.6522,-67.4198,0.60055,0.470763,0,77.7778,0,22.2222,9,25,19.9534,46.7391,-8.26087,12.7551,0.269505,0.427083,0,77.7778,22.2222,0,0,car
49.1796,29.1363,19.9626,0.492311,0.63496,22.7273,63.6364,0,13.6364,44.8029,51.0638,26.9504,0,20.8885,52.1739,26.9743,251.484,34.7826,0.283337,0.421862,0,75,25,0,32.6087,274.102,54.3478,132.325,0.517933,0.627287,0,50,0,50,0,48.913,111.18,18.9036,0.59327,0.198824,0,88.8889,0,11.1111,9,34.7826,29.3951,48.913,-28.6957,378.072,0.610115,0.496043,0,66.6667,8.33333,25,21.7391,car
49.4675,0.21836,27.9634,0.515878,0.662836,0,86.2069,6.89655,6.89655,49.5016,52.56,32.6133,0,8.96895,50.4673,23.7667,548.605,26.1682,0.100401,0.311889,11.1111,66.6667,22.2222,0,49.5327,65.0364,-14.56,11.4997,0.917274,0.371971,11.1111,77.7778,0,11.1111,41.9355,49.5327,11.6822,203.347,0.473483,0.559655,3.7037,92.5926,3.7037,0,27,29.3548,11.4712,49.5327,53.7072,0.17343,0.589639,0.536992,15,70,5,10,25.3456,car
49.5772,21.7118,25.2673,0.446618,0.721785,18.4211,65.7895,10.5263,5.26316,48.9796,56.3393,27.862,0,8.26363,57.1429,15.5806,543.003,47.9592,0.349506,0.492553,27.2727,9.09091,36.3636,27.2727,43.8776,107.498,-9.22449,56.0065,0.768292,0.659494,28.5714,42.8571,0,28.5714,26.776,49.4898,-33.7622,70.5748,0.485813,0.379766,13.0435,52.1739,30.4348,4.34783,23,26.2295,13.8173,48.9796,150.612,-41.3867,0.440556,0.721416,23.3333,50,10,16.6667,30.7377,car
50.6462,-5.72816,12.4054,0.548753,0.67517,22.5,72.5,2.5,2.5,49.8652,50.4399,31.8328,0,8.56079,49.5192,16.9743,568.587,21.1538,0.163918,0.366154,11.1111,44.4444,44.4444,0,39.9038,92.3517,-9.00832,23.0506,0.659791,0.606313,22.2222,55.5556,0,22.2222,38.3871,49.5192,85.3358,31.1854,0.700998,0.524522,12,76,8,4,25,31.0484,12.5,49.5192,78.478,-4.10205,0.65671,0.49777,4.54545,59.0909,22.7273,13.6364,28.7634,car
49.8484,-2.27982,80.9557,0.57073,0.665073,17.6471,73.5294,5.88235,2.94118,48.1671,53.7447,27.5532,0,7.62166,64.4374,48.1316,483.609,54.2056,0.501,0.45886,62.5,0,12.5,25,50.3019,108.646,97.1674,34.8775,0.927185,0.514084,20,70,0,10,35.7759,49.5327,46.4551,-39.4602,0.563793,0.514757,22.7273,54.5455,18.1818,4.54545,22,45.4023,12.1173,50.7301,109.291,-6.37234,0.723156,0.498699,9.09091,77.2727,4.54545,9.09091,31.0345,car
48.2891,-3.78209,96.4538,0.51712,0.780685,24.4444,57.7778,2.22222,15.5556,55.1545,48.5664,29.4338,0,7.6292,55.6604,30.3529,475.735,34.434,0.277358,0.509996,16.6667,66.6667,16.6667,0,48.1132,84.016,47.93,-0.591374,0.665937,0.519585,0,38.4615,0,61.5385,43.7681,48.923,145.263,134.219,0.51135,0.531348,12,68,4,16,25,36.2319,10.8422,49.5283,-11.6774,79.2655,0.712327,0.30919,10.3448,37.931,41.3793,10.3448,27.2142,car
49.1379,44.0461,73.1569,0.543038,0.482466,7.89474,81.5789,10.5263,0,50.8301,51.9097,25.9259,0,7.85441,58.6207,-4.88721,359.73,75.8621,0.489697,0.601339,0,33.3333,66.6667,0,44.8276,115.017,98.5023,365.742,0.421064,0.10011,10,70,0,20,74.3056,50.9031,99.8723,4.34028,0.633558,0.271274,3.57143,82.1429,3.57143,10.7143,28,31.9444,16.4751,48.2759,1.14943,4.34028,0.358013,0.158786,0,73.913,13.0435,13.0435,22.9167,car
50.6098,-12.9595,55.4663,0.564645,0.654428,2.27273,68.1818,15.9091,13.6364,48.7805,53.4454,22.8235,0,9.20441,62.8049,10.8512,352.387,67.0732,0.546812,0.453334,0,16.6667,50,33.3333,42.0732,150.227,-13.0696,71.3269,0.665883,0.676984,0,40,0,60,43.4524,53.8893,-38.9024,5.66893,0.53518,0.358653,3.33333,83.3333,10,3.33333,30,29.7619,27.3229,48.1707,1.21951,5.66893,0.440513,0.391103,6.89655,51.7241,31.0345,10.3448,26.1905,car
49.3197,51.3517,71.511,0.43585,0.571333,2.85714,82.8571,14.2857,0,51.5152,52.1793,28.0822,0,12.9756,56.8493,9.58904,384.37,94.5205,0.47497,0.6624,0,50,50,0,43.8356,135.031,1.36986,-185.185,0.544698,0.519856,33.3333,66.6667,0,0,57.4074,50.4305,97.2603,347.222,0.447633,0.34604,0,77.7778,5.55556,16.6667,18,55.5556,30.3272,48.317,140.253,7.71605,0.33356,0.325139,0,67.8571,10.7143,21.4286,31.4815,car
49.2958,29.5956,42.2211,0.475123,0.646015,0,76.6667,13.3333,10,38.4758,41.3953,30.2791,0,7.15094,66.5094,81.4602,290.345,82.7044,0.72379,0.374248,0,12.5,75,12.5,47.1698,120,86.404,132.706,0.647192,0.679738,0,90,0,10,36.6667,50.3526,-35.8491,60,0.637901,0.330124,6.89655,82.7586,10.3448,0,29,37.6,20.2075,49.1745,165.427,-6.02353,0.282369,0.420635,11.1111,77.7778,7.40741,3.7037,31,car
49.7512,33.5098,41.5897,0.426504,0.445432,2.63158,84.2105,7.89474,5.26316,48.0424,46.27,29.7712,0,7.61702,66,78.8333,278.99,80,0.620193,0.515592,0,16.6667,83.3333,0,41.5,119.964,64.5794,15.6569,0.634382,0.683322,11.1111,66.6667,0,22.2222,42.5532,49.5,68.3333,238.419,0.523438,0.297905,4,80,16,0,25,21.2766,23.0213,49.5,-10.05,4.52694,0.508703,0.273105,2.94118,70.5882,20.5882,5.88235,49.6454,car
50,18.5402,61.2626,0.406846,0.481758,3.0303,90.9091,6.06061,0,44.4404,46.6599,32.3887,0,11.4286,55.7143,30.4762,504.563,39.5238,0.244938,0.658462,20,70,10,0,43.8095,128.116,87.5294,264.705,0.767501,0.501237,0,66.6667,0,33.3333,48.2456,50.4762,-18.845,-12.6717,0.372151,0.278141,0,88.4615,11.5385,0,26,0,19.6491,49.5238,-5.79534,26.5221,0.452749,0.464485,9.52381,80.9524,4.7619,4.7619,27.193,car
50.6105,-19.0784,74.9686,0.477472,0.679741,8.57143,82.8571,8.57143,0,47.5844,50.2828,30.5468,0,8.91473,61.9792,23.1,367.818,61.4583,0.45133,0.532716,14.2857,42.8571,42.8571,0,47.3958,121.687,91.5997,9.62124,0.887153,0.124031,37.5,62.5,0,0,47.6744,49.4792,-47.5,5.40833,0.538462,0.396579,5,85,5,5,20,40.6977,25.8236,49.4792,97.9167,2.86323,0.438188,0.458787,6.06061,72.7273,12.1212,9.09091,24.8062,car
