%1. Title : 
%2. Sources : 
%
%
%
@RELATION Imagette

% Global features from the images :
@ATTRIBUTE  Black_Pixel_Global NUMERIC
@ATTRIBUTE  Airs_Center_X_GLOBAL NUMERIC
@ATTRIBUTE  Airs_Center_Y_GLOBAL NUMERIC
@ATTRIBUTE  Airs_Radius_GLOBAL NUMERIC
@ATTRIBUTE  Airs_Triangle_1_X_GLOBAL NUMERIC
@ATTRIBUTE  Airs_Triangle_1_Y_GLOBAL NUMERIC
@ATTRIBUTE  Airs_Triangle_2_X_GLOBAL NUMERIC
@ATTRIBUTE  Airs_Triangle_2_Y_GLOBAL NUMERIC
@ATTRIBUTE  Airs_Triangle_3_X_GLOBAL NUMERIC
@ATTRIBUTE  Airs_Triangle_3_Y_GLOBAL NUMERIC
@ATTRIBUTE  Airs_Contours_GLOBAL NUMERIC
@ATTRIBUTE  Airs_Length_Contours_GLOBAL NUMERIC
@ATTRIBUTE  Harris_Corners_X_GLOBAL NUMERIC
@ATTRIBUTE  Harris_Corners_Y_GLOBAL NUMERIC
@ATTRIBUTE  Mass_Center_X_Global NUMERIC
@ATTRIBUTE  Mass_Center_Y_Global NUMERIC
@ATTRIBUTE  Hough_Lines_Vertical_Global NUMERIC
@ATTRIBUTE  Hough_Lines_Horizontal_Global NUMERIC
@ATTRIBUTE  Hough_Lines_DiagonalPos_Global NUMERIC
@ATTRIBUTE  Hough_Lines_DiagonalNeg_Global NUMERIC
@ATTRIBUTE  Hough_Lines_Nb_Global NUMERIC
@ATTRIBUTE  Hough_Circles_X_Global NUMERIC
@ATTRIBUTE  Hough_Circles_Y_Global NUMERIC
@ATTRIBUTE  Hough_Circles_Radius_Global NUMERIC
@ATTRIBUTE  Hough_Circles_Nb_Global NUMERIC
@ATTRIBUTE  Rows_Or_Cols_Global NUMERIC
% Features from the images splited in 4 : 
@ATTRIBUTE  Black_Pixel_0 NUMERIC
@ATTRIBUTE  Airs_Center_X_0 NUMERIC
@ATTRIBUTE  Airs_Center_Y_0 NUMERIC
@ATTRIBUTE  Airs_Radius_0 NUMERIC
@ATTRIBUTE  Airs_Triangle_1_X_0 NUMERIC
@ATTRIBUTE  Airs_Triangle_1_Y_0 NUMERIC
@ATTRIBUTE  Airs_Triangle_2_X_0 NUMERIC
@ATTRIBUTE  Airs_Triangle_2_Y_0 NUMERIC
@ATTRIBUTE  Airs_Triangle_3_X_0 NUMERIC
@ATTRIBUTE  Airs_Triangle_3_Y_0 NUMERIC
@ATTRIBUTE  Airs_Contours_0 NUMERIC
@ATTRIBUTE  Airs_Length_Contours_0 NUMERIC
@ATTRIBUTE  Harris_Corners_X_0 NUMERIC
@ATTRIBUTE  Harris_Corners_Y_0 NUMERIC
@ATTRIBUTE  Mass_Center_X_0 NUMERIC
@ATTRIBUTE  Mass_Center_Y_0 NUMERIC
@ATTRIBUTE  Hough_Lines_Vertical_0 NUMERIC
@ATTRIBUTE  Hough_Lines_Horizontal_0 NUMERIC
@ATTRIBUTE  Hough_Lines_DiagonalPos_0 NUMERIC
@ATTRIBUTE  Hough_Lines_DiagonalNeg_0 NUMERIC
@ATTRIBUTE  Hough_Lines_Nb_0 NUMERIC
@ATTRIBUTE  Hough_Circles_X_0 NUMERIC
@ATTRIBUTE  Hough_Circles_Y_0 NUMERIC
@ATTRIBUTE  Hough_Circles_Radius_0 NUMERIC
@ATTRIBUTE  Hough_Circles_Nb_0 NUMERIC
@ATTRIBUTE  Black_Pixel_1 NUMERIC
@ATTRIBUTE  Airs_Center_X_1 NUMERIC
@ATTRIBUTE  Airs_Center_Y_1 NUMERIC
@ATTRIBUTE  Airs_Radius_1 NUMERIC
@ATTRIBUTE  Airs_Triangle_1_X_1 NUMERIC
@ATTRIBUTE  Airs_Triangle_1_Y_1 NUMERIC
@ATTRIBUTE  Airs_Triangle_2_X_1 NUMERIC
@ATTRIBUTE  Airs_Triangle_2_Y_1 NUMERIC
@ATTRIBUTE  Airs_Triangle_3_X_1 NUMERIC
@ATTRIBUTE  Airs_Triangle_3_Y_1 NUMERIC
@ATTRIBUTE  Airs_Contours_1 NUMERIC
@ATTRIBUTE  Airs_Length_Contours_1 NUMERIC
@ATTRIBUTE  Harris_Corners_X_1 NUMERIC
@ATTRIBUTE  Harris_Corners_Y_1 NUMERIC
@ATTRIBUTE  Mass_Center_X_1 NUMERIC
@ATTRIBUTE  Mass_Center_Y_1 NUMERIC
@ATTRIBUTE  Hough_Lines_Vertical_1 NUMERIC
@ATTRIBUTE  Hough_Lines_Horizontal_1 NUMERIC
@ATTRIBUTE  Hough_Lines_DiagonalPos_1 NUMERIC
@ATTRIBUTE  Hough_Lines_DiagonalNeg_1 NUMERIC
@ATTRIBUTE  Hough_Lines_Nb_1 NUMERIC
@ATTRIBUTE  Hough_Circles_X_1 NUMERIC
@ATTRIBUTE  Hough_Circles_Y_1 NUMERIC
@ATTRIBUTE  Hough_Circles_Radius_1 NUMERIC
@ATTRIBUTE  Hough_Circles_Nb_1 NUMERIC
@ATTRIBUTE  Black_Pixel_2 NUMERIC
@ATTRIBUTE  Airs_Center_X_2 NUMERIC
@ATTRIBUTE  Airs_Center_Y_2 NUMERIC
@ATTRIBUTE  Airs_Radius_2 NUMERIC
@ATTRIBUTE  Airs_Triangle_1_X_2 NUMERIC
@ATTRIBUTE  Airs_Triangle_1_Y_2 NUMERIC
@ATTRIBUTE  Airs_Triangle_2_X_2 NUMERIC
@ATTRIBUTE  Airs_Triangle_2_Y_2 NUMERIC
@ATTRIBUTE  Airs_Triangle_3_X_2 NUMERIC
@ATTRIBUTE  Airs_Triangle_3_Y_2 NUMERIC
@ATTRIBUTE  Airs_Contours_2 NUMERIC
@ATTRIBUTE  Airs_Length_Contours_2 NUMERIC
@ATTRIBUTE  Harris_Corners_X_2 NUMERIC
@ATTRIBUTE  Harris_Corners_Y_2 NUMERIC
@ATTRIBUTE  Mass_Center_X_2 NUMERIC
@ATTRIBUTE  Mass_Center_Y_2 NUMERIC
@ATTRIBUTE  Hough_Lines_Vertical_2 NUMERIC
@ATTRIBUTE  Hough_Lines_Horizontal_2 NUMERIC
@ATTRIBUTE  Hough_Lines_DiagonalPos_2 NUMERIC
@ATTRIBUTE  Hough_Lines_DiagonalNeg_2 NUMERIC
@ATTRIBUTE  Hough_Lines_Nb_2 NUMERIC
@ATTRIBUTE  Hough_Circles_X_2 NUMERIC
@ATTRIBUTE  Hough_Circles_Y_2 NUMERIC
@ATTRIBUTE  Hough_Circles_Radius_2 NUMERIC
@ATTRIBUTE  Hough_Circles_Nb_2 NUMERIC
@ATTRIBUTE  Black_Pixel_3 NUMERIC
@ATTRIBUTE  Airs_Center_X_3 NUMERIC
@ATTRIBUTE  Airs_Center_Y_3 NUMERIC
@ATTRIBUTE  Airs_Radius_3 NUMERIC
@ATTRIBUTE  Airs_Triangle_1_X_3 NUMERIC
@ATTRIBUTE  Airs_Triangle_1_Y_3 NUMERIC
@ATTRIBUTE  Airs_Triangle_2_X_3 NUMERIC
@ATTRIBUTE  Airs_Triangle_2_Y_3 NUMERIC
@ATTRIBUTE  Airs_Triangle_3_X_3 NUMERIC
@ATTRIBUTE  Airs_Triangle_3_Y_3 NUMERIC
@ATTRIBUTE  Airs_Contours_3 NUMERIC
@ATTRIBUTE  Airs_Length_Contours_3 NUMERIC
@ATTRIBUTE  Harris_Corners_X_3 NUMERIC
@ATTRIBUTE  Harris_Corners_Y_3 NUMERIC
@ATTRIBUTE  Mass_Center_X_3 NUMERIC
@ATTRIBUTE  Mass_Center_Y_3 NUMERIC
@ATTRIBUTE  Hough_Lines_Vertical_3 NUMERIC
@ATTRIBUTE  Hough_Lines_Horizontal_3 NUMERIC
@ATTRIBUTE  Hough_Lines_DiagonalPos_3 NUMERIC
@ATTRIBUTE  Hough_Lines_DiagonalNeg_3 NUMERIC
@ATTRIBUTE  Hough_Lines_Nb_3 NUMERIC
@ATTRIBUTE  Hough_Circles_X_3 NUMERIC
@ATTRIBUTE  Hough_Circles_Y_3 NUMERIC
@ATTRIBUTE  Hough_Circles_Radius_3 NUMERIC
@ATTRIBUTE  Hough_Circles_Nb_3 NUMERIC
@ATTRIBUTE Class  {accident, bomb, car, casualty, electricity, fire-brigade, fire, flood, gas, injury, paramedics, person, police, road-block}

@DATA
13.6364,53.4091,48.3471,64.9084,-37.2998,86.49,-42.3862,86.49,-42.3862,86.49,1401.95,960.5,25.2622,25.2622,0.474537,0.314837,66.6667,4.16667,0,29.1667,24,50.5245,38.3217,16.3636,13,1,18.3471,62.6712,87.2022,27.4235,-35.1173,79.4455,-79.812,79.4455,-79.812,79.4455,518.997,154.5,88.6364,88.6364,0.460474,0.489739,35.2941,23.5294,11.7647,29.4118,17,0,0,0,0,13.4298,50,100.793,27.3039,46.9545,-10.2188,106.715,-10.2188,106.715,-10.2188,384.387,27,47.7273,47.7273,0.330718,0.607876,60,20,0,20,10,36.3636,29.0909,16.3636,2,8.18182,60.2273,82.6446,25.6106,69.3094,-16.9275,157.521,-16.9275,157.521,-16.9275,185.746,165,68.1818,68.1818,0.322348,0.404848,100,0,0,0,3,81.8182,65.4545,21.8182,1,14.4215,55.6818,89.2562,32.2811,-40.0935,131.393,-91.1216,131.393,-91.1216,131.393,381.354,97.5,18.1818,18.1818,0.459543,0.57633,60,0,0,40,10,0,0,0,0,gas
13.5997,57.3034,46.2798,61.4298,93.5286,169.753,105.088,169.753,105.088,169.753,1357.63,880.5,3.80969,3.80969,0.426189,0.267458,52.9412,11.7647,11.7647,23.5294,17,42.4601,54.9156,22.3436,19,1,14.494,60.1189,86.5551,28.8628,-36.3636,115.7,-82.6446,115.7,-82.6446,115.7,498.267,357,58.5227,58.5227,0.574141,0.344902,25,33.3333,25,16.6667,12,72.7273,60.3774,54.717,2,15.4803,47.7273,94.3396,32.5755,2.27273,-138.465,5.16529,-138.465,5.16529,-138.465,475.667,76.5,1.13636,1.13636,0.406384,0.488274,37.5,0,0,62.5,8,36.3636,60.3774,25.4717,2,8.74786,75,85.4397,24.2433,114.171,90.6749,259.48,90.6749,259.48,90.6749,152.539,175.5,75.7576,75.7576,0.747796,0.494797,50,0,50,0,4,63.6364,45.283,27.3585,2,16.5952,63.6364,88.9996,28.1135,-6.81818,181.559,-15.4959,181.559,-15.4959,181.559,464.826,42,90.9091,90.9091,0.604072,0.643416,100,0,0,0,6,63.6364,67.9245,33.9623,1,gas
10.8903,48.5388,47.6199,72.7329,72.764,168.703,57.7492,168.703,57.7492,168.703,1277.3,1241.5,2.96479,2.96479,0.477046,0.25122,40,24,12,24,25,48.5828,46.3975,22.8571,28,0,12.587,48.4127,75.4078,37.0012,1.5873,255.805,2.51953,255.805,2.51953,255.805,556.329,142.5,48.1481,48.1481,0.435064,0.432726,7.69231,30.7692,23.0769,38.4615,13,47.619,56.1404,45.614,4,11.0554,53.7436,100.553,33.872,44.5362,-8.50569,70.6924,-8.50569,70.6924,-8.50569,476.935,136,50.7937,50.7937,0.331766,0.565692,27.2727,18.1818,0,54.5455,11,50.7937,56.1404,29.8246,2,7.35171,64.6675,85.07,29.5846,47.619,172.475,75.5858,172.475,75.5858,172.475,333.102,116,52.381,52.381,0.383409,0.197473,80,0,20,0,5,31.746,28.0702,37.7193,2,12.782,46.0317,78.4857,38.3217,-60.9289,139.462,-96.7126,139.462,-96.7126,139.462,581.646,604,4.7619,4.7619,0.449828,0.344129,57.1429,0,42.8571,0,7,40.2116,39.7661,27.4854,3,gas
10.1053,49.5763,42.7571,82.313,98.3051,129.971,83.3094,129.971,83.3094,129.971,1337.27,1294,4.31674,4.31674,0.547564,0.297845,51.6129,16.129,0,32.2581,31,45.6497,45.9091,24.1667,30,1,12.378,53.1441,78.8345,35.0314,-35.3149,36.1142,-59.8559,36.1142,-59.8559,36.1142,687.866,333,72.8814,72.8814,0.573208,0.432067,6.25,31.25,12.5,50,16,47.4576,42.4242,33.3333,2,11.2738,55.9322,74.6097,40.1733,20.5416,-15.0049,34.8163,-15.0049,34.8163,-15.0049,552.865,209.5,25.4237,25.4237,0.305883,0.479147,25,0,0,75,16,47.4576,60.6061,21.9697,2,5.57268,83.0508,63.1313,27.6042,98.5022,135.712,166.953,135.712,166.953,135.712,224.64,24.5,94.0678,94.0678,0.894068,0.770202,100,0,0,0,5,42.9379,66.6667,41.4141,3,11.1197,61.8644,74.6097,38.7107,-42.3729,58.5399,-71.8185,58.5399,-71.8185,58.5399,504.92,146,93.2203,93.2203,0.51468,0.750297,77.7778,11.1111,0,11.1111,9,54.2373,48.4848,29.5455,2,gas
11.3,48.6157,35.0459,76.5839,-8.05627,-4.92423,-6.44502,-4.92423,-6.44502,-4.92423,1411.14,1936.5,2.65,2.65,0.411601,0.252813,37.5,18.75,21.875,21.875,32,50.55,54.5037,19.4853,32,1,14.3264,59.2719,67.3621,38.4046,-45.6221,75.3831,-73.5841,75.3831,-73.5841,75.3831,806.697,50.5,46.7742,46.7742,0.652977,0.364943,17.3913,39.1304,17.3913,26.087,23,45.1613,56.8627,24.0196,3,10.7448,50.8064,80.0173,41.1646,-57.5697,4.73883,-92.8544,4.73883,-92.8544,4.73883,625.953,636,6.45161,6.45161,0.35629,0.538514,33.3333,26.6667,0,40,15,41.9355,67.6471,17.6471,4,9.06072,68.7965,73.6958,34.6906,21.9185,125.285,35.3524,125.285,35.3524,125.285,361.268,271,93.5484,93.5484,0.72252,0.572932,50,0,50,0,8,40.8602,45.098,24.5098,3,11.1243,55.8468,61.9053,37.2731,28.469,179.498,45.9178,179.498,45.9178,179.498,388.486,1254.5,41.9355,41.9355,0.317116,0.314134,63.6364,0,36.3636,0,11,55.914,45.098,24.5098,6,gas
13.4311,44.9495,32.6743,88.3431,2.91009,-36.1047,2.93948,-36.1047,2.93948,-36.1047,1855.75,1635,8.70358,8.70358,0.400855,0.332009,45.2381,2.38095,21.4286,30.9524,42,44.7231,49.9666,15.0612,29,1,12.987,47.9592,66.6217,42.7481,-2.88488,7.11795,-5.88752,7.11795,-5.88752,7.11795,683.924,218.5,71.4286,71.4286,0.740655,0.428146,57.8947,0,10.5263,31.5789,19,57.1429,39.8268,15.5844,3,14.3652,40.8163,67.0661,41.2336,2.04082,-39.7562,4.16493,-39.7562,4.16493,-39.7562,580.912,249,24.4898,24.4898,0.272578,0.347618,33.3333,0,22.2222,44.4444,18,57.1429,32.9004,15.5844,3,16.4856,68.3673,63.0433,39.9666,-18.3041,14.621,-37.3553,14.621,-37.3553,14.621,743.644,577,8.67347,8.67347,0.473363,0.298519,72.2222,16.6667,11.1111,0,18,44.898,51.9481,16.2338,4,10.4691,71.4286,64.0918,38.2351,-11.248,77.6081,-22.9551,77.6081,-22.9551,77.6081,367.943,208,60.8163,60.8163,0.41184,0.502681,36.3636,0,18.1818,45.4545,11,68.0272,53.6797,28.355,6,gas
11.8015,49.0617,34.3766,77.2722,28.5944,112.254,25.5307,112.254,25.5307,112.254,1388.45,1698,63.631,63.631,0.521386,0.337354,68.9655,13.7931,10.3448,6.89655,29,53.0612,50.0486,16.2779,28,1,13.136,54.4643,73.1845,40.292,96.4286,141.115,172.194,141.115,172.194,141.115,664.033,573,81.25,81.25,0.53305,0.574825,42.1053,0,42.1053,15.7895,19,30.9524,45.6621,22.3744,3,11.5705,46.4286,67.5549,40.0775,1.78571,-10.1332,3.18878,-10.1332,3.18878,-10.1332,555.024,1070.5,30.3571,30.3571,0.246589,0.447628,45.4545,31.8182,9.09091,13.6364,22,78.5714,60.274,36.9863,1,9.49119,42.5748,61.332,34.8392,23.5962,129.435,42.136,129.435,42.136,129.435,430.849,3.5,33.9286,33.9286,0.669544,0.42102,55.5556,0,11.1111,33.3333,9,78.5714,71.2329,41.0959,1,12.8669,52.6786,63.8555,38.4996,18.6508,189.529,33.305,189.529,33.305,189.529,581.013,843,19.6429,19.6429,0.206587,0.456822,61.5385,0,30.7692,7.69231,13,50,21.9178,30.8219,2,gas
13.6313,50.6613,38.0875,71.202,37.5689,136.684,32.9552,136.684,32.9552,136.684,1491.82,1680.5,77.3729,77.3729,0.442669,0.402112,31.0345,27.5862,24.1379,17.2414,29,50.4723,50.8547,19.8718,26,1,17.0705,54.7477,84.5385,33.6922,-19.3227,62.5897,-33.8995,62.5897,-33.8995,62.5897,684.442,299.5,52.6316,52.6316,0.468811,0.458587,15.7895,31.5789,15.7895,36.8421,19,70.1754,50.7937,15.0794,2,10.8326,33.3333,81.8846,31.3135,74.5104,-8.72121,130.72,-8.72121,130.72,-8.72121,512.353,4.5,14.6199,14.6199,0.225748,0.765104,58.3333,25,8.33333,8.33333,12,70.1754,50.7937,44.8413,4,9.77444,66.5773,73.9217,29.2098,24.0936,115.394,42.2694,115.394,42.2694,115.394,358.882,97,29.8246,29.8246,0.761917,0.585953,70,0,30,0,10,28.0702,31.746,28.5714,2,16.5135,45.8861,78.8683,34.8977,15.188,269.589,26.6456,269.589,26.6456,269.589,703.635,634.5,64.9123,64.9123,0.394125,0.456484,26.6667,26.6667,40,6.66667,15,63.1579,57.1429,21.164,3,gas
11.3905,47.4264,39.882,70.178,101.213,-5.78686,88.0113,-5.78686,88.0113,-5.78686,1779.4,882,25.7372,25.7372,0.51906,0.39502,23.0769,30.7692,38.4615,7.69231,26,48.9632,50.1733,22.4879,26,0,9.53748,53.4113,85.9504,36.0938,96.4912,1.28184,169.283,1.28184,169.283,1.28184,414.205,545,5.26316,5.26316,0.828732,0.562136,27.2727,18.1818,45.4545,9.09091,11,49.1228,50.9091,34.5455,1,14.1946,42.7342,82.6446,33.7648,8.35088,314.05,14.6507,314.05,14.6507,314.05,517.147,255,48.6216,48.6216,0.494115,0.505021,29.4118,29.4118,35.2941,5.88235,17,63.1579,36.3636,28.4848,3,16.1722,53.1308,85.8686,33.4218,93.3723,3.30578,163.811,3.30578,163.811,3.30578,535.985,220.5,10.5263,10.5263,0.548676,0.369839,13.3333,33.3333,13.3333,40,15,45.614,47.2727,22.7273,4,7.30463,39.2954,93.8527,29.8953,53.6609,-16.1401,94.1419,-16.1401,94.1419,-16.1401,318.675,166.5,76.8421,76.8421,0.569983,0.48416,28.5714,57.1429,0,14.2857,7,84.2105,29.0909,41.8182,2,gas
10.6242,49.5327,45.8348,69.8295,0.934579,-58.94,0.873439,-58.94,0.873439,-58.94,1577.16,347.5,4.19522,4.19522,0.445232,0.469262,31.25,25,37.5,6.25,16,47.263,58.1536,23.3491,28,0,10.0748,52.702,88.5077,32.7283,121.076,-5.90634,228.446,-5.90634,228.446,-5.90634,353.499,355.5,23.0189,23.0189,0.785667,0.65966,41.6667,33.3333,16.6667,8.33333,12,22.6415,52.8302,41.5094,1,11.4276,45.283,92.5596,34.9897,-23.6013,110.565,-44.5307,110.565,-44.5307,110.565,424.413,444,77.3585,77.3585,0.313156,0.428346,46.1538,15.3846,0,38.4615,13,0,0,0,0,12.9227,46.2264,85.4397,31.7342,-34.1719,181.559,-64.4753,181.559,-64.4753,181.559,571.478,54,48.1132,48.1132,0.417548,0.560753,44.4444,33.3333,22.2222,0,9,30.1887,60.3774,29.2453,2,8.61517,81.1089,78.2869,21.8384,26.3638,100.183,49.7431,100.183,49.7431,100.183,151.995,242.5,90.566,90.566,0.634572,0.388956,14.2857,0,42.8571,42.8571,7,83.0189,37.7358,30.1887,1,gas
10.4743,49.2126,62.8718,73.6612,-77.137,41.6908,-60.7378,41.6908,-60.7378,41.6908,1543.05,1476,96.9836,96.9836,0.498139,0.414189,45,25,25,5,20,47.4803,48.0233,29.2442,20,0,9.15467,52.7778,110.871,34.9337,96.8254,350.687,153.691,350.687,153.691,350.687,368.052,504,64.2857,64.2857,0.455281,0.326252,22.2222,77.7778,0,0,9,61.3757,65.1163,49.6124,3,12.5877,44.429,105.739,33.1609,110.547,30.8844,175.472,30.8844,175.472,30.8844,437.468,673.5,90.4762,90.4762,0.295746,0.468461,50,25,16.6667,8.33333,12,44.4444,74.4186,46.5116,2,12.0709,51.3957,103.432,32.325,37.6068,-121.063,59.6934,-121.063,59.6934,-121.063,437.446,72,31.746,31.746,0.625897,0.468796,58.3333,33.3333,0,8.33333,12,38.0952,37.2093,50,2,8.23182,51.3133,146.219,32.4113,-7.13267,181.832,-11.3217,181.832,-11.3217,181.832,305.245,104.5,35.3175,35.3175,0.530163,0.636137,44.4444,33.3333,0,22.2222,9,0,0,0,0,gas
8.35648,50.3704,48.8281,80.8468,3.89972,-75.0901,2.88868,-75.0901,2.88868,-75.0901,1885.79,3432,79.7395,79.7395,0.446903,0.512983,37.5,29.1667,20.8333,12.5,24,52.5926,52.0833,27.8212,24,0,8.70647,49.3683,93.666,37.5374,97.0149,4.34028,144.798,4.34028,144.798,4.34028,371.695,951.5,53.4826,53.4826,0.600648,0.256453,0,40,40,20,10,37.8109,58.3333,45.1389,3,8.95522,47.4769,91.1458,35.7579,1.49254,-40.5093,2.22767,-40.5093,2.22767,-40.5093,398.918,593.5,91.0448,91.0448,0.450246,0.537791,15.3846,46.1538,30.7692,7.69231,13,71.6418,66.6667,37.5,2,9.32836,48.0739,79.6552,35.5101,1.49254,-1.52496,2.22767,-1.52496,2.22767,-1.52496,484.202,429.5,97.7612,97.7612,0.442392,0.508228,55.5556,22.2222,0,22.2222,9,35.8209,50,45.8333,2,6.34328,51.0707,123.415,34.2458,77.9692,-5.83853,116.372,-5.83853,116.372,-5.83853,312.746,47,14.1791,14.1791,0.446533,0.586437,25,25,0,50,8,0,0,0,0,gas
10.009,46.3153,52.7047,72.2659,98.9408,1.23457,79.7909,1.23457,79.7909,1.23457,1236.88,2057.5,12.6719,12.6719,0.496995,0.479745,20.8333,33.3333,33.3333,12.5,24,48.9481,42.8986,23.5749,23,0,10.7885,49.1936,83.9506,34.5664,-8.17095,-89.1396,-13.179,-89.1396,-13.179,-89.1396,321.126,158.5,2.15054,2.15054,0.402525,0.583684,0,54.5455,27.2727,18.1818,11,25.8065,53.3333,41.1111,2,10.6093,46.7186,103.704,31.7646,45.1613,330.864,72.8408,330.864,72.8408,330.864,380.997,20.5,15.3226,15.3226,0.423635,0.543129,18.1818,36.3636,36.3636,9.09091,11,53.7634,44.4444,52.5926,3,11.4695,50.0249,110.042,33.0283,-60.526,51.5202,-97.6226,51.5202,-97.6226,51.5202,369.434,213.5,79.3548,79.3548,0.408841,0.437877,41.6667,25,8.33333,25,12,51.6129,53.3333,32.2222,2,7.27599,43.6348,125.523,28.9641,64.8496,-14.6486,104.596,-14.6486,104.596,-14.6486,261.347,122,53.2258,53.2258,0.631043,0.599148,25,25,12.5,37.5,8,0,0,0,0,gas
11.9658,49.3056,72.1154,40.3216,1.38889,3.07237,1.92901,3.07237,1.92901,3.07237,711.29,729,23.2085,23.2085,0.490678,0.51309,54.5455,45.4545,0,0,11,53.7037,61.5385,32.0513,3,0,14.1026,44.4444,184.911,19.4681,1.86892,10.4982,5.19144,10.4982,5.19144,10.4982,240.907,408.5,8.33333,8.33333,0.522604,0.37368,20,60,20,0,5,0,0,0,0,10.7906,43.6111,214.497,15.8346,65.9639,427.212,183.233,427.212,183.233,427.212,189.946,52,83.3333,83.3333,0.395833,0.63158,0,100,0,0,4,0,0,0,0,16.8803,48.6111,125.74,18.6683,134.954,14.7929,374.871,14.7929,374.871,14.7929,231.524,34,94.4444,94.4444,0.564962,0.559778,25,0,0,75,4,0,0,0,0,6.41026,48.6111,214.497,17.189,66.4141,-4.03443,184.484,-4.03443,184.484,-4.03443,86.5269,54.5,75,75,0.471014,0.494356,0,100,0,0,2,55.5556,76.9231,61.5385,1,gas
14.7777,49.1936,135.135,34.8149,-7.68501,-170.799,-12.3952,-170.799,-12.3952,-170.799,597.569,494.5,9.63134,9.63134,0.508232,0.568706,28.5714,57.1429,0,14.2857,7,45.1613,27.027,20.2703,2,0,18.4588,48.3871,216.049,15.3121,26.917,512.042,86.829,512.042,86.829,512.042,180.409,17.5,1.6129,1.6129,0.510155,0.583333,20,40,0,40,5,0,0,0,0,15.233,40.9217,343.695,12.093,67.7419,-61.7284,218.522,-61.7284,218.522,-61.7284,136.055,17,74.1936,74.1936,0.435973,0.510943,0,100,0,0,3,0,0,0,0,16.129,56.4516,246.914,13.8668,22.4173,515.315,72.3139,515.315,72.3139,515.315,124.577,7.5,29.0323,29.0323,0.320353,0.728836,33.3333,66.6667,0,0,3,0,0,0,0,13.0824,48.3871,262.346,16.3589,3.22581,-432.099,10.4058,-432.099,10.4058,-432.099,126.111,92,2.58065,2.58065,0.533609,0.7725,50,50,0,0,2,0,0,0,0,gas
13.7865,50.1882,124.319,35.0923,96.7742,313.411,156.087,313.411,156.087,313.411,527.449,359,88.186,88.186,0.541995,0.410836,50,50,0,0,4,44.086,65.0794,50.7937,3,0,18.126,51.5553,249.433,15.7379,93.5484,-49.8866,301.769,-49.8866,301.769,-49.8866,178.052,42.5,29.0323,29.0323,0.522737,0.300359,0,100,0,0,2,0,0,0,0,15.8218,48.3871,181.406,15.6885,93.5484,-128.496,301.769,-128.496,301.769,-128.496,245.551,41.5,88.7097,88.7097,0.652778,0.252646,33.3333,66.6667,0,0,3,0,0,0,0,12.2888,51.6129,136.054,13.7419,-0,22.6757,-0,22.6757,-0,22.6757,108.621,59.5,41.9355,41.9355,0.292766,0.567821,33.3333,33.3333,0,33.3333,3,0,0,0,0,9.83103,77.4193,215.42,10.1574,63.1813,-110.251,203.811,-110.251,203.811,-110.251,96.8406,23,87.0968,87.0968,0.725687,0.727161,100,0,0,0,2,0,0,0,0,gas
15.8185,46.9231,131.492,35.0692,-62.3077,6.57462,-95.858,6.57462,-95.858,6.57462,517.174,278,69.7166,69.7166,0.45554,0.335553,60,40,0,0,5,57.6923,32.0513,29.4872,4,0,18.4211,48.5126,88.5628,14.9611,93.75,55.4017,292.969,55.4017,292.969,55.4017,152.296,14.5,53.125,53.125,0.542076,0.368766,0,50,25,25,4,37.5,63.1579,31.5789,1,21.0526,46.875,277.008,16.122,3.125,-249.307,9.76562,-249.307,9.76562,-249.307,165.368,49.5,59.375,59.375,0.413479,0.293902,20,60,0,20,5,62.5,63.1579,47.3684,1,15.1316,60.2889,209.324,12.9322,20.3125,27.7008,63.4766,27.7008,63.4766,27.7008,142.859,163.5,44.2708,44.2708,0.394345,0.546366,100,0,0,0,1,0,0,0,0,14.9671,48.4375,249.307,17.0573,-79.212,172.227,-247.537,172.227,-247.537,172.227,163.857,95,1.5625,1.5625,0,0,100,0,0,0,1,0,0,0,0,gas
14.7863,49.2308,142.747,35.6988,98.5846,470.679,151.669,470.679,151.669,470.679,596.95,240.5,94.4444,94.4444,0.544594,0.468199,0,100,0,0,3,42.0513,62.963,45.3704,3,0,18.9236,48.4375,110.399,14.9468,-0.240385,30.8642,-0.751202,30.8642,-0.751202,30.8642,176.426,28,52.5,52.5,0.524564,0.419221,0,50,50,0,4,0,0,0,0,20.4861,45.4203,262.346,15.9378,3.125,-191.358,9.76562,-191.358,9.76562,-191.358,150.882,92,90.625,90.625,0.400595,0.331217,33.3333,66.6667,0,0,3,62.5,66.6667,50,1,9.20139,40.625,246.914,9.49613,17.1875,-154.321,53.7109,-154.321,53.7109,-154.321,63.0122,33.5,56.25,56.25,0.396054,0.555275,50,50,0,0,2,0,0,0,0,17.0139,85.9375,262.346,7.74215,65.2344,347.222,203.857,347.222,203.857,347.222,63.057,15,82.8125,82.8125,0.806134,0.701793,100,0,0,0,1,0,0,0,0,gas
