@relation 'Imagette-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.BestFirst -D 1 -N 10'

@attribute Airs_Center_X_GLOBAL numeric
@attribute Airs_Triangle_2_X_GLOBAL numeric
@attribute Harris_Corners_X_GLOBAL numeric
@attribute Mass_Center_X_Global numeric
@attribute Mass_Center_Y_Global numeric
@attribute Hough_Lines_Vertical_Global numeric
@attribute Hough_Lines_Horizontal_Global numeric
@attribute Hough_Lines_DiagonalPos_Global numeric
@attribute Hough_Lines_DiagonalNeg_Global numeric
@attribute Hough_Circles_X_Global numeric
@attribute Hough_Circles_Radius_Global numeric
@attribute Rows_Or_Cols_Global numeric
@attribute Airs_Center_X_0 numeric
@attribute Airs_Triangle_2_X_0 numeric
@attribute Harris_Corners_X_0 numeric
@attribute Mass_Center_X_0 numeric
@attribute Hough_Lines_Vertical_0 numeric
@attribute Hough_Lines_Horizontal_0 numeric
@attribute Hough_Lines_DiagonalPos_0 numeric
@attribute Hough_Lines_DiagonalNeg_0 numeric
@attribute Hough_Circles_Radius_0 numeric
@attribute Black_Pixel_1 numeric
@attribute Airs_Center_X_1 numeric
@attribute Airs_Center_Y_1 numeric
@attribute Mass_Center_Y_1 numeric
@attribute Hough_Lines_Vertical_1 numeric
@attribute Hough_Lines_Horizontal_1 numeric
@attribute Hough_Lines_DiagonalNeg_1 numeric
@attribute Airs_Center_X_2 numeric
@attribute Airs_Triangle_1_Y_2 numeric
@attribute Mass_Center_Y_2 numeric
@attribute Hough_Lines_Vertical_2 numeric
@attribute Hough_Lines_DiagonalPos_2 numeric
@attribute Hough_Lines_DiagonalNeg_2 numeric
@attribute Black_Pixel_3 numeric
@attribute Airs_Center_Y_3 numeric
@attribute Airs_Triangle_1_X_3 numeric
@attribute Mass_Center_X_3 numeric
@attribute Hough_Lines_Vertical_3 numeric
@attribute Hough_Lines_DiagonalPos_3 numeric
@attribute Hough_Lines_DiagonalNeg_3 numeric
@attribute Hough_Lines_Nb_3 numeric
@attribute Black_Pixel_4 numeric
@attribute Airs_Center_X_4 numeric
@attribute Airs_Triangle_1_X_4 numeric
@attribute Airs_Triangle_1_Y_4 numeric
@attribute Mass_Center_Y_4 numeric
@attribute Hough_Lines_Vertical_4 numeric
@attribute Hough_Lines_Horizontal_4 numeric
@attribute Hough_Lines_DiagonalPos_4 numeric
@attribute Hough_Lines_Nb_4 numeric
@attribute Airs_Center_X_5 numeric
@attribute Airs_Triangle_1_Y_5 numeric
@attribute Mass_Center_Y_5 numeric
@attribute Hough_Lines_Vertical_5 numeric
@attribute Hough_Lines_Horizontal_5 numeric
@attribute Hough_Lines_DiagonalPos_5 numeric
@attribute Hough_Lines_DiagonalNeg_5 numeric
@attribute Black_Pixel_6 numeric
@attribute Airs_Triangle_1_Y_6 numeric
@attribute Mass_Center_X_6 numeric
@attribute Mass_Center_Y_6 numeric
@attribute Hough_Lines_Vertical_6 numeric
@attribute Hough_Lines_DiagonalPos_6 numeric
@attribute Hough_Lines_DiagonalNeg_6 numeric
@attribute Hough_Circles_Radius_6 numeric
@attribute Black_Pixel_7 numeric
@attribute Airs_Center_X_7 numeric
@attribute Airs_Center_Y_7 numeric
@attribute Airs_Triangle_1_Y_7 numeric
@attribute Airs_Triangle_2_X_7 numeric
@attribute Airs_Contours_7 numeric
@attribute Mass_Center_X_7 numeric
@attribute Mass_Center_Y_7 numeric
@attribute Hough_Lines_Vertical_7 numeric
@attribute Hough_Lines_Horizontal_7 numeric
@attribute Hough_Lines_DiagonalNeg_7 numeric
@attribute Airs_Center_X_8 numeric
@attribute Airs_Triangle_1_Y_8 numeric
@attribute Mass_Center_X_8 numeric
@attribute Mass_Center_Y_8 numeric
@attribute Hough_Lines_Vertical_8 numeric
@attribute Hough_Lines_Horizontal_8 numeric
@attribute Hough_Lines_DiagonalPos_8 numeric
@attribute Hough_Lines_DiagonalNeg_8 numeric
@attribute Class {accident,bomb,car,casualty,electricity,fire-brigade,fire,flood,gas,injury,paramedics,person,police,road-block}

@data
51.0705,-21.8339,77.455,0.443343,0.709367,5.55556,75,5.55556,13.8889,47.0482,30.3482,0,52.1127,31.7397,33.8028,0.131716,37.5,62.5,0,0,62.5,11.1894,49.2958,30.8642,0,0,100,0,32.3944,-11.4442,0.502528,28.5714,0,42.8571,4.53834,135.031,1.40845,0.353031,25,0,0,4,12.4804,0,0,0,0,0,0,0,0,77.4648,254.63,0.502954,0,0,0,100,15.4538,54.6792,0.484841,0.206953,0,10,0,36.1111,13.1064,49.2958,138.889,24.5511,136.878,461.045,0.700012,0.600601,37.5,62.5,0,49.2958,-79.7325,0.440807,0.400146,7.69231,61.5385,23.0769,7.69231,car
49.4186,-22.3131,94.8486,0.400945,0.497241,12.8205,66.6667,12.8205,7.69231,56.0192,23.4205,0,56.1404,33.7548,20.1754,0.32665,0,100,0,0,0,11.8908,49.1228,115.741,0.351074,0,80,0,33.3333,7.71605,0.475247,0,0,100,13.4016,177.118,3.07018,0.555073,33.3333,33.3333,0,9,10.7212,49.1228,19.2982,108.025,0.556472,0,100,0,6,48.687,-33.2972,0.656351,18.75,56.25,0,25,15.2047,7.71605,0.322775,0.288818,25,0,12.5,38.8889,20.078,49.1228,123.457,64.8148,335.488,367.479,0.280853,0.349672,10,50,10,44.7368,7.71605,0.389076,0.293013,0,62.5,37.5,0,car
49.3678,-27.4125,43.642,0.384335,0.455983,12.8205,69.2308,15.3846,2.5641,50.6125,23.921,0,65.9574,76.9579,96.4539,0.699065,0,0,100,0,0,11.7988,48.9362,64.2792,0.135774,0,100,0,37.234,121.12,0.601732,0,0,50,14.3778,173.823,130.818,0.48947,10,40,10,10,9.99355,48.9362,108.328,221.647,0.595311,0,100,0,3,48.3407,-13.5709,0.549784,33.3333,66.6667,0,0,19.8582,1.53046,0.607611,0.506133,0,0,50,37.8788,26.499,48.9362,137.741,228.673,-68.3457,469.853,0.525744,0.369389,11.1111,33.3333,33.3333,47.8723,37.4962,0.53382,0.321934,0,71.4286,28.5714,0,car
51.0363,32.6427,58.0429,0.611766,0.659859,7.5,77.5,15,0,44.9403,22.7179,0,73.4375,186.396,96.875,0.757815,0,0,100,0,46.5116,10.1017,49.2188,81.1249,0.233425,0,57.1429,42.8571,42.9688,237.006,0.850061,0,0,0,7.59448,152.807,6.03885,0.725004,0,100,0,3,8.06686,28.9062,1.5625,80.1416,0.734745,40,40,0,5,50,-28.5953,0.500013,33.3333,66.6667,0,0,9.62936,5.40833,0.642766,0.203445,20,0,20,58.1395,17.5872,51.2167,102.758,129.711,-122.07,584.207,0.544916,0.305654,0,85.7143,14.2857,47.6562,5.40833,0.3579,0.274483,7.69231,38.4615,46.1538,7.69231,car
49.7368,-24.8421,45.3771,0.39255,0.52764,5.40541,62.1622,29.7297,2.7027,48.5402,25.981,0,73.8095,153.691,95.2381,0.744401,0,0,100,0,60.8108,10.9395,49.2063,142.44,0.442624,0,83.3333,16.6667,49.2063,135.592,0.80274,0,0,0,10.2531,182.615,125.926,0.700116,0,62.5,0,8,10.1673,48.373,1.5873,94.9598,0.743881,0,75,0,8,46.0317,255.661,0.636552,20,40,40,0,8.40841,7.3046,0.866771,0.380746,40,0,20,0,23.7666,49.2063,124.178,225.399,-148.652,626.219,0.470703,0.361436,5.26316,47.3684,21.0526,28.5714,7.3046,0.253439,0.51435,0,40,60,0,car
49.3007,-15.3301,47.616,0.394182,0.592772,0,78.7879,12.1212,9.09091,52.7355,23.03,0,82.9787,203.712,89.3617,0.860832,100,0,0,0,0,14.772,45.5513,176.763,0.46356,0,0,66.6667,0,0,0,0,0,0,20.4863,178.399,71.7914,0.568794,10,70,0,10,12.8875,48.9362,95.7447,-45.1701,0.409312,20,70,10,10,44.8743,214.471,0.640548,0,80,0,20,21.7021,36.7347,0.594004,0.325628,11.1111,0,33.3333,0,30.9422,48.9362,138.776,-19.5918,203.712,514.205,0.404877,0.323934,0,41.6667,41.6667,41.4894,-72.4739,0.550395,0.484117,0,0,100,0,car
49.3464,17.4792,21.7729,0.466865,0.656446,4,72,12,12,53.9358,29.8774,0,61.7647,94.0198,55.8824,0.434789,40,20,40,0,0,16.8175,49.0196,199.704,0.544872,0,33.3333,66.6667,24.5098,294.379,0.438034,0,0,0,7.23982,184.911,23.436,0.170232,66.6667,33.3333,0,3,2.48869,21.5686,25.4902,281.065,0.837037,0,100,0,1,49.1873,355.03,0.60844,0,0,0,100,15.9125,14.7929,0.7823,0.509842,11.1111,11.1111,11.1111,38.4615,20.1357,49.5098,133.136,-16.1603,-13.9248,316.505,0.371678,0.394071,0,71.4286,0,47.0588,14.7929,0.200161,0.424738,33.3333,66.6667,0,0,car
49.2114,35.0037,27.0059,0.497284,0.641819,3.44828,82.7586,6.89655,6.89655,47.9021,30.0676,0,58.5106,74.385,44.6809,0.313798,0,66.6667,33.3333,0,0,17.5532,48.9362,182.292,0,0,100,0,35.1064,136.95,0.607738,0,0,0,5.58511,156.25,-3.19149,0.124468,50,50,0,2,0.70922,0,0,0,0,0,0,0,0,50,-20.0321,0.619843,33.3333,0,0,66.6667,20.1241,17.3611,0.85461,0.303241,12.5,0,0,0,22.6064,47.8723,211.227,1.78063,4.52694,299.826,0.276732,0.444391,25,75,0,46.8085,538.194,0.36717,0.362754,0,75,25,0,car
49.0564,-1.55104,24.4651,0.405293,0.597988,16,76,4,4,54.2786,31.9378,0,67.3469,62.474,64.2857,0.59297,0,66.6667,33.3333,0,55.1724,15.6932,48.9796,184.304,0.501149,0,75,25,31.6327,225.922,0.41954,0,0,0,4.92611,95.1249,24.4898,0.333333,100,0,0,2,22.0971,0,0,0,0,0,0,0,0,64.2857,630.202,0.560345,50,0,0,50,14.6376,59.453,0.895814,0.470822,0,0,0,0,21.1119,48.9796,142.687,262.134,4.16493,347.293,0.446287,0.335249,20,80,0,46.9388,11.8906,0.372808,0.448418,0,81.8182,9.09091,9.09091,car
49.0446,67.2405,45.3957,0.4183,0.517912,18.5185,66.6667,3.7037,11.1111,53.9278,36.9792,0,75,133.855,76.9231,0.707635,33.3333,33.3333,33.3333,0,0,16.8269,49.0385,52.0833,0,0,100,0,27.8846,481.447,0.544015,33.3333,0,66.6667,6.65064,199.653,24.399,0.469058,100,0,0,1,2.5641,15.3846,-5.76923,347.222,0.844444,0,0,0,0,66.3462,-140.336,0.51031,50,0,0,50,19.1506,203.219,0.864088,0.278288,0,20,20,20.8333,22.6763,49.0385,225.694,-170.913,132.611,279.959,0.609021,0.408891,0,85.7143,0,48.0769,383.963,0.428704,0.447068,0,100,0,0,car
49.1071,-6.19064,23.9362,0.475153,0.623114,10,80,5,5,55,32.8718,0,70.5357,99.6941,66.0714,0.573909,25,50,25,0,80.7692,16.5522,49.1071,110.947,0,0,100,0,25,107.777,0.661746,0,0,100,7.00549,177.515,21.7391,0.31835,50,50,0,4,1.92308,30.3571,31.3312,306.616,0.878205,0,0,0,0,44.6429,-15.9885,0.717279,0,60,0,40,17.5824,224.411,0.119444,0.530342,0,0,0,0,24.0385,49.1071,199.704,-198.979,62.0248,432.288,0.385702,0.321123,0,87.5,12.5,47.3214,14.7929,0.27749,0.339259,0,83.3333,16.6667,0,car
50.94,-11.29,93.8051,0.540253,0.655585,21.4286,66.6667,7.14286,4.7619,47.1736,28.3633,0,73.7288,31.0256,92.0904,0.727071,0,0,100,0,46.4286,9.4431,49.1525,45.3515,0,0,100,0,40.678,5.66893,0.057319,50,0,0,6.98144,116.213,44.5521,0.307218,50,50,0,4,0.121065,0,0,0,0,0,0,0,0,48.3051,-12.3791,0.459325,40,60,0,0,15.1735,5.66893,0.600177,0.293135,10,10,20,0,21.3479,49.1525,116.213,18.6017,318.346,561.048,0.365813,0.427005,5.88235,70.5882,5.88235,49.1525,-11.3379,0.255413,0.240477,0,100,0,0,car
48.855,-22.7743,45.9081,0.441499,0.589267,6.66667,50,33.3333,10,41.9084,21.7143,0,77.907,237.966,79.6512,0.825963,50,0,50,0,0,13.887,48.8372,159.184,0.344552,16.6667,16.6667,50,46.5116,169.096,0.751323,0,0,0,18.3389,179.447,-14.2271,0.491019,0,50,0,8,14.0199,48.8372,95.3488,128.464,0.592623,14.2857,71.4286,0,7,47.6744,-18.1787,0.717156,7.14286,14.2857,50,28.5714,18.6047,8.16327,0.539698,0.507093,14.2857,0,57.1429,42.8571,26.3787,48.8372,130.612,8.16327,438.075,450.633,0.504161,0.392249,0,9.09091,45.4545,39.5349,8.16327,0.493596,0.34617,0,50,50,0,car
50.3408,80.3738,65.7533,0.405503,0.624239,13.6364,68.1818,13.6364,4.54545,36.9645,26.1278,0,88.3721,189.292,96.5116,0.920543,0,0,0,0,0,15.1163,48.8372,172.194,0.359586,33.3333,33.3333,0,39.5349,-1.10914,0.468651,50,0,0,19.3522,190.615,-33.9045,0.608477,0,33.3333,0,12,19.6844,48.8372,34.7115,51.9652,0.802154,0,100,0,9,46.5116,331.633,0.373483,9.09091,54.5455,9.09091,27.2727,17.0266,12.7551,0.64265,0.227544,20,0,20,0,28.9037,48.8372,172.194,-122.768,5.40833,340.716,0.587528,0.523261,0,28.5714,28.5714,47.6744,280.612,0.442639,0.553087,0,50,50,0,car
52.047,75.8975,81.9306,0.386404,0.532035,13.8889,63.8889,19.4444,2.77778,42.4052,25.0168,0,91.8605,205.517,97.6744,0.924031,0,0,0,0,0,15.2907,46.8552,150.852,0.348583,0,33.3333,16.6667,43.0233,251.515,0.526389,16.6667,0,0,20.8721,121.875,95.3488,0.692661,0,45.4545,27.2727,11,9.06977,47.3837,2.32558,133.669,0.875384,0,83.3333,0,6,43.0233,-18.75,0.433958,33.3333,66.6667,0,0,12.2674,6.25,0.725011,0.375327,25,0,50,30,26.3953,48.8372,125,-10.2273,221.741,495.65,0.578852,0.290866,7.69231,30.7692,30.7692,43.0233,6.25,0.518553,0.458423,10,60,30,0,car
49.6168,73.9178,56.1344,0.460297,0.613488,7.84314,70.5882,17.6471,3.92157,41.1005,22.8377,0,0,0,98.0769,0,0,0,0,0,0,13.9194,49.0385,153.061,0.397238,0,0,50,48.0769,202.448,0.718574,0,0,50,11.5385,119.559,96.1538,0.670162,12.5,37.5,0,8,17.0788,45.7025,132.692,225.948,0.854249,0,87.5,12.5,8,45.1923,-14.8463,0.580014,50,50,0,0,13.4615,274.538,0.748507,0.440636,25,37.5,37.5,64.2857,27.9304,47.7211,125.944,227.558,-16.1487,667.838,0.498264,0.541272,0,57.8947,36.8421,30.7692,5.66893,0.308508,0.524638,28.5714,0,71.4286,0,car
50.7595,-12.741,34.256,0.537074,0.54971,0,85,15,0,45.0275,22.815,0,68.5714,164.75,50.7143,0.71235,0,0,100,0,51.2195,10.7666,49.2857,32.7186,0.140244,0,75,25,49.2857,59.4884,0.426196,0,0,0,23.6237,148.721,60.6493,0.387659,5.26316,26.3158,15.7895,19,17.2822,49.2857,192.857,142.772,0.520872,0,66.6667,25,12,49.2857,232.005,0.321308,10,50,10,30,12.0906,5.94884,0.284169,0.374905,18.1818,0,27.2727,46.3415,11.115,50.7143,116.002,87.5456,-126.531,412.061,0.493114,0.51857,11.1111,22.2222,33.3333,49.2857,5.94884,0.610725,0.234523,0,60,40,0,car
50.8204,76.5177,44.7908,0.479308,0.573823,2.94118,67.6471,17.6471,11.7647,43.0882,27.7156,0,62.1429,108.513,80,0.559628,0,14.2857,85.7143,0,50.4065,10.8711,49.2857,35.693,0,0,100,0,49.2857,12.8196,0.360627,0,0,50,12.0209,142.772,33.9286,0.543051,14.2857,71.4286,7.14286,14,11.0801,49.2857,0.285714,49.9703,0.624752,0,50,0,10,49.2857,88.489,0.456478,0,100,0,0,12.0557,5.94884,0.666477,0.335951,0,0,57.1429,54.4715,14.5993,49.2857,116.002,5.94884,138.776,479.744,0.62875,0.467816,25,58.3333,0,49.2857,5.94884,0.326618,0.274377,0,25,75,0,car
49.2958,25.6777,49.8371,0.513706,0.570802,2.5641,58.9744,25.641,12.8205,52.0317,21.802,0,72.5352,176.239,94.3662,0.725595,25,0,75,0,31.7073,10.0653,49.2958,32.7186,0.115854,0,100,0,34.507,-26.4954,0.464552,0,0,75,16.0769,132.622,-9.85915,0.564167,0,53.3333,0,15,12.1951,47.4731,1.40845,25.9369,0.666238,0,92.8571,7.14286,14,47.8873,-28.3445,0.397338,25,12.5,0,62.5,10.4088,5.94884,0.623742,0.53223,28.5714,0,14.2857,0,20.4741,49.586,92.2813,-28.5544,136.878,621.727,0.394719,0.509049,11.1111,61.1111,16.6667,47.1831,5.94884,0.295995,0.217296,0,60,40,0,car
50.7697,-17.4016,74.8507,0.393538,0.516896,4.54545,72.7273,20.4545,2.27273,53.489,25.0409,0,74.3056,151.106,54.6296,0.758734,0,20,80,0,48.4848,9.97475,49.3056,74.8967,0.185285,0,83.3333,16.6667,49.3056,9.18274,0.269812,55.5556,11.1111,0,8.64899,149.793,43.2385,0.701176,0,54.5455,0,11,9.24874,49.3056,1.38889,101.207,0.706394,0,57.1429,0,7,48.6111,216.942,0.469647,0,80,10,10,14.2361,5.16529,0.573294,0.309881,0,0,37.5,31.8182,16.8245,50.3623,103.306,-50.6198,135.031,647.16,0.490618,0.339983,27.2727,36.3636,9.09091,37.5,-46.0082,0.502301,0.559059,0,33.3333,66.6667,0,car
49.3514,4.38016,46.4287,0.382224,0.544639,5.55556,57.4074,27.7778,9.25926,46.9008,23.485,0,68.1159,140.727,39.8551,0.688595,0,0,100,0,40.2778,8.81643,49.2754,45.5729,0.157986,0,100,0,44.9275,267.339,0.47128,0,0,71.4286,15.4891,82.4653,-10.1745,0.465156,11.1111,33.3333,0,18,12.0471,49.2754,156.159,137.804,0.666182,0,76.4706,11.7647,17,48.5507,-50.886,0.529843,22.2222,55.5556,22.2222,0,18.5688,264.757,0.474336,0.418352,6.25,0,18.75,33.3333,19.7464,47.4967,101.997,-16.7411,2.1004,661.228,0.33104,0.338513,23.0769,38.4615,0,6.52174,85.9198,0.039855,0.211458,100,0,0,0,car
49.3103,14.0557,20.3607,0.489116,0.724667,0,81.8182,13.6364,4.54545,49.8951,29.3891,0,64.5833,99.5088,55.2083,0.483025,25,75,0,0,42.3077,16.4263,48.9583,214.497,0.634615,0,66.6667,33.3333,34.375,295.858,0,0,0,0,9.85577,184.911,42.5403,0.218966,0,100,0,2,3.60577,0,0,0,0,0,100,0,1,57.45,-102.163,0.536859,0,100,0,0,18.5897,14.7929,0.890993,0.602564,14.2857,0,28.5714,65.3846,26.7628,48.9583,184.911,474.256,10.4296,474.818,0.38189,0.301902,0,90,0,33.3333,517.752,0.347134,0.323821,33.3333,66.6667,0,0,car
49.697,24.2931,28.7134,0.521996,0.714199,7.69231,76.9231,3.84615,11.5385,55.0393,27.0754,0,73.6364,116.536,68.1818,0.643217,50,25,25,0,0,14.2947,49.0909,136.742,0,0,100,0,31.8182,142.687,0.784547,0,0,33.3333,6.89655,282.362,51.2492,0.341857,0,100,0,3,9.2163,50,3.98034,170.004,0.80977,0,100,0,3,46.3636,-24.1752,0.558993,28.5714,42.8571,0,28.5714,14.5455,76.4396,0.421789,0.172824,25,0,0,55.1724,14.3574,49.0909,112.961,11.8906,188.902,274.104,0.4546,0.344828,0,100,0,48.7949,11.8906,0.476823,0.276534,44.4444,44.4444,0,11.1111,car
49,-1.72148,22.8333,0.41998,0.67018,17.8571,75,3.57143,3.57143,56.381,27.7666,0,69,105.37,60,0.603704,25,75,0,0,0,18.6957,49,255.198,0.608696,0,100,0,21,283.554,0.797101,0,0,0,7.3913,207.939,60,0.335714,0,100,0,1,3.91304,20,2,396.975,0,0,100,0,1,46,18.9036,0.545455,25,0,0,75,26.087,420.477,0.510339,0.393063,0,20,0,0,25.5652,49,179.584,380.65,4,340.664,0.271765,0.262917,0,66.6667,16.6667,45.0444,-148.651,0.507159,0.371059,20,80,0,0,car
49.2368,20.4692,20.2829,0.449674,0.712719,17.2414,72.4138,3.44828,6.89655,51.9048,29.6875,0,57.1429,89.1811,53.0612,0.347145,25,50,25,0,25,13.074,48.9796,131.836,0.242188,0,100,0,21.4286,156.25,0.688988,0,0,100,5.80357,126.953,32.6531,0.143541,50,50,0,2,0.510204,0,0,0,0,0,0,0,0,58.1633,329.511,0.585002,0,0,0,100,17.4107,93.6198,0.614562,0.339641,0,0,0,25,24.1709,48.9796,141.602,213.759,-187.422,443.345,0.630728,0.393607,8.33333,75,16.6667,46.5395,9.76562,0.32776,0.374341,9.09091,63.6364,27.2727,0,car
49.7221,54.6285,41.2646,0.534637,0.613889,0,85,15,0,45.6036,23.3202,0,86.25,239.009,96.6667,0.904735,0,0,0,0,0,23.0435,46.5878,189.036,0.384702,33.3333,66.6667,0,42.5,121.523,0.560386,0,0,0,15.1087,207.939,-14.0625,0.452814,0,75,0,4,10.3261,60,52.5,321.361,0.869565,0,100,0,3,50.3934,354.367,0.720028,16.6667,50,16.6667,16.6667,15.7609,18.9036,0.7375,0.173913,0,0,0,0,31.1957,48.75,170.132,18.9036,-87.5,392.007,0.476864,0.35848,11.1111,66.6667,0,47.5,18.9036,0.221231,0.335682,16.6667,50,33.3333,0,car
47.2727,61.0947,37.8394,0.455152,0.688671,0,68.4211,21.0526,10.5263,42.6471,34.2391,0,70.4545,227.273,93.9394,0.778139,0,0,0,0,0,32.1212,50,311.111,0.5,0,50,50,14.6104,328.889,0.833333,0,0,0,19.3939,445.545,53.8961,0.597514,0,100,0,2,8.18182,0,0,0,0,0,0,0,0,40.9091,44.4444,0.366352,0,100,0,0,28.1818,654.971,0.316667,0.455556,0,0,0,0,39.697,47.7273,266.667,44.4444,413.223,131.887,0.704991,0.392157,0,100,0,46.5311,44.4444,0.319384,0.429982,0,100,0,0,car
48.2558,41.9146,26.297,0.388457,0.52982,5.55556,88.8889,0,5.55556,51.6279,24.6512,0,67.8571,144.058,60.7143,0.599206,0,0,0,0,0,30.3571,48.2143,331.633,0,0,100,0,19.6429,153.061,0.714286,0,0,0,21.9388,510.204,48.3691,0.609548,0,0,0,1,17.3469,32.1429,3.57143,-204.082,0.633658,0,100,0,4,42.8571,-251.177,0.27381,0,0,0,100,23.4694,102.041,0.839947,0.304233,0,0,0,0,36.4796,49.9286,306.122,729.292,331.633,231.068,0.346726,0.229167,0,100,0,45.8333,-208.72,0.148382,0.169779,0,100,0,0,car
49.3507,28.7301,29.6879,0.403267,0.650419,9.09091,63.6364,0,27.2727,48.3117,32.093,0,68,262.038,80,0.707619,0,0,0,0,0,30.8571,48,357.143,0.607143,0,100,0,10,561.224,0.821429,0,0,0,27.7143,561.224,44.8421,0.304762,0,100,0,1,12.2857,46,-0.4,346.939,0.75,0,0,0,0,42,612.245,0.493764,0,0,0,0,12.2857,48.4946,0.434667,0.109524,0,0,0,0,27.7143,48,357.143,1071.43,144,183.142,0.2,0.464286,0,66.6667,0,48,139.147,0.602727,0.19724,0,100,0,0,car
48.2157,-3.20296,24.2831,0.420781,0.568749,16.6667,75,0,8.33333,47.5845,30.5556,0,64.3049,175.482,66.6667,0.488889,100,0,0,0,44.4444,23.7037,48.3333,324.074,0.208333,0,100,0,23.3333,432.099,0.793518,0,0,0,17.5926,397.453,6.66667,0.522068,0,0,33.3333,3,4.25926,0,0,0,0,0,0,0,0,56.6667,30.8642,0.454214,0,0,0,100,19.2593,5.54862,0.745869,0.360161,0,0,0,0,27.7778,48.3333,293.21,493.827,311.111,180.3,0.551235,0.517563,0,100,0,46.6667,30.8642,0.212593,0.406173,0,100,0,0,car
49.1796,29.1363,19.9626,0.492311,0.63496,22.7273,63.6364,0,13.6364,44.8029,26.9504,0,58.0645,133.84,51.6129,0.481807,0,100,0,0,0,27.3118,48.3871,400,0,0,100,0,16.129,311.111,0.651852,0,0,0,11.828,311.111,35.6537,0.180645,0,0,0,0,18.7097,48.3871,3.22581,166.667,0.327778,0,100,0,2,35.4839,44.4444,0.511111,100,0,0,0,18.4946,-14.8148,0.610753,0.348889,0,0,0,0,30.7527,48.3871,311.111,44.4444,287.461,102.994,0.505376,0.111111,0,100,0,46.7742,372.681,0.492473,0.318889,0,100,0,0,car
49.4675,0.21836,27.9634,0.515878,0.662836,0,86.2069,6.89655,6.89655,49.5016,32.6133,0,55.6338,49.5933,39.4366,0.187609,16.6667,50,33.3333,0,71.9512,11.7485,49.2958,35.693,0,0,100,0,48.5915,47.5907,0.501727,0,0,16.6667,4.29406,107.079,-2.78928,0.093179,66.6667,33.3333,0,3,1.33975,0,0,0,0,0,0,0,0,97.1831,5.94884,0,0,100,0,0,15.2181,5.72851,0.745126,0.616915,0,0,8.33333,46.3415,16.6609,48.5915,116.002,-132.099,1.98373,635.998,0.528672,0.354853,7.14286,92.8571,0,49.2958,246.877,0.528015,0.332447,10,80,10,0,car
49.5772,21.7118,25.2673,0.446618,0.721785,18.4211,65.7895,10.5263,5.26316,48.9796,27.862,0,67.4432,99.2715,72.3077,0.61912,12.5,25,50,12.5,50.4065,11.4447,49.2308,121.951,0,0,0,100,35.3846,156.106,0.716712,0,0,0,7.65478,118.977,6.60969,0.27604,0,50,0,4,2.62664,92.3077,84.3077,232.005,0.890244,0,100,0,2,48.7022,232.005,0.409408,40,40,0,20,14.1088,-20.3367,0.710906,0.39093,0,0,16.6667,46.3415,18.5366,50.3438,127.294,158.919,-102.451,676.894,0.378013,0.299294,16.6667,66.6667,8.33333,47.6923,5.94884,0.414319,0.485849,0,76.9231,23.0769,0,car
50.6462,-5.72816,12.4054,0.548753,0.67517,22.5,72.5,2.5,2.5,49.8652,31.8328,0,50.7246,37.486,31.8841,0.280301,33.3333,33.3333,33.3333,0,26.8293,10.1803,49.2754,74.3605,0,0,100,0,28.2609,55.6391,0.652256,20,0,40,2.05019,121.951,1.44928,0.036232,0,0,0,0,0.070696,0,0,0,0,0,0,0,0,67.3913,232.005,0.508904,0,0,0,100,13.503,-4.75278,0.817982,0.412874,41.6667,8.33333,25,21.9512,18.6285,49.2754,130.874,-131.001,93.5348,640.761,0.363613,0.409296,16.6667,75,0,49.2754,1.48721,0.541026,0.385196,5.88235,70.5882,11.7647,11.7647,car
49.8484,-2.27982,80.9557,0.57073,0.665073,17.6471,73.5294,5.88235,2.94118,48.1671,27.5532,0,74.3753,102.04,81.6901,0.782081,75,25,0,0,32.0513,11.0148,49.2958,111.769,0.275641,0,75,25,49.0117,160.677,0.493754,0,0,0,6.1394,124.918,87.2156,0.530948,60,40,0,5,0.577826,4.46009,1.40845,211.703,0,0,0,0,0,91.5493,27.6134,0.349359,100,0,0,0,16.1069,90.7722,0.465581,0.36698,20,30,20,0,18.0932,49.2958,131.492,272.077,1.98373,524.816,0.29182,0.36194,11.1111,66.6667,0,49.2958,-55.2711,0.521031,0.326619,14.2857,64.2857,14.2857,7.14286,car
48.2891,-3.78209,96.4538,0.51712,0.780685,24.4444,57.7778,2.22222,15.5556,55.1545,29.4338,0,63.0262,65.8627,52.1429,0.524898,16.6667,33.3333,33.3333,16.6667,58.6957,9.25466,49.2857,63.7996,0,0,100,0,31.4286,-5.74175,0.460575,50,0,50,5.09317,96.8809,48.1096,0.215962,33.3333,66.6667,0,3,2.98137,0,0,0,0,0,0,0,0,71.0284,-33.7199,0.53903,0,0,50,50,12.1429,128.5,0.442262,0.170652,71.4286,0,0,41.3043,18.0124,48.9184,124.152,207.939,-108.844,807.087,0.536764,0.636915,17.3913,43.4783,17.3913,33.5714,242.911,0.203517,0.33675,9.09091,27.2727,45.4545,18.1818,car
