@relation 'Imagette-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.BestFirst -D 1 -N 10'

@attribute Airs_Center_X_GLOBAL numeric
@attribute Harris_Corners_X_GLOBAL numeric
@attribute Mass_Center_X_Global numeric
@attribute Mass_Center_Y_Global numeric
@attribute Hough_Lines_Vertical_Global numeric
@attribute Hough_Lines_Horizontal_Global numeric
@attribute Hough_Lines_DiagonalPos_Global numeric
@attribute Hough_Lines_DiagonalNeg_Global numeric
@attribute Hough_Lines_Nb_Global numeric
@attribute Hough_Circles_X_Global numeric
@attribute Hough_Circles_Radius_Global numeric
@attribute Rows_Or_Cols_Global numeric
@attribute Airs_Center_X_0 numeric
@attribute Airs_Triangle_2_X_0 numeric
@attribute Airs_Contours_0 numeric
@attribute Harris_Corners_X_0 numeric
@attribute Mass_Center_X_0 numeric
@attribute Hough_Lines_Nb_0 numeric
@attribute Airs_Center_X_1 numeric
@attribute Hough_Lines_Horizontal_1 numeric
@attribute Airs_Center_X_2 numeric
@attribute Airs_Triangle_2_X_2 numeric
@attribute Mass_Center_X_2 numeric
@attribute Hough_Lines_Vertical_2 numeric
@attribute Hough_Lines_DiagonalNeg_2 numeric
@attribute Airs_Center_X_3 numeric
@attribute Airs_Center_Y_3 numeric
@attribute Hough_Lines_Vertical_3 numeric
@attribute Hough_Lines_DiagonalPos_3 numeric
@attribute Hough_Lines_DiagonalNeg_3 numeric
@attribute Black_Pixel_4 numeric
@attribute Airs_Center_X_4 numeric
@attribute Airs_Center_Y_4 numeric
@attribute Airs_Triangle_2_X_4 numeric
@attribute Hough_Lines_Vertical_4 numeric
@attribute Hough_Lines_Horizontal_4 numeric
@attribute Airs_Center_X_5 numeric
@attribute Mass_Center_X_5 numeric
@attribute Airs_Center_X_6 numeric
@attribute Airs_Triangle_1_X_6 numeric
@attribute Airs_Triangle_1_Y_6 numeric
@attribute Airs_Center_X_7 numeric
@attribute Airs_Center_Y_7 numeric
@attribute Airs_Triangle_1_X_7 numeric
@attribute Mass_Center_X_7 numeric
@attribute Hough_Lines_Vertical_7 numeric
@attribute Airs_Center_X_8 numeric
@attribute Airs_Contours_8 numeric
@attribute Harris_Corners_X_8 numeric
@attribute Mass_Center_Y_8 numeric
@attribute Black_Pixel_9 numeric
@attribute Airs_Center_X_9 numeric
@attribute Airs_Center_Y_9 numeric
@attribute Airs_Length_Contours_9 numeric
@attribute Mass_Center_X_9 numeric
@attribute Hough_Lines_Nb_9 numeric
@attribute Airs_Center_X_10 numeric
@attribute Mass_Center_X_10 numeric
@attribute Hough_Lines_Horizontal_10 numeric
@attribute Hough_Lines_Nb_10 numeric
@attribute Airs_Center_X_11 numeric
@attribute Airs_Contours_11 numeric
@attribute Mass_Center_Y_11 numeric
@attribute Airs_Center_X_12 numeric
@attribute Airs_Triangle_1_Y_12 numeric
@attribute Hough_Lines_Horizontal_12 numeric
@attribute Airs_Center_Y_13 numeric
@attribute Harris_Corners_X_13 numeric
@attribute Mass_Center_X_13 numeric
@attribute Mass_Center_Y_13 numeric
@attribute Hough_Lines_DiagonalPos_13 numeric
@attribute Black_Pixel_14 numeric
@attribute Airs_Center_X_14 numeric
@attribute Airs_Triangle_2_X_14 numeric
@attribute Mass_Center_X_14 numeric
@attribute Hough_Lines_Vertical_14 numeric
@attribute Black_Pixel_15 numeric
@attribute Airs_Center_X_15 numeric
@attribute Airs_Center_Y_15 numeric
@attribute Airs_Triangle_1_Y_15 numeric
@attribute Mass_Center_Y_15 numeric
@attribute Airs_Center_X_16 numeric
@attribute Airs_Center_Y_16 numeric
@attribute Mass_Center_Y_16 numeric
@attribute Hough_Lines_Horizontal_16 numeric
@attribute Airs_Center_X_17 numeric
@attribute Airs_Triangle_1_X_17 numeric
@attribute Harris_Corners_X_17 numeric
@attribute Mass_Center_Y_17 numeric
@attribute Airs_Center_X_18 numeric
@attribute Airs_Center_Y_18 numeric
@attribute Harris_Corners_X_18 numeric
@attribute Hough_Lines_Vertical_18 numeric
@attribute Airs_Center_X_19 numeric
@attribute Airs_Center_Y_19 numeric
@attribute Harris_Corners_X_19 numeric
@attribute Airs_Center_X_20 numeric
@attribute Mass_Center_X_20 numeric
@attribute Hough_Lines_Horizontal_20 numeric
@attribute Airs_Triangle_2_X_21 numeric
@attribute Airs_Contours_21 numeric
@attribute Mass_Center_X_21 numeric
@attribute Airs_Center_Y_22 numeric
@attribute Airs_Triangle_1_Y_22 numeric
@attribute Mass_Center_X_22 numeric
@attribute Hough_Lines_Vertical_22 numeric
@attribute Hough_Lines_Horizontal_22 numeric
@attribute Airs_Center_X_23 numeric
@attribute Airs_Center_Y_23 numeric
@attribute Mass_Center_Y_23 numeric
@attribute Black_Pixel_24 numeric
@attribute Airs_Center_X_24 numeric
@attribute Airs_Center_Y_24 numeric
@attribute Class {accident,bomb,car,casualty,electricity,fire-brigade,fire,flood,gas,injury,paramedics,person,police,road-block}

@data
33.7349,62.1552,0.446023,0.586891,36.3636,22.7273,40.9091,0,22,49.5604,16.1394,1,0,0,0,93.75,0,0,59.375,0,46.875,39.0625,0.298115,0,0,46.875,59.5238,0,0,0,10.7143,46.875,34.0136,1054.69,0,0,61.9792,0.390625,43.75,6.25,5.66893,0,0,0,0,0,0,0,81.25,0,16.2202,53.125,161.565,0.5,0.648438,1,37.5,0.284722,0,2,0,0,0,43.75,60.0907,0,116.213,93.75,0,0,0,12.6488,65.625,333.807,0.666667,100,7.58929,25,36.8481,5.66893,0.104938,53.125,167.234,0.718831,0,0,0,3.125,0,0,0,3.125,0,0,0,0,50,0.651786,0,39.0625,47.8701,0.205492,0,0,0,0,0,0,0,0,0,0,0,electricity
50,78.0488,0.403951,0.489432,75,0,25,0,4,36.7816,12.8205,1,0,0,0,80,0,0,0,0,0,0,0,0,0,40,177.778,0,0,0,25.3333,40,266.667,2000,0,0,50,0.166667,20,20,88.8889,40,377.778,80,0.444444,0,0,0,10,0,6.66667,60,533.333,0,0,0,30,0.4,0,0,0,0,0,20,577.778,0,0,60,0,0,0,29.3333,50,1066.67,0.444444,0,40,60,333.333,88.8889,0.240741,40,333.333,0.551852,0,30,20,10,0.133333,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66667,0,0,electricity
32.8571,50.9396,0.299427,0.363703,60,0,40,0,5,51.4286,20,1,50,408.163,19.4853,71.4286,0.5,0,42.8571,0,0,0,0,0,0,42.8571,78.125,0,0,0,42.8571,42.8571,307.617,1496.6,0,0,42.8571,0.539683,0,0,0,0,0,0,0,0,0,0,42.8571,0,41.9643,28.5714,273.438,13,0.5,0,0,0,0,0,0,0,0,0,0,0,0,57.1429,0,0,0,40.1786,42.8571,204.082,0.412698,0,30.3571,42.8571,390.625,429.688,0.256944,35.7143,273.438,0,0,0,0,7.14286,0,0,0,7.14286,0,0,0,71.4286,35.7143,0.464286,0,204.082,3.82843,0.285714,546.875,546.875,0,0,0,42.8571,410.156,0.65625,18.75,28.5714,371.094,electricity
51.5625,49.7619,0.400707,0.569412,100,0,0,0,3,43.75,14.6341,1,0,0,0,83.3333,0,0,58.3333,0,58.3333,32.6797,0.439815,0,0,41.6667,390.625,0,0,0,23.9583,41.6667,332.031,648.148,0,0,41.6667,0.188889,33.3333,55.5556,0,0,0,0,0.388889,0,0,0,8.33333,0,4.16667,0,0,0,0,0,33.3333,0,0,0,0,0,0,0,0,0,39.0625,83.3333,0,0,0,40.625,50,277.778,0.438889,0,33.3333,50,354.004,156.25,0.625,41.6667,250.355,0.48125,0,16.6667,16.6667,8.33333,0,0,0,13.3333,0,0,0,0,41.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4583,41.6667,527.344,electricity
44.4444,76.3285,0.323081,0.299081,100,0,0,0,4,48.1481,16.6667,1,50,408.163,16.6476,64.2857,0.539683,0,35.7143,0,0,0,0,0,0,42.8571,39.0625,0,0,0,0.892857,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,57.1429,0,23.2143,35.7143,507.812,0,0,0,35.7143,0.485714,0,0,0,0,0,0,0,0,0,0,0,0,0,76.7857,0,0,0,0,34.8214,50,214.844,39.0625,0.53125,42.8571,390.625,0.239583,0,35.7143,82.8571,57.1429,0.527778,71.4286,546.875,85.7143,0,0,0,7.14286,42.8571,0.428571,0,204.082,7,0,425.781,302.734,0.564626,0,0,50,292.969,0.333333,5.35714,14.2857,234.375,electricity
53.3333,49.9755,0.446544,0.499104,100,0,0,0,10,56.6667,14.7059,1,66.6667,1111.11,0,83.3333,0,0,50,0,41.6667,277.778,0.388889,0,0,41.6667,86.5052,0,0,0,46.0784,33.3333,276.817,277.778,0,0,16.6667,0.416667,0,0,0,58.3333,276.817,33.3333,0.583333,0,41.6667,33.2302,43.3333,0,40.1961,50,276.817,1,0.277778,0,0,0,0,0,0,0,0,41.6667,242.215,0,173.01,83.3333,0,0,0,49.0196,50,1111.11,0.458333,0,27.451,33.3333,380.623,346.021,0,41.6667,242.215,0.424837,0,25,16.6667,8.33333,0.117647,0,0,8.33333,0,0,0,0,41.6667,0.583333,0,277.778,14.3178,0,484.429,519.031,0.333333,0,0,41.6667,380.623,0.676471,16.6667,16.6667,415.225,electricity
45.7143,17.9187,0.535541,0.510407,42.8571,14.2857,42.8571,0,21,47.5,16.6667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46.4286,41.3223,0,0,0,13.2035,46.4286,73.4619,1173.47,0,0,46.4286,0.377976,7.14286,35.7143,128.558,57.1429,224.977,85.7143,0.62381,100,0,0,25,0,18.8312,46.4286,197.429,11.5,0.553571,2,39.2857,0.308036,0,1,67.8571,20.8902,0.868687,53.5714,107.897,0,146.924,78.5714,0.317155,0.546491,0,33.1169,75,-183.894,0.175926,100,20.3463,17.8571,142.332,-49.3572,0.501683,46.4286,128.558,0.402258,50,35.7143,7.14286,7.14286,0.131746,46.4286,96.4187,42.8571,40,32.1429,78.0533,38.0952,85.7143,0,0,51.0204,114.208,0.434807,18.3655,27.5482,0.095238,0,0,0,0,0,4.329,0,0,electricity
57.8947,25.7143,0.548916,0.66366,13.3333,13.3333,73.3333,0,15,47.1491,16.6667,1,0,0,0,90.9091,0,0,0,0,81.8182,743.802,0,0,0,50,78.0437,0,0,0,13.1965,45.4545,124.87,743.802,0,0,45.4545,0.50404,13.6364,9.09091,218.522,0,0,0,0,0,0,0,90.9091,0,25.8065,45.4545,197.711,6.5,0.55303,2,40.9091,0.147727,0,0,45.4545,49.7696,0.738095,50,301.769,0,145.682,81.8182,0.471247,0.590054,0,23.1672,50,743.802,0.440559,100,27.2727,22.7273,140.479,-52.0291,0.494564,45.4545,78.0437,0.195027,0,0,0,72.7273,0,45.4545,130.073,90.9091,100,45.4545,41.6233,4.54545,0,0,0,743.802,109.02,0.590909,52.0291,93.6524,0.287879,0,0,0,0,0,0,0,0,electricity
38.0952,4.7081,0.404781,0.809102,43.75,12.5,43.75,0,16,48.8284,15.4625,1,0,0,0,0,0,0,58.3333,0,50,808.081,0.430247,0,0,45.8333,142.734,0,0,0,11.5196,45.8333,155.709,694.444,0,0,37.5,0.2875,0,0,0,0,0,0,0,0,0,0,91.6667,0,16.4216,54.1667,207.612,3,0.645833,1,54.1667,0.0625,0,1,45.8333,55.669,0.793464,45.8333,233.564,0,194.637,77.7778,0.538462,0.622926,0,14.2157,45.8333,694.444,0.46875,100,29.1667,41.6667,142.734,-175.173,0.445967,45.8333,90.8305,0.312091,0,12.5,8.33333,4.16667,0.039216,0,0,4.16667,0,0,0,0,54.1667,0.229167,0,69.4445,48.7505,0.260417,0,0,0,0,0,0,0,0,0,0,0,electricity
38.8889,32.6118,0.482609,0.422254,26.3158,36.8421,36.8421,0,19,41.604,16.8818,1,0,0,0,91.6667,0,0,45.8333,0,45.8333,62.5978,0.35582,100,0,45.8333,140.479,0,0,0,22.043,54.1667,161.29,-125,100,0,45.8333,0.523809,25,8.33333,52.0291,0,0,0,0,0,0,0,91.6667,0,35.2151,37.5,156.087,48.5,0.222222,2,70.8333,0.75,0,0,45.8333,69.0833,0.555432,41.6667,10.4058,0,171.696,73.3333,0.407242,0.459101,0,35.4839,45.8333,694.444,0.381944,100,25,12.5,145.682,-22.2982,0.453166,45.8333,88.4495,0.246544,0,0,0,4.16667,0,0,0,4.16667,0,0,0,0,54.1667,0.75,0,69.4445,19.0711,0,0,0,0,0,0,0,0,0,2.68817,33.3333,296.566,electricity
41.4474,32.6923,0.429979,0.486102,43.4783,4.34783,52.1739,0,23,50.3096,16.7367,1,0,0,0,82.2222,0,0,56.6667,0,46.6667,-71.6846,0.283333,100,0,46.6667,234.16,0,0,0,22.4242,70,169.881,577.778,0,0,10,0.193162,0,0,0,46.6667,22.9568,113.333,0.088889,0,46.6667,40.5636,26.6667,0.060606,24.8485,46.6667,146.924,35.5,0.116667,2,60,0.688889,0,0,46.6667,121.06,0.280544,40,146.924,0,165.289,93.3333,0.844444,0.616162,0,22.2222,83.3333,577.778,0.581614,0,20.404,6.66667,142.332,120.657,0.433108,30,68.8705,0.15873,0,0,0,3.33333,0,0,0,0,0,0,0,0,63.3333,0.716667,0,44.4444,54.9932,0.158889,0,0,0,0,0,0,0,0,0,0,0,electricity
48.3348,31.6315,0.318121,0.330323,27.907,48.8372,11.6279,11.6279,43,59.5264,23.2094,0,64.2857,148.502,119.853,40,0.603841,3,48.5714,100,14.2857,13.0612,0,100,0,58.5714,184.911,57.1429,0,14.2857,11.978,48.5714,273.669,383.673,0,100,92.8571,0.933333,50,51.9836,454.004,12.8571,184.911,22.8571,0,100,37.1429,202.851,60,0.246332,0.43956,0,0,0,0,0,48.5714,0.540904,0,2,30,81.2548,0.162393,48.5714,2.95858,80,170.118,41.9048,0.431941,0.388946,0,19.5604,47.6694,165.32,0.19746,0,18.6813,47.1429,155.325,489.832,0.34528,10,29.5858,0.076923,0,0,0,0,0,21.4286,288.462,2.28571,0,0,0,0,28.5714,0.135714,0,62.6406,229.946,0.328395,14.7929,14.7929,0,0,0,61.4286,177.515,0.447168,0.10989,0,0,fire-brigade
38.7003,27.0699,0.351502,0.400825,35.8974,23.0769,25.641,15.3846,39,61.5054,18.3278,1,48.3871,63.2354,180.782,16.129,0.345984,5,59.6774,100,46.4358,8.54925,0,100,0,38.9848,140.059,60,0,0,9.86717,48.3871,164.36,68.6785,0,100,91.9355,0,35.532,95.0069,164.994,16.129,142.734,6.45161,0,100,30.6452,214.375,51.6129,0.215278,2.94118,0,0,0,0,0,48.3871,0.510635,0,3,14.5161,27.9706,0.074866,48.3871,146.041,0,134.083,77.4194,0.540532,0.603911,0,12.4288,48.3871,-280.957,0,0,14.7059,48.3871,125.433,-83.1068,0.419371,6.45161,21.6263,0.088235,0,0,0,0,0,16.129,250.865,29.0323,0,0,0,0,39.7465,0,0,10.4058,253.841,0.103256,64.8789,8.65052,0.840352,0,100,54.8387,121.107,0.332435,3.32068,9.67742,237.889,fire-brigade
38.4615,24.78,0.624164,0.298384,57.5,22.5,15,5,40,51.2981,18.7301,1,67.3077,88.7574,106.397,93.5897,0.749038,3,51.9231,100,17.3077,146.372,0,100,0,36.0718,152.495,33.3333,0,33.3333,12.6551,48.0769,88.4495,355.03,0,100,40.3846,0.307692,48.0769,-19.2031,-201.304,15.3846,156.087,34.3305,0,100,57.6923,83.6274,65.3846,0.634409,12.6551,0,0,0,0,0,50,0.571539,0,4,38.4615,78.0538,0.191845,46.1538,-187.305,100,150.884,42.3077,0.35989,0.751152,0,14.3921,48.0769,695.266,0.682692,0,15.7568,48.0769,109.261,106.66,0.321075,13.4615,31.2175,0.089094,0,0,0,0,0,40.3846,166.493,3.07692,50,0,0,1.92308,36.5385,0,0,14.7929,171.313,0.092415,0,0,0,0,0,76.9231,158.875,0.22491,6.45161,13.4615,223.725,fire-brigade
42.5102,42.1653,0.521184,0.403332,32.5581,39.5349,16.2791,11.6279,43,58.9736,20.4256,1,66.129,173.613,121.853,46.7742,0.699068,3,48.3871,100,16.129,93.6524,0,100,0,48.3871,156.087,75,0,0,10.8221,48.3871,156.087,301.769,0,100,0,0,64.5161,35.4839,-135.276,8.06452,156.087,19.3548,0,100,54.8387,64.9411,61.2903,0.430108,16.025,0,0,0,0,0,51.6129,0.575099,0,2,33.871,133.519,0.216764,48.3871,-124.87,100,171.696,32.9032,0.351454,0.606389,0,14.7763,48.3871,301.769,0,0,16.025,48.3871,130.073,10.4058,0.402341,14.5161,31.2175,0.096774,0,0,0,1.6129,0,41.9355,197.711,1.6129,0,0,0,88.7097,33.871,0,0,301.769,223.267,0.46211,10.4058,10.4058,0,0,100,48.3871,57.2321,0.112306,10.3018,27.4194,187.305,fire-brigade
44.423,34.6943,0.417756,0.356319,34.2857,28.5714,17.1429,20,35,57.4982,20.884,1,65.625,67.3828,132.681,71.875,0.680117,3,49.7845,100,14.0625,31.3895,0.036458,100,0,53.125,142.734,100,0,0,11.3971,48.4375,86.5052,9.32173,0,100,55.8728,0.494606,26.5625,65.625,312.75,18.75,142.734,34.375,0,100,42.1875,96.1127,42.1875,0.297386,5.60662,0,0,0,0,0,57.8125,0.639408,0,1,48.4375,255.591,0.294751,40.2744,-30.1063,60,125.433,96.875,0.617548,0.481006,0,13.2353,48.4375,399.541,0.4375,0,15.0735,48.4375,121.107,77.8547,0.417299,18.75,34.6021,0.051471,0,0,0,82.8125,0,17.1875,224.913,6.25,0,0,0,28.125,29.6875,0.164062,0,133.766,242.461,0.222489,21.6263,8.65052,0,0,100,48.4375,142.734,0.299296,9.28309,0,0,fire-brigade
44.1138,26.4657,0.37833,0.554657,24,44,12,20,25,56.8057,28.5197,0,47.7273,20.6612,132.019,66.2338,0.262446,2,47.7273,50,50,60.5077,0,0,0,48.5588,230.729,0,0,0,2.77778,11.3636,462.963,144.628,0,0,47.7273,0.547619,35.7143,4.54545,365.622,11.3636,262.346,-4.54545,0.207071,100,11.3636,37.8929,13.6364,0,27.2727,0,0,0,0,0,0,0,0,0,47.7273,118.439,0.458068,4.54545,493.827,0,200.617,22.7273,0.098485,0.185185,0,20.202,47.7273,-147.807,0.113636,0,21.4646,47.7273,354.938,370.37,0,45.4545,246.914,0.388139,100,4.54545,4.54545,4.54545,0,0,0,0,0,0,0,0,45.4545,0,0,20.6612,92.1873,0.490358,293.21,163.139,0.488875,0,33.3333,11.3636,462.963,0.845679,1.0101,0,0,fire-brigade
44.5768,46.599,0.325175,0.582384,37.931,37.931,17.2414,6.89655,29,52.5054,24.5321,0,59.5238,492.064,81.0122,76.1905,0.544289,2,47.619,100,28.5714,113.379,0,0,0,55.7143,266.436,0,0,0,10.9244,47.619,190.311,-11.3379,0,100,0,0,47.619,38.0952,34.6021,19.0476,273.109,4.7619,0,0,47.619,38.0711,47.619,0.588235,44.5378,0,0,0,0,0,47.619,0,0,1,9.52381,3.82843,0,47.619,169.865,100,276.817,9.52381,0.202948,0.602241,0,26.6106,47.619,-113.379,0.132275,0,26.8908,47.619,259.516,-36.1749,0.384454,0,0,0,0,0,0,0,0,0,0,2.38095,0,0,0,2.38095,35.7143,0,0,113.379,38.2652,0.714286,242.215,-80.7382,0.336861,0,100,47.619,311.419,0.461718,10.9244,38.0952,467.128,fire-brigade
43.4359,11.3063,0.376024,0.618238,20.6897,65.5172,10.3448,3.44828,29,51.8644,23.5955,0,47.8261,18.9036,116.508,26.087,0.154589,2,47.8261,100,47.8261,18.9036,0,0,0,45.6522,276.817,0,0,0,14.0665,0,0,0,0,0,0,0,56.8493,30.4348,-86.5052,47.8261,253.337,4.01338,0,0,4.34783,11,2.17391,0,5.37084,0,0,0,0,0,0,0,100,1,28.2609,88.0243,0.313726,45.6522,311.419,100,236.057,30.4348,0.199275,0.479167,0,24.2967,47.8261,56.7108,0.869565,0,22.5064,47.8261,155.709,-29.6589,0,0,0,0,0,0,0,17.3913,0,0,0,2.17391,0,0,0,17.3913,45.6522,0.445652,0,18.9036,88.799,0.028986,173.01,-125.517,0.144928,0,0,47.8261,259.516,0.360483,10.2302,23.913,415.225,fire-brigade
43.3629,45.1099,0.305002,0.282907,7.40741,66.6667,7.40741,18.5185,27,52.8274,24.5614,0,50.4796,-24.6345,103.621,13.6364,0.359788,1,47.7273,100,47.7273,743.802,0,0,0,44.8052,225.564,0,0,0,7.89474,18.1818,152.355,144.628,0,0,81.8182,0,45.4545,76.5866,681.545,45.4545,235.457,4.05455,0.443182,0,4.54545,12,4.37063,0,7.6555,50,443.213,7,0,0,47.7273,0.647727,100,1,36.3636,63.9411,0.184211,36.3636,557.974,0,221.607,13.6364,0.234848,0.438596,0,18.8995,47.7273,413.223,0.416667,0,14.3541,43.1818,166.205,27.7008,0.224144,0,0,0,0,0,0,2.27273,0,0,0,2.27273,0,0,0,13.6364,50,0,0,1.96773,95.5783,0.674242,249.307,27.7008,0.790909,0,0,47.7273,304.709,0.619771,0.478469,0,0,fire-brigade
45.6741,18.6308,0.393047,0.467653,30.4348,52.1739,17.3913,0,23,55.5311,26.3213,0,65.3846,110.947,112.971,57.6923,0.435897,1,48.0769,100,36.5385,130.045,0,100,0,51.9231,262.346,0,0,0,8.33333,26.9231,77.1605,14.7929,0,0,78.8462,0.778846,34.6154,-10.355,524.691,28.8462,262.346,15.3846,0.177885,100,23.0769,43.6274,25.641,0.212963,11.5385,65.3846,401.235,2,0.770299,0,40.3846,0.35348,50,2,0,0,0,48.0769,493.827,0,401.235,25.641,0.057692,0.361111,0,22.4359,48.0769,14.7929,0.423077,0,11.7521,30.7692,123.457,30.8642,0.152778,0,0,0,0,0,0,0,0,34.6154,416.667,35.8974,0,0,0,65.3846,42.3077,0,0,42.1029,122.744,0.156695,123.457,216.049,0.641026,0,100,67.3077,92.5926,0.083333,27.3504,44.2308,216.049,fire-brigade
48.8095,32.4295,0.463479,0.435792,21.7391,60.8696,17.3913,0,23,65.8312,25.6031,0,90,376,13.4853,92,0.893333,0,48,100,0,0,0,0,0,51.1613,185.193,0,0,50,18.1053,48,180.055,380.8,0,100,30,0,34,0,609.418,0,0,0,0,0,48,55.1127,64,0.347953,2.52632,84,457.064,0,0,0,48,0.598392,0,2,6,2.41421,0.070175,48,180.055,100,235.457,54,0.238188,0.491588,0,20.2105,48,-336,0.52,0,16.4211,48,96.9529,24.1494,0,0,0,0,0,0,0,12,0,48,290.859,56,0,28,387.812,50,92,0,0,30,35.799,0.158519,0,0,0,0,0,0,0,0,17.0526,60,249.307,fire-brigade
41.3981,8.01282,0.386756,0.529971,24.2424,48.4848,15.1515,12.1212,33,56.734,22.147,0,47.619,-226.757,131.012,95.2381,0.239153,2,44.1799,100,0,0,0,0,0,48.2578,204.381,0,0,0,16.1376,47.619,277.778,22.6757,0,100,0,0,50,107.302,-185.185,14.2857,262.346,23.8095,0,0,61.9048,74.2358,61.9048,0.611111,11.6402,47.619,416.667,33,0.52381,0,0,0,100,2,0,0,0,47.619,30.8642,100,216.049,28.5714,0.190476,0.462963,0,20.3704,47.619,430.839,0.554762,0,6.87831,43.8988,115.741,30.8642,0,0,0,0,0,0,0,0,0,42.8571,324.074,80.9524,0,0,0,26.1905,47.619,0,0,22.6757,105.911,0,138.889,89.9088,0.428571,0,100,80.9524,77.1605,0.125926,21.164,45.2381,277.778,fire-brigade
45.1552,54.0816,0.429427,0.527403,29.0323,48.3871,22.5806,0,31,52.0202,21.2513,0,52.2727,61.9835,107.811,22.7273,0.452173,3,47.7273,100,18.1818,-35.4191,0.030303,0,0,47.7273,225,66.6667,0,33.3333,9.54545,45.4545,425,392.562,0,100,0,0,34.0909,4.54545,112.5,11.3636,237.5,9.09091,0,0,45.4545,158.315,63.6364,0.066667,8.63636,52.2727,237.5,35,0.73416,0,45.4545,0.404449,50,2,0,0,0,47.7273,481.944,100,162.5,9.09091,0.121212,0.533333,0,20.2273,47.7273,232.71,0.539983,0,10.6818,34.0909,100,25,0.15,0,0,0,0,0,0,9.09091,0,47.7273,400,43.1818,0,4.54545,450,13.6364,48.0999,0,0,20.311,104.61,0.085859,275,276.389,0,0,100,81.8182,25,0,26.8182,41.0119,237.751,fire-brigade
40.9142,27.6931,0.428921,0.490951,29.4118,50,8.82353,11.7647,34,43.8684,20.6692,0,52.1739,118.577,111.468,80.4348,0.490338,2,47.8261,0,47.8261,623.818,0,100,0,47.8261,226.757,0,0,0,12.4224,47.8261,340.136,396.975,0,100,0,0,45.6522,86.9565,245.945,50,226.757,2.17391,0,0,42.9389,105.184,26.087,0.380159,14.4928,47.8261,328.798,1,0.513043,1,0,0,50,2,0,0,0,47.8261,226.757,0,215.994,2.17391,0.40942,0.440476,0,18.8406,47.8261,-113.422,0.478261,0,1.44928,4.34783,22.6757,22.6757,0,0,0,0,0,0,0,0,0,0,0,15.2174,0,0,0,0,47.8261,0.206522,0,18.9036,96.1152,0.115942,90.7029,136.054,0,0,100,47.8261,170.068,0.374603,13.4576,36.9565,340.136,fire-brigade
43.5915,93.6838,0.242342,0.336994,35.2941,38.2353,8.82353,17.6471,34,50.7627,24,0,58.6956,151.881,83.3259,43.4783,0.592721,4,47.8261,100,50,56.7108,0,100,0,44.0147,191.86,50,0,25,11.1801,43.4783,249.433,18.3308,0,100,0,0,47.8261,73.2689,-65.5077,15.2174,226.757,4.34783,0,100,50,123.75,47.8261,0.707672,18.6335,47.8261,272.109,15.5,0.519255,1,45.6522,0,100,1,0,0,0,45.6522,-12.3686,33.3333,175.038,10.1449,0.352254,0.585979,0,18.2195,47.8261,85.0662,0.34837,0,0.207039,0,0,0,0,0,0,0,0,0,0,0,0,13.0435,396.825,23.913,0,0,0,20.2899,52.1739,0.423913,0,-26.465,85.0122,0.248309,0,0,0,0,0,47.8261,147.392,0.25,14.9068,41.3043,317.46,fire-brigade
46.8547,35.1918,0.511734,0.313121,33.3333,40.7407,18.5185,7.40741,27,59.5254,26.9703,0,52.1739,38.0465,107.711,41.3043,0.486786,3,67.3913,100,10.8696,74.9142,0,0,0,56.5217,237.5,0,0,0,17.3913,47.8261,175,-10.1789,0,100,84.7826,0.879227,39.1304,-8.69565,625,13.0435,237.5,8.69565,0,0,63.0435,46.799,73.913,0.511111,4.78261,80.4348,400,0,0.811594,0,47.8261,0.416656,0,0,0,0,0,46.3043,240.385,100,225,2.17391,0.368659,0.374315,0,22.1739,47.8261,396.975,0.782609,0,20.2174,45.6522,187.5,375,0.3125,0,0,0,0,0,0,0,0,47.8261,287.5,2.17391,0,0,0,2.17391,19.5652,0,0,396.975,115.953,0.36715,25,25,0,0,0,0,0,0,30.2174,45.6522,237.5,fire-brigade
33.8232,28.1118,0.463769,0.440051,33.3333,27.7778,27.7778,11.1111,18,54.303,18.7441,1,70,311.111,51.6274,73.3333,0.790741,0,46.6667,0,39.3574,143.791,0,100,0,43.3333,249.307,100,0,0,21.7544,46.6667,166.205,44.4444,0,0,20,0.233333,36.6667,-20,692.521,20,249.307,6.66667,0,0,70,58.1127,77.7778,0.590643,2.80702,50,249.307,19,0.833333,0,50,0.459868,0,1,13.3333,5.24264,0.105263,46.6667,55.4017,0,221.607,86.6667,0.519468,0.446394,0,21.7544,46.6667,577.778,0,0,27.0175,46.6667,221.607,113.881,0.320724,0,0,0,0,0,0,33.3333,0,43.3333,360.111,80,0,0,0,13.3333,46.6667,0.211111,0,577.778,53.1955,0.624691,235.457,55.4017,0.292222,0,0,60,255.367,0.145363,23.1579,36.6667,263.158,fire-brigade
