@relation 'Imagette-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.BestFirst -D 1 -N 10'

@attribute Airs_Center_X_GLOBAL numeric
@attribute Airs_Triangle_2_X_GLOBAL numeric
@attribute Harris_Corners_X_GLOBAL numeric
@attribute Mass_Center_X_Global numeric
@attribute Mass_Center_Y_Global numeric
@attribute Hough_Lines_Vertical_Global numeric
@attribute Hough_Lines_Horizontal_Global numeric
@attribute Hough_Lines_DiagonalPos_Global numeric
@attribute Hough_Lines_DiagonalNeg_Global numeric
@attribute Hough_Circles_Radius_Global numeric
@attribute Rows_Or_Cols_Global numeric
@attribute Airs_Center_X_0 numeric
@attribute Airs_Triangle_2_X_0 numeric
@attribute Airs_Contours_0 numeric
@attribute Harris_Corners_X_0 numeric
@attribute Mass_Center_X_0 numeric
@attribute Hough_Lines_Horizontal_0 numeric
@attribute Hough_Lines_Nb_0 numeric
@attribute Black_Pixel_1 numeric
@attribute Airs_Center_X_1 numeric
@attribute Hough_Lines_Vertical_1 numeric
@attribute Hough_Lines_Horizontal_1 numeric
@attribute Black_Pixel_2 numeric
@attribute Airs_Center_X_2 numeric
@attribute Mass_Center_X_2 numeric
@attribute Mass_Center_Y_2 numeric
@attribute Hough_Lines_Horizontal_2 numeric
@attribute Hough_Lines_Nb_2 numeric
@attribute Airs_Center_X_3 numeric
@attribute Airs_Center_Y_3 numeric
@attribute Airs_Contours_3 numeric
@attribute Mass_Center_Y_3 numeric
@attribute Hough_Lines_Vertical_3 numeric
@attribute Hough_Lines_DiagonalPos_3 numeric
@attribute Hough_Lines_DiagonalNeg_3 numeric
@attribute Airs_Center_X_4 numeric
@attribute Airs_Center_Y_4 numeric
@attribute Mass_Center_X_4 numeric
@attribute Mass_Center_Y_4 numeric
@attribute Hough_Lines_Vertical_4 numeric
@attribute Hough_Lines_Horizontal_4 numeric
@attribute Hough_Lines_DiagonalPos_4 numeric
@attribute Hough_Lines_DiagonalNeg_4 numeric
@attribute Black_Pixel_5 numeric
@attribute Airs_Center_X_5 numeric
@attribute Airs_Center_Y_5 numeric
@attribute Airs_Triangle_1_Y_5 numeric
@attribute Airs_Triangle_2_X_5 numeric
@attribute Mass_Center_X_5 numeric
@attribute Mass_Center_Y_5 numeric
@attribute Hough_Lines_Vertical_5 numeric
@attribute Hough_Lines_Horizontal_5 numeric
@attribute Hough_Lines_DiagonalNeg_5 numeric
@attribute Airs_Center_X_6 numeric
@attribute Airs_Triangle_1_X_6 numeric
@attribute Mass_Center_X_6 numeric
@attribute Mass_Center_Y_6 numeric
@attribute Hough_Lines_Horizontal_6 numeric
@attribute Airs_Center_X_7 numeric
@attribute Airs_Triangle_1_Y_7 numeric
@attribute Airs_Triangle_2_X_7 numeric
@attribute Harris_Corners_X_7 numeric
@attribute Mass_Center_X_7 numeric
@attribute Mass_Center_Y_7 numeric
@attribute Hough_Lines_DiagonalNeg_7 numeric
@attribute Airs_Center_X_8 numeric
@attribute Airs_Center_Y_8 numeric
@attribute Airs_Triangle_1_Y_8 numeric
@attribute Mass_Center_Y_8 numeric
@attribute Hough_Lines_Vertical_8 numeric
@attribute Hough_Lines_Horizontal_8 numeric
@attribute Hough_Lines_DiagonalNeg_8 numeric
@attribute Airs_Center_X_9 numeric
@attribute Airs_Center_Y_9 numeric
@attribute Airs_Triangle_1_X_9 numeric
@attribute Mass_Center_Y_9 numeric
@attribute Hough_Lines_Vertical_9 numeric
@attribute Hough_Lines_DiagonalPos_9 numeric
@attribute Black_Pixel_10 numeric
@attribute Airs_Center_X_10 numeric
@attribute Airs_Triangle_2_X_10 numeric
@attribute Mass_Center_X_10 numeric
@attribute Mass_Center_Y_10 numeric
@attribute Hough_Lines_Vertical_10 numeric
@attribute Hough_Lines_DiagonalPos_10 numeric
@attribute Hough_Lines_DiagonalNeg_10 numeric
@attribute Airs_Center_X_11 numeric
@attribute Airs_Triangle_2_X_11 numeric
@attribute Airs_Length_Contours_11 numeric
@attribute Harris_Corners_X_11 numeric
@attribute Mass_Center_Y_11 numeric
@attribute Hough_Lines_Vertical_11 numeric
@attribute Hough_Lines_Horizontal_11 numeric
@attribute Airs_Center_X_12 numeric
@attribute Airs_Center_Y_12 numeric
@attribute Mass_Center_X_12 numeric
@attribute Mass_Center_Y_12 numeric
@attribute Hough_Lines_Horizontal_12 numeric
@attribute Hough_Lines_DiagonalNeg_12 numeric
@attribute Airs_Center_X_13 numeric
@attribute Airs_Triangle_1_Y_13 numeric
@attribute Airs_Triangle_2_X_13 numeric
@attribute Mass_Center_Y_13 numeric
@attribute Airs_Center_X_14 numeric
@attribute Airs_Center_Y_14 numeric
@attribute Airs_Triangle_1_X_14 numeric
@attribute Mass_Center_Y_14 numeric
@attribute Hough_Lines_Vertical_14 numeric
@attribute Hough_Lines_DiagonalPos_14 numeric
@attribute Hough_Lines_DiagonalNeg_14 numeric
@attribute Black_Pixel_15 numeric
@attribute Airs_Center_X_15 numeric
@attribute Airs_Center_Y_15 numeric
@attribute Airs_Triangle_1_Y_15 numeric
@attribute Mass_Center_X_15 numeric
@attribute Hough_Lines_Vertical_15 numeric
@attribute Hough_Lines_Horizontal_15 numeric
@attribute Hough_Lines_DiagonalNeg_15 numeric
@attribute Class {accident,bomb,car,casualty,electricity,fire-brigade,fire,flood,gas,injury,paramedics,person,police,road-block}

@data
51.9608,199.909,31.399,0.367494,0.617761,55.5556,0,44.4444,0,15.9788,1,0,0,0,91.6667,0,0,0,26.0101,54.1667,100,0,21.7172,45.8333,0.283333,0.339394,0,2,62.5,243.343,23.9706,0.845599,0,0,0,45.8333,133.15,0.55816,0.647727,100,0,0,0,35.8586,41.6667,142.332,-155.744,565.607,0.518155,0.545238,100,0,0,45.8333,-66.6667,0.468546,0.423945,0,16.6667,18.3655,69.4445,8.33333,0.148148,0.074074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5354,75,694.444,0.700617,0.632435,100,0,0,25,69.4445,39,20.8333,0,0,0,45.8333,247.934,0.236111,0.242424,0,0,0,0,0,0,45.8333,229.568,8.33333,0.742424,100,0,0,10.3535,66.6667,238.751,284.665,0.708333,0,0,0,electricity
37.7193,3.07787,14.925,0.213698,0.444743,90.9091,0,9.09091,0,22.8346,1,64.2857,259.74,79.1127,92.8571,0.410714,0,1,12.9032,21.4286,100,0,6.2212,10.7143,0,0,0,1,46.4286,176.899,118.74,0.510155,50,50,0,46.4286,161.29,0.542385,0.459153,100,0,0,0,12.6728,46.4286,239.334,323.621,521.684,0.785714,0.822581,0,0,0,46.4286,85.7143,0.436153,0.497821,0,10.7143,41.6233,51.0204,7.14286,0.107143,0.064516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.2535,35.7143,-109.987,0.419312,0.455795,100,0,0,55.1948,-304.685,4,71.4286,0.693548,0,0,14.2857,244.537,0.15873,0.62724,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2765,85.7143,156.087,10.4058,0.821429,100,0,0,electricity
61.2245,-34.7227,45.1323,0.438238,0.368967,75,6.25,18.75,0,15.6955,1,0,0,0,4.16667,0,0,0,7.07071,66.6667,0,0,37.3737,45.8333,0.627315,0.70202,0,2,16.6667,123.967,89.3992,0.370716,100,0,0,45.8333,133.15,0.5625,0.489394,100,0,0,0,40.9091,45.8333,105.601,9.18274,694.444,0.278993,0.173359,100,0,0,45.8333,61.5854,0.267857,0.466691,0,0,0,0,16.6667,0,0,0,41.6667,128.558,9.18274,0.296832,100,0,0,0,0,0,0,0,0,41.1616,0,0,0,0,0,0,0,54.1667,694.444,14.5,58.3333,0.317949,100,0,45.8333,146.924,0.125,0.287879,0,0,20.8333,101.01,522.876,0.166426,83.3333,197.429,83.3333,0,0,0,0,13.1313,20.8333,202.02,119.376,0,0,0,0,electricity
44.0678,-72.5366,28.7827,0.519982,0.665592,18.1818,18.1818,63.6364,0,15.4221,1,0,0,0,92.8571,0,0,0,17.1053,46.4286,100,0,17.4812,42.8571,0.267857,0.296053,0,2,60.7143,200.831,63.7812,0.826954,100,0,0,46.4286,121.191,0.492042,0.709096,50,0,0,50,26.1278,39.2857,124.654,242.382,-189.504,0.647619,0.662573,100,0,0,46.4286,85.7143,0.482784,0.551697,0,32.1429,6.92521,51.0204,35.7143,0.214286,0.131579,0,42.8571,79.6399,0,0.195919,0,0,0,10.7143,48.4765,7.14286,0.081871,0,0,24.6241,71.4286,612.245,0.735714,0.744737,100,0,0,46.4286,51.0204,68,89.2857,0.078947,0,0,48.0519,228.532,0.40873,0.827485,0,0,0,0,0,0,32.1429,238.92,59.3407,0,0,0,0,11.8421,67.8571,193.906,249.307,0.339286,0,0,0,electricity
60.4938,-59.1213,3.72241,0.511259,0.52486,38.0952,23.8095,38.0952,0,20.4016,1,67.5,225,55.3553,95,0.75,0,1,11.3333,47.5,0,0,18.1111,32.5,0.334649,0.398051,0,3,0,0,0,0,0,0,0,70,71.6049,0.8,0.448889,100,0,0,0,22.4444,80,103.704,160.372,-76.2295,0.480841,0.705331,50,0,50,47.5,111.25,0.691288,0.791582,0,47.5,117.695,25,4.375,0.461187,0.42312,0,47.5,27.1605,4.93827,0.103086,0,100,0,0,0,0,0,0,0,21.1111,62.5,-138.095,0.342278,0.432573,50,0,50,47.5,-300,15.5,77.5,0,0,100,25,204.938,0.3,0.933333,0,0,0,0,0,0,70,195.062,50,0.855873,0,0,0,4.11111,72.5,108.642,138.272,0.875,0,0,0,electricity
33.6538,-9.8357,31.6568,0.286318,0.487845,22.2222,11.1111,66.6667,0,27.2941,1,44.1538,-85.4701,95.7107,92.3077,0,0,0,13.1868,46.1538,0,0,21.2454,23.0769,0.076923,0.321429,0,0,40.7692,356.009,41.1127,0.727513,0,0,0,57.6923,249.433,0.518697,0.600529,0,0,0,0,36.9963,46.1538,226.757,-136.054,650.888,0.471154,0.728175,100,0,0,46.1538,84.6154,0.490354,0.415684,0,19.2308,113.379,59.1716,20,0.192308,0.142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.7985,42.735,650.888,0.288034,0.78836,100,0,0,46.5385,650.888,1,43.5897,0,0,0,19.2308,408.163,0.230769,0.880952,0,0,0,0,0,0,76.9231,22.6757,76.9231,0,0,0,0,10.2564,76.9231,362.812,430.839,0.807692,0,0,0,electricity
40.8152,168.241,28.9804,0.328536,0.491099,85.7143,0,14.2857,0,39.8268,1,50,546.875,75.2548,53.125,0.518849,0,1,6.25,21.875,0,0,28.9474,0,0,0,0,0,53.125,290.859,67.4462,0.630848,0,100,0,78.125,110.803,0.780303,0.189793,0,0,0,0,31.5789,54.375,257.618,593.696,574.324,0.336516,0.397061,0,50,50,46.875,87.5,0.541585,0.526041,0,21.875,27.7008,39.0625,3.125,0.203704,0.17154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7237,25,195.312,0,0,0,0,0,0,0,0,56.25,0,0,0,0,0,0,0,0,0,0,0,0,0,46.875,152.355,168.75,0.203509,0,0,0,29.6053,40.625,277.008,-12.9738,0.451468,100,0,0,electricity
32.0755,-20.4177,35.1566,0.385144,0.436164,37.5,12.5,37.5,12.5,18.018,1,53.8462,-76.0778,49.3553,92.3077,0,0,0,24.7863,0,0,0,15.3846,34.6154,0.365385,0.388889,0,0,46.1538,262.346,50.3553,0.41358,100,0,0,61.5385,370.37,0.544872,0.625,0,0,0,0,29.0598,42.3077,246.914,401.235,650.888,0.704212,0.518519,0,0,0,46.1538,7.69231,0.400641,0.185185,0,0,0,0,3.84615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9145,42.3077,59.1716,0.398718,0.27963,100,0,0,0,0,0,58.9744,0,0,0,0,0,0,0,0,0,0,0,0,0,50,92.5926,84.6154,0.14537,0,0,0,40.1709,48.1056,255.666,30.8642,0.333333,0,0,0,electricity
32.2034,203.964,43.6396,0.200259,0.287309,11.1111,33.3333,55.5556,0,42.735,1,32.1429,51.0204,83.7696,39.2857,0.253175,0,1,0,0,0,0,18.4211,25,0.168254,0.190058,0,0,67.8571,401.662,21.4368,0.756579,0,0,0,82.1429,180.055,0.81746,0.391813,0,0,0,0,36.8421,59.0909,249.307,-3.4626,612.245,0.507606,0.47633,100,0,0,46.4286,85.7143,0.685714,0.611404,0,39.2857,27.7008,51.0204,14.2857,0.294444,0.203801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6541,10.7143,51.0204,0,0,0,0,0,0,0,0,64.2857,0,0,0,0,0,0,0,0,0,0,0,0,0,37.6728,202.618,3.40136,0.334273,0,0,0,22.1805,46.4286,152.355,83.1025,0.255556,0,0,0,electricity
45.8333,-122.381,51.8004,0.410423,0.428009,75,0,25,0,15.2439,1,44.4444,-216.049,33.0416,77.7778,0,0,0,18.8889,44.4444,0,0,21.6667,38.8889,0.208995,0.111905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.3333,72.2222,225,25,864.198,0.569865,0.452652,100,0,0,44.4444,77.7778,0.582011,0.661905,0,38.8889,56.25,123.457,5.55556,0.291667,0.26875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7778,50,864.198,0.473304,0.314286,0,0,0,44.4444,1604.94,0.5,88.8889,0.65,0,0,40.7407,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4444,61.1111,250,-30,0,0,0,0,electricity
41.4286,358.436,88.5185,0.548995,0.61883,100,0,0,0,13.9241,1,62.5,937.5,65.2368,50,0.5,0,1,15.1316,43.75,0,0,27.6316,35.5183,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.9211,56.25,191.597,-55.4017,937.5,0.467593,0.382066,0,0,0,50,75,0.394792,0.675439,0,25,249.307,156.25,25,0.3125,0.263158,0,25,470.914,470.914,0,0,0,0,0,0,0,0,0,0,2.63158,0,0,0,0,0,0,0,43.75,156.25,0,66.6667,0,0,0,43.75,249.307,0,0,0,0,18.75,179.578,1298.49,0.359649,68.75,401.662,62.5,0,0,0,0,19.7368,0,0,0,0,0,0,0,electricity
43.9394,-112.609,54.1586,0.46337,0.543366,80,0,20,0,14.433,1,56.25,468.75,12.0711,87.5,0,0,0,21.875,43.75,0,0,27.6042,43.75,0.4375,0.641667,0,0,31.25,104.167,31.6476,0.416667,0,0,0,50,182.292,0.236111,0.386574,100,0,0,0,34.375,50,190.972,-121.528,937.5,0,0,0,0,0,43.75,75,0.4375,0.666667,0,25,121.528,531.25,25,0.21875,0.402778,0,43.75,86.8055,17.3611,0.146759,0,0,0,0,0,0,0,0,0,39.0625,50,937.5,0.527778,0.426257,100,0,0,43.75,1718.75,0.5,21.875,0,0,0,43.75,269.097,0,0,0,0,37.5,104.167,156.25,0.276389,0,0,0,0,0,0,0,8.85417,0,0,0,0,0,0,0,electricity
35,-7.47255,49.5259,0.388339,0.522354,25,25,50,0,19.0476,1,45,100,60.5269,90,0.65,0,0,10.4762,25,0,0,15.7143,30,0.25,0.238095,0,0,0,0,0,0,0,0,0,55,158.73,0.3,0.202381,0,0,0,0,27.619,50,215.42,-140.59,480,0.152381,0.267574,0,0,0,45,10,0.462458,0.546577,0,45,-22.6757,1266.67,5,0.413725,0.222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3333,45,100,0.266667,0.456349,0,0,0,45,800,0,5,0,0,0,45,294.785,0.390741,0.518078,0,0,27.5,177.917,1023.08,0.525573,0,0,0,0,0,0,0,29.5238,55,260.771,430.839,0.544444,100,0,0,electricity
56.5789,-87.0167,71.3301,0.465594,0.579693,100,0,0,0,19.9438,1,72.2222,740.741,5.82843,88.8889,0,0,0,16.6667,44.4444,0,0,35.8586,33.3333,0.314815,0.227273,0,1,11.1111,20.6612,0,0,0,0,0,0,0,0,0,0,0,0,0,43.9394,50,165.289,20.6612,-246.914,0.490741,0.348485,100,0,0,44.4444,11.1111,0.197531,0.308081,0,44.4444,134.298,123.457,8.88889,0.405556,0.35,0,16.6667,30.9917,41.3223,0,0,0,0,0,0,0,0,0,0,26.7677,44.4444,-65.3595,0.421811,0.424411,100,0,0,44.4444,1604.94,1,5.55556,0.670455,0,0,50,351.24,0.314815,0.416667,0,0,44.4444,253.099,1203.7,0.761905,0,0,0,0,0,0,0,17.1717,0,0,0,0,0,0,0,electricity
54.4444,-61.7284,32.134,0.509331,0.729585,21.7391,26.087,47.8261,4.34783,13.9122,1,0,0,0,0,0,0,0,6.86275,56.8182,0,0,17.4688,43.1818,0.389945,0.59792,0,4,0,0,0,0,0,0,0,52.2727,111.496,0.489195,0.629469,0,0,0,100,23.0838,53.1553,95.3898,184.544,-58.8048,0.24977,0.711923,87.5,0,0,47.7273,84.2657,0.550699,0.783183,0,47.7273,22.2991,727.273,9.09091,0.499431,0.513156,0,50,80.7382,-42.9905,0.406911,33.3333,0,0,0,0,0,0,0,0,2.49554,90.9091,413.223,0.886364,0.235294,0,0,0,50,-115.702,103,2.27273,0.236899,50,25,43.1818,144.175,0.639483,0.675125,0,75,0,0,0,0,0,0,0,0,0,0,0,0.802139,88.6364,182.622,188.389,0.886364,0,0,0,electricity
30.3371,-36.0212,3.8497,0.345819,0.846209,41.1765,17.6471,41.1765,0,22.0597,1,77.2727,289.256,56.0416,95.4545,0.823485,0,1,11.412,47.7273,0,0,14.8936,29.5455,0.263364,0.290198,0,4,0,0,0,0,0,0,0,47.7273,160.706,0.290487,0.7901,50,0,0,50,10.3482,47.7273,151.652,203.712,20.6612,0.513909,0.478067,50,0,0,38.6364,-9.30865,0.400385,0.558931,0,47.7273,-63.3771,805.785,2.27273,0.465909,0.452999,0,11.3636,13.5808,9.05387,0,0,0,0,0,0,0,0,0,0,17.795,45.4545,179.564,0.363468,0.59275,80,20,0,0,0,0,68.1818,0,0,0,0,0,0,0,0,0,0,0,0,0,63.6364,15.8443,90.9091,0.021277,0,0,0,7.83366,47.7273,27.1616,9.05387,0,0,0,0,electricity
49.505,-43.7945,3.13966,0.554286,0.440539,50,12.5,25,12.5,22.5186,1,66,368,87.6396,96,0.72,0,3,9.28,48,66.6667,0,11.6,16,0,0,0,2,0,0,0,0,0,0,0,72,80,0.724533,0.452083,33.3333,0,0,66.6667,21.28,66,98,-19.1385,334.031,0.227128,0.540866,71.4286,0,28.5714,76,92,0.79,0.92,0,48,155.077,16,4,0.503531,0.641475,0,48,30,26.1538,0.101648,0,100,0,0,0,0,0,0,0,17.28,62,170.034,0.354624,0.438172,50,0,50,48,16,1.5,2,0.415,0,100,14,182,0.084762,0.457619,0,0,0,0,0,0,0,0,0,0,0,0,0,5.76,82,142,87.8235,0.45,100,0,0,electricity
51.1364,-29.313,30.9928,0.438753,0.694356,22.2222,16.6667,61.1111,0,15.5396,1,0,0,0,95.4545,0,0,0,9.44056,54.5455,25,25,12.4126,47.7273,0.438131,0.296856,0,4,0,0,0,0,0,0,0,47.7273,96.1538,0.458099,0.537375,83.3333,0,0,16.6667,17.3077,40.9091,94.3047,184.911,12.285,0.227273,0.742521,100,0,0,50,115.584,0.554336,0.777299,0,47.7273,-73.9645,805.785,2.27273,0.471642,0.341823,0,47.7273,68.4172,-33.284,0.336038,33.3333,0,0,29.5455,20.3402,4.54545,0.101056,0,0,8.21678,0,0,0,0,0,0,0,52.2727,61.9835,15,22.7273,0.273011,0,0,45.4545,127.589,0,0,100,0,4.54545,110.022,229.855,0.655496,0,0,0,0,0,0,0,7.25524,70.4545,147.929,110.947,0.767992,100,0,0,electricity
59.3137,96.1169,97.549,0.581131,0.598633,47.8261,0,43.4783,8.69565,18.4839,1,0,0,0,0,0,0,0,4.86957,0,0,0,23.5652,48,0.315418,0.39145,20,5,4,66.1626,0,0,0,0,0,48,137.051,0.476423,0.61793,0,0,0,100,18.5217,48,108.696,207.939,304,0.444444,0.397947,60,20,0,35.3713,4,0.441888,0.563767,25,46,104.307,16,3.2,0.43,0.336611,0,48,137.051,113.422,0.620004,60,0,0,56.1493,69.1603,62.3448,0.083905,71.4286,0,0,0,0,0,0,0,0,0,78,377.937,1.5,76,0.626294,100,0,8,18.9036,0.06,0.086957,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3913,84,11.8147,4.7259,0.86,0,0,0,electricity
40.9091,177.75,19.6923,0.513605,0.427647,45.4545,0,54.5455,0,19.7751,1,84.6154,650.888,0,92.3077,0,0,0,22.4359,50,0,0,29.8077,50,0.364957,0.683796,0,1,46.1538,251.736,62.2548,0.569072,100,0,0,46.1538,269.097,0.365385,0.651042,0,0,0,0,41.9872,46.1538,199.653,-104.167,650.888,0.50464,0.451628,100,0,0,46.1538,7.69231,0.363667,0.221905,0,0,0,0,0,0,0,0,46.1538,69.4445,133.102,0.171528,50,50,0,0,0,0,0,0,0,19.5513,80.7692,414.201,0.722611,0.383838,0,0,0,46.1538,822.676,12.5,3.84615,0.201389,0,0,30.7692,347.222,0.182051,0.422222,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48718,76.9231,312.5,381.944,0.807692,0,0,0,electricity
58.8312,-17.2481,8.24074,0.270603,0.334072,37.5,0,62.5,0,19.798,1,70,355.556,40.3848,93.3333,0.372222,0,0,21.2346,30,100,0,6.41975,46.6667,0.274074,0.452675,0,0,0,0,0,0,0,0,0,46.6667,185.185,0.251389,0.530093,100,0,0,0,24.1975,36.5986,149.072,0,44.4444,0.383782,0.386571,50,0,0,43.3333,118.667,0.283761,0.157645,0,80,315.501,666.667,86.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.8765,66.6667,134.84,0.596768,0.713356,100,0,0,46.6667,597.386,16,80,0.45679,0,0,10,322.359,0.1,0.888889,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1728,43.3333,178.326,13.7174,0.588095,100,0,0,electricity
50,179.917,26.6835,0.539108,0.304378,66.6667,0,33.3333,0,17.2099,1,0,0,0,92.3077,0,0,0,16.9761,53.8462,100,0,27.5862,34.6154,0.134615,0.327586,0,2,46.1538,255.648,52.598,0.770812,0,100,0,46.1538,214.031,0.521026,0.696092,50,0,0,50,26.7905,42.3077,160.523,-15.8541,650.888,0.628561,0.517096,100,0,0,46.1538,-12.5506,0.442308,0.32318,0,15.3846,35.6718,59.1716,7.69231,0.136752,0.061303,0,42.3077,89.1795,40.4281,0.217625,0,0,0,37.9808,23.7812,-9.89011,0,0,0,3.97878,84.6154,650.888,0,0,0,0,0,30.7692,650.888,4.5,30.7692,0.600383,100,0,34.6154,309.156,0.555556,0.888889,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65252,84.6154,273.484,225.922,0,0,0,0,electricity
31.5217,-54.5064,33.1566,0.521513,0.587151,40,10,50,0,19.4872,1,0,0,0,90.9091,0,0,0,9.71787,63.6364,0,0,9.09091,18.1818,0,0,0,0,54.5455,291.32,24.9706,0.885058,0,0,0,45.4545,261.593,0.365657,0.735249,0,0,0,0,25.3918,36.3636,130.797,-26.8831,621.631,0.565657,0.438697,100,0,0,45.4545,154.545,0.471445,0.263042,0,27.2727,59.453,82.6446,18.1818,0.251082,0.095238,0,50,166.468,-111.474,0.393103,100,0,0,0,0,0,0,0,0,5.32915,81.8182,743.802,0.772727,0.678161,0,0,0,45.4545,-429.752,33,30.303,0.180843,100,0,18.1818,291.32,0.227273,0.827586,0,0,0,0,0,0,0,0,0,0,0,0,0,24.7649,68.1818,196.195,225.922,0,100,0,0,electricity
37.931,225.01,24.7325,0.52518,0.44983,14.2857,28.5714,57.1429,0,21.8798,1,71.4286,408.163,22.8995,92.8571,0,0,0,23.399,35.7143,50,25,32.0197,46.4286,0.401927,0.27552,0,2,32.1429,59.453,31.296,0.100575,0,0,0,75,118.906,0.785714,0.568965,100,0,0,0,35.9606,50,160.523,166.468,-408.163,0.294142,0.472505,100,0,0,46.4286,7.14286,0.538691,0.672414,0,46.4286,-71.3436,1173.47,3.57143,0.47534,0.332102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0345,50,241.676,0.160714,0.155172,100,0,0,0,0,0,64.2857,0,0,0,0,0,0,0,0,0,60.7143,273.484,561.224,0.888889,46.4286,166.468,-14.2857,0.536,100,0,0,25.1232,67.8571,166.468,11.8906,0.563492,0,0,0,electricity
51.087,4.7259,59.7826,0.484906,0.570058,41.6667,25,33.3333,0,26.7399,1,63.6364,413.223,29.3137,86.3636,0,0,0,19.0083,0,100,0,9.91736,45.4545,0,0,0,0,27.2727,92.9752,21.8995,0.203463,0,0,0,0,0,0,0,0,0,0,0,32.2314,54.5455,196.281,123.967,-247.934,0.467773,0.538119,0,0,100,45.4545,81.8182,0.136364,0.439394,0,45.4545,247.934,743.802,18.1818,0.449423,0.519408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.686,54.5455,502.225,0.335802,0.312811,100,0,0,45.4545,82.6446,1,72.7273,0,0,0,45.4545,320.248,0,0,0,0,40.9091,289.256,853.995,0.790404,0,0,0,0,0,0,0,3.30579,0,0,0,0,0,0,0,electricity
45.6522,112.746,64.5364,0.471936,0.466647,50,30,20,0,22.3443,1,45.4545,743.802,68.7696,81.8182,0.445455,0,1,7.43802,22.7273,0,0,26.8595,40.9091,0.427778,0.463131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.686,45.4545,165.289,20.6612,743.802,0.487374,0.250361,100,0,0,42.6136,154.545,0.572391,0.757997,0,31.8182,392.562,55.0964,18.1818,0.229293,0.358586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9008,51.7483,295.159,0.340909,0.251894,0,0,0,45.4545,82.6446,3,36.3636,0,0,0,45.4545,299.587,0,0,0,0,44.1878,185.95,82.6446,0.651224,0,0,0,0,0,0,0,11.157,0,0,0,0,0,0,0,electricity
36.0465,-12.9495,77.1296,0.395933,0.472646,66.6667,0,33.3333,0,19.0588,1,50,930.769,69.1838,90,0,0,1,5.2381,15,0,0,30.9524,35,0.25,0.428571,0,2,0,0,0,0,0,0,0,70,56.6893,0.75,0.142857,0,0,0,0,32.8571,45,192.744,181.406,800,0.462179,0.406419,100,0,0,45,80,0.498788,0.587302,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4286,50,251.351,0.316667,0.218254,0,0,0,45,1500,4,30,0,0,0,45,256.236,0,0,0,0,35.7143,90.7029,990.909,0.437118,65,340.136,80,0,0,0,0,3.80952,0,0,0,0,0,0,0,electricity
48.6487,333.272,73.3909,0.467128,0.46318,57.1429,28.5714,14.2857,0,15.1685,1,50,504.115,39.6274,88.8889,0,0,2,12.6263,33.3333,0,0,23.2323,38.8889,0.194444,0.159091,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.8182,44.4444,206.612,475.207,1604.94,0.404321,0.508523,100,0,0,44.4444,77.7778,0.584362,0.75463,0,38.8889,351.24,13.7174,14.8148,0.222222,0.409091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1515,44.4444,864.198,0.111111,0.079546,0,0,0,44.4444,864.198,5.5,46.6667,0,0,0,44.4444,237.603,0.203704,0.262626,0,0,27.5681,98.1405,123.457,0.502841,0,0,0,0,0,0,0,13.6364,0,0,0,0,0,0,0,electricity
57.8947,196.398,79.6382,0.549484,0.486525,77.7778,22.2222,0,0,19.7403,1,0,0,0,88.8889,0,0,0,28.655,44.4444,100,0,21.0526,55.5556,0,0,0,0,27.7778,152.355,23.6476,0.263158,0,0,0,0,0,0,0,0,0,0,0,15.2047,55.5556,138.504,64.6353,-123.457,0.526094,0.230463,0,0,0,72.2222,-23.0769,0.430556,0.631579,0,38.8889,-152.355,1141.98,18.0556,0.346561,0.557957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.5205,44.4444,123.457,0,0,0,0,0,44.4444,864.198,1.5,50,0,0,0,44.4444,290.859,0,0,0,0,33.3333,124.654,123.457,0.649123,0,0,0,0,0,0,0,13.4503,0,0,0,0,0,0,0,electricity
