%1. Title : 
%
%2. Sources : 
%
%
%
@RELATION Imagette

@ATTRIBUTE  Black_Pixel_1 NUMERIC
@ATTRIBUTE  Black_Pixel_2 NUMERIC
@ATTRIBUTE  Black_Pixel_3 NUMERIC
@ATTRIBUTE  Black_Pixel_4 NUMERIC
@ATTRIBUTE  Black_Pixel_5 NUMERIC
@ATTRIBUTE  Black_Pixel_6 NUMERIC
@ATTRIBUTE  Black_Pixel_7 NUMERIC
@ATTRIBUTE  Black_Pixel_8 NUMERIC
@ATTRIBUTE  Black_Pixel_9 NUMERIC
@ATTRIBUTE  Airs_1 NUMERIC
@ATTRIBUTE  Airs_2 NUMERIC
@ATTRIBUTE  Airs_3 NUMERIC
@ATTRIBUTE  Airs_4 NUMERIC
@ATTRIBUTE  Airs_5 NUMERIC
@ATTRIBUTE  Airs_6 NUMERIC
@ATTRIBUTE  Airs_7 NUMERIC
@ATTRIBUTE  Airs_8 NUMERIC
@ATTRIBUTE  Airs_9 NUMERIC
@ATTRIBUTE  Mass_Center_X_1 NUMERIC
@ATTRIBUTE  Mass_Center_X_2 NUMERIC
@ATTRIBUTE  Mass_Center_X_3 NUMERIC
@ATTRIBUTE  Mass_Center_X_4 NUMERIC
@ATTRIBUTE  Mass_Center_X_5 NUMERIC
@ATTRIBUTE  Mass_Center_X_6 NUMERIC
@ATTRIBUTE  Mass_Center_X_7 NUMERIC
@ATTRIBUTE  Mass_Center_X_8 NUMERIC
@ATTRIBUTE  Mass_Center_X_9 NUMERIC
@ATTRIBUTE  Mass_Center_Y_1 NUMERIC
@ATTRIBUTE  Mass_Center_Y_2 NUMERIC
@ATTRIBUTE  Mass_Center_Y_3 NUMERIC
@ATTRIBUTE  Mass_Center_Y_4 NUMERIC
@ATTRIBUTE  Mass_Center_Y_5 NUMERIC
@ATTRIBUTE  Mass_Center_Y_6 NUMERIC
@ATTRIBUTE  Mass_Center_Y_7 NUMERIC
@ATTRIBUTE  Mass_Center_Y_8 NUMERIC
@ATTRIBUTE  Mass_Center_Y_9 NUMERIC
@ATTRIBUTE Class  {accident, bomb, car, casualty, electricity, fire-brigade, fire, flood, gas, injury, paramedics, person police, road-block}

@DATA
25,158,15,4,317,17,44,334,14,0,16,0,0,15,0,0,45.5,0,0,17.0222,0,0,26.6984,0,0,14.4467,0,0,14.7667,0,0,18.945,0,0,23.8033,0,electricity
0,174,11,0,194,36,58,294,0,0,18,0.5,0,12,0,0.5,36.5,0,0,30.7339,1.66667,0,28.623,0,0,15.0998,0,0,27.3235,39.3333,0,17.2445,0,0,20.4186,0,electricity
0,344,48,0,253,10,142,354,102,0,19.5,1.5,0,17,0,5,32.5,0,0,18.8118,2.22222,0,25.7035,0,39.2685,17.2022,0,0,21.8484,29.7778,0,17.3696,0,26.8889,20.7526,0,electricity
0,233,20,0,221,48,33,437,40,0,11,2,0,12,0,3.5,28,0,0,16.7677,2,0,21.1771,0,39.1905,19.0805,0,0,17.3636,38,0,14.9583,0,17.3333,25.008,0,electricity
22,130,0,40,161,0,175,286,25,1,25.5,0,2,11,0,0,35.5,3.5,40.5,13.2945,0,40.3333,23.5303,0,0,19.0345,2.61905,36,16.1915,0,7.75,25.2197,0,0,20.9282,23.8333,electricity
332,219,272,28,361,170,313,617,143,5.5,4.5,0,0,7,14.5,9.5,19,14.5,20.2955,23.537,0,0,22.3025,17.9309,25.6061,20.3989,5.62644,35.947,38.8796,0,0,30.0062,33.9679,29.0455,19.7958,6.25575,electricity
134,198,71,399,131,158,238,541,297,6,0,0,17,4,21,34.5,16,26.5,6.20833,0,0,17.2769,3.70833,30.5439,30.0423,17.1374,13.342,12.8333,0,0,22.862,25.1875,35.0395,26.1918,21.1882,13.5348,electricity
254,24,401,468,596,488,304,750,66,11.5,0,0,3,3.5,39,9.5,22,7,4.775,0,0,7.55556,12.5333,20.1468,31.45,19.9206,5,21.6833,0,0,4.72222,13.6,21.6587,34.25,18.5291,5,electricity
266,0,0,287,297,24,75,484,242,4.5,0,0,7.5,9,0,4.5,16,45,22.8333,0,0,21.2944,27.2361,0,39,19.7337,14.0628,16.1667,0,0,31.8889,32.3472,0,30.5,31.0907,19.8327,electricity
0,121,0,0,367,0,0,512,0,0,9.5,0,0,11.5,0,0,23.5,0,0,13.0175,0,0,28.7113,0,0,17.1442,0,0,35.0351,0,0,14.3899,0,0,28.4979,0,electricity
99,418,147,96,371,23,22,687,45,1.5,8.5,7.5,0,22.5,0,0,22.5,0,35.1667,36.2226,2.95238,0,33.3782,0,0,27.4346,0,4.58333,21.3765,17.5238,0,4.48205,0,0,32.2894,0,electricity
0,219,0,0,389,0,0,496,0,0,24.5,0,0,12,0,0,24.5,0,0,18.325,0,0,23.0778,0,0,20.08,0,0,13.4611,0,0,22.3668,0,0,34.6872,0,electricity
101,160,12,67,523,30,122,461,43,0,6,1,1,19.5,1.5,2,26.5,8.5,0,3.35397,3,37.3333,30.2471,4.22222,39.5,20.0689,3.11667,0,3.85397,40.5,5.66667,11.8601,2.55556,19,31.2859,17.3667,electricity
182,546,161,94,508,662,27,757,151,7.5,12.5,11.5,0,0,0,0,20.5,1,35.0111,15.7056,7.28986,0,0,0,0,21.8431,1.5,9.72222,17.6889,20.3623,0,0,0,0,24.0893,28,electricity
47,175,9,0,130,37,53,252,29,0,29.5,0,0,9,0,7,23,10,0,15.5453,0,0,31.2778,0,38.6429,18.9035,4.64935,0,18.782,0,0,28.5278,0,25.7143,31.4079,25.7403,electricity
24,100,0,60,118,8,45,203,27,0,10,0,4.5,6.5,0,9.5,11.5,8,0,9.53039,0,39.1296,26.443,0,38.35,23.0025,3.11667,0,11.9039,0,16.6204,28.4459,0,35.8667,34.1157,25.3667,electricity
39,115,0,43,137,0,14,198,33,4,46,0,4.5,5.5,0,0,14.5,7,39.125,23.7071,0,38.8796,20.3766,0,0,10.8116,4.20833,34.875,8.54818,0,8.2037,18.2143,0,0,21.2638,32.15,electricity
0,123,3,0,140,53,34,217,9,0,26.5,0,0,17.5,0,1,17.5,0.5,0,23.4395,0,0,31.4762,0,0,18.6205,1.66667,0,18.4905,0,0,23.8952,0,0,26.8631,21.6667,electricity
0,108,11,0,179,14,43,231,37,0,20.5,1,0,11,0,17.5,12.5,9,0,30.7967,7,0,29.7831,0,36.581,20.9882,5,0,21.5948,2,0,29.3955,0,30.1333,28.7519,22.4127,electricity
88,238,0,75,280,50,81,484,2,4,20.5,0,6.5,9,8,6,32.5,0,39.5,6.60625,0,38.8782,25.298,4.1875,36.3056,15.7377,0,33.75,9.61116,0,7.70513,27.8956,36.5417,34.2778,16.477,0,electricity
135,265,0,66,362,0,74,352,16,0,9,0,0,14,0,4.5,24,1.5,0,11.6439,0,0,17.9176,0,39.5,23.7524,1.77778,0,21.8418,0,0,22.7871,0,35.3333,17.356,11.7778,electricity
3,221,12,16,291,2,6,378,1,0,16.5,0,0,5,0,0,34.5,0,0,8.21399,0,0,6.78413,0,0,17.1457,0,0,11.2387,0,0,12.854,0,0,19.0935,0,electricity
0,218,0,0,289,9,14,327,7,0,17,0,0,6,0,0,24.5,0,0,19.9706,0,0,13.8333,0,0,24.3716,0,0,22.6446,0,0,13.1875,0,0,20.1017,0,electricity
103,122,34,148,356,33,56,466,43,3,12.5,0,3.5,41,2,1,29.5,7.5,18.9167,4.89333,0,37.6905,23.2499,4.27778,40.5,14.0496,3,14.5,13.0667,0,32.7381,29.4212,18.4306,9,22.4234,23.75,electricity
234,301,225,156,161,105,43,524,193,9.5,1.5,5,0,0,0,0,11.5,27,38.6667,2.22222,10.0111,0,0,0,0,12.0324,10.2622,23.7333,10.1667,32.5333,0,0,0,0,21.2894,26.1743,electricity
58,43,45,8,365,11,21,427,208,3,0,0,0,15,1,0,27.5,0,38.4167,0,0,0,31.325,1.5,0,17.601,0,21.6667,0,0,0,15.4917,4,0,28.139,0,electricity
122,276,41,27,261,11,98,432,100,1,1,3,0,12,1.5,6,26.5,0,35.3333,19,5.22222,0,34.1071,1.77778,38.2424,17.528,0,35.3333,20.25,38.5,0,13.9524,1.77778,13.7576,30.6417,0,electricity
81,460,114,48,333,33,13,535,93,1.5,13,11.5,0,7.5,0,0,30.5,1,31.7778,35.64,6.33333,0,28.4722,0,0,28.1966,1.5,6.22222,22.8067,18.0909,0,2.55556,0,0,26.8222,25,electricity
67,158,11,42,454,50,282,442,78,0,0,0,0,5.5,4.5,0,23,2,0,0,0,0,27.0688,2,0,22.153,0,0,0,0,0,15.7542,7.5,0,27.0745,0,electricity
37,578,14,76,368,9,68,663,52,0,4.5,0,0,0,0,2,25.5,0,0,25.5397,0,0,0,0,39.5,19.1613,0,0,4.33333,0,0,0,0,11.5,26.7034,0,electricity
98,384,60,10,336,148,61,620,25,1.5,4.5,3,0,14,0,0,34,0,39.1111,27.7417,1.5,0,33.6288,0,0,22.3087,0,21.2222,21.1667,19,0,8.66667,0,0,30.3808,0,electricity
5,386,284,79,377,110,152,729,53,0,6.5,12.5,0,0,0,10,24,3,0,27.75,7.06833,0,0,0,36.1,19.1128,3.16667,0,17.5,17.615,0,0,0,11.6786,25.4691,5.66667,electricity
156,480,291,110,381,21,261,520,6,3.5,9,14,0,0,0,10,28.5,0,20.4444,29.1667,4.33333,0,0,0,36,18.4204,0,10.8889,15.5833,9.59524,0,0,0,19.9,25.2953,0,electricity
18,404,134,90,318,13,180,439,117,0,8,10.5,0,0,0,9,17,9,0,21.4444,4,0,0,0,36.7709,31.4451,5.72222,0,21.9712,11.3704,0,0,0,26.5071,27.0013,13.1111,electricity
18,175,15,46,389,18,47,369,5,0,32.5,0,5,16,2.5,0,35.5,0,0,31.7143,0,39.4,18.075,1.86667,0,16.4368,0,0,5.91667,0,17,18.6635,15.8667,0,22.4209,0,electricity
43,173,27,39,405,9,66,409,0,0,18,0,2,14,0,0,48.5,0,0,15.3611,0,40.5,17.9855,0,0,20.5191,0,0,20.0833,0,15,13.3353,0,0,22.2309,0,electricity
209,436,144,114,312,33,170,525,389,9.5,13.5,13,0,13,0,6.5,34,0,33.614,32.365,6.1859,0,18.7083,0,37.5548,14.8784,0,22.2702,25.755,7.78205,0,19.1875,0,10.5952,18.415,0,electricity
0,150,0,0,288,0,0,387,0,0,1,0,0,12,0,0,16.5,0,0,1.11111,0,0,20.4833,0,0,21.5257,0,0,2.66667,0,0,10.1026,0,0,25.2552,0,electricity
57,495,92,45,292,240,171,493,63,0,6.5,11.5,0,12.5,0,8,11,0,0,19.7094,6.50725,0,28.0463,0,37.4167,14.7231,0,0,21.6201,22.4058,0,6.35185,0,17.1458,28.0097,0,electricity
125,83,0,17,233,22,130,381,48,5,10.5,0,2,13.5,0,8.5,31,14.5,37.3,4.92788,0,38.5,12.0999,0,39.3571,20.2313,4.5,30.7,5.48635,0,2,7.65491,0,19.4286,22.5911,14.25,electricity
20,145,0,3,236,0,71,331,18,0,10.5,0,0,13,0,1.5,28,5,0,9.98133,0,0,18.4693,0,40.5,18.5363,1.88333,0,9.43231,0,0,16.3322,0,23,21.4842,13.0333,electricity
185,7,0,112,246,9,49,454,96,9,0,0,8.5,3.5,2.5,0,23,12,36.1778,0,0,32.9822,22.6667,12.5,0,18.2336,6.12745,12.25,0,0,10.6355,21.5143,40,0,24.2178,9.07598,electricity
93,86,0,91,152,9,87,327,50,9,12.5,0,4.5,3.5,1.5,3,30,9,37.3194,6.61616,0,33.3439,16.8429,9.55556,20,15.1498,4.37963,28.7222,9.45118,0,14.8783,21.5143,40.4444,16,24.4148,5.01852,electricity
5,132,0,25,143,9,23,312,15,0,20,0,0,6,0,0,34,1,0,14.0609,0,0,10.7,0,0,14.7453,1.5,0,15.0214,0,0,17.325,0,0,23.1793,5,electricity
0,21,0,0,180,0,0,351,0,0,0,0,0,3,0,0,4,0,0,0,0,0,15.7778,0,0,20.25,0,0,0,0,0,9.22222,0,0,39,0,electricity
0,481,0,0,124,0,0,193,0,0,17,0,0,0,0,0,19.5,0,0,12.65,0,0,0,0,0,14.25,0,0,4.68214,0,0,0,0,0,28.2,0,electricity
0,103,0,0,55,0,0,147,0,0,3,0,0,49.5,0,0,6,0,0,10.75,0,0,23.2222,0,0,21.9,0,0,7,0,0,18.2222,0,0,35.2167,0,electricity
144,718,139,157,450,99,256,651,37,0,14,7,0,0,0,0,19.5,0,0,25.2722,6.04762,0,0,0,0,33.0927,0,0,24.4562,10,0,0,0,0,20.5521,0,electricity
226,692,581,158,324,168,207,603,88,0,14,0,0,0,4,7.5,29.5,2,0,22.4861,0,0,0,9,39.2381,19.114,4,0,6.61632,0,0,0,36.5,25.7619,26.9764,9,electricity
18,177,7,61,341,25,3,341,0,2,20.5,0,1.5,13,2,0,18.5,0,39.7778,11.0125,0,39.9722,33.1653,2,0,15.9976,0,39.4444,16.7042,0,10.1111,20.4633,4,0,26.9862,0,electricity
0,228,0,0,442,0,0,435,0,0,20.5,0,0,21.5,0,0,13.5,0,0,15.1053,0,0,22.483,0,0,13.0703,0,0,13.3816,0,0,20.396,0,0,24.6382,0,electricity
137,357,118,118,337,4,190,571,300,3.5,21,2.5,0.5,10,0,4,17,0,35.8333,26.3997,2.86111,35.3333,21,0,19.2381,16.9511,0,37.8333,30.7044,28.3889,1.66667,8.875,0,13.2619,22.0934,0,electricity
17,280,8,19,456,7,99,479,6,0,7,0,0,8.5,0,2,41,0,0,8.24286,0,0,18.6008,0,40,20.9731,0,0,8.3,0,0,8.91972,0,23,22.7439,0,electricity
8,447,14,21,294,25,31,448,3,0,19,0,0,4,0,0,30.5,0,0,15.3638,0,0,22.8333,0,0,14.6775,0,0,23.9368,0,0,25.3333,0,0,14.4578,0,electricity
1,146,29,87,114,3,96,270,23,0,29.5,0,9,4.5,0,0,16,7.5,0,16.6343,0,38.8148,30.2963,0,0,20.6447,4.44444,0,19.4754,0,17.0926,35.2593,0,0,27.7802,20.0889,electricity
10,128,11,31,175,28,0,173,23,0,27,0,0,6,0,0,5,1,0,18.8846,0,0,11.9911,0,0,20.3333,1.5,0,19.6154,0,0,17.3869,0,0,22.6944,30,electricity
22,94,0,70,141,0,81,255,22,1,14.5,0,3.5,3.5,0,0,17,7.5,40.5,10.5296,0,38.7698,26.2302,0,0,16.7083,2.87143,36,17.3915,0,20.2302,21.7698,0,0,17.9043,12.2857,electricity
22,151,0,0,125,0,50,285,6,0,9.5,0,0,3,0,0,22.5,0,0,14.9929,0,0,25,0,0,17.4091,0,0,23.6887,0,0,24.1667,0,0,29.9272,0,electricity
3,142,0,109,135,58,0,149,26,0,24.5,0,4.5,5.5,0,0,8,11.5,0,13.8423,0,36.563,27.4805,0,0,24.5,4.62778,0,19.5319,0,18.1704,32.1494,0,0,15.5833,24.7944,electricity
41,177,0,13,234,12,92,357,2,0,13.5,0,0,16,1.5,4.5,32.5,0,0,16.0608,0,0,21.6875,2.55556,39.75,16.0979,0,0,8.19701,0,0,18.9955,39.4444,13,24.3478,0,electricity
85,193,11,113,259,32,61,345,107,0,26.5,0,0,7.5,1.5,4.5,43.5,0,0,12.5271,0,0,23.5851,2.22222,19.6296,19.6231,0,0,12.3651,0,0,29.6429,23.7778,16.1296,13.0482,0,electricity
40,207,87,38,265,5,88,458,38,2,27.5,0,2,15,0,8,37,6,40,13.739,0,40,14.3722,0,38.8333,21.204,4,35,15.2355,0,7,21.7333,0,24.6944,21.9775,5.66667,electricity
20,168,2,15,241,10,35,277,23,0,22.5,0,0,20,0,2,23.5,0,0,22.8606,0,0,25.2879,0,39.9167,19.5648,0,0,13.067,0,0,17.3066,0,37,15.7223,0,electricity
4,174,9,62,241,71,48,272,26,0,27,0,0,15,0,8.5,24.5,8.5,0,25,0,0,21.9782,0,39.15,20.306,3.62745,0,17.976,0,0,27.3695,0,35.9,18.1698,9.45098,electricity
16,172,64,53,185,76,37,284,11,0,55,0,0,18,0,2,55.5,2,0,24.7471,0,0,26.9799,0,39.9167,19.1275,2.22222,0,12.0055,0,0,23.5118,0,36,19.991,23.2222,electricity
20,152,9,30,160,0,42,224,0,0,24.5,0,0,14,0,2,45,0,0,23.0757,0,0,20.503,0,37.8889,15.2046,0,0,13.2719,0,0,19.9524,0,25.8889,24.2474,0,electricity
0,195,18,0,215,8,92,302,42,0,23.5,0,0,21.5,1.5,8,27.5,9,0,19.7624,0,0,21.2293,4.75,35.9459,18.4415,4.75,0,14.2624,0,0,19.7235,20,36.6652,17.9543,4.75,electricity
0,146,21,19,196,106,72,283,23,0,25.5,0,0,13,0,5.5,35.5,6,0,26.3863,0,0,23.4327,0,38.1288,24.3346,2.5,0,19.845,0,0,21.7179,0,33.7008,19.478,6,electricity
0,148,0,0,216,26,109,301,46,0,8.5,0,0,25.5,2.5,16.5,27.5,7,0,23.8452,0,0,26.4019,4,35.798,20.1031,3.63095,0,10.8095,0,0,21.8761,19.5,31.0808,17.0479,5.30952,electricity
6,104,0,71,193,60,63,172,18,0,6,0,4.5,13,9.5,0,30.5,0,0,24.7619,0,37.3889,21.925,5.21053,0,12.2712,0,0,3.61905,0,8.46296,17.725,9.17544,0,12.5588,0,electricity
137,176,117,23,176,107,141,237,12,11.5,0,12,1.5,21,0,5,13.5,0,30.7778,0,5.48148,16.75,28.5679,0,39.5,13.3274,0,14.9053,0,17.3135,19,22.0369,0,28,21.0483,0,electricity
95,186,72,42,127,29,9,384,7,8,5.5,1.5,0,9,1,0,20,0,35.9744,1.71061,4.94444,0,33.8,0,0,17.3533,0,23.5363,2.01515,31.8889,0,28.1778,0,0,23.4964,0,electricity
74,188,32,67,122,41,80,230,16,9.5,16.5,1.5,0,14,5,6,20,0,38.4912,4.06333,3.61111,0,23.3333,4.25,38.3333,22.7535,0,30.1967,5.19771,19.8889,0,18.8048,5.25,28.8333,28.694,0,electricity
47,87,10,25,235,25,81,172,37,1,9,0,1.5,12,2,1.5,21,0,40.5,5.6875,0,38.5556,17.1257,2,18.75,15.2157,0,30,12.9375,0,3.94444,12.1152,4.5,6.5,17.5407,0,electricity
0,31,0,0,39,0,0,132,0,0,0.5,0,0,1.5,0,0,38,0,0,0,0,0,20.7778,0,0,21.5811,0,0,0,0,0,20.2222,0,0,36.4324,0,electricity
84,184,15,23,544,3,132,423,71,0,10,1,0.5,13.5,0,0,16,0,0,14.3772,1.5,40.3333,20.6687,0,0,23.3734,0,0,17.4364,36,5.66667,12.3027,0,0,35.7244,0,electricity
93,230,26,125,562,7,70,640,33,0,4.5,1.5,0,12,0,0,32,0,0,38.7407,2.22222,0,24.2298,0,0,23.996,0,0,38.2963,36.7778,0,14.8298,0,0,25.8951,0,electricity
18,258,42,9,461,48,0,405,9,0,15.5,0,0,6.5,0,0,9.5,0,0,16.3034,0,0,8.13333,0,0,28.4191,0,0,19.8549,0,0,2.26154,0,0,18.3725,0,electricity
0,15,0,0,200,0,0,80,0,0,0,0,0,2.5,0,0,55,0,0,0,0,0,21.3083,0,0,19.9284,0,0,0,0,0,14.9167,0,0,25.1755,0,electricity
11,192,11,39,230,0,11,312,8,0,46.5,0,0,17,0,0,39,0,0,25.0052,0,0,21.4873,0,0,23.8828,0,0,12.2827,0,0,21.4716,0,0,24.9702,0,electricity
0,178,5,6,252,47,10,335,3,0,25.5,0,0,11,0,0,28.5,0,0,24.5547,0,0,25.0455,0,0,24.935,0,0,18.8436,0,0,24.8636,0,0,20.7428,0,electricity
0,138,0,0,197,16,0,263,4,0,13,0,0,8,0,0,22.5,0,0,15.307,0,0,14.8958,0,0,19.1809,0,0,18.0965,0,0,15.8889,0,0,26.0247,0,electricity
20,159,0,35,314,48,6,354,10,0,9,0,0,48,0,0,29,0.5,0,14.5556,0,0,12.6375,0,0,17.4026,1.66667,0,10.1032,0,0,7.44282,0,0,29.6467,3.66667,electricity
1,159,0,115,219,32,4,289,8,0,11,0,2.5,27.5,4,0,36,1,0,12.7429,0,39.1889,11.7209,4,0,22.4759,1.5,0,15.0596,0,21.9444,17.0128,37.3333,0,22.4966,2,electricity
0,175,0,0,245,0,0,256,0,0,12,0,0,13,0,0,22,0,0,21.7,0,0,20.8878,0,0,18.6962,0,0,8.36667,0,0,7.58654,0,0,32.5115,0,electricity
7,164,164,75,274,6,80,423,72,0,14.5,8.5,0,28,0,4,21.5,14,0,26.9434,5.35294,0,26.8227,0,39.25,16.3207,5.9537,0,8.58908,27.7563,0,22.6738,0,8.5,18.3054,25.6204,electricity
38,207,6,8,236,54,9,278,7,0,17.5,0,0,7,0,0,21.5,0,0,12.7607,0,0,30.75,0,0,20.476,0,0,18.6096,0,0,7.20833,0,0,32.1953,0,electricity
101,275,0,9,210,15,18,470,25,0,8,0,0,2,0,0,33.5,0,0,7.38558,0,0,9.25,0,0,16.2226,0,0,20.3399,0,0,15,0,0,24.4559,0,electricity
142,339,6,14,243,45,133,368,147,11,2.5,0,0,1.5,0,11,28,5,33.7003,26.4583,0,0,16.25,0,38.5,19.6591,4.225,27.5825,26.4167,0,0,1.5,0,13.5,29.8469,12.35,electricity
130,137,96,0,114,50,77,167,2,8.5,0,6.5,0,14,8,2,15,0,30.3464,0,12.5,0,34.5714,4.00317,18.75,11.9667,0,16.6144,0,32.0594,0,26.9857,5.00794,10.1667,26.3167,0,electricity
0,108,0,0,245,0,0,191,0,0,23,0,0,28.5,0,0,1.5,0,0,10.95,0,0,20.2865,0,0,14.2361,0,0,35.8,0,0,11.3588,0,0,30.4444,0,electricity
173,208,187,126,142,42,150,246,30,14.5,27,6.5,0,10,1,7,26,0,35.204,15.5309,6.07051,0,34.4608,1.5,35.4889,25.5324,0,18.8487,15.25,18.4006,0,28.4696,10,30.1111,26.8247,0,electricity
0,226,152,77,165,8,181,235,60,0,12.5,8.5,0,19,0,11.5,20,0,0,27.4733,4.66435,0,30.607,0,28.4583,16.9016,0,0,19.8667,24.2947,0,25.786,0,24.375,27.5306,0,electricity
0,193,16,0,207,48,32,156,0,0,10.5,1,0,20,0,2,8.5,0,0,14.0878,1.5,0,23.0517,0,40.4167,6.02598,0,0,14.8402,29,0,11.7565,0,24.75,24.5539,0,electricity
157,234,42,353,84,195,191,151,24,12.5,6.5,8.5,62.5,1,28.5,12.5,11,2,24.2198,16.7393,4.50218,11.9683,15,21.143,14.7098,27.2045,3,32.1009,13.8504,37.4978,8.42857,11.75,21.3376,8.24008,10.3545,3,fire-brigade
255,258,66,358,97,165,279,170,41,5.5,21.5,11,7.5,0.5,39,9.5,23.5,8,17.9833,27.5126,6.70505,14.4563,0,18.7511,18.6069,28.819,4.46875,13.7625,19.7923,34.1283,11.7282,0,17.2753,19.7365,23.8434,4.25,fire-brigade
236,216,97,275,177,154,231,206,67,13.5,8.5,6,4,1,42.5,2.5,19.5,12.5,33.1545,31.3388,3.925,18.6875,8.33333,12.7876,11.9778,19.25,7.12417,17.6207,11.4038,22.975,6.3125,5.83333,14.8582,25.3556,18.6803,6.12667,fire-brigade
286,287,128,336,113,205,285,185,100,13.5,8.5,23.5,0.5,0,28,10.5,18.5,15.5,25.4567,21.8065,12.9201,16.1333,0,29.109,19.059,26.5578,9.91961,18.7787,8.27856,27.1716,8.2,0,26.864,22.9819,26.0375,7.50333,fire-brigade
260,308,50,276,134,236,236,168,160,14.5,21.5,7,1,1.5,23.5,12.5,20,21.5,24.449,26.1412,3.88095,9.625,8.37037,17.3279,19.1717,23.8118,14.9098,14.5318,22.7943,35.0238,3,4.2963,24.2381,17.5267,26.875,8.63513,fire-brigade
261,113,37,405,185,241,275,188,173,11.5,14.5,0,6.5,14,26,4,0,19.5,20.8696,11.3271,0,13.0563,14.3312,26.1381,9.66667,0,20.1753,19.8877,34.6063,0,3.51299,12.6278,31.1242,10.1905,0,9.56818,fire-brigade
269,230,39,402,202,327,294,230,31,7.5,15,4.5,3.5,4,24.5,8,17.5,0,13.006,22.3548,2.51852,19.1488,6.27778,27.4201,24.1333,27.6221,0,20.8855,27.7833,19.3704,13.0952,2.25,18.2493,15.2958,16.5163,0,fire-brigade
278,236,57,479,58,278,237,199,77,1,2,3,3,1,78,3,4,0,14.4444,9.16667,5.33333,18.3194,2,29.7835,1.41667,4.16667,0,14.6111,30.9722,39.6667,11.0694,1.5,18.6771,6.77778,16,0,fire-brigade
281,234,2,358,183,364,206,219,78,5.5,29,0,6.5,3,28,2.5,12.5,0,10.4428,20.1968,0,21.5074,16.2911,26.0581,3.88889,20.1164,0,18.9276,27.75,0,7.26296,7.93111,22.4442,14.0556,15.8466,0,fire-brigade
289,254,145,313,133,258,193,169,145,1.5,1,2,3,1,32,2,10,0,19.7222,1.5,21.5,12.6389,7.5,23.1707,0,18.1,0,31.5972,6.125,40,26.1111,8.25,20.2438,0,7.35,0,fire-brigade
330,296,106,387,114,310,348,232,62,8.5,7,9,8.5,12,20.5,12.5,19,4,26.1346,19.9607,9.57778,12.8951,10.8056,25.305,25.9529,19.0975,11.1667,19.2471,29.3321,37.5,7.84691,25,23.4751,23.6703,15.8467,2.97222,fire-brigade
401,290,214,352,193,160,311,305,29,22,2,12,2.5,18.5,24,26,18.5,5,15.5101,7,21.9444,14.3519,20.7554,14.6042,24.4036,16.2109,2.6,15.1749,13,28.5312,10.9074,18.6237,11.75,23.2174,14.3131,10,fire-brigade
412,345,4,387,247,223,391,255,107,17,12.5,0,8.5,155,41,5.5,15,2,20.8571,9.44889,0,21.7,17.4321,21.187,24.3389,10.919,14.3333,17.8566,20.6644,0,7.13333,10.321,13.4268,29.9978,19.9675,15.5,fire-brigade
427,225,0,592,532,241,496,275,176,28.5,0,0,8.5,15,14,8.5,6,7,14.0919,0,0,18.8618,20.9467,22.0564,18.4629,13.5,27.1776,24.2821,0,0,17.6904,21.2333,34.7635,27.1601,22.3333,4.57116,fire-brigade
386,365,219,396,255,175,299,141,0,5.5,6.5,1.5,4,14,39,15.5,18.5,0,17.7586,8.68376,19.4444,8.80208,24.6151,14.2821,29.5492,11.6552,0,17.2465,9.4359,11.2222,3.625,18.0714,16.9444,26.0161,8.87613,0,fire-brigade
159,197,160,271,149,184,68,177,45,1.5,0,14.5,13.5,0,30,3,2,6,16,0,16.5337,26.6836,0,26.4654,23.5444,20.3333,5.5,22.2963,0,23.6054,12.9439,0,22.7799,12.3278,6.83333,3,fire-brigade
438,350,167,355,122,238,355,211,11,2.5,7,22.5,4,1,42,8,0,0,13.4694,33.2936,14.7862,33.8111,11,33.5373,18.2733,0,0,20.8444,26.0456,30.9979,23.1111,10.75,11.2683,25.2156,0,0,fire-brigade
339,284,221,536,184,218,263,238,30,8.5,3,7.5,3,0,12.5,6,22,0,15.6544,5.61111,32.0389,23.3056,0,33.9286,30.6852,23.311,0,22.3905,11.5,34.6111,27.1875,0,10.2208,17.5926,15.9163,0,fire-brigade
334,360,101,413,138,215,332,181,4,11.5,14,5,3.5,3,31.5,9,13,0,22.58,14.7766,7.95,16.2476,9,32.6429,22.8222,9.83333,0,24.9991,15.6065,37.55,19.7619,15.5,10.5833,21.9833,15,0,fire-brigade
326,342,90,501,118,273,287,188,2,12.5,16.5,8,11,2,73.5,14,11,0,22.363,20.8876,6.60417,29.9444,0,32.1573,22.8045,17.1,0,26.8768,18.1187,37.4792,19.9056,0,12.5355,14.3795,10.0136,0,fire-brigade
330,151,20,401,240,236,297,29,0,6.5,13,0,5,16,25,27.5,4.5,0,20.2714,11.2002,0,13.7083,19.2452,16.2793,25.3407,1.85185,0,14.3098,36.2427,0,5.90278,15.0577,19.2044,13.4352,1.62963,0,fire-brigade
324,237,80,364,127,186,311,124,0,6.5,10,1,18.5,10,14,15,16.5,0,25.4917,6.72381,5.5,19.4316,15.0578,22.8472,29.555,11.3952,0,22.9439,16.9286,39,10.0101,15.2111,15.7321,17.5066,8.12626,0,fire-brigade
